species1,gene1,species2,gene2,cluster_id
S. cerevisiae,gene-YDR338C,C. albicans,orf19.2073,Cluster7705
S. cerevisiae,gene-YPL065W,C. albicans,orf19.212,Cluster7718
C. albicans,orf19.28,S. cerevisiae,gene-YGR096W,Cluster7719
C. albicans,orf19.2799,S. cerevisiae,gene-YDR331W,Cluster7720
C. albicans,orf19.2667,S. cerevisiae,gene-YHR088W,Cluster7722
C. albicans,orf19.873.1,S. cerevisiae,gene-YHR051W,Cluster7723
C. albicans,orf19.3547,S. cerevisiae,gene-YDR496C,Cluster7725
C. albicans,orf19.3945,S. cerevisiae,gene-YJR084W,Cluster7726
C. albicans,orf19.4265,S. cerevisiae,gene-YDL103C,Cluster7727
C. albicans,orf19.2389,S. cerevisiae,gene-YKL108W,Cluster7728
C. albicans,orf19.3682,S. cerevisiae,gene-YGR036C,Cluster7729
S. cerevisiae,gene-YGR086C,C. albicans,orf19.3149,Cluster7731
C. albicans,orf19.778,S. cerevisiae,gene-YPL004C,Cluster7750
C. albicans,orf19.1609,S. cerevisiae,gene-YNL308C,Cluster7753
S. cerevisiae,gene-YBR236C,C. albicans,orf19.6716,Cluster7754
S. cerevisiae,gene-YNL312W,C. albicans,orf19.2267,Cluster7755
S. cerevisiae,gene-YKL073W,C. albicans,orf19.5830,Cluster7756
S. cerevisiae,gene-YGR267C,C. albicans,orf19.3957,Cluster7757
C. albicans,orf19.3302,S. cerevisiae,gene-YER054C,Cluster7758
C. albicans,orf19.3302,S. cerevisiae,gene-YIL045W,Cluster7758
S. cerevisiae,gene-YNL124W,C. albicans,orf19.494,Cluster7759
S. cerevisiae,gene-YOR381W,C. albicans,orf19.6138,Cluster776
S. cerevisiae,gene-YGR048W,C. albicans,orf19.5833,Cluster7761
C. albicans,orf19.4252,S. cerevisiae,gene-YGR262C,Cluster7762
S. cerevisiae,gene-YOR020W-A,C. albicans,orf19.909.1,Cluster7765
C. albicans,orf19.1187,S. cerevisiae,gene-YOR344C,Cluster7766
S. cerevisiae,gene-YOR344C,C. albicans,orf19.4941,Cluster7766
C. albicans,orf19.2471,S. cerevisiae,gene-YML094W,Cluster7767
C. albicans,orf19.1264,S. cerevisiae,gene-YOR384W,Cluster777
C. albicans,orf19.1264,S. cerevisiae,gene-YLL051C,Cluster777
C. albicans,orf19.251,S. cerevisiae,gene-YMR322C,Cluster7771
S. cerevisiae,gene-YHL009C,C. albicans,orf19.3193,Cluster7772
S. cerevisiae,gene-YEL042W,C. albicans,orf19.7394,Cluster7787
S. cerevisiae,gene-YKL148C,C. albicans,orf19.2871,Cluster7791
S. cerevisiae,gene-YKL148C,C. albicans,orf19.440,Cluster7791
S. cerevisiae,gene-YJL045W,C. albicans,orf19.2871,Cluster7791
S. cerevisiae,gene-YJL045W,C. albicans,orf19.440,Cluster7791
C. albicans,orf19.7018,S. cerevisiae,gene-YML026C,Cluster7792
S. cerevisiae,gene-YCR009C,C. albicans,orf19.7124,Cluster7793
S. cerevisiae,gene-YDR300C,C. albicans,orf19.7638,Cluster7794
S. cerevisiae,gene-YHR033W,C. albicans,orf19.7638,Cluster7794
S. cerevisiae,gene-YOR125C,C. albicans,orf19.1940,Cluster7795
C. albicans,orf19.6931,S. cerevisiae,gene-YOR250C,Cluster7796
C. albicans,orf19.7016,S. cerevisiae,gene-YDR452W,Cluster7798
S. cerevisiae,gene-YDR322W,C. albicans,orf19.863,Cluster7799
S. cerevisiae,gene-YGL014W,C. albicans,orf19.5381,Cluster78
S. cerevisiae,gene-YLR095C,C. albicans,orf19.7506,Cluster7800
S. cerevisiae,gene-YBR243C,C. albicans,orf19.2187,Cluster7801
C. albicans,orf19.3651,S. cerevisiae,gene-YCR012W,Cluster7802
C. albicans,orf19.2076,S. cerevisiae,gene-YMR130W,Cluster7803
S. cerevisiae,gene-YMR129W,C. albicans,orf19.2081,Cluster7804
S. cerevisiae,gene-YJR065C,C. albicans,orf19.2289,Cluster7807
S. cerevisiae,gene-YNL084C,C. albicans,orf19.1711,Cluster7808
C. albicans,orf19.6879,S. cerevisiae,gene-YAR008W,Cluster7809
S. cerevisiae,gene-YGL049C,C. albicans,orf19.3599,Cluster7821
S. cerevisiae,gene-YGR162W,C. albicans,orf19.3599,Cluster7821
C. albicans,orf19.5811,S. cerevisiae,gene-YKR069W,Cluster7856
C. albicans,orf19.273,S. cerevisiae,gene-YNL156C,Cluster7857
S. cerevisiae,gene-YNL292W,C. albicans,orf19.1954,Cluster7858
S. cerevisiae,gene-YKR056W,C. albicans,orf19.3327,Cluster7859
S. cerevisiae,gene-YNL273W,C. albicans,orf19.4136,Cluster7860
S. cerevisiae,gene-YNL227C,C. albicans,orf19.2399,Cluster7861
S. cerevisiae,gene-YCR019W,C. albicans,orf19.4548,Cluster7862
S. cerevisiae,gene-YNL007C,C. albicans,orf19.3861,Cluster7863
S. cerevisiae,gene-YOR142W,C. albicans,orf19.3358,Cluster7866
C. albicans,orf19.1169,S. cerevisiae,gene-YPR061C,Cluster7867
C. albicans,orf19.2847,S. cerevisiae,gene-YPR190C,Cluster7870
S. cerevisiae,gene-YJR134C,C. albicans,orf19.6712,Cluster7877
S. cerevisiae,gene-YDR152W,C. albicans,orf19.6587,Cluster7878
S. cerevisiae,gene-YLR151C,C. albicans,orf19.6591,Cluster7882
S. cerevisiae,gene-YGR211W,C. albicans,orf19.3300,Cluster7883
S. cerevisiae,gene-YNR016C,C. albicans,orf19.7466,Cluster7885
S. cerevisiae,gene-YMR207C,C. albicans,orf19.7466,Cluster7885
C. albicans,orf19.3344,S. cerevisiae,gene-YOR132W,Cluster7886
S. cerevisiae,gene-YDR176W,C. albicans,orf19.3023,Cluster7887
C. albicans,orf19.811,S. cerevisiae,gene-YLR283W,Cluster7888
S. cerevisiae,gene-YBR055C,C. albicans,orf19.6356,Cluster7889
S. cerevisiae,gene-YHR070W,C. albicans,orf19.1305,Cluster7891
C. albicans,orf19.6232,S. cerevisiae,gene-YNL183C,Cluster7894
C. albicans,orf19.6374,S. cerevisiae,gene-YLR393W,Cluster7896
S. cerevisiae,gene-YGL178W,C. albicans,orf19.4991,Cluster79
S. cerevisiae,gene-YDR283C,C. albicans,orf19.6913,Cluster7902
C. albicans,orf19.895,S. cerevisiae,gene-YLR113W,Cluster7905
S. cerevisiae,gene-YNL103W,C. albicans,orf19.5312,Cluster7906
S. cerevisiae,gene-YGL248W,C. albicans,orf19.4235,Cluster7907
C. albicans,orf19.1367,S. cerevisiae,gene-YAL034W-A,Cluster7911
S. cerevisiae,gene-YGR125W,C. albicans,orf19.3222,Cluster7912
C. albicans,orf19.539,S. cerevisiae,gene-YNL239W,Cluster7913
C. albicans,orf19.3226,S. cerevisiae,gene-YDL046W,Cluster7914
C. albicans,orf19.2257,S. cerevisiae,gene-YNR021W,Cluster7915
S. cerevisiae,gene-YIL073C,C. albicans,orf19.6222,Cluster7916
C. albicans,orf19.1361,S. cerevisiae,gene-YNR017W,Cluster7917
C. albicans,orf19.3415.1,S. cerevisiae,gene-YBL092W,Cluster7918
C. albicans,orf19.2575,S. cerevisiae,gene-YLR063W,Cluster7919
C. albicans,orf19.1360.1,S. cerevisiae,gene-YDL232W,Cluster7920
C. albicans,orf19.6884,S. cerevisiae,gene-YJL091C,Cluster7922
C. albicans,orf19.4635,S. cerevisiae,gene-YMR309C,Cluster7923
C. albicans,orf19.5925,S. cerevisiae,gene-YDL237W,Cluster7925
C. albicans,orf19.2173,S. cerevisiae,gene-YDR005C,Cluster7928
S. cerevisiae,gene-YNR015W,C. albicans,orf19.1362,Cluster7932
C. albicans,orf19.7290,S. cerevisiae,gene-YJL124C,Cluster7942
S. cerevisiae,gene-YBR214W,C. albicans,orf19.5118,Cluster7954
S. cerevisiae,gene-YGL056C,C. albicans,orf19.5118,Cluster7954
S. cerevisiae,gene-YOR357C,C. albicans,orf19.5114,Cluster7955
S. cerevisiae,gene-YPR137W,C. albicans,orf19.2830,Cluster7956
C. albicans,orf19.7645,S. cerevisiae,gene-YDL141W,Cluster7958
S. cerevisiae,gene-YJR141W,C. albicans,orf19.4106,Cluster7959
C. albicans,orf19.512,S. cerevisiae,gene-YNL132W,Cluster7961
S. cerevisiae,gene-YML102W,C. albicans,orf19.6670,Cluster7966
S. cerevisiae,gene-YNL317W,C. albicans,orf19.2307,Cluster7967
S. cerevisiae,gene-YIL137C,C. albicans,orf19.73,Cluster7969
S. cerevisiae,gene-YDR135C,C. albicans,orf19.1783,Cluster7970
S. cerevisiae,gene-YGR281W,C. albicans,orf19.1783,Cluster7970
C. albicans,orf19.5854.1,S. cerevisiae,gene-YKR104W,Cluster7971
C. albicans,orf19.6498,S. cerevisiae,gene-YDL115C,Cluster7972
S. cerevisiae,gene-YLR364W,C. albicans,orf19.6509,Cluster7973
S. cerevisiae,gene-YOR025W,C. albicans,orf19.1934,Cluster7974
S. cerevisiae,gene-YKR103W,C. albicans,orf19.6478,Cluster7975
S. cerevisiae,gene-YHL035C,C. albicans,orf19.6478,Cluster7975
S. cerevisiae,gene-YLL048C,C. albicans,orf19.6382,Cluster7976
C. albicans,orf19.5100,S. cerevisiae,gene-YLL015W,Cluster7977
C. albicans,orf19.916,S. cerevisiae,gene-YNL305C,Cluster7978
S. cerevisiae,gene-YCL035C,C. albicans,orf19.6059,Cluster7979
S. cerevisiae,gene-YDR513W,C. albicans,orf19.6059,Cluster7979
S. cerevisiae,gene-YBR014C,C. albicans,orf19.4150,Cluster7980
C. albicans,orf19.7618,S. cerevisiae,gene-YOR145C,Cluster80
S. cerevisiae,gene-YBR233W,C. albicans,orf19.5771,Cluster800
C. albicans,orf19.6214,S. cerevisiae,gene-YPR026W,Cluster8008
S. cerevisiae,gene-YIL019W,C. albicans,orf19.1250,Cluster8010
C. albicans,orf19.1862,S. cerevisiae,gene-YHR087W,Cluster8011
S. cerevisiae,gene-YLR363W-A,C. albicans,orf19.6316.4,Cluster8014
C. albicans,orf19.4292,S. cerevisiae,gene-YOR036W,Cluster8021
C. albicans,orf19.6778,S. cerevisiae,gene-YAL026C,Cluster8023
C. albicans,orf19.323,S. cerevisiae,gene-YER166W,Cluster8024
C. albicans,orf19.3241,S. cerevisiae,gene-YDR128W,Cluster8025
C. albicans,orf19.6989,S. cerevisiae,gene-YHR015W,Cluster8026
C. albicans,orf19.6989,S. cerevisiae,gene-YFR023W,Cluster8026
S. cerevisiae,gene-YJR012C,C. albicans,orf19.4580,Cluster8027
S. cerevisiae,gene-YML095C,C. albicans,orf19.2469,Cluster8028
C. albicans,orf19.2516,S. cerevisiae,gene-YOL088C,Cluster8029
S. cerevisiae,gene-YKL090W,C. albicans,orf19.4243,Cluster803
C. albicans,orf19.459,S. cerevisiae,gene-YCR011C,Cluster8031
S. cerevisiae,gene-YOL075C,C. albicans,orf19.4531,Cluster8032
C. albicans,orf19.5506,S. cerevisiae,gene-YPL268W,Cluster8033
S. cerevisiae,gene-YDR093W,C. albicans,orf19.932,Cluster8034
S. cerevisiae,gene-YBL027W,C. albicans,orf19.5904,Cluster8035
S. cerevisiae,gene-YBR084C-A,C. albicans,orf19.5904,Cluster8035
S. cerevisiae,gene-YDR388W,C. albicans,orf19.1220,Cluster8037
S. cerevisiae,gene-YGL125W,C. albicans,orf19.288,Cluster804
S. cerevisiae,gene-YHR114W,C. albicans,orf19.1699,Cluster8046
S. cerevisiae,gene-YCL068C,C. albicans,orf19.1842,Cluster8048
S. cerevisiae,gene-YEL060C,C. albicans,orf19.7196,Cluster8049
C. albicans,orf19.1591,S. cerevisiae,gene-YPL028W,Cluster805
C. albicans,orf19.5178,S. cerevisiae,gene-YMR015C,Cluster806
C. albicans,orf19.1372,S. cerevisiae,gene-YEL001C,Cluster8061
C. albicans,orf19.2720,S. cerevisiae,gene-YDL143W,Cluster8062
S. cerevisiae,gene-YFL050C,C. albicans,orf19.1607,Cluster8063
S. cerevisiae,gene-YOL130W,C. albicans,orf19.1607,Cluster8063
C. albicans,orf19.6147,S. cerevisiae,gene-YER030W,Cluster8064
C. albicans,orf19.3564,S. cerevisiae,gene-YPR110C,Cluster8065
S. cerevisiae,gene-YOL142W,C. albicans,orf19.3304,Cluster8066
S. cerevisiae,gene-YLR412W,C. albicans,orf19.970,Cluster8067
S. cerevisiae,gene-YBR221C,C. albicans,orf19.5294,Cluster8068
S. cerevisiae,gene-YDR407C,C. albicans,orf19.7604,Cluster8069
S. cerevisiae,gene-YOL114C,C. albicans,orf19.425,Cluster807
C. albicans,orf19.314,S. cerevisiae,gene-YKL072W,Cluster8070
C. albicans,orf19.314,S. cerevisiae,gene-YMR053C,Cluster8070
S. cerevisiae,gene-YJL036W,C. albicans,orf19.1990,Cluster8071
S. cerevisiae,gene-YBR228W,C. albicans,orf19.972,Cluster8073
S. cerevisiae,gene-YDR337W,C. albicans,orf19.2520,Cluster8074
S. cerevisiae,gene-YLL002W,C. albicans,orf19.7491,Cluster8075
C. albicans,orf19.2654,S. cerevisiae,gene-YDR257C,Cluster8076
S. cerevisiae,gene-YMR142C,C. albicans,orf19.2994,Cluster8077
S. cerevisiae,gene-YDL082W,C. albicans,orf19.2994,Cluster8077
S. cerevisiae,gene-YHL002W,C. albicans,orf19.3233,Cluster8078
C. albicans,orf19.6926,S. cerevisiae,gene-YLR310C,Cluster8079
C. albicans,orf19.3623,S. cerevisiae,gene-YFR031C,Cluster808
C. albicans,orf19.7488,S. cerevisiae,gene-YHR148W,Cluster8080
C. albicans,orf19.3367,S. cerevisiae,gene-YNL177C,Cluster8081
S. cerevisiae,gene-YBL049W,C. albicans,orf19.3369,Cluster8082
S. cerevisiae,gene-YER087W,C. albicans,orf19.2532,Cluster8083
S. cerevisiae,gene-YER007C-A,C. albicans,orf19.2920,Cluster8084
C. albicans,orf19.2917,S. cerevisiae,gene-YER006W,Cluster8085
C. albicans,orf19.487,S. cerevisiae,gene-YPL175W,Cluster8086
S. cerevisiae,gene-YML130C,C. albicans,orf19.4871,Cluster8087
C. albicans,orf19.6220,S. cerevisiae,gene-YGR134W,Cluster8088
S. cerevisiae,gene-YGR177C,C. albicans,orf19.276,Cluster8089
C. albicans,orf19.2972,S. cerevisiae,gene-YOR360C,Cluster809
C. albicans,orf19.1795,S. cerevisiae,gene-YLL013C,Cluster8090
C. albicans,orf19.1272,S. cerevisiae,gene-YGR111W,Cluster8093
C. albicans,orf19.2934,S. cerevisiae,gene-YLR074C,Cluster8094
C. albicans,orf19.6434,S. cerevisiae,gene-YDL065C,Cluster81
C. albicans,orf19.5934,S. cerevisiae,gene-YLR234W,Cluster810
C. albicans,orf19.1993,S. cerevisiae,gene-YDR427W,Cluster8104
S. cerevisiae,gene-YDR080W,C. albicans,orf19.4858,Cluster8105
S. cerevisiae,gene-YOL036W,C. albicans,orf19.4818,Cluster8107
S. cerevisiae,gene-YIR016W,C. albicans,orf19.4818,Cluster8107
C. albicans,orf19.3273,S. cerevisiae,gene-YCR059C,Cluster811
C. albicans,orf19.4817,S. cerevisiae,gene-YKL019W,Cluster8119
C. albicans,orf19.4248,S. cerevisiae,gene-YLR118C,Cluster812
C. albicans,orf19.1573,S. cerevisiae,gene-YOR291W,Cluster8124
S. cerevisiae,gene-YNL323W,C. albicans,orf19.3542,Cluster8125
S. cerevisiae,gene-YNR048W,C. albicans,orf19.5735,Cluster8126
S. cerevisiae,gene-YCR094W,C. albicans,orf19.5735,Cluster8126
S. cerevisiae,gene-YER041W,C. albicans,orf19.652,Cluster8127
C. albicans,orf19.5561,S. cerevisiae,gene-YLR389C,Cluster8130
S. cerevisiae,gene-YKL113C,C. albicans,orf19.547,Cluster8131
S. cerevisiae,gene-YLR229C,C. albicans,orf19.390,Cluster8138
C. albicans,orf19.2614,S. cerevisiae,gene-YGR152C,Cluster8139
C. albicans,orf19.2180,S. cerevisiae,gene-YGR058W,Cluster814
C. albicans,orf19.5265,S. cerevisiae,gene-YKL079W,Cluster8140
C. albicans,orf19.3256,S. cerevisiae,gene-YIL147C,Cluster8141
S. cerevisiae,gene-YOR321W,C. albicans,orf19.6812,Cluster8144
S. cerevisiae,gene-YAL023C,C. albicans,orf19.6812,Cluster8144
S. cerevisiae,gene-YGR199W,C. albicans,orf19.3802,Cluster8145
C. albicans,orf19.4002,S. cerevisiae,gene-YDL101C,Cluster8146
C. albicans,orf19.191,S. cerevisiae,gene-YHR102W,Cluster8147
C. albicans,orf19.5220,S. cerevisiae,gene-YOL080C,Cluster8158
S. cerevisiae,gene-YKR004C,C. albicans,orf19.5412,Cluster8159
C. albicans,orf19.3054,S. cerevisiae,gene-YER021W,Cluster816
C. albicans,orf19.5834,S. cerevisiae,gene-YDR395W,Cluster8160
C. albicans,orf19.4865,S. cerevisiae,gene-YKL212W,Cluster8161
C. albicans,orf19.5409,S. cerevisiae,gene-YNL265C,Cluster8162
C. albicans,orf19.5722,S. cerevisiae,gene-YDR026C,Cluster8163
S. cerevisiae,gene-YDR354W,C. albicans,orf19.3099,Cluster8164
S. cerevisiae,gene-YDR217C,C. albicans,orf19.4275,Cluster8165
C. albicans,orf19.5629,S. cerevisiae,gene-YDR529C,Cluster8168
S. cerevisiae,gene-YBR111W-A,C. albicans,orf19.6795,Cluster8171
C. albicans,orf19.6460,S. cerevisiae,gene-YKL197C,Cluster8173
S. cerevisiae,gene-YGL142C,C. albicans,orf19.3996,Cluster8174
C. albicans,orf19.2168.3,S. cerevisiae,gene-YPR028W,Cluster8178
C. albicans,orf19.3293,S. cerevisiae,gene-YDL015C,Cluster818
S. cerevisiae,gene-YDR478W,C. albicans,orf19.1927,Cluster8189
S. cerevisiae,gene-YBR212W,C. albicans,orf19.6790,Cluster8190
C. albicans,orf19.168,S. cerevisiae,gene-YGR158C,Cluster8193
S. cerevisiae,gene-YNL330C,C. albicans,orf19.6801,Cluster8196
S. cerevisiae,gene-YNL330C,C. albicans,orf19.2834,Cluster8196
S. cerevisiae,gene-YPR161C,C. albicans,orf19.3523,Cluster8198
S. cerevisiae,gene-YNL085W,C. albicans,orf19.2664,Cluster82
C. albicans,orf19.3291,S. cerevisiae,gene-YBR034C,Cluster820
S. cerevisiae,gene-YKL117W,C. albicans,orf19.5749,Cluster8206
S. cerevisiae,gene-YLR277C,C. albicans,orf19.5486,Cluster8209
S. cerevisiae,gene-YEL052W,C. albicans,orf19.2891,Cluster8210
C. albicans,orf19.3970,S. cerevisiae,gene-YGR251W,Cluster8211
C. albicans,orf19.4618,S. cerevisiae,gene-YKL060C,Cluster8212
C. albicans,orf19.581,S. cerevisiae,gene-YNL251C,Cluster8213
C. albicans,orf19.5821,S. cerevisiae,gene-YML002W,Cluster8214
C. albicans,orf19.1663,S. cerevisiae,gene-YDR483W,Cluster8215
S. cerevisiae,gene-YLR371W,C. albicans,orf19.906,Cluster8216
C. albicans,orf19.906,S. cerevisiae,gene-YGR070W,Cluster8216
C. albicans,orf19.4494,S. cerevisiae,gene-YKR061W,Cluster8217
C. albicans,orf19.4494,S. cerevisiae,gene-YJL139C,Cluster8217
C. albicans,orf19.637,S. cerevisiae,gene-YLL041C,Cluster8219
C. albicans,orf19.329,S. cerevisiae,gene-YLR116W,Cluster822
C. albicans,orf19.3006,S. cerevisiae,gene-YHR108W,Cluster8220
C. albicans,orf19.4258,S. cerevisiae,gene-YJR093C,Cluster8222
C. albicans,orf19.4257,S. cerevisiae,gene-YJR092W,Cluster8223
S. cerevisiae,gene-YBR235W,C. albicans,orf19.6832,Cluster8224
C. albicans,orf19.6151,S. cerevisiae,gene-YIL062C,Cluster8225
C. albicans,orf19.567,S. cerevisiae,gene-YDR460W,Cluster8226
S. cerevisiae,gene-YMR039C,C. albicans,orf19.5666,Cluster8227
C. albicans,orf19.5667,S. cerevisiae,gene-YKL064W,Cluster8228
S. cerevisiae,gene-YCR030C,C. albicans,orf19.5671,Cluster8229
C. albicans,orf19.5627,S. cerevisiae,gene-YBL032W,Cluster823
S. cerevisiae,gene-YNR046W,C. albicans,orf19.3585,Cluster8230
C. albicans,orf19.5838,S. cerevisiae,gene-YGR208W,Cluster8231
C. albicans,orf19.2387,S. cerevisiae,gene-YMR098C,Cluster8232
S. cerevisiae,gene-YDL098C,C. albicans,orf19.1548,Cluster8233
S. cerevisiae,gene-YOR298C-A,C. albicans,orf19.3294,Cluster8234
S. cerevisiae,gene-YDL013W,C. albicans,orf19.1542,Cluster8235
C. albicans,orf19.477,S. cerevisiae,gene-YHR038W,Cluster8236
S. cerevisiae,gene-YNL220W,C. albicans,orf19.4827,Cluster8237
S. cerevisiae,gene-YKL145W,C. albicans,orf19.441,Cluster8239
S. cerevisiae,gene-YMR073C,C. albicans,orf19.4522,Cluster8240
C. albicans,orf19.4728,S. cerevisiae,gene-YIL112W,Cluster8241
C. albicans,orf19.5000,S. cerevisiae,gene-YML054C,Cluster8243
S. cerevisiae,gene-YKL175W,C. albicans,orf19.1534,Cluster8244
S. cerevisiae,gene-YJR051W,C. albicans,orf19.6882,Cluster8245
S. cerevisiae,gene-YEL047C,C. albicans,orf19.5005,Cluster8246
C. albicans,orf19.3240,S. cerevisiae,gene-YLR100W,Cluster8248
C. albicans,orf19.3239,S. cerevisiae,gene-YMR078C,Cluster8249
C. albicans,orf19.2960,S. cerevisiae,gene-YFL022C,Cluster825
S. cerevisiae,gene-YIL026C,C. albicans,orf19.7232,Cluster8250
S. cerevisiae,gene-YKL162C,C. albicans,orf19.4820,Cluster8252
S. cerevisiae,gene-YOR051C,C. albicans,orf19.5812,Cluster8253
C. albicans,orf19.646,S. cerevisiae,gene-YPR035W,Cluster8254
S. cerevisiae,gene-YOR052C,C. albicans,orf19.5813,Cluster8255
S. cerevisiae,gene-YPR088C,C. albicans,orf19.3243,Cluster8256
C. albicans,orf19.3247,S. cerevisiae,gene-YJL207C,Cluster8257
S. cerevisiae,gene-YPL264C,C. albicans,orf19.2204,Cluster8258
S. cerevisiae,gene-YMR253C,C. albicans,orf19.2204,Cluster8258
S. cerevisiae,gene-YHR116W,C. albicans,orf19.3244,Cluster8259
S. cerevisiae,gene-YOL017W,C. albicans,orf19.2266,Cluster8260
S. cerevisiae,gene-YFR013W,C. albicans,orf19.2266,Cluster8260
S. cerevisiae,gene-YML123C,C. albicans,orf19.655,Cluster8261
S. cerevisiae,gene-YDR228C,C. albicans,orf19.5213,Cluster8262
C. albicans,orf19.6316,S. cerevisiae,gene-YMR221C,Cluster8263
C. albicans,orf19.6654,S. cerevisiae,gene-YMR221C,Cluster8263
S. cerevisiae,gene-YDL074C,C. albicans,orf19.976,Cluster8264
S. cerevisiae,gene-YER116C,C. albicans,orf19.5438,Cluster8265
S. cerevisiae,gene-YKL012W,C. albicans,orf19.3250,Cluster8266
S. cerevisiae,gene-YGR019W,C. albicans,orf19.802,Cluster8267
S. cerevisiae,gene-YPL092W,C. albicans,orf19.1867,Cluster8269
S. cerevisiae,gene-YHR124W,C. albicans,orf19.513,Cluster8270
S. cerevisiae,gene-YEL021W,C. albicans,orf19.1716,Cluster8273
S. cerevisiae,gene-YKR092C,C. albicans,orf19.2859,Cluster8275
S. cerevisiae,gene-YGR029W,C. albicans,orf19.2863.1,Cluster8276
C. albicans,orf19.3276,S. cerevisiae,gene-YCR057C,Cluster8279
C. albicans,orf19.2277,S. cerevisiae,gene-YPL203W,Cluster8280
C. albicans,orf19.7529,S. cerevisiae,gene-YFL024C,Cluster8281
C. albicans,orf19.831,S. cerevisiae,gene-YHL025W,Cluster8282
C. albicans,orf19.3457,S. cerevisiae,gene-YBR175W,Cluster8283
C. albicans,orf19.269,S. cerevisiae,gene-YDR023W,Cluster8285
S. cerevisiae,gene-YOR362C,C. albicans,orf19.6582,Cluster8286
C. albicans,orf19.6787,S. cerevisiae,gene-YGL054C,Cluster8287
C. albicans,orf19.6787,S. cerevisiae,gene-YBR210W,Cluster8287
S. cerevisiae,gene-YHL029C,C. albicans,orf19.6769,Cluster8288
S. cerevisiae,gene-YHR109W,C. albicans,orf19.7612,Cluster8289
S. cerevisiae,gene-YHR191C,C. albicans,orf19.576,Cluster8290
C. albicans,orf19.7285,S. cerevisiae,gene-YGR156W,Cluster8291
C. albicans,orf19.3004,S. cerevisiae,gene-YDR262W,Cluster8292
C. albicans,orf19.2559,S. cerevisiae,gene-YFL009W,Cluster8293
S. cerevisiae,gene-YCR084C,C. albicans,orf19.6109,Cluster8295
S. cerevisiae,gene-YOR153W,C. albicans,orf19.6000,Cluster8296
S. cerevisiae,gene-YBR103W,C. albicans,orf19.132,Cluster8297
S. cerevisiae,gene-YDL128W,C. albicans,orf19.405,Cluster8298
C. albicans,orf19.4268,S. cerevisiae,gene-YLR222C,Cluster8299
C. albicans,orf19.2178.1,S. cerevisiae,gene-YJL127C-B,Cluster83
S. cerevisiae,gene-YDR507C,C. albicans,orf19.663,Cluster8300
S. cerevisiae,gene-YCL024W,C. albicans,orf19.663,Cluster8300
C. albicans,orf19.6347,S. cerevisiae,gene-YDR364C,Cluster8301
S. cerevisiae,gene-YBR039W,C. albicans,orf19.3223,Cluster8302
S. cerevisiae,gene-YDR361C,C. albicans,orf19.6346,Cluster8303
S. cerevisiae,gene-YHR132C,C. albicans,orf19.299,Cluster8304
S. cerevisiae,gene-YHR040W,C. albicans,orf19.2260,Cluster8305
S. cerevisiae,gene-YNR070W,C. albicans,orf19.5759,Cluster8306
C. albicans,orf19.2723,S. cerevisiae,gene-YJR055W,Cluster8307
S. cerevisiae,gene-YML115C,C. albicans,orf19.6738,Cluster8308
C. albicans,orf19.6345,S. cerevisiae,gene-YBR079C,Cluster8309
S. cerevisiae,gene-YJL196C,C. albicans,orf19.6343,Cluster8310
S. cerevisiae,gene-YCR034W,C. albicans,orf19.6343,Cluster8310
S. cerevisiae,gene-YLR372W,C. albicans,orf19.908,Cluster8311
C. albicans,orf19.1339,S. cerevisiae,gene-YMR297W,Cluster8312
S. cerevisiae,gene-YGL155W,C. albicans,orf19.1803,Cluster8339
C. albicans,orf19.7510,S. cerevisiae,gene-YLR096W,Cluster834
C. albicans,orf19.7510,S. cerevisiae,gene-YDR122W,Cluster834
S. cerevisiae,gene-YEL020W-A,C. albicans,orf19.6696,Cluster8340
S. cerevisiae,gene-YPR176C,C. albicans,orf19.7563,Cluster8341
S. cerevisiae,gene-YDL200C,C. albicans,orf19.3108,Cluster8343
S. cerevisiae,gene-YMR231W,C. albicans,orf19.4403,Cluster8344
S. cerevisiae,gene-YOR093C,C. albicans,orf19.5702,Cluster8345
C. albicans,orf19.773,S. cerevisiae,gene-YLR221C,Cluster8346
S. cerevisiae,gene-YML025C,C. albicans,orf19.7019,Cluster8347
C. albicans,orf19.1273,S. cerevisiae,gene-YNL153C,Cluster8348
C. albicans,orf19.6455,S. cerevisiae,gene-YHR122W,Cluster8351
C. albicans,orf19.2673,S. cerevisiae,gene-YDR288W,Cluster8353
S. cerevisiae,gene-YKR058W,C. albicans,orf19.7434,Cluster8354
S. cerevisiae,gene-YIL008W,C. albicans,orf19.2299,Cluster8357
C. albicans,orf19.6053,S. cerevisiae,gene-YLR299W,Cluster8358
C. albicans,orf19.2618,S. cerevisiae,gene-YNL277W,Cluster8359
C. albicans,orf19.6173,S. cerevisiae,gene-YOR047C,Cluster837
C. albicans,orf19.6173,S. cerevisiae,gene-YDR277C,Cluster837
S. cerevisiae,gene-YMR091C,C. albicans,orf19.2055,Cluster838
S. cerevisiae,gene-YLR439W,C. albicans,orf19.6136,Cluster8380
C. albicans,orf19.2093,S. cerevisiae,gene-YAR007C,Cluster8382
S. cerevisiae,gene-YMR127C,C. albicans,orf19.2087,Cluster8383
C. albicans,orf19.805,S. cerevisiae,gene-YGR021W,Cluster8384
C. albicans,orf19.5586,S. cerevisiae,gene-YNL325C,Cluster8385
C. albicans,orf19.3777,S. cerevisiae,gene-YCR071C,Cluster8386
