species1,gene1,species2,gene2,cluster_id
S. cerevisiae,gene-YNL308C,K. lactis,gene:KLLA0_E07393g,Cluster7753
S. cerevisiae,gene-YBR236C,K. lactis,gene:KLLA0_F10527g,Cluster7754
K. lactis,gene:KLLA0_E07371g,S. cerevisiae,gene-YNL312W,Cluster7755
K. lactis,gene:KLLA0_F26455g,S. cerevisiae,gene-YKL073W,Cluster7756
S. cerevisiae,gene-YGR267C,K. lactis,gene:KLLA0_A09735g,Cluster7757
S. cerevisiae,gene-YER054C,K. lactis,gene:KLLA0_F27533g,Cluster7758
K. lactis,gene:KLLA0_F27533g,S. cerevisiae,gene-YIL045W,Cluster7758
K. lactis,gene:KLLA0_F24178g,S. cerevisiae,gene-YNL124W,Cluster7759
K. lactis,gene:KLLA0_E14477g,S. cerevisiae,gene-YOR381W,Cluster776
K. lactis,gene:KLLA0_C02475g,S. cerevisiae,gene-YGR048W,Cluster7761
K. lactis,gene:KLLA0_A09625g,S. cerevisiae,gene-YGR262C,Cluster7762
S. cerevisiae,gene-YPL241C,K. lactis,gene:KLLA0_D12936g,Cluster7764
S. cerevisiae,gene-YOR020W-A,K. lactis,gene:KLLA0_E09329g,Cluster7765
S. cerevisiae,gene-YOR344C,K. lactis,gene:KLLA0_F23353g,Cluster7766
S. cerevisiae,gene-YML094W,K. lactis,gene:KLLA0_D10329g,Cluster7767
K. lactis,gene:KLLA0_C04906g,S. cerevisiae,gene-YOR384W,Cluster777
K. lactis,gene:KLLA0_C04906g,S. cerevisiae,gene-YLL051C,Cluster777
S. cerevisiae,gene-YMR322C,K. lactis,gene:KLLA0_D00682g,Cluster7771
S. cerevisiae,gene-YGL146C,K. lactis,gene:KLLA0_E09241g,Cluster7783
S. cerevisiae,gene-YOR195W,K. lactis,gene:KLLA0_F00770g,Cluster7784
S. cerevisiae,gene-YKR006C,K. lactis,gene:KLLA0_A02915g,Cluster7786
K. lactis,gene:KLLA0_F16863g,S. cerevisiae,gene-YEL042W,Cluster7787
S. cerevisiae,gene-YKL148C,K. lactis,gene:KLLA0_D04444g,Cluster7791
S. cerevisiae,gene-YJL045W,K. lactis,gene:KLLA0_D04444g,Cluster7791
S. cerevisiae,gene-YML026C,K. lactis,gene:KLLA0_B01562g,Cluster7792
K. lactis,gene:KLLA0_E11903g,S. cerevisiae,gene-YCR009C,Cluster7793
K. lactis,gene:KLLA0_C10296g,S. cerevisiae,gene-YDR300C,Cluster7794
K. lactis,gene:KLLA0_C10296g,S. cerevisiae,gene-YHR033W,Cluster7794
K. lactis,gene:KLLA0_E02421g,S. cerevisiae,gene-YOR125C,Cluster7795
K. lactis,gene:KLLA0_C09988g,S. cerevisiae,gene-YOR250C,Cluster7796
K. lactis,gene:KLLA0_B01606g,S. cerevisiae,gene-YDR452W,Cluster7798
K. lactis,gene:KLLA0_D13090g,S. cerevisiae,gene-YDR322W,Cluster7799
K. lactis,gene:KLLA0_A09097g,S. cerevisiae,gene-YGL014W,Cluster78
K. lactis,gene:KLLA0_F19514g,S. cerevisiae,gene-YLR095C,Cluster7800
K. lactis,gene:KLLA0_F06776g,S. cerevisiae,gene-YBR243C,Cluster7801
K. lactis,gene:KLLA0_A11011g,S. cerevisiae,gene-YCR012W,Cluster7802
S. cerevisiae,gene-YMR130W,K. lactis,gene:KLLA0_F17325g,Cluster7803
S. cerevisiae,gene-YMR129W,K. lactis,gene:KLLA0_F17369g,Cluster7804
K. lactis,gene:KLLA0_B13904g,S. cerevisiae,gene-YJR065C,Cluster7807
S. cerevisiae,gene-YNL084C,K. lactis,gene:KLLA0_C11429g,Cluster7808
S. cerevisiae,gene-YAR008W,K. lactis,gene:KLLA0_A08932g,Cluster7809
K. lactis,gene:KLLA0_A04730g,S. cerevisiae,gene-YGL049C,Cluster7821
K. lactis,gene:KLLA0_A04730g,S. cerevisiae,gene-YGR162W,Cluster7821
S. cerevisiae,gene-YER115C,K. lactis,gene:KLLA0_E07041g,Cluster7827
S. cerevisiae,gene-YGL021W,K. lactis,gene:KLLA0_C11583g,Cluster7830
S. cerevisiae,gene-YBL009W,K. lactis,gene:KLLA0_C11583g,Cluster7830
S. cerevisiae,gene-YGR122W,K. lactis,gene:KLLA0_B11011g,Cluster7832
K. lactis,gene:KLLA0_C06072g,S. cerevisiae,gene-YMR003W,Cluster784
K. lactis,gene:KLLA0_A09317g,S. cerevisiae,gene-YHR182W,Cluster7842
S. cerevisiae,gene-YDR260C,K. lactis,gene:KLLA0_E16853g,Cluster7844
K. lactis,gene:KLLA0_F16170g,S. cerevisiae,gene-YKR069W,Cluster7856
S. cerevisiae,gene-YNL156C,K. lactis,gene:KLLA0_F27885g,Cluster7857
K. lactis,gene:KLLA0_E13157g,S. cerevisiae,gene-YNL292W,Cluster7858
K. lactis,gene:KLLA0_A05665g,S. cerevisiae,gene-YKR056W,Cluster7859
K. lactis,gene:KLLA0_C02255g,S. cerevisiae,gene-YNL273W,Cluster7860
S. cerevisiae,gene-YNL227C,K. lactis,gene:KLLA0_D19602g,Cluster7861
K. lactis,gene:KLLA0_A11242g,S. cerevisiae,gene-YCR019W,Cluster7862
K. lactis,gene:KLLA0_D04818g,S. cerevisiae,gene-YNL007C,Cluster7863
S. cerevisiae,gene-YOR142W,K. lactis,gene:KLLA0_E03235g,Cluster7866
K. lactis,gene:KLLA0_B08459g,S. cerevisiae,gene-YPR061C,Cluster7867
K. lactis,gene:KLLA0_B03542g,S. cerevisiae,gene-YPR190C,Cluster7870
K. lactis,gene:KLLA0_B04136g,S. cerevisiae,gene-YJR134C,Cluster7877
S. cerevisiae,gene-YDR152W,K. lactis,gene:KLLA0_D16632g,Cluster7878
S. cerevisiae,gene-YLR151C,K. lactis,gene:KLLA0_D17292g,Cluster7882
S. cerevisiae,gene-YGR211W,K. lactis,gene:KLLA0_E16215g,Cluster7883
S. cerevisiae,gene-YNR016C,K. lactis,gene:KLLA0_F06072g,Cluster7885
S. cerevisiae,gene-YMR207C,K. lactis,gene:KLLA0_F06072g,Cluster7885
S. cerevisiae,gene-YOR132W,K. lactis,gene:KLLA0_E02971g,Cluster7886
S. cerevisiae,gene-YDR176W,K. lactis,gene:KLLA0_D18073g,Cluster7887
S. cerevisiae,gene-YLR283W,K. lactis,gene:KLLA0_C04664g,Cluster7888
K. lactis,gene:KLLA0_F04191g,S. cerevisiae,gene-YBR055C,Cluster7889
S. cerevisiae,gene-YHR070W,K. lactis,gene:KLLA0_E12761g,Cluster7891
S. cerevisiae,gene-YNL183C,K. lactis,gene:KLLA0_D08415g,Cluster7894
K. lactis,gene:KLLA0_E04973g,S. cerevisiae,gene-YLR393W,Cluster7896
S. cerevisiae,gene-YPL166W,K. lactis,gene:KLLA0_C09933g,Cluster7899
S. cerevisiae,gene-YGL178W,K. lactis,gene:KLLA0_E13597g,Cluster79
K. lactis,gene:KLLA0_C10802g,S. cerevisiae,gene-YDR283C,Cluster7902
S. cerevisiae,gene-YHR174W,K. lactis,gene:KLLA0_A09185g,Cluster7904
K. lactis,gene:KLLA0_F20053g,S. cerevisiae,gene-YLR113W,Cluster7905
S. cerevisiae,gene-YNL103W,K. lactis,gene:KLLA0_C13211g,Cluster7906
K. lactis,gene:KLLA0_D11528g,S. cerevisiae,gene-YGL248W,Cluster7907
K. lactis,gene:KLLA0_F02343g,S. cerevisiae,gene-YAL034W-A,Cluster7911
S. cerevisiae,gene-YGR125W,K. lactis,gene:KLLA0_E04731g,Cluster7912
S. cerevisiae,gene-YDL046W,K. lactis,gene:KLLA0_E13311g,Cluster7914
S. cerevisiae,gene-YNR021W,K. lactis,gene:KLLA0_C09086g,Cluster7915
K. lactis,gene:KLLA0_F06050g,S. cerevisiae,gene-YNR017W,Cluster7917
K. lactis,gene:KLLA0_E06843g,S. cerevisiae,gene-YBL092W,Cluster7918
S. cerevisiae,gene-YLR063W,K. lactis,gene:KLLA0_D05203g,Cluster7919
K. lactis,gene:KLLA0_D19129g,S. cerevisiae,gene-YDL232W,Cluster7920
S. cerevisiae,gene-YJL091C,K. lactis,gene:KLLA0_F14278g,Cluster7922
S. cerevisiae,gene-YMR309C,K. lactis,gene:KLLA0_F03014g,Cluster7923
K. lactis,gene:KLLA0_D19470g,S. cerevisiae,gene-YDL237W,Cluster7925
K. lactis,gene:KLLA0_E17535g,S. cerevisiae,gene-YDR005C,Cluster7928
S. cerevisiae,gene-YNR015W,K. lactis,gene:KLLA0_F06094g,Cluster7932
S. cerevisiae,gene-YGR023W,K. lactis,gene:KLLA0_A03179g,Cluster7934
S. cerevisiae,gene-YGR129W,K. lactis,gene:KLLA0_E04643g,Cluster7939
K. lactis,gene:KLLA0_E15159g,S. cerevisiae,gene-YJL124C,Cluster7942
S. cerevisiae,gene-YBR214W,K. lactis,gene:KLLA0_C05588g,Cluster7954
K. lactis,gene:KLLA0_C05588g,S. cerevisiae,gene-YGL056C,Cluster7954
S. cerevisiae,gene-YOR357C,K. lactis,gene:KLLA0_A03718g,Cluster7955
S. cerevisiae,gene-YPR137W,K. lactis,gene:KLLA0_B11077g,Cluster7956
S. cerevisiae,gene-YNCG0043C,K. lactis,gene:KLLA0_F23034g,Cluster7957
K. lactis,gene:KLLA0_F05049g,S. cerevisiae,gene-YDL141W,Cluster7958
K. lactis,gene:KLLA0_B03828g,S. cerevisiae,gene-YJR141W,Cluster7959
S. cerevisiae,gene-YNL132W,K. lactis,gene:KLLA0_F24398g,Cluster7961
K. lactis,gene:KLLA0_E11177g,S. cerevisiae,gene-YML102W,Cluster7966
K. lactis,gene:KLLA0_E07085g,S. cerevisiae,gene-YNL317W,Cluster7967
K. lactis,gene:KLLA0_E07921g,S. cerevisiae,gene-YIL137C,Cluster7969
S. cerevisiae,gene-YDR135C,K. lactis,gene:KLLA0_C14234g,Cluster7970
K. lactis,gene:KLLA0_C14234g,S. cerevisiae,gene-YGR281W,Cluster7970
S. cerevisiae,gene-YDL115C,K. lactis,gene:KLLA0_E09131g,Cluster7972
S. cerevisiae,gene-YLR364W,K. lactis,gene:KLLA0_B07975g,Cluster7973
S. cerevisiae,gene-YOR025W,K. lactis,gene:KLLA0_A07172g,Cluster7974
S. cerevisiae,gene-YLL048C,K. lactis,gene:KLLA0_E00529g,Cluster7976
S. cerevisiae,gene-YLL015W,K. lactis,gene:KLLA0_D04059g,Cluster7977
K. lactis,gene:KLLA0_E07503g,S. cerevisiae,gene-YNL305C,Cluster7978
S. cerevisiae,gene-YCL035C,K. lactis,gene:KLLA0_C01298g,Cluster7979
K. lactis,gene:KLLA0_C01298g,S. cerevisiae,gene-YDR513W,Cluster7979
K. lactis,gene:KLLA0_E17733g,S. cerevisiae,gene-YBR014C,Cluster7980
K. lactis,gene:KLLA0_B12353g,S. cerevisiae,gene-YBR085C-A,Cluster7993
S. cerevisiae,gene-YOR145C,K. lactis,gene:KLLA0_C06446g,Cluster80
S. cerevisiae,gene-YBR233W,K. lactis,gene:KLLA0_F10703g,Cluster800
S. cerevisiae,gene-YPR026W,K. lactis,gene:KLLA0_E06645g,Cluster8008
K. lactis,gene:KLLA0_D16137g,S. cerevisiae,gene-YIL019W,Cluster8010
S. cerevisiae,gene-YHR087W,K. lactis,gene:KLLA0_F21736g,Cluster8011
S. cerevisiae,gene-YLR363W-A,K. lactis,gene:KLLA0_B08041g,Cluster8014
K. lactis,gene:KLLA0_E03675g,S. cerevisiae,gene-YDR464W,Cluster8018
S. cerevisiae,gene-YML051W,K. lactis,gene:KLLA0_A08162g,Cluster8019
K. lactis,gene:KLLA0_E21759g,S. cerevisiae,gene-YOR036W,Cluster8021
S. cerevisiae,gene-YAL026C,K. lactis,gene:KLLA0_A04015g,Cluster8023
S. cerevisiae,gene-YDR128W,K. lactis,gene:KLLA0_F19734g,Cluster8025
S. cerevisiae,gene-YHR015W,K. lactis,gene:KLLA0_A08338g,Cluster8026
S. cerevisiae,gene-YFR023W,K. lactis,gene:KLLA0_A08338g,Cluster8026
K. lactis,gene:KLLA0_D10307g,S. cerevisiae,gene-YML095C,Cluster8028
K. lactis,gene:KLLA0_F02794g,S. cerevisiae,gene-YOL088C,Cluster8029
S. cerevisiae,gene-YKL090W,K. lactis,gene:KLLA0_B13651g,Cluster803
K. lactis,gene:KLLA0_D04554g,S. cerevisiae,gene-YCR011C,Cluster8031
K. lactis,gene:KLLA0_C04477g,S. cerevisiae,gene-YOL075C,Cluster8032
S. cerevisiae,gene-YPL268W,K. lactis,gene:KLLA0_D00638g,Cluster8033
S. cerevisiae,gene-YDR093W,K. lactis,gene:KLLA0_C17644g,Cluster8034
S. cerevisiae,gene-YBL027W,K. lactis,gene:KLLA0_E12453g,Cluster8035
K. lactis,gene:KLLA0_E12453g,S. cerevisiae,gene-YBR084C-A,Cluster8035
K. lactis,gene:KLLA0_E03059g,S. cerevisiae,gene-YDR388W,Cluster8037
S. cerevisiae,gene-YGL125W,K. lactis,gene:KLLA0_F09647g,Cluster804
K. lactis,gene:KLLA0_F23848g,S. cerevisiae,gene-YHR114W,Cluster8046
K. lactis,gene:KLLA0_C03410g,S. cerevisiae,gene-YCL068C,Cluster8048
K. lactis,gene:KLLA0_D00979g,S. cerevisiae,gene-YEL060C,Cluster8049
S. cerevisiae,gene-YPL028W,K. lactis,gene:KLLA0_D12056g,Cluster805
S. cerevisiae,gene-YMR015C,K. lactis,gene:KLLA0_D11242g,Cluster806
K. lactis,gene:KLLA0_D13816g,S. cerevisiae,gene-YEL001C,Cluster8061
K. lactis,gene:KLLA0_F05005g,S. cerevisiae,gene-YDL143W,Cluster8062
K. lactis,gene:KLLA0_E07261g,S. cerevisiae,gene-YFL050C,Cluster8063
K. lactis,gene:KLLA0_E07261g,S. cerevisiae,gene-YOL130W,Cluster8063
K. lactis,gene:KLLA0_B00649g,S. cerevisiae,gene-YER030W,Cluster8064
S. cerevisiae,gene-YPR110C,K. lactis,gene:KLLA0_D14861g,Cluster8065
K. lactis,gene:KLLA0_E02091g,S. cerevisiae,gene-YOL142W,Cluster8066
S. cerevisiae,gene-YLR412W,K. lactis,gene:KLLA0_B02739g,Cluster8067
S. cerevisiae,gene-YBR221C,K. lactis,gene:KLLA0_F09603g,Cluster8068
S. cerevisiae,gene-YDR407C,K. lactis,gene:KLLA0_A02255g,Cluster8069
K. lactis,gene:KLLA0_A07381g,S. cerevisiae,gene-YOL114C,Cluster807
S. cerevisiae,gene-YKL072W,K. lactis,gene:KLLA0_F26499g,Cluster8070
S. cerevisiae,gene-YMR053C,K. lactis,gene:KLLA0_F26499g,Cluster8070
K. lactis,gene:KLLA0_C10967g,S. cerevisiae,gene-YJL036W,Cluster8071
S. cerevisiae,gene-YBR228W,K. lactis,gene:KLLA0_F09713g,Cluster8073
K. lactis,gene:KLLA0_F21582g,S. cerevisiae,gene-YDR337W,Cluster8074
S. cerevisiae,gene-YLL002W,K. lactis,gene:KLLA0_F12914g,Cluster8075
S. cerevisiae,gene-YDR257C,K. lactis,gene:KLLA0_A07084g,Cluster8076
S. cerevisiae,gene-YMR142C,K. lactis,gene:KLLA0_E22001g,Cluster8077
K. lactis,gene:KLLA0_E22001g,S. cerevisiae,gene-YDL082W,Cluster8077
S. cerevisiae,gene-YHL002W,K. lactis,gene:KLLA0_B13475g,Cluster8078
K. lactis,gene:KLLA0_D09306g,S. cerevisiae,gene-YLR310C,Cluster8079
S. cerevisiae,gene-YFR031C,K. lactis,gene:KLLA0_D16005g,Cluster808
K. lactis,gene:KLLA0_E15995g,S. cerevisiae,gene-YHR148W,Cluster8080
S. cerevisiae,gene-YNL177C,K. lactis,gene:KLLA0_D08261g,Cluster8081
S. cerevisiae,gene-YBL049W,K. lactis,gene:KLLA0_E05875g,Cluster8082
S. cerevisiae,gene-YER087W,K. lactis,gene:KLLA0_E19801g,Cluster8083
S. cerevisiae,gene-YER007C-A,K. lactis,gene:KLLA0_D13574g,Cluster8084
S. cerevisiae,gene-YER006W,K. lactis,gene:KLLA0_D13618g,Cluster8085
S. cerevisiae,gene-YPL175W,K. lactis,gene:KLLA0_C09713g,Cluster8086
S. cerevisiae,gene-YML130C,K. lactis,gene:KLLA0_D10241g,Cluster8087
K. lactis,gene:KLLA0_E03961g,S. cerevisiae,gene-YGR134W,Cluster8088
K. lactis,gene:KLLA0_A03619g,S. cerevisiae,gene-YOR360C,Cluster809
K. lactis,gene:KLLA0_F15477g,S. cerevisiae,gene-YLL013C,Cluster8090
K. lactis,gene:KLLA0_D15653g,S. cerevisiae,gene-YGR111W,Cluster8093
S. cerevisiae,gene-YLR074C,K. lactis,gene:KLLA0_D05621g,Cluster8094
K. lactis,gene:KLLA0_E05017g,S. cerevisiae,gene-YDL065C,Cluster81
K. lactis,gene:KLLA0_F20724g,S. cerevisiae,gene-YLR234W,Cluster810
K. lactis,gene:KLLA0_B00825g,S. cerevisiae,gene-YDR427W,Cluster8104
K. lactis,gene:KLLA0_C11759g,S. cerevisiae,gene-YDR080W,Cluster8105
S. cerevisiae,gene-YOL036W,K. lactis,gene:KLLA0_B11858g,Cluster8107
S. cerevisiae,gene-YIR016W,K. lactis,gene:KLLA0_B11858g,Cluster8107
K. lactis,gene:KLLA0_C08932g,S. cerevisiae,gene-YCR059C,Cluster811
K. lactis,gene:KLLA0_F13816g,S. cerevisiae,gene-YMR094W,Cluster8110
K. lactis,gene:KLLA0_E17975g,S. cerevisiae,gene-YKL019W,Cluster8119
K. lactis,gene:KLLA0_F17908g,S. cerevisiae,gene-YLR118C,Cluster812
K. lactis,gene:KLLA0_B08217g,S. cerevisiae,gene-YOR291W,Cluster8124
K. lactis,gene:KLLA0_E02179g,S. cerevisiae,gene-YNL323W,Cluster8125
S. cerevisiae,gene-YNR048W,K. lactis,gene:KLLA0_C18634g,Cluster8126
K. lactis,gene:KLLA0_C18634g,S. cerevisiae,gene-YCR094W,Cluster8126
S. cerevisiae,gene-YER041W,K. lactis,gene:KLLA0_A01320g,Cluster8127
S. cerevisiae,gene-YLR389C,K. lactis,gene:KLLA0_E05105g,Cluster8130
K. lactis,gene:KLLA0_F02992g,S. cerevisiae,gene-YKL113C,Cluster8131
K. lactis,gene:KLLA0_B00517g,S. cerevisiae,gene-YDR515W,Cluster8132
K. lactis,gene:KLLA0_E00859g,S. cerevisiae,gene-YLL033W,Cluster8136
K. lactis,gene:KLLA0_A04213g,S. cerevisiae,gene-YLR229C,Cluster8138
K. lactis,gene:KLLA0_C12001g,S. cerevisiae,gene-YGR152C,Cluster8139
S. cerevisiae,gene-YGR058W,K. lactis,gene:KLLA0_B08151g,Cluster814
S. cerevisiae,gene-YIL147C,K. lactis,gene:KLLA0_A00638g,Cluster8141
K. lactis,gene:KLLA0_F27819g,S. cerevisiae,gene-YIL024C,Cluster8142
S. cerevisiae,gene-YOR321W,K. lactis,gene:KLLA0_F15829g,Cluster8144
K. lactis,gene:KLLA0_F15829g,S. cerevisiae,gene-YAL023C,Cluster8144
S. cerevisiae,gene-YGR199W,K. lactis,gene:KLLA0_F21978g,Cluster8145
K. lactis,gene:KLLA0_E01585g,S. cerevisiae,gene-YDL101C,Cluster8146
S. cerevisiae,gene-YHR102W,K. lactis,gene:KLLA0_E21693g,Cluster8147
K. lactis,gene:KLLA0_E17865g,S. cerevisiae,gene-YOL080C,Cluster8158
S. cerevisiae,gene-YKR004C,K. lactis,gene:KLLA0_A02849g,Cluster8159
K. lactis,gene:KLLA0_D10824g,S. cerevisiae,gene-YER021W,Cluster816
K. lactis,gene:KLLA0_C06589g,S. cerevisiae,gene-YDR395W,Cluster8160
S. cerevisiae,gene-YKL212W,K. lactis,gene:KLLA0_B14388g,Cluster8161
S. cerevisiae,gene-YNL265C,K. lactis,gene:KLLA0_C02431g,Cluster8162
K. lactis,gene:KLLA0_F04389g,S. cerevisiae,gene-YDR026C,Cluster8163
S. cerevisiae,gene-YDR354W,K. lactis,gene:KLLA0_E21561g,Cluster8164
K. lactis,gene:KLLA0_F13068g,S. cerevisiae,gene-YDR217C,Cluster8165
K. lactis,gene:KLLA0_C00825g,S. cerevisiae,gene-YDR529C,Cluster8168
S. cerevisiae,gene-YBR111W-A,K. lactis,gene:KLLA0_B09284g,Cluster8171
S. cerevisiae,gene-YKL197C,K. lactis,gene:KLLA0_B06523g,Cluster8173
K. lactis,gene:KLLA0_E14719g,S. cerevisiae,gene-YGL142C,Cluster8174
K. lactis,gene:KLLA0_E01057g,S. cerevisiae,gene-YER150W,Cluster8177
K. lactis,gene:KLLA0_C04367g,S. cerevisiae,gene-YDL015C,Cluster818
S. cerevisiae,gene-YDR478W,K. lactis,gene:KLLA0_A07150g,Cluster8189
S. cerevisiae,gene-YBR212W,K. lactis,gene:KLLA0_C05522g,Cluster8190
S. cerevisiae,gene-YPR046W,K. lactis,gene:KLLA0_E05523g,Cluster8195
K. lactis,gene:KLLA0_E01981g,S. cerevisiae,gene-YNL330C,Cluster8196
S. cerevisiae,gene-YPR161C,K. lactis,gene:KLLA0_D10527g,Cluster8198
K. lactis,gene:KLLA0_C14828g,S. cerevisiae,gene-YDR307W,Cluster8199
S. cerevisiae,gene-YNL085W,K. lactis,gene:KLLA0_C13926g,Cluster82
K. lactis,gene:KLLA0_B07117g,S. cerevisiae,gene-YBR034C,Cluster820
S. cerevisiae,gene-YCR005C,K. lactis,gene:KLLA0_F12760g,Cluster8202
K. lactis,gene:KLLA0_C14322g,S. cerevisiae,gene-YKL117W,Cluster8206
S. cerevisiae,gene-YLR277C,K. lactis,gene:KLLA0_C04598g,Cluster8209
S. cerevisiae,gene-YEL052W,K. lactis,gene:KLLA0_A01947g,Cluster8210
K. lactis,gene:KLLA0_A05181g,S. cerevisiae,gene-YGR251W,Cluster8211
S. cerevisiae,gene-YKL060C,K. lactis,gene:KLLA0_E07569g,Cluster8212
S. cerevisiae,gene-YNL251C,K. lactis,gene:KLLA0_C02893g,Cluster8213
S. cerevisiae,gene-YML002W,K. lactis,gene:KLLA0_D01133g,Cluster8214
K. lactis,gene:KLLA0_B09988g,S. cerevisiae,gene-YDR483W,Cluster8215
K. lactis,gene:KLLA0_B07799g,S. cerevisiae,gene-YLR371W,Cluster8216
K. lactis,gene:KLLA0_B07799g,S. cerevisiae,gene-YGR070W,Cluster8216
K. lactis,gene:KLLA0_A05775g,S. cerevisiae,gene-YKR061W,Cluster8217
K. lactis,gene:KLLA0_A05775g,S. cerevisiae,gene-YJL139C,Cluster8217
S. cerevisiae,gene-YLL041C,K. lactis,gene:KLLA0_E00683g,Cluster8219
K. lactis,gene:KLLA0_F18018g,S. cerevisiae,gene-YLR116W,Cluster822
K. lactis,gene:KLLA0_E05985g,S. cerevisiae,gene-YJR093C,Cluster8222
S. cerevisiae,gene-YJR092W,K. lactis,gene:KLLA0_E06007g,Cluster8223
S. cerevisiae,gene-YBR235W,K. lactis,gene:KLLA0_F10549g,Cluster8224
S. cerevisiae,gene-YIL062C,K. lactis,gene:KLLA0_C07975g,Cluster8225
K. lactis,gene:KLLA0_C14872g,S. cerevisiae,gene-YDR460W,Cluster8226
S. cerevisiae,gene-YMR039C,K. lactis,gene:KLLA0_F26873g,Cluster8227
S. cerevisiae,gene-YKL064W,K. lactis,gene:KLLA0_F26895g,Cluster8228
K. lactis,gene:KLLA0_A06105g,S. cerevisiae,gene-YCR030C,Cluster8229
K. lactis,gene:KLLA0_E12321g,S. cerevisiae,gene-YBL032W,Cluster823
K. lactis,gene:KLLA0_C18546g,S. cerevisiae,gene-YNR046W,Cluster8230
K. lactis,gene:KLLA0_E16369g,S. cerevisiae,gene-YGR208W,Cluster8231
S. cerevisiae,gene-YMR098C,K. lactis,gene:KLLA0_F02948g,Cluster8232
S. cerevisiae,gene-YDL098C,K. lactis,gene:KLLA0_E01409g,Cluster8233
K. lactis,gene:KLLA0_F25014g,S. cerevisiae,gene-YOR298C-A,Cluster8234
K. lactis,gene:KLLA0_C04411g,S. cerevisiae,gene-YDL013W,Cluster8235
K. lactis,gene:KLLA0_C10593g,S. cerevisiae,gene-YHR038W,Cluster8236
K. lactis,gene:KLLA0_D19426g,S. cerevisiae,gene-YNL220W,Cluster8237
K. lactis,gene:KLLA0_E13773g,S. cerevisiae,gene-YKL145W,Cluster8239
S. cerevisiae,gene-YMR073C,K. lactis,gene:KLLA0_E18459g,Cluster8240
K. lactis,gene:KLLA0_F03619g,S. cerevisiae,gene-YIL112W,Cluster8241
K. lactis,gene:KLLA0_B14795g,S. cerevisiae,gene-YML054C,Cluster8243
K. lactis,gene:KLLA0_A06644g,S. cerevisiae,gene-YKL175W,Cluster8244
S. cerevisiae,gene-YJR051W,K. lactis,gene:KLLA0_F16753g,Cluster8245
K. lactis,gene:KLLA0_F19756g,S. cerevisiae,gene-YLR100W,Cluster8248
S. cerevisiae,gene-YMR078C,K. lactis,gene:KLLA0_B13739g,Cluster8249
K. lactis,gene:KLLA0_F25234g,S. cerevisiae,gene-YFL022C,Cluster825
K. lactis,gene:KLLA0_F27797g,S. cerevisiae,gene-YIL026C,Cluster8250
S. cerevisiae,gene-YKL162C,K. lactis,gene:KLLA0_F16060g,Cluster8252
K. lactis,gene:KLLA0_F16148g,S. cerevisiae,gene-YOR051C,Cluster8253
S. cerevisiae,gene-YPR035W,K. lactis,gene:KLLA0_E06293g,Cluster8254
S. cerevisiae,gene-YOR052C,K. lactis,gene:KLLA0_F16214g,Cluster8255
K. lactis,gene:KLLA0_D09020g,S. cerevisiae,gene-YPR088C,Cluster8256
S. cerevisiae,gene-YJL207C,K. lactis,gene:KLLA0_C03179g,Cluster8257
K. lactis,gene:KLLA0_F24024g,S. cerevisiae,gene-YHR116W,Cluster8259
S. cerevisiae,gene-YOL017W,K. lactis,gene:KLLA0_F23199g,Cluster8260
S. cerevisiae,gene-YFR013W,K. lactis,gene:KLLA0_F23199g,Cluster8260
K. lactis,gene:KLLA0_F13442g,S. cerevisiae,gene-YDR228C,Cluster8262
S. cerevisiae,gene-YMR221C,K. lactis,gene:KLLA0_C07040g,Cluster8263
K. lactis,gene:KLLA0_B02981g,S. cerevisiae,gene-YDL074C,Cluster8264
K. lactis,gene:KLLA0_E07019g,S. cerevisiae,gene-YER116C,Cluster8265
K. lactis,gene:KLLA0_E18239g,S. cerevisiae,gene-YKL012W,Cluster8266
K. lactis,gene:KLLA0_F20548g,S. cerevisiae,gene-YGR019W,Cluster8267
K. lactis,gene:KLLA0_E24091g,S. cerevisiae,gene-YPL092W,Cluster8269
K. lactis,gene:KLLA0_F16599g,S. cerevisiae,gene-YOR066W,Cluster827
K. lactis,gene:KLLA0_F24420g,S. cerevisiae,gene-YHR124W,Cluster8270
K. lactis,gene:KLLA0_E22771g,S. cerevisiae,gene-YEL021W,Cluster8273
K. lactis,gene:KLLA0_E13047g,S. cerevisiae,gene-YKR092C,Cluster8275
S. cerevisiae,gene-YGR029W,K. lactis,gene:KLLA0_B06061g,Cluster8276
K. lactis,gene:KLLA0_C08976g,S. cerevisiae,gene-YCR057C,Cluster8279
K. lactis,gene:KLLA0_D03190g,S. cerevisiae,gene-YPL203W,Cluster8280
S. cerevisiae,gene-YFL024C,K. lactis,gene:KLLA0_F25146g,Cluster8281
S. cerevisiae,gene-YHL025W,K. lactis,gene:KLLA0_E11441g,Cluster8282
K. lactis,gene:KLLA0_E24487g,S. cerevisiae,gene-YBR175W,Cluster8283
K. lactis,gene:KLLA0_A03487g,S. cerevisiae,gene-YOR362C,Cluster8286
S. cerevisiae,gene-YGL054C,K. lactis,gene:KLLA0_C05478g,Cluster8287
K. lactis,gene:KLLA0_C05478g,S. cerevisiae,gene-YBR210W,Cluster8287
S. cerevisiae,gene-YHL029C,K. lactis,gene:KLLA0_D03861g,Cluster8288
K. lactis,gene:KLLA0_E21407g,S. cerevisiae,gene-YHR109W,Cluster8289
S. cerevisiae,gene-YHR191C,K. lactis,gene:KLLA0_B04334g,Cluster8290
