species1,gene1,species2,gene2,cluster_id
K. lactis,gene:KLLA0_F03212g,C. albicans,orf19.3931,Cluster8736
C. glabrata,CAGL0M09020g,S. cerevisiae,gene-YJR095W,Cluster8736
C. glabrata,CAGL0M09020g,C. albicans,orf19.3931,Cluster8736
S. cerevisiae,gene-YJR095W,C. albicans,orf19.3931,Cluster8736
C. albicans,orf19.2480.1,S. cerevisiae,gene-YBL078C,Cluster8737
C. albicans,orf19.2480.1,C. glabrata,CAGL0A04675g,Cluster8737
C. albicans,orf19.2480.1,K. lactis,gene:KLLA0_E20593g,Cluster8737
S. cerevisiae,gene-YBL078C,C. glabrata,CAGL0A04675g,Cluster8737
S. cerevisiae,gene-YBL078C,K. lactis,gene:KLLA0_E20593g,Cluster8737
C. glabrata,CAGL0A04675g,K. lactis,gene:KLLA0_E20593g,Cluster8737
C. albicans,orf19.105,C. glabrata,CAGL0C05247g,Cluster874
C. albicans,orf19.105,S. cerevisiae,gene-YOL064C,Cluster874
C. albicans,orf19.105,K. lactis,gene:KLLA0_F24728g,Cluster874
C. albicans,orf19.99,C. glabrata,CAGL0C05247g,Cluster874
C. albicans,orf19.99,S. cerevisiae,gene-YOL064C,Cluster874
C. albicans,orf19.99,K. lactis,gene:KLLA0_F24728g,Cluster874
C. glabrata,CAGL0C05247g,S. cerevisiae,gene-YOL064C,Cluster874
C. glabrata,CAGL0C05247g,K. lactis,gene:KLLA0_F24728g,Cluster874
S. cerevisiae,gene-YOL064C,K. lactis,gene:KLLA0_F24728g,Cluster874
K. lactis,gene:KLLA0_A00979g,S. cerevisiae,gene-YFR045W,Cluster8740
K. lactis,gene:KLLA0_A00979g,C. glabrata,CAGL0C02013g,Cluster8740
K. lactis,gene:KLLA0_A00979g,C. albicans,orf19.5052,Cluster8740
S. cerevisiae,gene-YFR045W,C. glabrata,CAGL0C02013g,Cluster8740
S. cerevisiae,gene-YFR045W,C. albicans,orf19.5052,Cluster8740
C. glabrata,CAGL0C02013g,C. albicans,orf19.5052,Cluster8740
C. albicans,orf19.2483,K. lactis,gene:KLLA0_A06149g,Cluster8741
C. albicans,orf19.2483,C. glabrata,CAGL0L08068g,Cluster8741
C. albicans,orf19.2483,S. cerevisiae,gene-YCR028C-A,Cluster8741
K. lactis,gene:KLLA0_A06149g,C. glabrata,CAGL0L08068g,Cluster8741
K. lactis,gene:KLLA0_A06149g,S. cerevisiae,gene-YCR028C-A,Cluster8741
C. glabrata,CAGL0L08068g,S. cerevisiae,gene-YCR028C-A,Cluster8741
C. albicans,orf19.4966,K. lactis,gene:KLLA0_E13443g,Cluster8742
C. albicans,orf19.4966,C. glabrata,CAGL0K02365g,Cluster8742
C. albicans,orf19.4966,S. cerevisiae,gene-YPR021C,Cluster8742
K. lactis,gene:KLLA0_E13443g,C. glabrata,CAGL0K02365g,Cluster8742
K. lactis,gene:KLLA0_E13443g,S. cerevisiae,gene-YPR021C,Cluster8742
C. glabrata,CAGL0K02365g,S. cerevisiae,gene-YPR021C,Cluster8742
S. cerevisiae,gene-YGL206C,C. glabrata,CAGL0A03718g,Cluster8743
S. cerevisiae,gene-YGL206C,K. lactis,gene:KLLA0_F09911g,Cluster8743
S. cerevisiae,gene-YGL206C,C. albicans,orf19.3496,Cluster8743
C. glabrata,CAGL0A03718g,K. lactis,gene:KLLA0_F09911g,Cluster8743
C. glabrata,CAGL0A03718g,C. albicans,orf19.3496,Cluster8743
K. lactis,gene:KLLA0_F09911g,C. albicans,orf19.3496,Cluster8743
C. albicans,orf19.4009,S. cerevisiae,gene-YKL190W,Cluster8745
C. albicans,orf19.4009,C. glabrata,CAGL0L00605g,Cluster8745
C. albicans,orf19.4009,K. lactis,gene:KLLA0_D02992g,Cluster8745
S. cerevisiae,gene-YKL190W,C. glabrata,CAGL0L00605g,Cluster8745
S. cerevisiae,gene-YKL190W,K. lactis,gene:KLLA0_D02992g,Cluster8745
C. glabrata,CAGL0L00605g,K. lactis,gene:KLLA0_D02992g,Cluster8745
C. albicans,orf19.7460,K. lactis,gene:KLLA0_E07547g,Cluster8746
C. albicans,orf19.7460,C. glabrata,CAGL0E01903g,Cluster8746
C. albicans,orf19.7460,S. cerevisiae,gene-YOL125W,Cluster8746
K. lactis,gene:KLLA0_E07547g,C. glabrata,CAGL0E01903g,Cluster8746
K. lactis,gene:KLLA0_E07547g,S. cerevisiae,gene-YOL125W,Cluster8746
C. glabrata,CAGL0E01903g,S. cerevisiae,gene-YOL125W,Cluster8746
K. lactis,gene:KLLA0_B00473g,C. albicans,orf19.4933,Cluster8747
C. glabrata,CAGL0I07315g,S. cerevisiae,gene-YOR131C,Cluster8749
C. glabrata,CAGL0I07315g,K. lactis,gene:KLLA0_E02949g,Cluster8749
S. cerevisiae,gene-YOR131C,K. lactis,gene:KLLA0_E02949g,Cluster8749
S. cerevisiae,gene-YKL032C,C. glabrata,CAGL0L02013g,Cluster875
S. cerevisiae,gene-YKL032C,K. lactis,gene:KLLA0_E18481g,Cluster875
C. glabrata,CAGL0L02013g,K. lactis,gene:KLLA0_E18481g,Cluster875
C. glabrata,CAGL0A01408g,K. lactis,gene:KLLA0_E10627g,Cluster8751
C. glabrata,CAGL0J05786g,K. lactis,gene:KLLA0_E22947g,Cluster8752
S. cerevisiae,gene-YML014W,C. glabrata,CAGL0H04807g,Cluster8753
S. cerevisiae,gene-YML014W,K. lactis,gene:KLLA0_B01023g,Cluster8753
S. cerevisiae,gene-YML014W,C. albicans,orf19.6378,Cluster8753
C. glabrata,CAGL0H04807g,K. lactis,gene:KLLA0_B01023g,Cluster8753
C. glabrata,CAGL0H04807g,C. albicans,orf19.6378,Cluster8753
K. lactis,gene:KLLA0_B01023g,C. albicans,orf19.6378,Cluster8753
C. glabrata,CAGL0H07447g,S. cerevisiae,gene-YBR156C,Cluster8755
C. glabrata,CAGL0H07447g,K. lactis,gene:KLLA0_B09944g,Cluster8755
S. cerevisiae,gene-YBR156C,K. lactis,gene:KLLA0_B09944g,Cluster8755
C. albicans,orf19.992,K. lactis,gene:KLLA0_F03883g,Cluster8756
C. albicans,orf19.992,S. cerevisiae,gene-YNL045W,Cluster8756
C. albicans,orf19.992,C. glabrata,CAGL0G01430g,Cluster8756
K. lactis,gene:KLLA0_F03883g,S. cerevisiae,gene-YNL045W,Cluster8756
K. lactis,gene:KLLA0_F03883g,C. glabrata,CAGL0G01430g,Cluster8756
S. cerevisiae,gene-YNL045W,C. glabrata,CAGL0G01430g,Cluster8756
K. lactis,gene:KLLA0_E18173g,S. cerevisiae,gene-YIR024C,Cluster8757
K. lactis,gene:KLLA0_E18173g,C. glabrata,CAGL0F06765g,Cluster8757
S. cerevisiae,gene-YIR024C,C. glabrata,CAGL0F06765g,Cluster8757
C. albicans,orf19.1477,K. lactis,gene:KLLA0_A05005g,Cluster8761
C. albicans,orf19.1477,C. glabrata,CAGL0A00341g,Cluster8761
C. albicans,orf19.1477,S. cerevisiae,gene-YGL010W,Cluster8761
K. lactis,gene:KLLA0_A05005g,C. glabrata,CAGL0A00341g,Cluster8761
K. lactis,gene:KLLA0_A05005g,S. cerevisiae,gene-YGL010W,Cluster8761
C. glabrata,CAGL0A00341g,S. cerevisiae,gene-YGL010W,Cluster8761
K. lactis,gene:KLLA0_D18887g,C. glabrata,CAGL0I01056g,Cluster8763
K. lactis,gene:KLLA0_D18887g,S. cerevisiae,gene-YNL201C,Cluster8763
K. lactis,gene:KLLA0_D18887g,C. albicans,orf19.3685,Cluster8763
C. glabrata,CAGL0I01056g,S. cerevisiae,gene-YNL201C,Cluster8763
C. glabrata,CAGL0I01056g,C. albicans,orf19.3685,Cluster8763
S. cerevisiae,gene-YNL201C,C. albicans,orf19.3685,Cluster8763
S. cerevisiae,gene-YMR189W,C. glabrata,CAGL0L00429g,Cluster8764
S. cerevisiae,gene-YMR189W,K. lactis,gene:KLLA0_D12738g,Cluster8764
S. cerevisiae,gene-YMR189W,C. albicans,orf19.385,Cluster8764
C. glabrata,CAGL0L00429g,K. lactis,gene:KLLA0_D12738g,Cluster8764
C. glabrata,CAGL0L00429g,C. albicans,orf19.385,Cluster8764
K. lactis,gene:KLLA0_D12738g,C. albicans,orf19.385,Cluster8764
K. lactis,gene:KLLA0_F17259g,S. cerevisiae,gene-YLR039C,Cluster8765
K. lactis,gene:KLLA0_F17259g,C. glabrata,CAGL0A03564g,Cluster8765
K. lactis,gene:KLLA0_F17259g,C. albicans,orf19.6036,Cluster8765
S. cerevisiae,gene-YLR039C,C. glabrata,CAGL0A03564g,Cluster8765
S. cerevisiae,gene-YLR039C,C. albicans,orf19.6036,Cluster8765
C. glabrata,CAGL0A03564g,C. albicans,orf19.6036,Cluster8765
S. cerevisiae,gene-YMR072W,C. glabrata,CAGL0K03047g,Cluster877
S. cerevisiae,gene-YMR072W,K. lactis,gene:KLLA0_F01485g,Cluster877
C. glabrata,CAGL0K03047g,K. lactis,gene:KLLA0_F01485g,Cluster877
C. glabrata,CAGL0F01947g,S. cerevisiae,gene-YFL018C,Cluster8776
C. glabrata,CAGL0F01947g,K. lactis,gene:KLLA0_D11154g,Cluster8776
C. glabrata,CAGL0F01947g,C. albicans,orf19.6127,Cluster8776
S. cerevisiae,gene-YFL018C,K. lactis,gene:KLLA0_D11154g,Cluster8776
S. cerevisiae,gene-YFL018C,C. albicans,orf19.6127,Cluster8776
K. lactis,gene:KLLA0_D11154g,C. albicans,orf19.6127,Cluster8776
C. glabrata,CAGL0I05060g,S. cerevisiae,gene-YER088C,Cluster8777
C. glabrata,CAGL0I05060g,C. albicans,orf19.2545,Cluster8777
S. cerevisiae,gene-YER088C,C. albicans,orf19.2545,Cluster8777
K. lactis,gene:KLLA0_E09109g,C. glabrata,CAGL0E04994g,Cluster8778
K. lactis,gene:KLLA0_E09109g,S. cerevisiae,gene-YGL147C,Cluster8778
K. lactis,gene:KLLA0_E09109g,S. cerevisiae,gene-YNL067W,Cluster8778
K. lactis,gene:KLLA0_E09109g,C. glabrata,CAGL0G08734g,Cluster8778
K. lactis,gene:KLLA0_E09109g,C. albicans,orf19.236,Cluster8778
C. glabrata,CAGL0E04994g,S. cerevisiae,gene-YGL147C,Cluster8778
C. glabrata,CAGL0E04994g,S. cerevisiae,gene-YNL067W,Cluster8778
C. glabrata,CAGL0E04994g,K. lactis,gene:KLLA0_F04499g,Cluster8778
C. glabrata,CAGL0E04994g,C. albicans,orf19.236,Cluster8778
S. cerevisiae,gene-YGL147C,C. glabrata,CAGL0G08734g,Cluster8778
S. cerevisiae,gene-YGL147C,K. lactis,gene:KLLA0_F04499g,Cluster8778
S. cerevisiae,gene-YGL147C,C. albicans,orf19.236,Cluster8778
S. cerevisiae,gene-YNL067W,C. glabrata,CAGL0G08734g,Cluster8778
S. cerevisiae,gene-YNL067W,K. lactis,gene:KLLA0_F04499g,Cluster8778
S. cerevisiae,gene-YNL067W,C. albicans,orf19.236,Cluster8778
C. glabrata,CAGL0G08734g,K. lactis,gene:KLLA0_F04499g,Cluster8778
C. glabrata,CAGL0G08734g,C. albicans,orf19.236,Cluster8778
K. lactis,gene:KLLA0_F04499g,C. albicans,orf19.236,Cluster8778
K. lactis,gene:KLLA0_A09757g,S. cerevisiae,gene-YGR268C,Cluster8779
K. lactis,gene:KLLA0_A09757g,C. glabrata,CAGL0G00550g,Cluster8779
K. lactis,gene:KLLA0_A09757g,C. albicans,orf19.3973,Cluster8779
S. cerevisiae,gene-YGR268C,C. glabrata,CAGL0G00550g,Cluster8779
S. cerevisiae,gene-YGR268C,C. albicans,orf19.3973,Cluster8779
C. glabrata,CAGL0G00550g,C. albicans,orf19.3973,Cluster8779
S. cerevisiae,gene-YMR215W,C. glabrata,CAGL0F03883g,Cluster878
S. cerevisiae,gene-YLR350W,C. glabrata,CAGL0K04147g,Cluster8780
S. cerevisiae,gene-YLR350W,C. glabrata,CAGL0G01188g,Cluster8780
S. cerevisiae,gene-YLR350W,K. lactis,gene:KLLA0_B05621g,Cluster8780
S. cerevisiae,gene-YLR350W,C. albicans,orf19.5751,Cluster8780
C. glabrata,CAGL0K04147g,S. cerevisiae,gene-YGR038W,Cluster8780
C. glabrata,CAGL0K04147g,K. lactis,gene:KLLA0_B05621g,Cluster8780
C. glabrata,CAGL0K04147g,C. albicans,orf19.5751,Cluster8780
C. glabrata,CAGL0G01188g,S. cerevisiae,gene-YGR038W,Cluster8780
C. glabrata,CAGL0G01188g,K. lactis,gene:KLLA0_B05621g,Cluster8780
C. glabrata,CAGL0G01188g,C. albicans,orf19.5751,Cluster8780
S. cerevisiae,gene-YGR038W,K. lactis,gene:KLLA0_B05621g,Cluster8780
S. cerevisiae,gene-YGR038W,C. albicans,orf19.5751,Cluster8780
K. lactis,gene:KLLA0_B05621g,C. albicans,orf19.5751,Cluster8780
C. albicans,orf19.2994.1,S. cerevisiae,gene-YMR143W,Cluster8781
C. albicans,orf19.7325,S. cerevisiae,gene-YBR037C,Cluster8782
C. albicans,orf19.7325,C. glabrata,CAGL0I04796g,Cluster8782
C. albicans,orf19.7325,K. lactis,gene:KLLA0_D03630g,Cluster8782
S. cerevisiae,gene-YBR037C,C. glabrata,CAGL0I04796g,Cluster8782
S. cerevisiae,gene-YBR037C,K. lactis,gene:KLLA0_D03630g,Cluster8782
C. glabrata,CAGL0I04796g,K. lactis,gene:KLLA0_D03630g,Cluster8782
K. lactis,gene:KLLA0_B07997g,C. glabrata,CAGL0K04543g,Cluster8783
K. lactis,gene:KLLA0_B07997g,S. cerevisiae,gene-YGR063C,Cluster8783
K. lactis,gene:KLLA0_B07997g,C. albicans,orf19.3947,Cluster8783
C. glabrata,CAGL0K04543g,S. cerevisiae,gene-YGR063C,Cluster8783
C. glabrata,CAGL0K04543g,C. albicans,orf19.3947,Cluster8783
S. cerevisiae,gene-YGR063C,C. albicans,orf19.3947,Cluster8783
C. albicans,orf19.761,K. lactis,gene:KLLA0_E18855g,Cluster8784
C. albicans,orf19.761,S. cerevisiae,gene-YPL180W,Cluster8784
C. albicans,orf19.761,C. glabrata,CAGL0C01463g,Cluster8784
K. lactis,gene:KLLA0_E18855g,S. cerevisiae,gene-YPL180W,Cluster8784
K. lactis,gene:KLLA0_E18855g,C. glabrata,CAGL0C01463g,Cluster8784
S. cerevisiae,gene-YPL180W,C. glabrata,CAGL0C01463g,Cluster8784
C. glabrata,CAGL0E04444g,S. cerevisiae,gene-YHR013C,Cluster8785
C. glabrata,CAGL0E04444g,K. lactis,gene:KLLA0_E03367g,Cluster8785
C. glabrata,CAGL0E04444g,C. albicans,orf19.7617,Cluster8785
S. cerevisiae,gene-YHR013C,K. lactis,gene:KLLA0_E03367g,Cluster8785
S. cerevisiae,gene-YHR013C,C. albicans,orf19.7617,Cluster8785
K. lactis,gene:KLLA0_E03367g,C. albicans,orf19.7617,Cluster8785
C. albicans,orf19.1095,K. lactis,gene:KLLA0_E20703g,Cluster8786
C. albicans,orf19.1095,S. cerevisiae,gene-YER107C,Cluster8786
C. albicans,orf19.1095,C. glabrata,CAGL0G03399g,Cluster8786
K. lactis,gene:KLLA0_E20703g,S. cerevisiae,gene-YER107C,Cluster8786
K. lactis,gene:KLLA0_E20703g,C. glabrata,CAGL0G03399g,Cluster8786
S. cerevisiae,gene-YER107C,C. glabrata,CAGL0G03399g,Cluster8786
C. albicans,orf19.1093,C. glabrata,CAGL0G03421g,Cluster8787
C. albicans,orf19.1093,K. lactis,gene:KLLA0_E20725g,Cluster8787
C. glabrata,CAGL0G03421g,K. lactis,gene:KLLA0_E20725g,Cluster8787
S. cerevisiae,gene-YNCD0027C,C. glabrata,CAGL0M01584r,Cluster8789
C. albicans,orf19.3554,K. lactis,gene:KLLA0_F13640g,Cluster879
C. albicans,orf19.3554,S. cerevisiae,gene-YKL106W,Cluster879
C. albicans,orf19.3554,C. glabrata,CAGL0K08580g,Cluster879
K. lactis,gene:KLLA0_F13640g,S. cerevisiae,gene-YKL106W,Cluster879
K. lactis,gene:KLLA0_F13640g,C. glabrata,CAGL0K08580g,Cluster879
S. cerevisiae,gene-YKL106W,C. glabrata,CAGL0K08580g,Cluster879
C. albicans,orf19.1486,C. glabrata,CAGL0E03025g,Cluster8791
C. albicans,orf19.1486,K. lactis,gene:KLLA0_D02002g,Cluster8791
C. glabrata,CAGL0E03025g,K. lactis,gene:KLLA0_D02002g,Cluster8791
K. lactis,gene:KLLA0_F04862g,S. cerevisiae,gene-YKL042W,Cluster8798
K. lactis,gene:KLLA0_F04862g,C. glabrata,CAGL0L01793g,Cluster8798
S. cerevisiae,gene-YKL042W,C. glabrata,CAGL0L01793g,Cluster8798
C. albicans,orf19.524,K. lactis,gene:KLLA0_F12606g,Cluster88
C. albicans,orf19.524,C. glabrata,CAGL0K02013g,Cluster88
K. lactis,gene:KLLA0_F12606g,C. glabrata,CAGL0K02013g,Cluster88
C. albicans,orf19.5926,K. lactis,gene:KLLA0_E02839g,Cluster8800
C. albicans,orf19.5926,S. cerevisiae,gene-YOR130C,Cluster8800
C. albicans,orf19.5926,C. glabrata,CAGL0K10362g,Cluster8800
K. lactis,gene:KLLA0_E02839g,S. cerevisiae,gene-YOR130C,Cluster8800
K. lactis,gene:KLLA0_E02839g,C. glabrata,CAGL0K10362g,Cluster8800
S. cerevisiae,gene-YOR130C,C. glabrata,CAGL0K10362g,Cluster8800
K. lactis,gene:KLLA0_E15027g,C. glabrata,CAGL0M05995g,Cluster8802
K. lactis,gene:KLLA0_E15027g,S. cerevisiae,gene-YKR046C,Cluster8802
C. glabrata,CAGL0M05995g,S. cerevisiae,gene-YKR046C,Cluster8802
K. lactis,gene:KLLA0_E07745g,S. cerevisiae,gene-YMR022W,Cluster8803
K. lactis,gene:KLLA0_E07745g,C. glabrata,CAGL0M07568g,Cluster8803
K. lactis,gene:KLLA0_E07745g,C. albicans,orf19.7329,Cluster8803
S. cerevisiae,gene-YMR022W,C. glabrata,CAGL0M07568g,Cluster8803
S. cerevisiae,gene-YMR022W,C. albicans,orf19.7329,Cluster8803
C. glabrata,CAGL0M07568g,C. albicans,orf19.7329,Cluster8803
S. cerevisiae,gene-YDR177W,C. glabrata,CAGL0E00671g,Cluster8804
S. cerevisiae,gene-YDR177W,K. lactis,gene:KLLA0_C18656g,Cluster8804
S. cerevisiae,gene-YDR177W,C. albicans,orf19.1085,Cluster8804
C. glabrata,CAGL0E00671g,K. lactis,gene:KLLA0_C18656g,Cluster8804
C. glabrata,CAGL0E00671g,C. albicans,orf19.1085,Cluster8804
K. lactis,gene:KLLA0_C18656g,C. albicans,orf19.1085,Cluster8804
K. lactis,gene:KLLA0_F25322g,S. cerevisiae,gene-YMR012W,Cluster8809
K. lactis,gene:KLLA0_F25322g,C. glabrata,CAGL0M07722g,Cluster8809
K. lactis,gene:KLLA0_F25322g,C. albicans,orf19.51,Cluster8809
S. cerevisiae,gene-YMR012W,C. glabrata,CAGL0M07722g,Cluster8809
S. cerevisiae,gene-YMR012W,C. albicans,orf19.51,Cluster8809
C. glabrata,CAGL0M07722g,C. albicans,orf19.51,Cluster8809
K. lactis,gene:KLLA0_C12881g,S. cerevisiae,gene-YNL304W,Cluster881
K. lactis,gene:KLLA0_C12881g,C. glabrata,CAGL0M03817g,Cluster881
S. cerevisiae,gene-YNL304W,C. glabrata,CAGL0M03817g,Cluster881
C. albicans,orf19.6923,S. cerevisiae,gene-YML015C,Cluster8810
C. albicans,orf19.6923,C. glabrata,CAGL0H04829g,Cluster8810
C. albicans,orf19.6923,K. lactis,gene:KLLA0_B01067g,Cluster8810
S. cerevisiae,gene-YML015C,C. glabrata,CAGL0H04829g,Cluster8810
S. cerevisiae,gene-YML015C,K. lactis,gene:KLLA0_B01067g,Cluster8810
C. glabrata,CAGL0H04829g,K. lactis,gene:KLLA0_B01067g,Cluster8810
C. albicans,orf19.2670,K. lactis,gene:KLLA0_E12651g,Cluster8811
C. albicans,orf19.2670,C. glabrata,CAGL0J10868g,Cluster8811
C. albicans,orf19.2670,S. cerevisiae,gene-YHR067W,Cluster8811
K. lactis,gene:KLLA0_E12651g,C. glabrata,CAGL0J10868g,Cluster8811
K. lactis,gene:KLLA0_E12651g,S. cerevisiae,gene-YHR067W,Cluster8811
C. glabrata,CAGL0J10868g,S. cerevisiae,gene-YHR067W,Cluster8811
C. albicans,orf19.2319,C. glabrata,CAGL0L11638g,Cluster8812
C. albicans,orf19.2319,S. cerevisiae,gene-YDR365C,Cluster8812
C. albicans,orf19.2319,K. lactis,gene:KLLA0_E21165g,Cluster8812
C. glabrata,CAGL0L11638g,S. cerevisiae,gene-YDR365C,Cluster8812
C. glabrata,CAGL0L11638g,K. lactis,gene:KLLA0_E21165g,Cluster8812
S. cerevisiae,gene-YDR365C,K. lactis,gene:KLLA0_E21165g,Cluster8812
C. albicans,orf19.7393,K. lactis,gene:KLLA0_F16885g,Cluster8813
C. albicans,orf19.7393,C. glabrata,CAGL0L01265g,Cluster8813
C. albicans,orf19.7393,S. cerevisiae,gene-YEL041W,Cluster8813
C. albicans,orf19.7393,C. glabrata,CAGL0I01386g,Cluster8813
C. albicans,orf19.7393,S. cerevisiae,gene-YJR049C,Cluster8813
K. lactis,gene:KLLA0_F16885g,C. glabrata,CAGL0L01265g,Cluster8813
K. lactis,gene:KLLA0_F16885g,S. cerevisiae,gene-YEL041W,Cluster8813
K. lactis,gene:KLLA0_F16885g,C. glabrata,CAGL0I01386g,Cluster8813
K. lactis,gene:KLLA0_F16885g,S. cerevisiae,gene-YJR049C,Cluster8813
C. glabrata,CAGL0L01265g,S. cerevisiae,gene-YEL041W,Cluster8813
C. glabrata,CAGL0L01265g,S. cerevisiae,gene-YJR049C,Cluster8813
S. cerevisiae,gene-YEL041W,C. glabrata,CAGL0I01386g,Cluster8813
C. glabrata,CAGL0I01386g,S. cerevisiae,gene-YJR049C,Cluster8813
C. albicans,orf19.7567,S. cerevisiae,gene-YDR124W,Cluster8814
K. lactis,gene:KLLA0_B11704g,S. cerevisiae,gene-YIR007W,Cluster8815
K. lactis,gene:KLLA0_B11704g,C. glabrata,CAGL0L09493g,Cluster8815
K. lactis,gene:KLLA0_B11704g,C. albicans,orf19.4031,Cluster8815
S. cerevisiae,gene-YIR007W,C. glabrata,CAGL0L09493g,Cluster8815
S. cerevisiae,gene-YIR007W,C. albicans,orf19.4031,Cluster8815
C. glabrata,CAGL0L09493g,C. albicans,orf19.4031,Cluster8815
K. lactis,gene:KLLA0_E13641g,C. glabrata,CAGL0K02211g,Cluster8816
K. lactis,gene:KLLA0_E13641g,S. cerevisiae,gene-YER127W,Cluster8816
K. lactis,gene:KLLA0_E13641g,C. albicans,orf19.7422,Cluster8816
C. glabrata,CAGL0K02211g,S. cerevisiae,gene-YER127W,Cluster8816
C. glabrata,CAGL0K02211g,C. albicans,orf19.7422,Cluster8816
S. cerevisiae,gene-YER127W,C. albicans,orf19.7422,Cluster8816
C. albicans,orf19.5418,K. lactis,gene:KLLA0_E04401g,Cluster8817
C. albicans,orf19.5418,C. glabrata,CAGL0L00979g,Cluster8817
C. albicans,orf19.5418,S. cerevisiae,gene-YIL039W,Cluster8817
K. lactis,gene:KLLA0_E04401g,C. glabrata,CAGL0L00979g,Cluster8817
K. lactis,gene:KLLA0_E04401g,S. cerevisiae,gene-YIL039W,Cluster8817
C. glabrata,CAGL0L00979g,S. cerevisiae,gene-YIL039W,Cluster8817
C. glabrata,CAGL0H07139g,S. cerevisiae,gene-YDR318W,Cluster8818
C. glabrata,CAGL0H07139g,K. lactis,gene:KLLA0_B10142g,Cluster8818
C. glabrata,CAGL0H07139g,C. albicans,orf19.3494,Cluster8818
S. cerevisiae,gene-YDR318W,K. lactis,gene:KLLA0_B10142g,Cluster8818
S. cerevisiae,gene-YDR318W,C. albicans,orf19.3494,Cluster8818
K. lactis,gene:KLLA0_B10142g,C. albicans,orf19.3494,Cluster8818
C. glabrata,CAGL0L09229g,S. cerevisiae,gene-YPR004C,Cluster8819
C. glabrata,CAGL0L09229g,K. lactis,gene:KLLA0_E14037g,Cluster8819
C. glabrata,CAGL0L09229g,C. albicans,orf19.2150,Cluster8819
S. cerevisiae,gene-YPR004C,K. lactis,gene:KLLA0_E14037g,Cluster8819
S. cerevisiae,gene-YPR004C,C. albicans,orf19.2150,Cluster8819
K. lactis,gene:KLLA0_E14037g,C. albicans,orf19.2150,Cluster8819
C. albicans,orf19.828,K. lactis,gene:KLLA0_D12562g,Cluster8820
C. albicans,orf19.828,S. cerevisiae,gene-YMR193W,Cluster8820
C. albicans,orf19.828,C. glabrata,CAGL0K10912g,Cluster8820
K. lactis,gene:KLLA0_D12562g,S. cerevisiae,gene-YMR193W,Cluster8820
K. lactis,gene:KLLA0_D12562g,C. glabrata,CAGL0K10912g,Cluster8820
S. cerevisiae,gene-YMR193W,C. glabrata,CAGL0K10912g,Cluster8820
C. albicans,orf19.6039,C. glabrata,CAGL0D01914g,Cluster8821
C. albicans,orf19.6039,S. cerevisiae,gene-YLR026C,Cluster8821
C. albicans,orf19.6039,K. lactis,gene:KLLA0_F17798g,Cluster8821
C. glabrata,CAGL0D01914g,S. cerevisiae,gene-YLR026C,Cluster8821
C. glabrata,CAGL0D01914g,K. lactis,gene:KLLA0_F17798g,Cluster8821
S. cerevisiae,gene-YLR026C,K. lactis,gene:KLLA0_F17798g,Cluster8821
K. lactis,gene:KLLA0_C11781g,S. cerevisiae,gene-YDR081C,Cluster8822
K. lactis,gene:KLLA0_C11781g,C. glabrata,CAGL0K10054g,Cluster8822
K. lactis,gene:KLLA0_C11781g,C. albicans,orf19.4863,Cluster8822
S. cerevisiae,gene-YDR081C,C. glabrata,CAGL0K10054g,Cluster8822
S. cerevisiae,gene-YDR081C,C. albicans,orf19.4863,Cluster8822
C. glabrata,CAGL0K10054g,C. albicans,orf19.4863,Cluster8822
K. lactis,gene:KLLA0_B10175g,C. glabrata,CAGL0J10824g,Cluster8823
K. lactis,gene:KLLA0_B10175g,S. cerevisiae,gene-YHR072W,Cluster8823
K. lactis,gene:KLLA0_B10175g,C. albicans,orf19.1570,Cluster8823
C. glabrata,CAGL0J10824g,S. cerevisiae,gene-YHR072W,Cluster8823
C. glabrata,CAGL0J10824g,C. albicans,orf19.1570,Cluster8823
S. cerevisiae,gene-YHR072W,C. albicans,orf19.1570,Cluster8823
C. glabrata,CAGL0L03135g,S. cerevisiae,gene-YKR031C,Cluster8824
C. glabrata,CAGL0L03135g,K. lactis,gene:KLLA0_F21274g,Cluster8824
C. glabrata,CAGL0L03135g,C. albicans,orf19.1161,Cluster8824
S. cerevisiae,gene-YKR031C,K. lactis,gene:KLLA0_F21274g,Cluster8824
S. cerevisiae,gene-YKR031C,C. albicans,orf19.1161,Cluster8824
K. lactis,gene:KLLA0_F21274g,C. albicans,orf19.1161,Cluster8824
K. lactis,gene:KLLA0_B09405g,S. cerevisiae,gene-YBR110W,Cluster8825
K. lactis,gene:KLLA0_B09405g,C. glabrata,CAGL0K12342g,Cluster8825
K. lactis,gene:KLLA0_B09405g,C. albicans,orf19.4410,Cluster8825
S. cerevisiae,gene-YBR110W,C. glabrata,CAGL0K12342g,Cluster8825
S. cerevisiae,gene-YBR110W,C. albicans,orf19.4410,Cluster8825
C. glabrata,CAGL0K12342g,C. albicans,orf19.4410,Cluster8825
C. glabrata,CAGL0H03795g,S. cerevisiae,gene-YCL018W,Cluster8826
C. glabrata,CAGL0H03795g,K. lactis,gene:KLLA0_D04906g,Cluster8826
C. glabrata,CAGL0H03795g,C. albicans,orf19.7080,Cluster8826
S. cerevisiae,gene-YCL018W,K. lactis,gene:KLLA0_D04906g,Cluster8826
S. cerevisiae,gene-YCL018W,C. albicans,orf19.7080,Cluster8826
K. lactis,gene:KLLA0_D04906g,C. albicans,orf19.7080,Cluster8826
