species1,gene1,species2,gene2,cluster_id
K. lactis,gene:KLLA0_B12353g,C. glabrata,CAGL0L06248g,Cluster7993
C. glabrata,CAGL0K09460g,K. lactis,gene:KLLA0_C06446g,Cluster80
C. glabrata,CAGL0K07117g,K. lactis,gene:KLLA0_F10703g,Cluster800
C. glabrata,CAGL0K05137g,K. lactis,gene:KLLA0_E06645g,Cluster8008
K. lactis,gene:KLLA0_D16137g,C. glabrata,CAGL0J02376g,Cluster8010
C. glabrata,CAGL0H02101g,K. lactis,gene:KLLA0_F21736g,Cluster8011
C. glabrata,CAGL0G04983g,K. lactis,gene:KLLA0_B08041g,Cluster8014
K. lactis,gene:KLLA0_E03675g,C. glabrata,CAGL0K06435g,Cluster8018
K. lactis,gene:KLLA0_E21759g,C. glabrata,CAGL0I01012g,Cluster8021
C. glabrata,CAGL0G06270g,K. lactis,gene:KLLA0_A04015g,Cluster8023
C. glabrata,CAGL0B02013g,K. lactis,gene:KLLA0_F19734g,Cluster8025
C. glabrata,CAGL0I08943g,K. lactis,gene:KLLA0_A08338g,Cluster8026
K. lactis,gene:KLLA0_D10307g,C. glabrata,CAGL0L00363g,Cluster8028
K. lactis,gene:KLLA0_F02794g,C. glabrata,CAGL0I07777g,Cluster8029
C. glabrata,CAGL0M10109g,K. lactis,gene:KLLA0_B13651g,Cluster803
K. lactis,gene:KLLA0_C18447g,C. glabrata,CAGL0A00825g,Cluster8030
K. lactis,gene:KLLA0_D04554g,C. glabrata,CAGL0L07744g,Cluster8031
K. lactis,gene:KLLA0_C04477g,C. glabrata,CAGL0I08019g,Cluster8032
C. glabrata,CAGL0A01177g,K. lactis,gene:KLLA0_D00638g,Cluster8033
C. glabrata,CAGL0G08085g,K. lactis,gene:KLLA0_C17644g,Cluster8034
K. lactis,gene:KLLA0_E03059g,C. glabrata,CAGL0M01650g,Cluster8037
C. glabrata,CAGL0F07029g,K. lactis,gene:KLLA0_F09647g,Cluster804
K. lactis,gene:KLLA0_F23848g,C. glabrata,CAGL0I02750g,Cluster8046
K. lactis,gene:KLLA0_C03410g,C. glabrata,CAGL0B01287g,Cluster8048
K. lactis,gene:KLLA0_D00979g,C. glabrata,CAGL0B03619g,Cluster8049
C. glabrata,CAGL0L12364g,K. lactis,gene:KLLA0_D12056g,Cluster805
C. glabrata,CAGL0M07656g,K. lactis,gene:KLLA0_D11242g,Cluster806
K. lactis,gene:KLLA0_D13816g,C. glabrata,CAGL0L02343g,Cluster8061
K. lactis,gene:KLLA0_F05005g,C. glabrata,CAGL0I03762g,Cluster8062
K. lactis,gene:KLLA0_E07261g,C. glabrata,CAGL0E01617g,Cluster8063
C. glabrata,CAGL0B04125g,K. lactis,gene:KLLA0_D14861g,Cluster8065
K. lactis,gene:KLLA0_E02091g,C. glabrata,CAGL0B01463g,Cluster8066
C. glabrata,CAGL0F05093g,K. lactis,gene:KLLA0_B02739g,Cluster8067
C. glabrata,CAGL0K06831g,K. lactis,gene:KLLA0_F09603g,Cluster8068
C. glabrata,CAGL0F02739g,K. lactis,gene:KLLA0_A02255g,Cluster8069
K. lactis,gene:KLLA0_A07381g,C. glabrata,CAGL0E02123g,Cluster807
C. glabrata,CAGL0F06325g,K. lactis,gene:KLLA0_F26499g,Cluster8070
C. glabrata,CAGL0L05016g,K. lactis,gene:KLLA0_F26499g,Cluster8070
K. lactis,gene:KLLA0_C10967g,C. glabrata,CAGL0J01001g,Cluster8071
C. glabrata,CAGL0K06941g,K. lactis,gene:KLLA0_F09713g,Cluster8073
K. lactis,gene:KLLA0_F21582g,C. glabrata,CAGL0M01100g,Cluster8074
C. glabrata,CAGL0D05786g,K. lactis,gene:KLLA0_F12914g,Cluster8075
C. glabrata,CAGL0M08844g,K. lactis,gene:KLLA0_A07084g,Cluster8076
C. glabrata,CAGL0K02761g,K. lactis,gene:KLLA0_B13475g,Cluster8078
K. lactis,gene:KLLA0_D09306g,C. glabrata,CAGL0E03476g,Cluster8079
C. glabrata,CAGL0D05258g,K. lactis,gene:KLLA0_D16005g,Cluster808
K. lactis,gene:KLLA0_E15995g,C. glabrata,CAGL0I01826g,Cluster8080
C. glabrata,CAGL0J11198g,K. lactis,gene:KLLA0_D08261g,Cluster8081
C. glabrata,CAGL0F04631g,K. lactis,gene:KLLA0_E05875g,Cluster8082
C. glabrata,CAGL0I05104g,K. lactis,gene:KLLA0_E19801g,Cluster8083
C. glabrata,CAGL0H09724g,K. lactis,gene:KLLA0_D13618g,Cluster8085
C. glabrata,CAGL0H06919g,K. lactis,gene:KLLA0_D10241g,Cluster8087
K. lactis,gene:KLLA0_E03961g,C. glabrata,CAGL0I10428g,Cluster8088
K. lactis,gene:KLLA0_A03619g,C. glabrata,CAGL0K09944g,Cluster809
K. lactis,gene:KLLA0_F15477g,C. glabrata,CAGL0D05544g,Cluster8090
K. lactis,gene:KLLA0_D15653g,C. glabrata,CAGL0L04708g,Cluster8093
C. glabrata,CAGL0K12804g,K. lactis,gene:KLLA0_D05621g,Cluster8094
K. lactis,gene:KLLA0_E05017g,C. glabrata,CAGL0D00792g,Cluster81
K. lactis,gene:KLLA0_F20724g,C. glabrata,CAGL0G08470g,Cluster810
K. lactis,gene:KLLA0_B00825g,C. glabrata,CAGL0F03135g,Cluster8104
K. lactis,gene:KLLA0_C11759g,C. glabrata,CAGL0K10076g,Cluster8105
C. glabrata,CAGL0F01177g,K. lactis,gene:KLLA0_B11858g,Cluster8107
C. glabrata,CAGL0K08690g,K. lactis,gene:KLLA0_B11858g,Cluster8107
K. lactis,gene:KLLA0_C08932g,C. glabrata,CAGL0K09262g,Cluster811
K. lactis,gene:KLLA0_F13816g,C. glabrata,CAGL0J01243g,Cluster8110
K. lactis,gene:KLLA0_E17975g,C. glabrata,CAGL0L09801g,Cluster8119
K. lactis,gene:KLLA0_F17908g,C. glabrata,CAGL0D02398g,Cluster812
K. lactis,gene:KLLA0_B08217g,C. glabrata,CAGL0M11308g,Cluster8124
K. lactis,gene:KLLA0_E02179g,C. glabrata,CAGL0D02442g,Cluster8125
C. glabrata,CAGL0C03487g,K. lactis,gene:KLLA0_C18634g,Cluster8126
K. lactis,gene:KLLA0_C18634g,C. glabrata,CAGL0E00429g,Cluster8126
C. glabrata,CAGL0C02255g,K. lactis,gene:KLLA0_A01320g,Cluster8127
C. glabrata,CAGL0H06457g,K. lactis,gene:KLLA0_E05105g,Cluster8130
K. lactis,gene:KLLA0_F02992g,C. glabrata,CAGL0K11506g,Cluster8131
K. lactis,gene:KLLA0_B00517g,C. glabrata,CAGL0F00627g,Cluster8132
K. lactis,gene:KLLA0_E00859g,C. glabrata,CAGL0D02860g,Cluster8136
K. lactis,gene:KLLA0_A04213g,C. glabrata,CAGL0F05269g,Cluster8138
K. lactis,gene:KLLA0_C12001g,C. glabrata,CAGL0E03113g,Cluster8139
C. glabrata,CAGL0K04433g,K. lactis,gene:KLLA0_B08151g,Cluster814
C. glabrata,CAGL0H06567g,K. lactis,gene:KLLA0_A00638g,Cluster8141
C. glabrata,CAGL0F00759g,K. lactis,gene:KLLA0_F15829g,Cluster8144
K. lactis,gene:KLLA0_F15829g,C. glabrata,CAGL0J08734g,Cluster8144
C. glabrata,CAGL0K00979g,K. lactis,gene:KLLA0_F21978g,Cluster8145
K. lactis,gene:KLLA0_E01585g,C. glabrata,CAGL0L07326g,Cluster8146
C. glabrata,CAGL0L11550g,K. lactis,gene:KLLA0_E21693g,Cluster8147
K. lactis,gene:KLLA0_E17865g,C. glabrata,CAGL0I07931g,Cluster8158
K. lactis,gene:KLLA0_D10824g,C. glabrata,CAGL0I08239g,Cluster816
K. lactis,gene:KLLA0_C06589g,C. glabrata,CAGL0M01496g,Cluster8160
C. glabrata,CAGL0K00297g,K. lactis,gene:KLLA0_B14388g,Cluster8161
C. glabrata,CAGL0J08118g,K. lactis,gene:KLLA0_C02431g,Cluster8162
K. lactis,gene:KLLA0_F04389g,C. glabrata,CAGL0K11770g,Cluster8163
C. glabrata,CAGL0A02574g,K. lactis,gene:KLLA0_E21561g,Cluster8164
K. lactis,gene:KLLA0_F13068g,C. glabrata,CAGL0E04862g,Cluster8165
K. lactis,gene:KLLA0_C00825g,C. glabrata,CAGL0G10153g,Cluster8168
C. glabrata,CAGL0H09174g,K. lactis,gene:KLLA0_B06523g,Cluster8173
K. lactis,gene:KLLA0_E14719g,C. glabrata,CAGL0F07843g,Cluster8174
K. lactis,gene:KLLA0_C04367g,C. glabrata,CAGL0K01837g,Cluster818
C. glabrata,CAGL0M08888g,K. lactis,gene:KLLA0_A07150g,Cluster8189
C. glabrata,CAGL0K06655g,K. lactis,gene:KLLA0_C05522g,Cluster8190
C. glabrata,CAGL0H08624g,K. lactis,gene:KLLA0_E05523g,Cluster8195
K. lactis,gene:KLLA0_E01981g,C. glabrata,CAGL0B01441g,Cluster8196
C. glabrata,CAGL0I08349g,K. lactis,gene:KLLA0_D10527g,Cluster8198
K. lactis,gene:KLLA0_C14828g,C. glabrata,CAGL0J11044g,Cluster8199
C. glabrata,CAGL0J05566g,K. lactis,gene:KLLA0_C13926g,Cluster82
K. lactis,gene:KLLA0_B07117g,C. glabrata,CAGL0I04730g,Cluster820
C. glabrata,CAGL0B03663g,K. lactis,gene:KLLA0_F12760g,Cluster8202
K. lactis,gene:KLLA0_C14322g,C. glabrata,CAGL0K11572g,Cluster8206
C. glabrata,CAGL0F05005g,K. lactis,gene:KLLA0_C04598g,Cluster8209
C. glabrata,CAGL0E04114g,K. lactis,gene:KLLA0_A01947g,Cluster8210
K. lactis,gene:KLLA0_A05181g,C. glabrata,CAGL0I02376g,Cluster8211
C. glabrata,CAGL0L02497g,K. lactis,gene:KLLA0_E07569g,Cluster8212
C. glabrata,CAGL0J07810g,K. lactis,gene:KLLA0_C02893g,Cluster8213
C. glabrata,CAGL0L07634g,K. lactis,gene:KLLA0_D01133g,Cluster8214
K. lactis,gene:KLLA0_B09988g,C. glabrata,CAGL0H07403g,Cluster8215
K. lactis,gene:KLLA0_B07799g,C. glabrata,CAGL0G04873g,Cluster8216
K. lactis,gene:KLLA0_A05775g,C. glabrata,CAGL0I04378g,Cluster8217
K. lactis,gene:KLLA0_A05775g,C. glabrata,CAGL0M05841g,Cluster8217
C. glabrata,CAGL0E03850g,K. lactis,gene:KLLA0_E00683g,Cluster8219
C. glabrata,CAGL0C03223g,K. lactis,gene:KLLA0_E00683g,Cluster8219
K. lactis,gene:KLLA0_F18018g,C. glabrata,CAGL0D02354g,Cluster822
K. lactis,gene:KLLA0_E05985g,C. glabrata,CAGL0M09064g,Cluster8222
C. glabrata,CAGL0M09086g,K. lactis,gene:KLLA0_E06007g,Cluster8223
C. glabrata,CAGL0K07073g,K. lactis,gene:KLLA0_F10549g,Cluster8224
C. glabrata,CAGL0M12595g,K. lactis,gene:KLLA0_C07975g,Cluster8225
K. lactis,gene:KLLA0_C14872g,C. glabrata,CAGL0K06369g,Cluster8226
C. glabrata,CAGL0F06039g,K. lactis,gene:KLLA0_F26873g,Cluster8227
C. glabrata,CAGL0M13233g,K. lactis,gene:KLLA0_F26895g,Cluster8228
K. lactis,gene:KLLA0_A06105g,C. glabrata,CAGL0M02893g,Cluster8229
K. lactis,gene:KLLA0_A06105g,C. glabrata,CAGL0L08074g,Cluster8229
K. lactis,gene:KLLA0_E12321g,C. glabrata,CAGL0F04257g,Cluster823
K. lactis,gene:KLLA0_C18546g,C. glabrata,CAGL0C03531g,Cluster8230
K. lactis,gene:KLLA0_E16369g,C. glabrata,CAGL0K00825g,Cluster8231
C. glabrata,CAGL0J01199g,K. lactis,gene:KLLA0_F02948g,Cluster8232
C. glabrata,CAGL0L07260g,K. lactis,gene:KLLA0_E01409g,Cluster8233
K. lactis,gene:KLLA0_F25014g,C. glabrata,CAGL0M04983g,Cluster8234
K. lactis,gene:KLLA0_C04411g,C. glabrata,CAGL0K01881g,Cluster8235
K. lactis,gene:KLLA0_C10593g,C. glabrata,CAGL0F08943g,Cluster8236
K. lactis,gene:KLLA0_D19426g,C. glabrata,CAGL0K05027g,Cluster8237
K. lactis,gene:KLLA0_E13773g,C. glabrata,CAGL0E06490g,Cluster8239
C. glabrata,CAGL0K03069g,K. lactis,gene:KLLA0_E18459g,Cluster8240
K. lactis,gene:KLLA0_F03619g,C. glabrata,CAGL0C01309g,Cluster8241
K. lactis,gene:KLLA0_B14795g,C. glabrata,CAGL0K10736g,Cluster8243
K. lactis,gene:KLLA0_A06644g,C. glabrata,CAGL0M08250g,Cluster8244
C. glabrata,CAGL0I01320g,K. lactis,gene:KLLA0_F16753g,Cluster8245
K. lactis,gene:KLLA0_F19756g,C. glabrata,CAGL0M11506g,Cluster8248
C. glabrata,CAGL0D04268g,K. lactis,gene:KLLA0_B13739g,Cluster8249
K. lactis,gene:KLLA0_F25234g,C. glabrata,CAGL0K07656g,Cluster825
K. lactis,gene:KLLA0_F27797g,C. glabrata,CAGL0I05302g,Cluster8250
C. glabrata,CAGL0M08536g,K. lactis,gene:KLLA0_F16060g,Cluster8252
K. lactis,gene:KLLA0_F16148g,C. glabrata,CAGL0L10164g,Cluster8253
C. glabrata,CAGL0K05357g,K. lactis,gene:KLLA0_E06293g,Cluster8254
C. glabrata,CAGL0L10186g,K. lactis,gene:KLLA0_F16214g,Cluster8255
K. lactis,gene:KLLA0_D09020g,C. glabrata,CAGL0K07986g,Cluster8256
C. glabrata,CAGL0I06358g,K. lactis,gene:KLLA0_C03179g,Cluster8257
K. lactis,gene:KLLA0_F24024g,C. glabrata,CAGL0I02728g,Cluster8259
C. glabrata,CAGL0F04763g,K. lactis,gene:KLLA0_F23199g,Cluster8260
C. glabrata,CAGL0K10582g,K. lactis,gene:KLLA0_F23199g,Cluster8260
K. lactis,gene:KLLA0_F13442g,C. glabrata,CAGL0K11374g,Cluster8262
C. glabrata,CAGL0F04015g,K. lactis,gene:KLLA0_C07040g,Cluster8263
K. lactis,gene:KLLA0_B02981g,C. glabrata,CAGL0D00638g,Cluster8264
K. lactis,gene:KLLA0_E07019g,C. glabrata,CAGL0G03553g,Cluster8265
K. lactis,gene:KLLA0_E18239g,C. glabrata,CAGL0L05368g,Cluster8266
K. lactis,gene:KLLA0_F20548g,C. glabrata,CAGL0D04026g,Cluster8267
K. lactis,gene:KLLA0_E24091g,C. glabrata,CAGL0H05687g,Cluster8269
K. lactis,gene:KLLA0_F16599g,C. glabrata,CAGL0L10428g,Cluster827
K. lactis,gene:KLLA0_F24420g,C. glabrata,CAGL0L13090g,Cluster8270
K. lactis,gene:KLLA0_E22771g,C. glabrata,CAGL0I03080g,Cluster8273
K. lactis,gene:KLLA0_E13047g,C. glabrata,CAGL0G02409g,Cluster8275
K. lactis,gene:KLLA0_C08976g,C. glabrata,CAGL0K09284g,Cluster8279
K. lactis,gene:KLLA0_D03190g,C. glabrata,CAGL0G09020g,Cluster8280
C. glabrata,CAGL0K12386g,K. lactis,gene:KLLA0_F25146g,Cluster8281
C. glabrata,CAGL0E03718g,K. lactis,gene:KLLA0_E11441g,Cluster8282
K. lactis,gene:KLLA0_E24487g,C. glabrata,CAGL0M06193g,Cluster8283
K. lactis,gene:KLLA0_A03487g,C. glabrata,CAGL0H06105g,Cluster8286
K. lactis,gene:KLLA0_C05478g,C. glabrata,CAGL0I00440g,Cluster8287
C. glabrata,CAGL0E03784g,K. lactis,gene:KLLA0_D03861g,Cluster8288
K. lactis,gene:KLLA0_E21407g,C. glabrata,CAGL0I01210g,Cluster8289
C. glabrata,CAGL0M07117g,K. lactis,gene:KLLA0_B04334g,Cluster8290
C. glabrata,CAGL0E03179g,K. lactis,gene:KLLA0_F20526g,Cluster8291
K. lactis,gene:KLLA0_D07546g,C. glabrata,CAGL0L02629g,Cluster8293
K. lactis,gene:KLLA0_F10263g,C. glabrata,CAGL0C03608g,Cluster8295
K. lactis,gene:KLLA0_F10263g,C. glabrata,CAGL0E00561g,Cluster8295
K. lactis,gene:KLLA0_F21692g,C. glabrata,CAGL0M01760g,Cluster8296
K. lactis,gene:KLLA0_E11331g,C. glabrata,CAGL0K12188g,Cluster8297
K. lactis,gene:KLLA0_F05632g,C. glabrata,CAGL0J09306g,Cluster8298
K. lactis,gene:KLLA0_F13244g,C. glabrata,CAGL0C00737g,Cluster8299
K. lactis,gene:KLLA0_C01650g,C. glabrata,CAGL0K05709g,Cluster8300
C. glabrata,CAGL0A02772g,K. lactis,gene:KLLA0_E21187g,Cluster8301
C. glabrata,CAGL0I04686g,K. lactis,gene:KLLA0_B06886g,Cluster8302
K. lactis,gene:KLLA0_E21429g,C. glabrata,CAGL0A02673g,Cluster8303
K. lactis,gene:KLLA0_F27929g,C. glabrata,CAGL0G06072g,Cluster8304
C. glabrata,CAGL0F09009g,K. lactis,gene:KLLA0_C10681g,Cluster8305
C. glabrata,CAGL0D06094g,K. lactis,gene:KLLA0_C14564g,Cluster8307
C. glabrata,CAGL0B02321g,K. lactis,gene:KLLA0_D01529g,Cluster8308
K. lactis,gene:KLLA0_C14498g,C. glabrata,CAGL0M01804g,Cluster8309
C. glabrata,CAGL0F06611g,K. lactis,gene:KLLA0_F26048g,Cluster831
C. glabrata,CAGL0K00583g,K. lactis,gene:KLLA0_C03542g,Cluster8310
C. glabrata,CAGL0L08184g,K. lactis,gene:KLLA0_C03542g,Cluster8310
C. glabrata,CAGL0G04851g,K. lactis,gene:KLLA0_B07777g,Cluster8311
K. lactis,gene:KLLA0_A06622g,C. glabrata,CAGL0M08228g,Cluster8323
K. lactis,gene:KLLA0_F13662g,C. glabrata,CAGL0J01397g,Cluster8325
C. glabrata,CAGL0G02277g,K. lactis,gene:KLLA0_A07755g,Cluster8327
C. glabrata,CAGL0C04829g,K. lactis,gene:KLLA0_E05765g,Cluster8329
C. glabrata,CAGL0E05126g,K. lactis,gene:KLLA0_E08889g,Cluster8339
K. lactis,gene:KLLA0_F19536g,C. glabrata,CAGL0B01925g,Cluster834
K. lactis,gene:KLLA0_F19536g,C. glabrata,CAGL0M11396g,Cluster834
C. glabrata,CAGL0H06127g,K. lactis,gene:KLLA0_E22793g,Cluster8340
K. lactis,gene:KLLA0_E04797g,C. glabrata,CAGL0G09823g,Cluster8341
K. lactis,gene:KLLA0_C09482g,C. glabrata,CAGL0C02827g,Cluster8342
K. lactis,gene:KLLA0_E01761g,C. glabrata,CAGL0J09768g,Cluster8343
K. lactis,gene:KLLA0_B13090g,C. glabrata,CAGL0M04895g,Cluster8344
C. glabrata,CAGL0L03718g,K. lactis,gene:KLLA0_C13585g,Cluster8345
K. lactis,gene:KLLA0_F13266g,C. glabrata,CAGL0C00715g,Cluster8346
C. glabrata,CAGL0G07205g,K. lactis,gene:KLLA0_B01540g,Cluster8347
C. glabrata,CAGL0J06006g,K. lactis,gene:KLLA0_D11132g,Cluster8348
C. glabrata,CAGL0G00286g,K. lactis,gene:KLLA0_C14091g,Cluster8349
C. glabrata,CAGL0L13046g,K. lactis,gene:KLLA0_F24332g,Cluster8351
C. glabrata,CAGL0H01067g,K. lactis,gene:KLLA0_D08734g,Cluster8353
K. lactis,gene:KLLA0_D14157g,C. glabrata,CAGL0C03784g,Cluster8357
C. glabrata,CAGL0I00506g,K. lactis,gene:KLLA0_C05236g,Cluster8358
C. glabrata,CAGL0J08316g,K. lactis,gene:KLLA0_C02013g,Cluster8359
C. glabrata,CAGL0L10043g,K. lactis,gene:KLLA0_F15928g,Cluster837
C. glabrata,CAGL0L11836g,K. lactis,gene:KLLA0_C17666g,Cluster8378
K. lactis,gene:KLLA0_F13728g,C. glabrata,CAGL0J01309g,Cluster838
K. lactis,gene:KLLA0_B05181g,C. glabrata,CAGL0M00858g,Cluster8380
C. glabrata,CAGL0G00726g,K. lactis,gene:KLLA0_A08844g,Cluster8382
C. glabrata,CAGL0K03773g,K. lactis,gene:KLLA0_F17457g,Cluster8383
C. glabrata,CAGL0D04070g,K. lactis,gene:KLLA0_D04378g,Cluster8384
C. glabrata,CAGL0D02464g,K. lactis,gene:KLLA0_E02113g,Cluster8385
K. lactis,gene:KLLA0_C08569g,C. glabrata,CAGL0J03498g,Cluster8386
C. glabrata,CAGL0M07271g,K. lactis,gene:KLLA0_B09636g,Cluster8387
K. lactis,gene:KLLA0_E19383g,C. glabrata,CAGL0G09196g,Cluster8389
C. glabrata,CAGL0H03751g,K. lactis,gene:KLLA0_D04862g,Cluster839
C. glabrata,CAGL0B04895g,K. lactis,gene:KLLA0_D04862g,Cluster839
C. glabrata,CAGL0A00847g,K. lactis,gene:KLLA0_C18403g,Cluster8390
C. glabrata,CAGL0J03850g,K. lactis,gene:KLLA0_D07326g,Cluster8392
C. glabrata,CAGL0J09108g,K. lactis,gene:KLLA0_F05269g,Cluster84
K. lactis,gene:KLLA0_F13574g,C. glabrata,CAGL0K08536g,Cluster840
C. glabrata,CAGL0M09471g,K. lactis,gene:KLLA0_E01541g,Cluster8400
C. glabrata,CAGL0F05885g,K. lactis,gene:KLLA0_C12551g,Cluster8404
C. glabrata,CAGL0D02530g,K. lactis,gene:KLLA0_E02047g,Cluster8405
K. lactis,gene:KLLA0_A06490g,C. glabrata,CAGL0C00341g,Cluster8406
K. lactis,gene:KLLA0_E02883g,C. glabrata,CAGL0A03190g,Cluster8407
K. lactis,gene:KLLA0_F06468g,C. glabrata,CAGL0L10670g,Cluster841
K. lactis,gene:KLLA0_D02310g,C. glabrata,CAGL0G07711g,Cluster8410
C. glabrata,CAGL0M03883g,K. lactis,gene:KLLA0_E07459g,Cluster8411
K. lactis,gene:KLLA0_D14113g,C. glabrata,CAGL0L02475g,Cluster8412
K. lactis,gene:KLLA0_D07348g,C. glabrata,CAGL0M02519g,Cluster8413
C. glabrata,CAGL0H10208g,K. lactis,gene:KLLA0_F18612g,Cluster8415
C. glabrata,CAGL0K11990g,K. lactis,gene:KLLA0_F18612g,Cluster8415
K. lactis,gene:KLLA0_A02497g,C. glabrata,CAGL0K04169g,Cluster8417
C. glabrata,CAGL0L06820g,K. lactis,gene:KLLA0_F17006g,Cluster8418
K. lactis,gene:KLLA0_D00902g,C. glabrata,CAGL0A01045g,Cluster842
K. lactis,gene:KLLA0_E10539g,C. glabrata,CAGL0J04290g,Cluster8420
C. glabrata,CAGL0B01771g,K. lactis,gene:KLLA0_F19140g,Cluster8434
C. glabrata,CAGL0I01034g,K. lactis,gene:KLLA0_E16699g,Cluster8436
C. glabrata,CAGL0C01243g,K. lactis,gene:KLLA0_F03509g,Cluster8437
K. lactis,gene:KLLA0_E00969g,C. glabrata,CAGL0I06578g,Cluster8438
K. lactis,gene:KLLA0_F13002g,C. glabrata,CAGL0D03080g,Cluster844
K. lactis,gene:KLLA0_B01287g,C. glabrata,CAGL0J10516g,Cluster8441
C. glabrata,CAGL0M13915g,K. lactis,gene:KLLA0_F03058g,Cluster8443
C. glabrata,CAGL0I06875g,K. lactis,gene:KLLA0_F12672g,Cluster8444
C. glabrata,CAGL0D05720g,K. lactis,gene:KLLA0_F15807g,Cluster8445
C. glabrata,CAGL0H07579g,K. lactis,gene:KLLA0_D11352g,Cluster8448
C. glabrata,CAGL0A04829g,K. lactis,gene:KLLA0_D11352g,Cluster8448
K. lactis,gene:KLLA0_C01155g,C. glabrata,CAGL0F00605g,Cluster8449
K. lactis,gene:KLLA0_B02310g,C. glabrata,CAGL0M05753g,Cluster845
C. glabrata,CAGL0F05137g,K. lactis,gene:KLLA0_D02420g,Cluster8451
C. glabrata,CAGL0G07667g,K. lactis,gene:KLLA0_D02442g,Cluster8453
K. lactis,gene:KLLA0_F16907g,C. glabrata,CAGL0C02211g,Cluster8455
K. lactis,gene:KLLA0_D03454g,C. glabrata,CAGL0B04433g,Cluster8456
C. glabrata,CAGL0D00682g,K. lactis,gene:KLLA0_B03047g,Cluster8457
C. glabrata,CAGL0M09955g,K. lactis,gene:KLLA0_B03047g,Cluster8457
K. lactis,gene:KLLA0_C15059g,C. glabrata,CAGL0B02607g,Cluster846
K. lactis,gene:KLLA0_F09625g,C. glabrata,CAGL0K06875g,Cluster8466
K. lactis,gene:KLLA0_B11836g,C. glabrata,CAGL0F01199g,Cluster8475
C. glabrata,CAGL0A02475g,K. lactis,gene:KLLA0_E21715g,Cluster8480
K. lactis,gene:KLLA0_E08933g,C. glabrata,CAGL0E05104g,Cluster8486
K. lactis,gene:KLLA0_D03146g,C. glabrata,CAGL0M05687g,Cluster8494
C. glabrata,CAGL0C01353g,K. lactis,gene:KLLA0_F03729g,Cluster8497
K. lactis,gene:KLLA0_E02399g,C. glabrata,CAGL0A02948g,Cluster8499
C. glabrata,CAGL0G05632g,K. lactis,gene:KLLA0_D08646g,Cluster85
C. glabrata,CAGL0J06182g,K. lactis,gene:KLLA0_D08030g,Cluster8500
K. lactis,gene:KLLA0_E02267g,C. glabrata,CAGL0A02882g,Cluster8502
C. glabrata,CAGL0H00935g,K. lactis,gene:KLLA0_D08910g,Cluster8503
K. lactis,gene:KLLA0_E12497g,C. glabrata,CAGL0F04081g,Cluster8504
K. lactis,gene:KLLA0_E12497g,C. glabrata,CAGL0M01716g,Cluster8504
C. glabrata,CAGL0A00891g,K. lactis,gene:KLLA0_C18359g,Cluster8505
C. glabrata,CAGL0H04037g,K. lactis,gene:KLLA0_D09240g,Cluster851
C. glabrata,CAGL0F04917g,K. lactis,gene:KLLA0_D09240g,Cluster851
K. lactis,gene:KLLA0_C08173g,C. glabrata,CAGL0M12474g,Cluster8510
C. glabrata,CAGL0I07183g,K. lactis,gene:KLLA0_E03191g,Cluster8511
K. lactis,gene:KLLA0_A04543g,C. glabrata,CAGL0I00572g,Cluster8515
K. lactis,gene:KLLA0_B05709g,C. glabrata,CAGL0G01100g,Cluster8516
C. glabrata,CAGL0I06094g,K. lactis,gene:KLLA0_B07513g,Cluster8517
K. lactis,gene:KLLA0_F05555g,C. glabrata,CAGL0J06374g,Cluster852
C. glabrata,CAGL0F05115g,K. lactis,gene:KLLA0_B02607g,Cluster8528
K. lactis,gene:KLLA0_B02607g,C. glabrata,CAGL0D00418g,Cluster8528
C. glabrata,CAGL0D01694g,K. lactis,gene:KLLA0_B11946g,Cluster8529
C. glabrata,CAGL0L08778g,K. lactis,gene:KLLA0_F27291g,Cluster8530
C. glabrata,CAGL0C03421g,K. lactis,gene:KLLA0_C18799g,Cluster8531
C. glabrata,CAGL0G03047g,K. lactis,gene:KLLA0_D14905g,Cluster8532
C. glabrata,CAGL0I01892g,K. lactis,gene:KLLA0_E15819g,Cluster8533
C. glabrata,CAGL0D03432g,K. lactis,gene:KLLA0_F15103g,Cluster8534
K. lactis,gene:KLLA0_C00979g,C. glabrata,CAGL0H01639g,Cluster8535
K. lactis,gene:KLLA0_B10560g,C. glabrata,CAGL0I08393g,Cluster8536
K. lactis,gene:KLLA0_F23650g,C. glabrata,CAGL0L03806g,Cluster8537
C. glabrata,CAGL0D06182g,K. lactis,gene:KLLA0_F09383g,Cluster8538
K. lactis,gene:KLLA0_F02519g,C. glabrata,CAGL0E05368g,Cluster8540
K. lactis,gene:KLLA0_D00418g,C. glabrata,CAGL0I06292g,Cluster8544
K. lactis,gene:KLLA0_C04730g,C. glabrata,CAGL0M09779g,Cluster8545
K. lactis,gene:KLLA0_A08888g,C. glabrata,CAGL0A00539g,Cluster8548
K. lactis,gene:KLLA0_C19272g,C. glabrata,CAGL0E04092g,Cluster8549
C. glabrata,CAGL0C01947g,K. lactis,gene:KLLA0_A00682g,Cluster8550
C. glabrata,CAGL0E04180g,K. lactis,gene:KLLA0_F18865g,Cluster8551
C. glabrata,CAGL0J02970g,K. lactis,gene:KLLA0_C08239g,Cluster8552
K. lactis,gene:KLLA0_A00803g,C. glabrata,CAGL0H07777g,Cluster8553
K. lactis,gene:KLLA0_A05093g,C. glabrata,CAGL0I02442g,Cluster8554
