species1,gene1,species2,gene2,cluster_id
C. glabrata,CAGL0J09108g,S. cerevisiae,gene-YDL190C,Cluster84
C. glabrata,CAGL0K08536g,S. cerevisiae,gene-YKL103C,Cluster840
C. glabrata,CAGL0M09471g,S. cerevisiae,gene-YMR159C,Cluster8400
S. cerevisiae,gene-YMR032W,C. glabrata,CAGL0F05885g,Cluster8404
C. glabrata,CAGL0D02530g,S. cerevisiae,gene-YNL327W,Cluster8405
C. glabrata,CAGL0C00341g,S. cerevisiae,gene-YJL173C,Cluster8406
S. cerevisiae,gene-YDR383C,C. glabrata,CAGL0A03190g,Cluster8407
C. glabrata,CAGL0L10670g,S. cerevisiae,gene-YMR200W,Cluster841
S. cerevisiae,gene-YKR016W,C. glabrata,CAGL0G07711g,Cluster8410
C. glabrata,CAGL0M03883g,S. cerevisiae,gene-YNL306W,Cluster8411
C. glabrata,CAGL0L02475g,S. cerevisiae,gene-YEL009C,Cluster8412
S. cerevisiae,gene-YPL141C,C. glabrata,CAGL0M02519g,Cluster8413
S. cerevisiae,gene-YOR233W,C. glabrata,CAGL0M02519g,Cluster8413
C. glabrata,CAGL0A01606g,S. cerevisiae,gene-YGL033W,Cluster8414
C. glabrata,CAGL0H10208g,S. cerevisiae,gene-YBR059C,Cluster8415
C. glabrata,CAGL0K11990g,S. cerevisiae,gene-YBR059C,Cluster8415
C. glabrata,CAGL0J03432g,S. cerevisiae,gene-YNL020C,Cluster8416
C. glabrata,CAGL0J03432g,S. cerevisiae,gene-YIL095W,Cluster8416
S. cerevisiae,gene-YNL020C,C. glabrata,CAGL0G02607g,Cluster8416
S. cerevisiae,gene-YIL095W,C. glabrata,CAGL0G02607g,Cluster8416
S. cerevisiae,gene-YGR040W,C. glabrata,CAGL0K04169g,Cluster8417
S. cerevisiae,gene-YDL079C,C. glabrata,CAGL0L06820g,Cluster8418
C. glabrata,CAGL0L06820g,S. cerevisiae,gene-YMR139W,Cluster8418
S. cerevisiae,gene-YGL158W,C. glabrata,CAGL0F00649g,Cluster8419
C. glabrata,CAGL0A01045g,S. cerevisiae,gene-YPL262W,Cluster842
S. cerevisiae,gene-YBL016W,C. glabrata,CAGL0J04290g,Cluster8420
C. glabrata,CAGL0C04933g,S. cerevisiae,gene-YJR107C-A,Cluster8433
S. cerevisiae,gene-YDR110W,C. glabrata,CAGL0B01771g,Cluster8434
S. cerevisiae,gene-YOR035C,C. glabrata,CAGL0I01034g,Cluster8436
S. cerevisiae,gene-YIL116W,C. glabrata,CAGL0C01243g,Cluster8437
C. glabrata,CAGL0I06578g,S. cerevisiae,gene-YER152C,Cluster8438
C. glabrata,CAGL0D03080g,S. cerevisiae,gene-YLL004W,Cluster844
C. glabrata,CAGL0J10516g,S. cerevisiae,gene-YDR440W,Cluster8441
S. cerevisiae,gene-YMR310C,C. glabrata,CAGL0M13915g,Cluster8443
S. cerevisiae,gene-YGR283C,C. glabrata,CAGL0M13915g,Cluster8443
C. glabrata,CAGL0I06875g,S. cerevisiae,gene-YER139C,Cluster8444
C. glabrata,CAGL0D05720g,S. cerevisiae,gene-YLL005C,Cluster8445
C. glabrata,CAGL0H07579g,S. cerevisiae,gene-YFR053C,Cluster8448
C. glabrata,CAGL0H07579g,S. cerevisiae,gene-YGL253W,Cluster8448
S. cerevisiae,gene-YFR053C,C. glabrata,CAGL0A04829g,Cluster8448
S. cerevisiae,gene-YGL253W,C. glabrata,CAGL0A04829g,Cluster8448
S. cerevisiae,gene-YDR516C,C. glabrata,CAGL0F00605g,Cluster8449
C. glabrata,CAGL0F00605g,S. cerevisiae,gene-YCL040W,Cluster8449
C. glabrata,CAGL0M05753g,S. cerevisiae,gene-YGL064C,Cluster845
C. glabrata,CAGL0F05137g,S. cerevisiae,gene-YJL078C,Cluster8451
S. cerevisiae,gene-YLR446W,C. glabrata,CAGL0M00682g,Cluster8452
C. glabrata,CAGL0G07667g,S. cerevisiae,gene-YJL079C,Cluster8453
C. glabrata,CAGL0G07667g,S. cerevisiae,gene-YKR013W,Cluster8453
C. glabrata,CAGL0C02211g,S. cerevisiae,gene-YEL040W,Cluster8455
C. glabrata,CAGL0B04433g,S. cerevisiae,gene-YBR021W,Cluster8456
S. cerevisiae,gene-YLR403W,C. glabrata,CAGL0D00682g,Cluster8457
S. cerevisiae,gene-YLR403W,C. glabrata,CAGL0M09955g,Cluster8457
C. glabrata,CAGL0D05390r,S. cerevisiae,gene-YNCP0009W,Cluster8458
C. glabrata,CAGL0B02607g,S. cerevisiae,gene-YDR232W,Cluster846
S. cerevisiae,gene-YNCL0014C,C. glabrata,CAGL0M14135r,Cluster8460
C. glabrata,CAGL0M11066g,S. cerevisiae,gene-YGR109C,Cluster8461
S. cerevisiae,gene-YBR223C,C. glabrata,CAGL0K06875g,Cluster8466
C. glabrata,CAGL0K10428g,S. cerevisiae,gene-YFR017C,Cluster8471
C. glabrata,CAGL0F01199g,S. cerevisiae,gene-YOL038W,Cluster8475
S. cerevisiae,gene-YDR350C,C. glabrata,CAGL0A02475g,Cluster8480
C. glabrata,CAGL0E05104g,S. cerevisiae,gene-YGL154C,Cluster8486
C. glabrata,CAGL0J03080g,S. cerevisiae,gene-YER067W,Cluster8491
S. cerevisiae,gene-YGL067W,C. glabrata,CAGL0M05687g,Cluster8494
S. cerevisiae,gene-YFR009W,C. glabrata,CAGL0K10472g,Cluster8495
S. cerevisiae,gene-YNL008C,C. glabrata,CAGL0A03344g,Cluster8496
S. cerevisiae,gene-YNL049C,C. glabrata,CAGL0C01353g,Cluster8497
S. cerevisiae,gene-YDR373W,C. glabrata,CAGL0A02948g,Cluster8499
S. cerevisiae,gene-YDL218W,C. glabrata,CAGL0G05632g,Cluster85
S. cerevisiae,gene-YNL167C,C. glabrata,CAGL0J06182g,Cluster8500
S. cerevisiae,gene-YPL239W,C. glabrata,CAGL0H00935g,Cluster8503
C. glabrata,CAGL0F04081g,S. cerevisiae,gene-YBR083W,Cluster8504
S. cerevisiae,gene-YBR083W,C. glabrata,CAGL0M01716g,Cluster8504
S. cerevisiae,gene-YLR319C,C. glabrata,CAGL0A00891g,Cluster8505
C. glabrata,CAGL0H04037g,S. cerevisiae,gene-YOR178C,Cluster851
C. glabrata,CAGL0H04037g,S. cerevisiae,gene-YLR273C,Cluster851
C. glabrata,CAGL0F04917g,S. cerevisiae,gene-YOR178C,Cluster851
C. glabrata,CAGL0F04917g,S. cerevisiae,gene-YLR273C,Cluster851
S. cerevisiae,gene-YIL055C,C. glabrata,CAGL0M12474g,Cluster8510
S. cerevisiae,gene-YOR140W,C. glabrata,CAGL0I07183g,Cluster8511
C. glabrata,CAGL0B02838g,S. cerevisiae,gene-YGR055W,Cluster8514
C. glabrata,CAGL0I00572g,S. cerevisiae,gene-YLR295C,Cluster8515
C. glabrata,CAGL0G01100g,S. cerevisiae,gene-YLR345W,Cluster8516
C. glabrata,CAGL0I06094g,S. cerevisiae,gene-YJL155C,Cluster8517
C. glabrata,CAGL0J06374g,S. cerevisiae,gene-YDL130W,Cluster852
C. glabrata,CAGL0F05115g,S. cerevisiae,gene-YLR413W,Cluster8528
C. glabrata,CAGL0F05115g,S. cerevisiae,gene-YKL187C,Cluster8528
S. cerevisiae,gene-YLR413W,C. glabrata,CAGL0D00418g,Cluster8528
C. glabrata,CAGL0D00418g,S. cerevisiae,gene-YKL187C,Cluster8528
C. glabrata,CAGL0D01694g,S. cerevisiae,gene-YPR054W,Cluster8529
S. cerevisiae,gene-YHR103W,C. glabrata,CAGL0L11572g,Cluster853
S. cerevisiae,gene-YPL011C,C. glabrata,CAGL0L08778g,Cluster8530
C. glabrata,CAGL0C03421g,S. cerevisiae,gene-YNR051C,Cluster8531
S. cerevisiae,gene-YGR092W,C. glabrata,CAGL0G03047g,Cluster8532
S. cerevisiae,gene-YHR151C,C. glabrata,CAGL0I01892g,Cluster8533
S. cerevisiae,gene-YJL026W,C. glabrata,CAGL0D03432g,Cluster8534
S. cerevisiae,gene-YDR523C,C. glabrata,CAGL0H01639g,Cluster8535
C. glabrata,CAGL0I08393g,S. cerevisiae,gene-YPR163C,Cluster8536
S. cerevisiae,gene-YNL110C,C. glabrata,CAGL0L03806g,Cluster8537
C. glabrata,CAGL0D06182g,S. cerevisiae,gene-YGL044C,Cluster8538
C. glabrata,CAGL0E05368g,S. cerevisiae,gene-YOR334W,Cluster8540
C. glabrata,CAGL0I06292g,S. cerevisiae,gene-YJL210W,Cluster8544
S. cerevisiae,gene-YLR286C,C. glabrata,CAGL0M09779g,Cluster8545
C. glabrata,CAGL0A00539g,S. cerevisiae,gene-YGL005C,Cluster8548
S. cerevisiae,gene-YEL065W,C. glabrata,CAGL0E04092g,Cluster8549
S. cerevisiae,gene-YGL245W,C. glabrata,CAGL0C01947g,Cluster8550
S. cerevisiae,gene-YBR070C,C. glabrata,CAGL0E04180g,Cluster8551
S. cerevisiae,gene-YER061C,C. glabrata,CAGL0J02970g,Cluster8552
S. cerevisiae,gene-YGL241W,C. glabrata,CAGL0H07777g,Cluster8553
C. glabrata,CAGL0I02442g,S. cerevisiae,gene-YGR253C,Cluster8554
C. glabrata,CAGL0J00869g,S. cerevisiae,gene-YKL144C,Cluster8555
C. glabrata,CAGL0E05742g,S. cerevisiae,gene-YPL210C,Cluster8556
S. cerevisiae,gene-YGL080W,C. glabrata,CAGL0H03333g,Cluster8557
S. cerevisiae,gene-YMR076C,C. glabrata,CAGL0J01507g,Cluster8558
S. cerevisiae,gene-YPL245W,C. glabrata,CAGL0H00825g,Cluster8568
S. cerevisiae,gene-YJL115W,C. glabrata,CAGL0L05412g,Cluster8569
C. glabrata,CAGL0D00902g,S. cerevisiae,gene-YDL059C,Cluster8572
S. cerevisiae,gene-YOR279C,C. glabrata,CAGL0L11022g,Cluster8576
S. cerevisiae,gene-YOR269W,C. glabrata,CAGL0C02937g,Cluster8577
C. glabrata,CAGL0K05269g,S. cerevisiae,gene-YPR031W,Cluster8578
S. cerevisiae,gene-YDR495C,C. glabrata,CAGL0G04697g,Cluster858
C. glabrata,CAGL0D00924g,S. cerevisiae,gene-YDL058W,Cluster8580
C. glabrata,CAGL0M11652r,S. cerevisiae,gene-YNCL0006W,Cluster8581
S. cerevisiae,gene-YNL281W,C. glabrata,CAGL0I02992g,Cluster8584
S. cerevisiae,gene-YGR130C,C. glabrata,CAGL0I10516g,Cluster8585
C. glabrata,CAGL0I04708g,S. cerevisiae,gene-YBR035C,Cluster8586
S. cerevisiae,gene-YHL007C,C. glabrata,CAGL0K02673g,Cluster8587
S. cerevisiae,gene-YJL183W,C. glabrata,CAGL0G07491g,Cluster8588
C. glabrata,CAGL0K10604g,S. cerevisiae,gene-YFR014C,Cluster8591
C. glabrata,CAGL0K10604g,S. cerevisiae,gene-YOL016C,Cluster8591
C. glabrata,CAGL0F04741g,S. cerevisiae,gene-YFR014C,Cluster8591
C. glabrata,CAGL0F04741g,S. cerevisiae,gene-YOL016C,Cluster8591
C. glabrata,CAGL0F00913g,S. cerevisiae,gene-YAL017W,Cluster8593
C. glabrata,CAGL0L08492g,S. cerevisiae,gene-YPR148C,Cluster8594
S. cerevisiae,gene-YDR196C,C. glabrata,CAGL0F05555g,Cluster8595
S. cerevisiae,gene-YKL126W,C. glabrata,CAGL0K03399g,Cluster8596
S. cerevisiae,gene-YKL126W,C. glabrata,CAGL0K07458g,Cluster8596
C. glabrata,CAGL0K03399g,S. cerevisiae,gene-YMR104C,Cluster8596
S. cerevisiae,gene-YMR104C,C. glabrata,CAGL0K07458g,Cluster8596
S. cerevisiae,gene-YNR031C,C. glabrata,CAGL0M10829g,Cluster8598
C. glabrata,CAGL0K11209g,S. cerevisiae,gene-YDR244W,Cluster8599
C. glabrata,CAGL0C02805g,S. cerevisiae,gene-YOR262W,Cluster86
C. glabrata,CAGL0K05390g,S. cerevisiae,gene-YPR036W-A,Cluster860
S. cerevisiae,gene-YLR187W,C. glabrata,CAGL0J08349g,Cluster8600
C. glabrata,CAGL0J08349g,S. cerevisiae,gene-YNL278W,Cluster8600
S. cerevisiae,gene-YJL016W,C. glabrata,CAGL0G06886g,Cluster8601
C. glabrata,CAGL0C04433g,S. cerevisiae,gene-YDL003W,Cluster8602
S. cerevisiae,gene-YBL002W,C. glabrata,CAGL0C04389g,Cluster8604
S. cerevisiae,gene-YBL002W,C. glabrata,CAGL0K11462g,Cluster8604
C. glabrata,CAGL0C04389g,S. cerevisiae,gene-YDR224C,Cluster8604
C. glabrata,CAGL0K11462g,S. cerevisiae,gene-YDR224C,Cluster8604
S. cerevisiae,gene-YOR252W,C. glabrata,CAGL0K09042g,Cluster8605
S. cerevisiae,gene-YOR266W,C. glabrata,CAGL0C02871g,Cluster8606
C. glabrata,CAGL0B02453g,S. cerevisiae,gene-YML121W,Cluster8607
S. cerevisiae,gene-YMR023C,C. glabrata,CAGL0M07546g,Cluster8608
C. glabrata,CAGL0M05335g,S. cerevisiae,gene-YBR198C,Cluster8609
C. glabrata,CAGL0J01331g,S. cerevisiae,gene-YMR090W,Cluster861
S. cerevisiae,gene-YGL105W,C. glabrata,CAGL0J10406g,Cluster8611
C. glabrata,CAGL0M03575g,S. cerevisiae,gene-YNL290W,Cluster8613
C. glabrata,CAGL0I02882g,S. cerevisiae,gene-YOR111W,Cluster862
C. glabrata,CAGL0B03443g,S. cerevisiae,gene-YLR253W,Cluster8620
S. cerevisiae,gene-YCL057C-A,C. glabrata,CAGL0B00396g,Cluster8622
C. glabrata,CAGL0G03773g,S. cerevisiae,gene-YLL023C,Cluster8623
S. cerevisiae,gene-YKL165C,C. glabrata,CAGL0M08448g,Cluster8624
S. cerevisiae,gene-YLR191W,C. glabrata,CAGL0A04147g,Cluster8625
C. glabrata,CAGL0K07524g,S. cerevisiae,gene-YKL128C,Cluster8626
S. cerevisiae,gene-YKL128C,C. glabrata,CAGL0K07546g,Cluster8626
C. glabrata,CAGL0B00902g,S. cerevisiae,gene-YCL030C,Cluster8628
C. glabrata,CAGL0L08052g,S. cerevisiae,gene-YCR028C,Cluster8629
C. glabrata,CAGL0I07969g,S. cerevisiae,gene-YOL077W-A,Cluster863
S. cerevisiae,gene-YOL004W,C. glabrata,CAGL0E02475g,Cluster8631
C. glabrata,CAGL0F03289g,S. cerevisiae,gene-YHR081W,Cluster8632
C. glabrata,CAGL0L11902g,S. cerevisiae,gene-YER170W,Cluster8634
C. glabrata,CAGL0K02255g,S. cerevisiae,gene-YER125W,Cluster8635
C. glabrata,CAGL0K10010g,S. cerevisiae,gene-YDR083W,Cluster8636
S. cerevisiae,gene-YML096W,C. glabrata,CAGL0H06963g,Cluster8637
S. cerevisiae,gene-YFR001W,C. glabrata,CAGL0F02299g,Cluster8638
C. glabrata,CAGL0D01122g,S. cerevisiae,gene-YNL048W,Cluster8639
S. cerevisiae,gene-YGR047C,C. glabrata,CAGL0A03630g,Cluster8640
C. glabrata,CAGL0J11462g,S. cerevisiae,gene-YNL190W,Cluster8641
S. cerevisiae,gene-YDR115W,C. glabrata,CAGL0B01793g,Cluster8642
S. cerevisiae,gene-YER130C,C. glabrata,CAGL0K02145g,Cluster8643
C. glabrata,CAGL0H04873g,S. cerevisiae,gene-YDL048C,Cluster8644
C. glabrata,CAGL0H04873g,S. cerevisiae,gene-YLR375W,Cluster8644
S. cerevisiae,gene-YDL048C,C. glabrata,CAGL0K04697g,Cluster8644
C. glabrata,CAGL0K04697g,S. cerevisiae,gene-YLR375W,Cluster8644
S. cerevisiae,gene-YDR463W,C. glabrata,CAGL0K06413g,Cluster8645
S. cerevisiae,gene-YDR463W,C. glabrata,CAGL0E04312g,Cluster8645
C. glabrata,CAGL0K06413g,S. cerevisiae,gene-YHR006W,Cluster8645
C. glabrata,CAGL0E04312g,S. cerevisiae,gene-YHR006W,Cluster8645
S. cerevisiae,gene-YJL208C,C. glabrata,CAGL0I06336g,Cluster8646
C. glabrata,CAGL0L12562g,S. cerevisiae,gene-YPL038W,Cluster8650
S. cerevisiae,gene-YLR396C,C. glabrata,CAGL0C02607g,Cluster8653
C. glabrata,CAGL0M13607g,S. cerevisiae,gene-YMR294W,Cluster8654
C. glabrata,CAGL0M05775g,S. cerevisiae,gene-YPL211W,Cluster8655
S. cerevisiae,gene-YPL206C,C. glabrata,CAGL0E05654g,Cluster8656
C. glabrata,CAGL0F03993g,S. cerevisiae,gene-YMR220W,Cluster8657
C. glabrata,CAGL0J09878g,S. cerevisiae,gene-YBR123C,Cluster8658
S. cerevisiae,gene-YOR157C,C. glabrata,CAGL0L04312g,Cluster8659
C. glabrata,CAGL0L05478g,S. cerevisiae,gene-YJL121C,Cluster866
C. glabrata,CAGL0E01089g,S. cerevisiae,gene-YDR160W,Cluster8660
C. glabrata,CAGL0J08184g,S. cerevisiae,gene-YNL270C,Cluster8661
S. cerevisiae,gene-YNL268W,C. glabrata,CAGL0J08162g,Cluster8662
S. cerevisiae,gene-YER175C,C. glabrata,CAGL0L12012g,Cluster8668
S. cerevisiae,gene-YHR209W,C. glabrata,CAGL0H00418g,Cluster8677
S. cerevisiae,gene-YOR078W,C. glabrata,CAGL0K05555g,Cluster8679
S. cerevisiae,gene-YMR121C,C. glabrata,CAGL0A03388g,Cluster868
C. glabrata,CAGL0A03388g,S. cerevisiae,gene-YLR029C,Cluster868
S. cerevisiae,gene-YGR171C,C. glabrata,CAGL0I08723g,Cluster8683
C. glabrata,CAGL0J02222g,S. cerevisiae,gene-YER002W,Cluster8685
S. cerevisiae,gene-YDR541C,C. glabrata,CAGL0E05280g,Cluster8686
C. glabrata,CAGL0E05280g,S. cerevisiae,gene-YOL151W,Cluster8686
S. cerevisiae,gene-YGR095C,C. glabrata,CAGL0G03113g,Cluster8688
C. glabrata,CAGL0C01265g,S. cerevisiae,gene-YIL115C,Cluster8689
S. cerevisiae,gene-YGL157W,C. glabrata,CAGL0E05170g,Cluster8691
C. glabrata,CAGL0A03256g,S. cerevisiae,gene-YDR386W,Cluster8692
C. glabrata,CAGL0F07557g,S. cerevisiae,gene-YKL095W,Cluster8694
C. glabrata,CAGL0F07425g,S. cerevisiae,gene-YGL110C,Cluster8695
C. glabrata,CAGL0L03333g,S. cerevisiae,gene-YKR044W,Cluster8696
C. glabrata,CAGL0K03465g,S. cerevisiae,gene-YMR108W,Cluster8697
S. cerevisiae,gene-YOL078W,C. glabrata,CAGL0I07953g,Cluster8698
C. glabrata,CAGL0L11352g,S. cerevisiae,gene-YML069W,Cluster87
C. glabrata,CAGL0D01892g,S. cerevisiae,gene-YLR027C,Cluster870
C. glabrata,CAGL0J04554g,S. cerevisiae,gene-YLR027C,Cluster870
S. cerevisiae,gene-YDR517W,C. glabrata,CAGL0F00583g,Cluster8700
C. glabrata,CAGL0I09152g,S. cerevisiae,gene-YBR257W,Cluster8701
C. glabrata,CAGL0H03597g,S. cerevisiae,gene-YLR250W,Cluster8702
C. glabrata,CAGL0J10076g,S. cerevisiae,gene-YNL058C,Cluster8704
S. cerevisiae,gene-YML060W,C. glabrata,CAGL0L11176g,Cluster8705
S. cerevisiae,gene-YCL045C,C. glabrata,CAGL0B00660g,Cluster8718
C. glabrata,CAGL0L08404g,S. cerevisiae,gene-YPR152C,Cluster8721
C. glabrata,CAGL0H07161g,S. cerevisiae,gene-YDR317W,Cluster8725
S. cerevisiae,gene-YBR104W,C. glabrata,CAGL0K12210g,Cluster8726
C. glabrata,CAGL0L02079g,S. cerevisiae,gene-YBR291C,Cluster8730
S. cerevisiae,gene-YDR179W-A,C. glabrata,CAGL0F05819g,Cluster8733
C. glabrata,CAGL0M09020g,S. cerevisiae,gene-YJR095W,Cluster8736
S. cerevisiae,gene-YBL078C,C. glabrata,CAGL0A04675g,Cluster8737
C. glabrata,CAGL0C05247g,S. cerevisiae,gene-YOL064C,Cluster874
S. cerevisiae,gene-YFR045W,C. glabrata,CAGL0C02013g,Cluster8740
C. glabrata,CAGL0L08068g,S. cerevisiae,gene-YCR028C-A,Cluster8741
C. glabrata,CAGL0K02365g,S. cerevisiae,gene-YPR021C,Cluster8742
S. cerevisiae,gene-YGL206C,C. glabrata,CAGL0A03718g,Cluster8743
S. cerevisiae,gene-YKL190W,C. glabrata,CAGL0L00605g,Cluster8745
C. glabrata,CAGL0E01903g,S. cerevisiae,gene-YOL125W,Cluster8746
C. glabrata,CAGL0I07315g,S. cerevisiae,gene-YOR131C,Cluster8749
S. cerevisiae,gene-YKL032C,C. glabrata,CAGL0L02013g,Cluster875
S. cerevisiae,gene-YML014W,C. glabrata,CAGL0H04807g,Cluster8753
C. glabrata,CAGL0H07447g,S. cerevisiae,gene-YBR156C,Cluster8755
S. cerevisiae,gene-YNL045W,C. glabrata,CAGL0G01430g,Cluster8756
S. cerevisiae,gene-YIR024C,C. glabrata,CAGL0F06765g,Cluster8757
C. glabrata,CAGL0A00341g,S. cerevisiae,gene-YGL010W,Cluster8761
C. glabrata,CAGL0I01056g,S. cerevisiae,gene-YNL201C,Cluster8763
S. cerevisiae,gene-YMR189W,C. glabrata,CAGL0L00429g,Cluster8764
S. cerevisiae,gene-YLR039C,C. glabrata,CAGL0A03564g,Cluster8765
S. cerevisiae,gene-YMR072W,C. glabrata,CAGL0K03047g,Cluster877
C. glabrata,CAGL0F01947g,S. cerevisiae,gene-YFL018C,Cluster8776
C. glabrata,CAGL0I05060g,S. cerevisiae,gene-YER088C,Cluster8777
C. glabrata,CAGL0E04994g,S. cerevisiae,gene-YGL147C,Cluster8778
C. glabrata,CAGL0E04994g,S. cerevisiae,gene-YNL067W,Cluster8778
S. cerevisiae,gene-YGL147C,C. glabrata,CAGL0G08734g,Cluster8778
S. cerevisiae,gene-YNL067W,C. glabrata,CAGL0G08734g,Cluster8778
S. cerevisiae,gene-YGR268C,C. glabrata,CAGL0G00550g,Cluster8779
S. cerevisiae,gene-YMR215W,C. glabrata,CAGL0F03883g,Cluster878
S. cerevisiae,gene-YLR350W,C. glabrata,CAGL0K04147g,Cluster8780
S. cerevisiae,gene-YLR350W,C. glabrata,CAGL0G01188g,Cluster8780
C. glabrata,CAGL0K04147g,S. cerevisiae,gene-YGR038W,Cluster8780
C. glabrata,CAGL0G01188g,S. cerevisiae,gene-YGR038W,Cluster8780
S. cerevisiae,gene-YBR037C,C. glabrata,CAGL0I04796g,Cluster8782
C. glabrata,CAGL0K04543g,S. cerevisiae,gene-YGR063C,Cluster8783
S. cerevisiae,gene-YPL180W,C. glabrata,CAGL0C01463g,Cluster8784
C. glabrata,CAGL0E04444g,S. cerevisiae,gene-YHR013C,Cluster8785
S. cerevisiae,gene-YER107C,C. glabrata,CAGL0G03399g,Cluster8786
S. cerevisiae,gene-YNCD0027C,C. glabrata,CAGL0M01584r,Cluster8789
S. cerevisiae,gene-YKL106W,C. glabrata,CAGL0K08580g,Cluster879
S. cerevisiae,gene-YKL042W,C. glabrata,CAGL0L01793g,Cluster8798
S. cerevisiae,gene-YOR130C,C. glabrata,CAGL0K10362g,Cluster8800
C. glabrata,CAGL0M05995g,S. cerevisiae,gene-YKR046C,Cluster8802
S. cerevisiae,gene-YMR022W,C. glabrata,CAGL0M07568g,Cluster8803
S. cerevisiae,gene-YDR177W,C. glabrata,CAGL0E00671g,Cluster8804
S. cerevisiae,gene-YMR012W,C. glabrata,CAGL0M07722g,Cluster8809
S. cerevisiae,gene-YNL304W,C. glabrata,CAGL0M03817g,Cluster881
S. cerevisiae,gene-YML015C,C. glabrata,CAGL0H04829g,Cluster8810
C. glabrata,CAGL0J10868g,S. cerevisiae,gene-YHR067W,Cluster8811
C. glabrata,CAGL0L11638g,S. cerevisiae,gene-YDR365C,Cluster8812
C. glabrata,CAGL0L01265g,S. cerevisiae,gene-YEL041W,Cluster8813
C. glabrata,CAGL0L01265g,S. cerevisiae,gene-YJR049C,Cluster8813
S. cerevisiae,gene-YEL041W,C. glabrata,CAGL0I01386g,Cluster8813
C. glabrata,CAGL0I01386g,S. cerevisiae,gene-YJR049C,Cluster8813
S. cerevisiae,gene-YIR007W,C. glabrata,CAGL0L09493g,Cluster8815
C. glabrata,CAGL0K02211g,S. cerevisiae,gene-YER127W,Cluster8816
C. glabrata,CAGL0L00979g,S. cerevisiae,gene-YIL039W,Cluster8817
C. glabrata,CAGL0H07139g,S. cerevisiae,gene-YDR318W,Cluster8818
C. glabrata,CAGL0L09229g,S. cerevisiae,gene-YPR004C,Cluster8819
S. cerevisiae,gene-YMR193W,C. glabrata,CAGL0K10912g,Cluster8820
C. glabrata,CAGL0D01914g,S. cerevisiae,gene-YLR026C,Cluster8821
S. cerevisiae,gene-YDR081C,C. glabrata,CAGL0K10054g,Cluster8822
C. glabrata,CAGL0J10824g,S. cerevisiae,gene-YHR072W,Cluster8823
C. glabrata,CAGL0L03135g,S. cerevisiae,gene-YKR031C,Cluster8824
S. cerevisiae,gene-YBR110W,C. glabrata,CAGL0K12342g,Cluster8825
C. glabrata,CAGL0H03795g,S. cerevisiae,gene-YCL018W,Cluster8826
C. glabrata,CAGL0I04180g,S. cerevisiae,gene-YGL166W,Cluster8827
S. cerevisiae,gene-YPL255W,C. glabrata,CAGL0H00594g,Cluster8828
S. cerevisiae,gene-YLR073C,C. glabrata,CAGL0L13156g,Cluster8830
S. cerevisiae,gene-YNL214W,C. glabrata,CAGL0K04851g,Cluster8831
S. cerevisiae,gene-YLR040C,C. glabrata,CAGL0A03586g,Cluster8837
C. glabrata,CAGL0A03806g,S. cerevisiae,gene-YOR298W,Cluster8838
S. cerevisiae,gene-YDL236W,C. glabrata,CAGL0C05511g,Cluster8839
C. glabrata,CAGL0M14003g,S. cerevisiae,gene-YMR314W,Cluster8841
S. cerevisiae,gene-YOL122C,C. glabrata,CAGL0E01969g,Cluster8842
C. glabrata,CAGL0C01419g,S. cerevisiae,gene-YPL184C,Cluster8843
C. glabrata,CAGL0E04708g,S. cerevisiae,gene-YDR058C,Cluster8846
S. cerevisiae,gene-YBR289W,C. glabrata,CAGL0L02123g,Cluster8847
S. cerevisiae,gene-YOL069W,C. glabrata,CAGL0J11572g,Cluster8848
S. cerevisiae,gene-YOL096C,C. glabrata,CAGL0I07601g,Cluster8860
S. cerevisiae,gene-YDL186W,C. glabrata,CAGL0J09174g,Cluster8862
C. glabrata,CAGL0F00715g,S. cerevisiae,gene-YAL025C,Cluster8863
C. glabrata,CAGL0G06248g,S. cerevisiae,gene-YAL025C,Cluster8863
S. cerevisiae,gene-YIL150C,C. glabrata,CAGL0H06589g,Cluster8864
S. cerevisiae,gene-YOR054C,C. glabrata,CAGL0G01969g,Cluster8865
S. cerevisiae,gene-YOR054C,C. glabrata,CAGL0L10208g,Cluster8865
C. glabrata,CAGL0G01969g,S. cerevisiae,gene-YKR072C,Cluster8865
S. cerevisiae,gene-YKR072C,C. glabrata,CAGL0L10208g,Cluster8865
S. cerevisiae,gene-YKL088W,C. glabrata,CAGL0L05302g,Cluster8866
S. cerevisiae,gene-YLR067C,C. glabrata,CAGL0F01573g,Cluster8867
S. cerevisiae,gene-YNL223W,C. glabrata,CAGL0J07304g,Cluster8868
S. cerevisiae,gene-YDL113C,C. glabrata,CAGL0H10428g,Cluster8869
S. cerevisiae,gene-YDR425W,C. glabrata,CAGL0F03113g,Cluster8870
S. cerevisiae,gene-YLR326W,C. glabrata,CAGL0A01001g,Cluster8871
S. cerevisiae,gene-YHR082C,C. glabrata,CAGL0F03311g,Cluster8872
S. cerevisiae,gene-YLR332W,C. glabrata,CAGL0G00858g,Cluster8875
S. cerevisiae,gene-YAL061W,C. glabrata,CAGL0D00198g,Cluster8879
C. glabrata,CAGL0C05445g,S. cerevisiae,gene-YDL231C,Cluster888
S. cerevisiae,gene-YHR083W,C. glabrata,CAGL0H02167g,Cluster8881
C. glabrata,CAGL0K09328g,S. cerevisiae,gene-YCR053W,Cluster8882
