species1,gene1,species2,gene2,cluster_id
K. lactis,gene:KLLA0_E23123g,C. albicans,orf19.212,Cluster7718
C. albicans,orf19.28,K. lactis,gene:KLLA0_D15015g,Cluster7719
C. albicans,orf19.2799,K. lactis,gene:KLLA0_E17051g,Cluster7720
K. lactis,gene:KLLA0_E19713g,C. albicans,orf19.7284,Cluster7721
C. albicans,orf19.2667,K. lactis,gene:KLLA0_F21670g,Cluster7722
C. albicans,orf19.873.1,K. lactis,gene:KLLA0_F21890g,Cluster7723
K. lactis,gene:KLLA0_E11925g,C. albicans,orf19.7270,Cluster7724
C. albicans,orf19.3547,K. lactis,gene:KLLA0_C12331g,Cluster7725
C. albicans,orf19.3945,K. lactis,gene:KLLA0_E06227g,Cluster7726
C. albicans,orf19.4265,K. lactis,gene:KLLA0_E01673g,Cluster7727
C. albicans,orf19.2389,K. lactis,gene:KLLA0_F13794g,Cluster7728
C. albicans,orf19.3682,K. lactis,gene:KLLA0_B05687g,Cluster7729
K. lactis,gene:KLLA0_F08162g,C. albicans,orf19.3149,Cluster7731
K. lactis,gene:KLLA0_E05897g,C. albicans,orf19.1415,Cluster774
C. albicans,orf19.778,K. lactis,gene:KLLA0_E14411g,Cluster7750
C. albicans,orf19.1609,K. lactis,gene:KLLA0_E07393g,Cluster7753
K. lactis,gene:KLLA0_F10527g,C. albicans,orf19.6716,Cluster7754
K. lactis,gene:KLLA0_E07371g,C. albicans,orf19.2267,Cluster7755
K. lactis,gene:KLLA0_F26455g,C. albicans,orf19.5830,Cluster7756
K. lactis,gene:KLLA0_A09735g,C. albicans,orf19.3957,Cluster7757
C. albicans,orf19.3302,K. lactis,gene:KLLA0_F27533g,Cluster7758
K. lactis,gene:KLLA0_F24178g,C. albicans,orf19.494,Cluster7759
K. lactis,gene:KLLA0_E14477g,C. albicans,orf19.6138,Cluster776
C. albicans,orf19.1608,K. lactis,gene:KLLA0_F03146g,Cluster7760
K. lactis,gene:KLLA0_C02475g,C. albicans,orf19.5833,Cluster7761
C. albicans,orf19.4252,K. lactis,gene:KLLA0_A09625g,Cluster7762
K. lactis,gene:KLLA0_E09329g,C. albicans,orf19.909.1,Cluster7765
C. albicans,orf19.1187,K. lactis,gene:KLLA0_F23353g,Cluster7766
K. lactis,gene:KLLA0_F23353g,C. albicans,orf19.4941,Cluster7766
C. albicans,orf19.2471,K. lactis,gene:KLLA0_D10329g,Cluster7767
C. albicans,orf19.5007,K. lactis,gene:KLLA0_D05357g,Cluster7768
C. albicans,orf19.1264,K. lactis,gene:KLLA0_C04906g,Cluster777
C. albicans,orf19.251,K. lactis,gene:KLLA0_D00682g,Cluster7771
K. lactis,gene:KLLA0_F16863g,C. albicans,orf19.7394,Cluster7787
K. lactis,gene:KLLA0_D04444g,C. albicans,orf19.2871,Cluster7791
K. lactis,gene:KLLA0_D04444g,C. albicans,orf19.440,Cluster7791
C. albicans,orf19.7018,K. lactis,gene:KLLA0_B01562g,Cluster7792
K. lactis,gene:KLLA0_E11903g,C. albicans,orf19.7124,Cluster7793
K. lactis,gene:KLLA0_C10296g,C. albicans,orf19.7638,Cluster7794
K. lactis,gene:KLLA0_E02421g,C. albicans,orf19.1940,Cluster7795
C. albicans,orf19.6931,K. lactis,gene:KLLA0_C09988g,Cluster7796
C. albicans,orf19.3131,K. lactis,gene:KLLA0_C01672g,Cluster7797
C. albicans,orf19.7016,K. lactis,gene:KLLA0_B01606g,Cluster7798
K. lactis,gene:KLLA0_D13090g,C. albicans,orf19.863,Cluster7799
K. lactis,gene:KLLA0_A09097g,C. albicans,orf19.5381,Cluster78
K. lactis,gene:KLLA0_F19514g,C. albicans,orf19.7506,Cluster7800
K. lactis,gene:KLLA0_F06776g,C. albicans,orf19.2187,Cluster7801
C. albicans,orf19.3651,K. lactis,gene:KLLA0_A11011g,Cluster7802
C. albicans,orf19.2076,K. lactis,gene:KLLA0_F17325g,Cluster7803
K. lactis,gene:KLLA0_F17369g,C. albicans,orf19.2081,Cluster7804
K. lactis,gene:KLLA0_B13904g,C. albicans,orf19.2289,Cluster7807
K. lactis,gene:KLLA0_C11429g,C. albicans,orf19.1711,Cluster7808
C. albicans,orf19.6879,K. lactis,gene:KLLA0_A08932g,Cluster7809
K. lactis,gene:KLLA0_A04730g,C. albicans,orf19.3599,Cluster7821
C. albicans,orf19.5811,K. lactis,gene:KLLA0_F16170g,Cluster7856
C. albicans,orf19.273,K. lactis,gene:KLLA0_F27885g,Cluster7857
K. lactis,gene:KLLA0_E13157g,C. albicans,orf19.1954,Cluster7858
K. lactis,gene:KLLA0_A05665g,C. albicans,orf19.3327,Cluster7859
K. lactis,gene:KLLA0_C02255g,C. albicans,orf19.4136,Cluster7860
K. lactis,gene:KLLA0_D19602g,C. albicans,orf19.2399,Cluster7861
K. lactis,gene:KLLA0_A11242g,C. albicans,orf19.4548,Cluster7862
K. lactis,gene:KLLA0_D04818g,C. albicans,orf19.3861,Cluster7863
K. lactis,gene:KLLA0_E03235g,C. albicans,orf19.3358,Cluster7866
C. albicans,orf19.1169,K. lactis,gene:KLLA0_B08459g,Cluster7867
C. albicans,orf19.2847,K. lactis,gene:KLLA0_B03542g,Cluster7870
K. lactis,gene:KLLA0_B04136g,C. albicans,orf19.6712,Cluster7877
K. lactis,gene:KLLA0_D16632g,C. albicans,orf19.6587,Cluster7878
K. lactis,gene:KLLA0_D17292g,C. albicans,orf19.6591,Cluster7882
K. lactis,gene:KLLA0_E16215g,C. albicans,orf19.3300,Cluster7883
K. lactis,gene:KLLA0_F06072g,C. albicans,orf19.7466,Cluster7885
C. albicans,orf19.3344,K. lactis,gene:KLLA0_E02971g,Cluster7886
K. lactis,gene:KLLA0_D18073g,C. albicans,orf19.3023,Cluster7887
C. albicans,orf19.811,K. lactis,gene:KLLA0_C04664g,Cluster7888
K. lactis,gene:KLLA0_F04191g,C. albicans,orf19.6356,Cluster7889
K. lactis,gene:KLLA0_E12761g,C. albicans,orf19.1305,Cluster7891
C. albicans,orf19.6232,K. lactis,gene:KLLA0_D08415g,Cluster7894
C. albicans,orf19.6374,K. lactis,gene:KLLA0_E04973g,Cluster7896
K. lactis,gene:KLLA0_E13597g,C. albicans,orf19.4991,Cluster79
K. lactis,gene:KLLA0_C10802g,C. albicans,orf19.6913,Cluster7902
C. albicans,orf19.895,K. lactis,gene:KLLA0_F20053g,Cluster7905
K. lactis,gene:KLLA0_C13211g,C. albicans,orf19.5312,Cluster7906
K. lactis,gene:KLLA0_D11528g,C. albicans,orf19.4235,Cluster7907
K. lactis,gene:KLLA0_E14763g,C. albicans,orf19.6238,Cluster7910
C. albicans,orf19.1367,K. lactis,gene:KLLA0_F02343g,Cluster7911
K. lactis,gene:KLLA0_E04731g,C. albicans,orf19.3222,Cluster7912
C. albicans,orf19.3226,K. lactis,gene:KLLA0_E13311g,Cluster7914
C. albicans,orf19.2257,K. lactis,gene:KLLA0_C09086g,Cluster7915
C. albicans,orf19.1361,K. lactis,gene:KLLA0_F06050g,Cluster7917
C. albicans,orf19.3415.1,K. lactis,gene:KLLA0_E06843g,Cluster7918
C. albicans,orf19.2575,K. lactis,gene:KLLA0_D05203g,Cluster7919
C. albicans,orf19.1360.1,K. lactis,gene:KLLA0_D19129g,Cluster7920
C. albicans,orf19.6884,K. lactis,gene:KLLA0_F14278g,Cluster7922
C. albicans,orf19.4635,K. lactis,gene:KLLA0_F03014g,Cluster7923
C. albicans,orf19.5925,K. lactis,gene:KLLA0_D19470g,Cluster7925
C. albicans,orf19.2173,K. lactis,gene:KLLA0_E17535g,Cluster7928
K. lactis,gene:KLLA0_F06094g,C. albicans,orf19.1362,Cluster7932
C. albicans,orf19.7290,K. lactis,gene:KLLA0_E15159g,Cluster7942
K. lactis,gene:KLLA0_C05588g,C. albicans,orf19.5118,Cluster7954
K. lactis,gene:KLLA0_A03718g,C. albicans,orf19.5114,Cluster7955
K. lactis,gene:KLLA0_B11077g,C. albicans,orf19.2830,Cluster7956
C. albicans,orf19.7645,K. lactis,gene:KLLA0_F05049g,Cluster7958
K. lactis,gene:KLLA0_B03828g,C. albicans,orf19.4106,Cluster7959
C. albicans,orf19.512,K. lactis,gene:KLLA0_F24398g,Cluster7961
K. lactis,gene:KLLA0_E11177g,C. albicans,orf19.6670,Cluster7966
K. lactis,gene:KLLA0_E07085g,C. albicans,orf19.2307,Cluster7967
K. lactis,gene:KLLA0_E07921g,C. albicans,orf19.73,Cluster7969
K. lactis,gene:KLLA0_C14234g,C. albicans,orf19.1783,Cluster7970
C. albicans,orf19.6498,K. lactis,gene:KLLA0_E09131g,Cluster7972
K. lactis,gene:KLLA0_B07975g,C. albicans,orf19.6509,Cluster7973
K. lactis,gene:KLLA0_A07172g,C. albicans,orf19.1934,Cluster7974
K. lactis,gene:KLLA0_E00529g,C. albicans,orf19.6382,Cluster7976
C. albicans,orf19.5100,K. lactis,gene:KLLA0_D04059g,Cluster7977
C. albicans,orf19.916,K. lactis,gene:KLLA0_E07503g,Cluster7978
K. lactis,gene:KLLA0_C01298g,C. albicans,orf19.6059,Cluster7979
K. lactis,gene:KLLA0_E17733g,C. albicans,orf19.4150,Cluster7980
C. albicans,orf19.7618,K. lactis,gene:KLLA0_C06446g,Cluster80
K. lactis,gene:KLLA0_F10703g,C. albicans,orf19.5771,Cluster800
C. albicans,orf19.6214,K. lactis,gene:KLLA0_E06645g,Cluster8008
K. lactis,gene:KLLA0_D16137g,C. albicans,orf19.1250,Cluster8010
C. albicans,orf19.1862,K. lactis,gene:KLLA0_F21736g,Cluster8011
K. lactis,gene:KLLA0_B08041g,C. albicans,orf19.6316.4,Cluster8014
C. albicans,orf19.4292,K. lactis,gene:KLLA0_E21759g,Cluster8021
C. albicans,orf19.6778,K. lactis,gene:KLLA0_A04015g,Cluster8023
C. albicans,orf19.3241,K. lactis,gene:KLLA0_F19734g,Cluster8025
C. albicans,orf19.6989,K. lactis,gene:KLLA0_A08338g,Cluster8026
K. lactis,gene:KLLA0_D10307g,C. albicans,orf19.2469,Cluster8028
C. albicans,orf19.2516,K. lactis,gene:KLLA0_F02794g,Cluster8029
K. lactis,gene:KLLA0_B13651g,C. albicans,orf19.4243,Cluster803
C. albicans,orf19.5093,K. lactis,gene:KLLA0_C18447g,Cluster8030
C. albicans,orf19.459,K. lactis,gene:KLLA0_D04554g,Cluster8031
K. lactis,gene:KLLA0_C04477g,C. albicans,orf19.4531,Cluster8032
C. albicans,orf19.5506,K. lactis,gene:KLLA0_D00638g,Cluster8033
K. lactis,gene:KLLA0_C17644g,C. albicans,orf19.932,Cluster8034
K. lactis,gene:KLLA0_E12453g,C. albicans,orf19.5904,Cluster8035
K. lactis,gene:KLLA0_E03059g,C. albicans,orf19.1220,Cluster8037
K. lactis,gene:KLLA0_F09647g,C. albicans,orf19.288,Cluster804
K. lactis,gene:KLLA0_F23848g,C. albicans,orf19.1699,Cluster8046
K. lactis,gene:KLLA0_C03410g,C. albicans,orf19.1842,Cluster8048
K. lactis,gene:KLLA0_D00979g,C. albicans,orf19.7196,Cluster8049
C. albicans,orf19.1591,K. lactis,gene:KLLA0_D12056g,Cluster805
C. albicans,orf19.5178,K. lactis,gene:KLLA0_D11242g,Cluster806
C. albicans,orf19.1372,K. lactis,gene:KLLA0_D13816g,Cluster8061
C. albicans,orf19.2720,K. lactis,gene:KLLA0_F05005g,Cluster8062
K. lactis,gene:KLLA0_E07261g,C. albicans,orf19.1607,Cluster8063
C. albicans,orf19.6147,K. lactis,gene:KLLA0_B00649g,Cluster8064
C. albicans,orf19.3564,K. lactis,gene:KLLA0_D14861g,Cluster8065
K. lactis,gene:KLLA0_E02091g,C. albicans,orf19.3304,Cluster8066
K. lactis,gene:KLLA0_B02739g,C. albicans,orf19.970,Cluster8067
K. lactis,gene:KLLA0_F09603g,C. albicans,orf19.5294,Cluster8068
K. lactis,gene:KLLA0_A02255g,C. albicans,orf19.7604,Cluster8069
K. lactis,gene:KLLA0_A07381g,C. albicans,orf19.425,Cluster807
C. albicans,orf19.314,K. lactis,gene:KLLA0_F26499g,Cluster8070
K. lactis,gene:KLLA0_C10967g,C. albicans,orf19.1990,Cluster8071
C. albicans,orf19.6788,K. lactis,gene:KLLA0_C05412g,Cluster8072
K. lactis,gene:KLLA0_F09713g,C. albicans,orf19.972,Cluster8073
K. lactis,gene:KLLA0_F21582g,C. albicans,orf19.2520,Cluster8074
K. lactis,gene:KLLA0_F12914g,C. albicans,orf19.7491,Cluster8075
C. albicans,orf19.2654,K. lactis,gene:KLLA0_A07084g,Cluster8076
K. lactis,gene:KLLA0_E22001g,C. albicans,orf19.2994,Cluster8077
K. lactis,gene:KLLA0_B13475g,C. albicans,orf19.3233,Cluster8078
C. albicans,orf19.6926,K. lactis,gene:KLLA0_D09306g,Cluster8079
C. albicans,orf19.3623,K. lactis,gene:KLLA0_D16005g,Cluster808
C. albicans,orf19.7488,K. lactis,gene:KLLA0_E15995g,Cluster8080
C. albicans,orf19.3367,K. lactis,gene:KLLA0_D08261g,Cluster8081
K. lactis,gene:KLLA0_E05875g,C. albicans,orf19.3369,Cluster8082
K. lactis,gene:KLLA0_E19801g,C. albicans,orf19.2532,Cluster8083
K. lactis,gene:KLLA0_D13574g,C. albicans,orf19.2920,Cluster8084
C. albicans,orf19.2917,K. lactis,gene:KLLA0_D13618g,Cluster8085
C. albicans,orf19.487,K. lactis,gene:KLLA0_C09713g,Cluster8086
K. lactis,gene:KLLA0_D10241g,C. albicans,orf19.4871,Cluster8087
C. albicans,orf19.6220,K. lactis,gene:KLLA0_E03961g,Cluster8088
C. albicans,orf19.2972,K. lactis,gene:KLLA0_A03619g,Cluster809
C. albicans,orf19.1795,K. lactis,gene:KLLA0_F15477g,Cluster8090
C. albicans,orf19.1272,K. lactis,gene:KLLA0_D15653g,Cluster8093
C. albicans,orf19.2934,K. lactis,gene:KLLA0_D05621g,Cluster8094
C. albicans,orf19.6434,K. lactis,gene:KLLA0_E05017g,Cluster81
C. albicans,orf19.5934,K. lactis,gene:KLLA0_F20724g,Cluster810
C. albicans,orf19.1993,K. lactis,gene:KLLA0_B00825g,Cluster8104
K. lactis,gene:KLLA0_C11759g,C. albicans,orf19.4858,Cluster8105
K. lactis,gene:KLLA0_B11858g,C. albicans,orf19.4818,Cluster8107
C. albicans,orf19.3273,K. lactis,gene:KLLA0_C08932g,Cluster811
C. albicans,orf19.4817,K. lactis,gene:KLLA0_E17975g,Cluster8119
C. albicans,orf19.4248,K. lactis,gene:KLLA0_F17908g,Cluster812
C. albicans,orf19.1573,K. lactis,gene:KLLA0_B08217g,Cluster8124
K. lactis,gene:KLLA0_E02179g,C. albicans,orf19.3542,Cluster8125
K. lactis,gene:KLLA0_C18634g,C. albicans,orf19.5735,Cluster8126
K. lactis,gene:KLLA0_A01320g,C. albicans,orf19.652,Cluster8127
C. albicans,orf19.5561,K. lactis,gene:KLLA0_E05105g,Cluster8130
K. lactis,gene:KLLA0_F02992g,C. albicans,orf19.547,Cluster8131
K. lactis,gene:KLLA0_A04213g,C. albicans,orf19.390,Cluster8138
C. albicans,orf19.2614,K. lactis,gene:KLLA0_C12001g,Cluster8139
C. albicans,orf19.2180,K. lactis,gene:KLLA0_B08151g,Cluster814
C. albicans,orf19.3256,K. lactis,gene:KLLA0_A00638g,Cluster8141
K. lactis,gene:KLLA0_F15829g,C. albicans,orf19.6812,Cluster8144
K. lactis,gene:KLLA0_F21978g,C. albicans,orf19.3802,Cluster8145
C. albicans,orf19.4002,K. lactis,gene:KLLA0_E01585g,Cluster8146
C. albicans,orf19.191,K. lactis,gene:KLLA0_E21693g,Cluster8147
C. albicans,orf19.5220,K. lactis,gene:KLLA0_E17865g,Cluster8158
K. lactis,gene:KLLA0_A02849g,C. albicans,orf19.5412,Cluster8159
C. albicans,orf19.3054,K. lactis,gene:KLLA0_D10824g,Cluster816
C. albicans,orf19.5834,K. lactis,gene:KLLA0_C06589g,Cluster8160
C. albicans,orf19.4865,K. lactis,gene:KLLA0_B14388g,Cluster8161
C. albicans,orf19.5409,K. lactis,gene:KLLA0_C02431g,Cluster8162
C. albicans,orf19.5722,K. lactis,gene:KLLA0_F04389g,Cluster8163
K. lactis,gene:KLLA0_E21561g,C. albicans,orf19.3099,Cluster8164
K. lactis,gene:KLLA0_F13068g,C. albicans,orf19.4275,Cluster8165
C. albicans,orf19.5629,K. lactis,gene:KLLA0_C00825g,Cluster8168
K. lactis,gene:KLLA0_B09284g,C. albicans,orf19.6795,Cluster8171
C. albicans,orf19.6460,K. lactis,gene:KLLA0_B06523g,Cluster8173
K. lactis,gene:KLLA0_E14719g,C. albicans,orf19.3996,Cluster8174
C. albicans,orf19.3293,K. lactis,gene:KLLA0_C04367g,Cluster818
K. lactis,gene:KLLA0_A07150g,C. albicans,orf19.1927,Cluster8189
K. lactis,gene:KLLA0_C05522g,C. albicans,orf19.6790,Cluster8190
K. lactis,gene:KLLA0_E01981g,C. albicans,orf19.6801,Cluster8196
K. lactis,gene:KLLA0_E01981g,C. albicans,orf19.2834,Cluster8196
K. lactis,gene:KLLA0_D10527g,C. albicans,orf19.3523,Cluster8198
K. lactis,gene:KLLA0_C13926g,C. albicans,orf19.2664,Cluster82
C. albicans,orf19.3291,K. lactis,gene:KLLA0_B07117g,Cluster820
K. lactis,gene:KLLA0_C14322g,C. albicans,orf19.5749,Cluster8206
K. lactis,gene:KLLA0_C04598g,C. albicans,orf19.5486,Cluster8209
K. lactis,gene:KLLA0_A01947g,C. albicans,orf19.2891,Cluster8210
C. albicans,orf19.3970,K. lactis,gene:KLLA0_A05181g,Cluster8211
C. albicans,orf19.4618,K. lactis,gene:KLLA0_E07569g,Cluster8212
C. albicans,orf19.581,K. lactis,gene:KLLA0_C02893g,Cluster8213
C. albicans,orf19.5821,K. lactis,gene:KLLA0_D01133g,Cluster8214
C. albicans,orf19.1663,K. lactis,gene:KLLA0_B09988g,Cluster8215
K. lactis,gene:KLLA0_B07799g,C. albicans,orf19.906,Cluster8216
C. albicans,orf19.4494,K. lactis,gene:KLLA0_A05775g,Cluster8217
K. lactis,gene:KLLA0_E13861g,C. albicans,orf19.1010,Cluster8218
C. albicans,orf19.637,K. lactis,gene:KLLA0_E00683g,Cluster8219
C. albicans,orf19.329,K. lactis,gene:KLLA0_F18018g,Cluster822
C. albicans,orf19.4258,K. lactis,gene:KLLA0_E05985g,Cluster8222
C. albicans,orf19.4257,K. lactis,gene:KLLA0_E06007g,Cluster8223
K. lactis,gene:KLLA0_F10549g,C. albicans,orf19.6832,Cluster8224
C. albicans,orf19.6151,K. lactis,gene:KLLA0_C07975g,Cluster8225
C. albicans,orf19.567,K. lactis,gene:KLLA0_C14872g,Cluster8226
K. lactis,gene:KLLA0_F26873g,C. albicans,orf19.5666,Cluster8227
C. albicans,orf19.5667,K. lactis,gene:KLLA0_F26895g,Cluster8228
K. lactis,gene:KLLA0_A06105g,C. albicans,orf19.5671,Cluster8229
C. albicans,orf19.5627,K. lactis,gene:KLLA0_E12321g,Cluster823
K. lactis,gene:KLLA0_C18546g,C. albicans,orf19.3585,Cluster8230
C. albicans,orf19.5838,K. lactis,gene:KLLA0_E16369g,Cluster8231
C. albicans,orf19.2387,K. lactis,gene:KLLA0_F02948g,Cluster8232
K. lactis,gene:KLLA0_E01409g,C. albicans,orf19.1548,Cluster8233
K. lactis,gene:KLLA0_F25014g,C. albicans,orf19.3294,Cluster8234
K. lactis,gene:KLLA0_C04411g,C. albicans,orf19.1542,Cluster8235
C. albicans,orf19.477,K. lactis,gene:KLLA0_C10593g,Cluster8236
K. lactis,gene:KLLA0_D19426g,C. albicans,orf19.4827,Cluster8237
K. lactis,gene:KLLA0_E13773g,C. albicans,orf19.441,Cluster8239
K. lactis,gene:KLLA0_E18459g,C. albicans,orf19.4522,Cluster8240
C. albicans,orf19.4728,K. lactis,gene:KLLA0_F03619g,Cluster8241
C. albicans,orf19.1397,K. lactis,gene:KLLA0_F23672g,Cluster8242
C. albicans,orf19.5000,K. lactis,gene:KLLA0_B14795g,Cluster8243
K. lactis,gene:KLLA0_A06644g,C. albicans,orf19.1534,Cluster8244
K. lactis,gene:KLLA0_F16753g,C. albicans,orf19.6882,Cluster8245
C. albicans,orf19.3240,K. lactis,gene:KLLA0_F19756g,Cluster8248
C. albicans,orf19.3239,K. lactis,gene:KLLA0_B13739g,Cluster8249
C. albicans,orf19.2960,K. lactis,gene:KLLA0_F25234g,Cluster825
K. lactis,gene:KLLA0_F27797g,C. albicans,orf19.7232,Cluster8250
K. lactis,gene:KLLA0_F16060g,C. albicans,orf19.4820,Cluster8252
K. lactis,gene:KLLA0_F16148g,C. albicans,orf19.5812,Cluster8253
C. albicans,orf19.646,K. lactis,gene:KLLA0_E06293g,Cluster8254
K. lactis,gene:KLLA0_F16214g,C. albicans,orf19.5813,Cluster8255
K. lactis,gene:KLLA0_D09020g,C. albicans,orf19.3243,Cluster8256
C. albicans,orf19.3247,K. lactis,gene:KLLA0_C03179g,Cluster8257
K. lactis,gene:KLLA0_F24024g,C. albicans,orf19.3244,Cluster8259
K. lactis,gene:KLLA0_F23199g,C. albicans,orf19.2266,Cluster8260
K. lactis,gene:KLLA0_F13442g,C. albicans,orf19.5213,Cluster8262
C. albicans,orf19.6316,K. lactis,gene:KLLA0_C07040g,Cluster8263
C. albicans,orf19.6654,K. lactis,gene:KLLA0_C07040g,Cluster8263
K. lactis,gene:KLLA0_B02981g,C. albicans,orf19.976,Cluster8264
K. lactis,gene:KLLA0_E07019g,C. albicans,orf19.5438,Cluster8265
K. lactis,gene:KLLA0_E18239g,C. albicans,orf19.3250,Cluster8266
K. lactis,gene:KLLA0_F20548g,C. albicans,orf19.802,Cluster8267
K. lactis,gene:KLLA0_E24091g,C. albicans,orf19.1867,Cluster8269
K. lactis,gene:KLLA0_F24420g,C. albicans,orf19.513,Cluster8270
K. lactis,gene:KLLA0_E22771g,C. albicans,orf19.1716,Cluster8273
K. lactis,gene:KLLA0_E13047g,C. albicans,orf19.2859,Cluster8275
K. lactis,gene:KLLA0_B06061g,C. albicans,orf19.2863.1,Cluster8276
C. albicans,orf19.3276,K. lactis,gene:KLLA0_C08976g,Cluster8279
C. albicans,orf19.2277,K. lactis,gene:KLLA0_D03190g,Cluster8280
C. albicans,orf19.7529,K. lactis,gene:KLLA0_F25146g,Cluster8281
C. albicans,orf19.831,K. lactis,gene:KLLA0_E11441g,Cluster8282
C. albicans,orf19.3457,K. lactis,gene:KLLA0_E24487g,Cluster8283
K. lactis,gene:KLLA0_A03487g,C. albicans,orf19.6582,Cluster8286
C. albicans,orf19.6787,K. lactis,gene:KLLA0_C05478g,Cluster8287
K. lactis,gene:KLLA0_D03861g,C. albicans,orf19.6769,Cluster8288
K. lactis,gene:KLLA0_E21407g,C. albicans,orf19.7612,Cluster8289
K. lactis,gene:KLLA0_B04334g,C. albicans,orf19.576,Cluster8290
C. albicans,orf19.7285,K. lactis,gene:KLLA0_F20526g,Cluster8291
C. albicans,orf19.2559,K. lactis,gene:KLLA0_D07546g,Cluster8293
K. lactis,gene:KLLA0_F10263g,C. albicans,orf19.6109,Cluster8295
K. lactis,gene:KLLA0_F21692g,C. albicans,orf19.6000,Cluster8296
K. lactis,gene:KLLA0_E11331g,C. albicans,orf19.132,Cluster8297
K. lactis,gene:KLLA0_F05632g,C. albicans,orf19.405,Cluster8298
C. albicans,orf19.4268,K. lactis,gene:KLLA0_F13244g,Cluster8299
K. lactis,gene:KLLA0_C01650g,C. albicans,orf19.663,Cluster8300
C. albicans,orf19.6347,K. lactis,gene:KLLA0_E21187g,Cluster8301
K. lactis,gene:KLLA0_B06886g,C. albicans,orf19.3223,Cluster8302
K. lactis,gene:KLLA0_E21429g,C. albicans,orf19.6346,Cluster8303
K. lactis,gene:KLLA0_F27929g,C. albicans,orf19.299,Cluster8304
K. lactis,gene:KLLA0_C10681g,C. albicans,orf19.2260,Cluster8305
K. lactis,gene:KLLA0_D03432g,C. albicans,orf19.5759,Cluster8306
C. albicans,orf19.2723,K. lactis,gene:KLLA0_C14564g,Cluster8307
K. lactis,gene:KLLA0_D01529g,C. albicans,orf19.6738,Cluster8308
C. albicans,orf19.6345,K. lactis,gene:KLLA0_C14498g,Cluster8309
K. lactis,gene:KLLA0_C03542g,C. albicans,orf19.6343,Cluster8310
K. lactis,gene:KLLA0_B07777g,C. albicans,orf19.908,Cluster8311
C. albicans,orf19.1339,K. lactis,gene:KLLA0_E17821g,Cluster8312
K. lactis,gene:KLLA0_E08889g,C. albicans,orf19.1803,Cluster8339
C. albicans,orf19.7510,K. lactis,gene:KLLA0_F19536g,Cluster834
K. lactis,gene:KLLA0_E22793g,C. albicans,orf19.6696,Cluster8340
K. lactis,gene:KLLA0_E04797g,C. albicans,orf19.7563,Cluster8341
K. lactis,gene:KLLA0_E01761g,C. albicans,orf19.3108,Cluster8343
K. lactis,gene:KLLA0_B13090g,C. albicans,orf19.4403,Cluster8344
K. lactis,gene:KLLA0_C13585g,C. albicans,orf19.5702,Cluster8345
C. albicans,orf19.773,K. lactis,gene:KLLA0_F13266g,Cluster8346
K. lactis,gene:KLLA0_B01540g,C. albicans,orf19.7019,Cluster8347
C. albicans,orf19.1273,K. lactis,gene:KLLA0_D11132g,Cluster8348
K. lactis,gene:KLLA0_C14091g,C. albicans,orf19.3829,Cluster8349
C. albicans,orf19.6455,K. lactis,gene:KLLA0_F24332g,Cluster8351
C. albicans,orf19.2673,K. lactis,gene:KLLA0_D08734g,Cluster8353
K. lactis,gene:KLLA0_D14157g,C. albicans,orf19.2299,Cluster8357
C. albicans,orf19.6053,K. lactis,gene:KLLA0_C05236g,Cluster8358
C. albicans,orf19.2618,K. lactis,gene:KLLA0_C02013g,Cluster8359
C. albicans,orf19.6173,K. lactis,gene:KLLA0_F15928g,Cluster837
K. lactis,gene:KLLA0_F13728g,C. albicans,orf19.2055,Cluster838
K. lactis,gene:KLLA0_B05181g,C. albicans,orf19.6136,Cluster8380
K. lactis,gene:KLLA0_A02475g,C. albicans,orf19.944,Cluster8381
C. albicans,orf19.2093,K. lactis,gene:KLLA0_A08844g,Cluster8382
K. lactis,gene:KLLA0_F17457g,C. albicans,orf19.2087,Cluster8383
C. albicans,orf19.805,K. lactis,gene:KLLA0_D04378g,Cluster8384
C. albicans,orf19.5586,K. lactis,gene:KLLA0_E02113g,Cluster8385
C. albicans,orf19.3777,K. lactis,gene:KLLA0_C08569g,Cluster8386
C. albicans,orf19.2782,K. lactis,gene:KLLA0_B09636g,Cluster8387
C. albicans,orf19.245,K. lactis,gene:KLLA0_E19383g,Cluster8389
K. lactis,gene:KLLA0_D04862g,C. albicans,orf19.3865,Cluster839
C. albicans,orf19.5090,K. lactis,gene:KLLA0_C18403g,Cluster8390
C. albicans,orf19.2524,K. lactis,gene:KLLA0_D07326g,Cluster8392
C. albicans,orf19.5965,K. lactis,gene:KLLA0_F05269g,Cluster84
K. lactis,gene:KLLA0_F13574g,C. albicans,orf19.1628,Cluster840
C. albicans,orf19.6029,K. lactis,gene:KLLA0_F06468g,Cluster841
C. albicans,orf19.4396,K. lactis,gene:KLLA0_D02310g,Cluster8410
C. albicans,orf19.688,K. lactis,gene:KLLA0_E07459g,Cluster8411
C. albicans,orf19.1358,K. lactis,gene:KLLA0_D14113g,Cluster8412
K. lactis,gene:KLLA0_D07348g,C. albicans,orf19.3751,Cluster8413
C. albicans,orf19.5357,K. lactis,gene:KLLA0_F18612g,Cluster8415
C. albicans,orf19.2886,K. lactis,gene:KLLA0_A02497g,Cluster8417
C. albicans,orf19.792,K. lactis,gene:KLLA0_F17006g,Cluster8418
C. albicans,orf19.791,K. lactis,gene:KLLA0_F17006g,Cluster8418
K. lactis,gene:KLLA0_D00902g,C. albicans,orf19.543,Cluster842
