species1,gene1,species2,gene2,source,pillar_id,gene_pair
K. lactis,KLLA0E04885g,C. albicans,orf19.1254,CGOB/YGOB_bridge,-1,"('KLLA0E04885g', 'orf19.1254')"
C. albicans,orf19.2319,K. lactis,KLLA0E21165g,CGOB/YGOB_bridge,-1,"('orf19.2319', 'KLLA0E21165g')"
K. lactis,KLLA0E21165g,C. albicans,orf19.2319,CGOB/YGOB_bridge,-1,"('KLLA0E21165g', 'orf19.2319')"
C. albicans,orf19.382,K. lactis,KLLA0B08998g,CGOB/YGOB_bridge,-1,"('orf19.382', 'KLLA0B08998g')"
K. lactis,KLLA0B08998g,C. albicans,orf19.382,CGOB/YGOB_bridge,-1,"('KLLA0B08998g', 'orf19.382')"
C. albicans,orf19.1661,K. lactis,KLLA0F15950g,CGOB/YGOB_bridge,-1,"('orf19.1661', 'KLLA0F15950g')"
K. lactis,KLLA0F15950g,C. albicans,orf19.1661,CGOB/YGOB_bridge,-1,"('KLLA0F15950g', 'orf19.1661')"
C. albicans,orf19.3959,K. lactis,KLLA0C10571g,CGOB/YGOB_bridge,-1,"('orf19.3959', 'KLLA0C10571g')"
K. lactis,KLLA0C10571g,C. albicans,orf19.3959,CGOB/YGOB_bridge,-1,"('KLLA0C10571g', 'orf19.3959')"
C. albicans,orf19.2365,K. lactis,KLLA0C02585g,CGOB/YGOB_bridge,-1,"('orf19.2365', 'KLLA0C02585g')"
K. lactis,KLLA0C02585g,C. albicans,orf19.2365,CGOB/YGOB_bridge,-1,"('KLLA0C02585g', 'orf19.2365')"
C. albicans,orf19.7401,K. lactis,KLLA0F24838g,CGOB/YGOB_bridge,-1,"('orf19.7401', 'KLLA0F24838g')"
K. lactis,KLLA0F24838g,C. albicans,orf19.7401,CGOB/YGOB_bridge,-1,"('KLLA0F24838g', 'orf19.7401')"
C. albicans,orf19.131.2,K. lactis,KLLA0B08415g,CGOB/YGOB_bridge,-1,"('orf19.131.2', 'KLLA0B08415g')"
K. lactis,KLLA0B08415g,C. albicans,orf19.131.2,CGOB/YGOB_bridge,-1,"('KLLA0B08415g', 'orf19.131.2')"
C. albicans,orf19.4133,K. lactis,KLLA0C00913g,CGOB/YGOB_bridge,-1,"('orf19.4133', 'KLLA0C00913g')"
K. lactis,KLLA0C00913g,C. albicans,orf19.4133,CGOB/YGOB_bridge,-1,"('KLLA0C00913g', 'orf19.4133')"
C. albicans,orf19.7107,K. lactis,KLLA0E15093g,CGOB/YGOB_bridge,-1,"('orf19.7107', 'KLLA0E15093g')"
K. lactis,KLLA0E15093g,C. albicans,orf19.7107,CGOB/YGOB_bridge,-1,"('KLLA0E15093g', 'orf19.7107')"
C. albicans,orf19.7617,K. lactis,KLLA0E03367g,CGOB/YGOB_bridge,-1,"('orf19.7617', 'KLLA0E03367g')"
K. lactis,KLLA0E03367g,C. albicans,orf19.7617,CGOB/YGOB_bridge,-1,"('KLLA0E03367g', 'orf19.7617')"
C. albicans,orf19.4346,K. lactis,KLLA0E23915g,CGOB/YGOB_bridge,-1,"('orf19.4346', 'KLLA0E23915g')"
K. lactis,KLLA0E23915g,C. albicans,orf19.4346,CGOB/YGOB_bridge,-1,"('KLLA0E23915g', 'orf19.4346')"
C. albicans,orf19.4084,K. lactis,KLLA0B00583g,CGOB/YGOB_bridge,-1,"('orf19.4084', 'KLLA0B00583g')"
K. lactis,KLLA0B00583g,C. albicans,orf19.4084,CGOB/YGOB_bridge,-1,"('KLLA0B00583g', 'orf19.4084')"
C. albicans,orf19.3474,K. lactis,KLLA0B02332g,CGOB/YGOB_bridge,-1,"('orf19.3474', 'KLLA0B02332g')"
K. lactis,KLLA0B02332g,C. albicans,orf19.3474,CGOB/YGOB_bridge,-1,"('KLLA0B02332g', 'orf19.3474')"
C. albicans,orf19.5212,K. lactis,KLLA0B03333g,CGOB/YGOB_bridge,-1,"('orf19.5212', 'KLLA0B03333g')"
K. lactis,KLLA0B03333g,C. albicans,orf19.5212,CGOB/YGOB_bridge,-1,"('KLLA0B03333g', 'orf19.5212')"
C. albicans,orf19.6260,K. lactis,KLLA0C03476g,CGOB/YGOB_bridge,-1,"('orf19.6260', 'KLLA0C03476g')"
K. lactis,KLLA0C03476g,C. albicans,orf19.6260,CGOB/YGOB_bridge,-1,"('KLLA0C03476g', 'orf19.6260')"
C. albicans,orf19.1390,K. lactis,KLLA0D13728g,CGOB/YGOB_bridge,-1,"('orf19.1390', 'KLLA0D13728g')"
K. lactis,KLLA0D13728g,C. albicans,orf19.1390,CGOB/YGOB_bridge,-1,"('KLLA0D13728g', 'orf19.1390')"
C. albicans,orf19.3695,K. lactis,KLLA0F24354g,CGOB/YGOB_bridge,-1,"('orf19.3695', 'KLLA0F24354g')"
K. lactis,KLLA0F24354g,C. albicans,orf19.3695,CGOB/YGOB_bridge,-1,"('KLLA0F24354g', 'orf19.3695')"
C. albicans,orf19.1753,K. lactis,KLLA0F11253g,CGOB/YGOB_bridge,-1,"('orf19.1753', 'KLLA0F11253g')"
K. lactis,KLLA0F11253g,C. albicans,orf19.1753,CGOB/YGOB_bridge,-1,"('KLLA0F11253g', 'orf19.1753')"
C. albicans,orf19.3059,K. lactis,KLLA0D13640g,CGOB/YGOB_bridge,-1,"('orf19.3059', 'KLLA0D13640g')"
K. lactis,KLLA0D13640g,C. albicans,orf19.3059,CGOB/YGOB_bridge,-1,"('KLLA0D13640g', 'orf19.3059')"
C. albicans,orf19.6885,K. lactis,KLLA0F08063g,CGOB/YGOB_bridge,-1,"('orf19.6885', 'KLLA0F08063g')"
K. lactis,KLLA0F08063g,C. albicans,orf19.6885,CGOB/YGOB_bridge,-1,"('KLLA0F08063g', 'orf19.6885')"
C. albicans,orf19.2415,K. lactis,KLLA0F07975g,CGOB/YGOB_bridge,-1,"('orf19.2415', 'KLLA0F07975g')"
K. lactis,KLLA0F07975g,C. albicans,orf19.2415,CGOB/YGOB_bridge,-1,"('KLLA0F07975g', 'orf19.2415')"
C. albicans,orf19.2519,K. lactis,KLLA0E05809g,CGOB/YGOB_bridge,-1,"('orf19.2519', 'KLLA0E05809g')"
K. lactis,KLLA0E05809g,C. albicans,orf19.2519,CGOB/YGOB_bridge,-1,"('KLLA0E05809g', 'orf19.2519')"
C. albicans,orf19.6198.1,K. lactis,KLLA0F10967g,CGOB/YGOB_bridge,-1,"('orf19.6198.1', 'KLLA0F10967g')"
K. lactis,KLLA0F10967g,C. albicans,orf19.6198.1,CGOB/YGOB_bridge,-1,"('KLLA0F10967g', 'orf19.6198.1')"
C. albicans,orf19.4560,K. lactis,KLLA0F00902g,CGOB/YGOB_bridge,-1,"('orf19.4560', 'KLLA0F00902g')"
K. lactis,KLLA0F00902g,C. albicans,orf19.4560,CGOB/YGOB_bridge,-1,"('KLLA0F00902g', 'orf19.4560')"
C. albicans,orf19.2097,K. lactis,KLLA0F17479g,CGOB/YGOB_bridge,-1,"('orf19.2097', 'KLLA0F17479g')"
K. lactis,KLLA0F17479g,C. albicans,orf19.2097,CGOB/YGOB_bridge,-1,"('KLLA0F17479g', 'orf19.2097')"
C. albicans,orf19.7207,K. lactis,KLLA0E10275g,CGOB/YGOB_bridge,-1,"('orf19.7207', 'KLLA0E10275g')"
K. lactis,KLLA0E10275g,C. albicans,orf19.7207,CGOB/YGOB_bridge,-1,"('KLLA0E10275g', 'orf19.7207')"
C. albicans,orf19.2654,K. lactis,KLLA0A07084g,CGOB/YGOB_bridge,-1,"('orf19.2654', 'KLLA0A07084g')"
K. lactis,KLLA0A07084g,C. albicans,orf19.2654,CGOB/YGOB_bridge,-1,"('KLLA0A07084g', 'orf19.2654')"
C. albicans,orf19.7282,K. lactis,KLLA0E19735g,CGOB/YGOB_bridge,-1,"('orf19.7282', 'KLLA0E19735g')"
K. lactis,KLLA0E19735g,C. albicans,orf19.7282,CGOB/YGOB_bridge,-1,"('KLLA0E19735g', 'orf19.7282')"
C. albicans,orf19.6099,K. lactis,KLLA0D09350g,CGOB/YGOB_bridge,-1,"('orf19.6099', 'KLLA0D09350g')"
K. lactis,KLLA0D09350g,C. albicans,orf19.6099,CGOB/YGOB_bridge,-1,"('KLLA0D09350g', 'orf19.6099')"
C. albicans,orf19.6842,K. lactis,KLLA0D02618g,CGOB/YGOB_bridge,-1,"('orf19.6842', 'KLLA0D02618g')"
K. lactis,KLLA0D02618g,C. albicans,orf19.6842,CGOB/YGOB_bridge,-1,"('KLLA0D02618g', 'orf19.6842')"
C. albicans,orf19.7006,K. lactis,KLLA0F13354g,CGOB/YGOB_bridge,-1,"('orf19.7006', 'KLLA0F13354g')"
K. lactis,KLLA0F13354g,C. albicans,orf19.7006,CGOB/YGOB_bridge,-1,"('KLLA0F13354g', 'orf19.7006')"
C. albicans,orf19.5886,K. lactis,KLLA0E22441g,CGOB/YGOB_bridge,-1,"('orf19.5886', 'KLLA0E22441g')"
K. lactis,KLLA0E22441g,C. albicans,orf19.5886,CGOB/YGOB_bridge,-1,"('KLLA0E22441g', 'orf19.5886')"
C. albicans,orf19.443,K. lactis,KLLA0E13751g,CGOB/YGOB_bridge,-1,"('orf19.443', 'KLLA0E13751g')"
K. lactis,KLLA0E13751g,C. albicans,orf19.443,CGOB/YGOB_bridge,-1,"('KLLA0E13751g', 'orf19.443')"
C. albicans,orf19.3235,K. lactis,KLLA0B13453g,CGOB/YGOB_bridge,-1,"('orf19.3235', 'KLLA0B13453g')"
K. lactis,KLLA0B13453g,C. albicans,orf19.3235,CGOB/YGOB_bridge,-1,"('KLLA0B13453g', 'orf19.3235')"
C. albicans,orf19.6551.1,K. lactis,KLLA0E06183g,CGOB/YGOB_bridge,-1,"('orf19.6551.1', 'KLLA0E06183g')"
K. lactis,KLLA0E06183g,C. albicans,orf19.6551.1,CGOB/YGOB_bridge,-1,"('KLLA0E06183g', 'orf19.6551.1')"
C. albicans,orf19.1093,K. lactis,KLLA0E20725g,CGOB/YGOB_bridge,-1,"('orf19.1093', 'KLLA0E20725g')"
K. lactis,KLLA0E20725g,C. albicans,orf19.1093,CGOB/YGOB_bridge,-1,"('KLLA0E20725g', 'orf19.1093')"
C. albicans,orf19.3661,K. lactis,KLLA0E23387g,CGOB/YGOB_bridge,-1,"('orf19.3661', 'KLLA0E23387g')"
K. lactis,KLLA0E23387g,C. albicans,orf19.3661,CGOB/YGOB_bridge,-1,"('KLLA0E23387g', 'orf19.3661')"
C. albicans,orf19.897,K. lactis,KLLA0F09295g,CGOB/YGOB_bridge,-1,"('orf19.897', 'KLLA0F09295g')"
K. lactis,KLLA0F09295g,C. albicans,orf19.897,CGOB/YGOB_bridge,-1,"('KLLA0F09295g', 'orf19.897')"
C. albicans,orf19.1040,K. lactis,KLLA0D09438g,CGOB/YGOB_bridge,-1,"('orf19.1040', 'KLLA0D09438g')"
K. lactis,KLLA0D09438g,C. albicans,orf19.1040,CGOB/YGOB_bridge,-1,"('KLLA0D09438g', 'orf19.1040')"
C. albicans,orf19.4465,K. lactis,KLLA0F17501g,CGOB/YGOB_bridge,-1,"('orf19.4465', 'KLLA0F17501g')"
K. lactis,KLLA0F17501g,C. albicans,orf19.4465,CGOB/YGOB_bridge,-1,"('KLLA0F17501g', 'orf19.4465')"
C. albicans,orf19.5492,K. lactis,KLLA0C05192g,CGOB/YGOB_bridge,-1,"('orf19.5492', 'KLLA0C05192g')"
K. lactis,KLLA0C05192g,C. albicans,orf19.5492,CGOB/YGOB_bridge,-1,"('KLLA0C05192g', 'orf19.5492')"
C. albicans,orf19.4388,K. lactis,KLLA0F27291g,CGOB/YGOB_bridge,-1,"('orf19.4388', 'KLLA0F27291g')"
K. lactis,KLLA0F27291g,C. albicans,orf19.4388,CGOB/YGOB_bridge,-1,"('KLLA0F27291g', 'orf19.4388')"
C. albicans,orf19.6512,K. lactis,KLLA0F14421g,CGOB/YGOB_bridge,-1,"('orf19.6512', 'KLLA0F14421g')"
K. lactis,KLLA0F14421g,C. albicans,orf19.6512,CGOB/YGOB_bridge,-1,"('KLLA0F14421g', 'orf19.6512')"
C. albicans,orf19.6893,K. lactis,KLLA0D06875g,CGOB/YGOB_bridge,-1,"('orf19.6893', 'KLLA0D06875g')"
K. lactis,KLLA0D06875g,C. albicans,orf19.6893,CGOB/YGOB_bridge,-1,"('KLLA0D06875g', 'orf19.6893')"
C. albicans,orf19.7367,K. lactis,KLLA0E08801g,CGOB/YGOB_bridge,-1,"('orf19.7367', 'KLLA0E08801g')"
K. lactis,KLLA0E08801g,C. albicans,orf19.7367,CGOB/YGOB_bridge,-1,"('KLLA0E08801g', 'orf19.7367')"
C. albicans,orf19.6684,K. lactis,KLLA0F22242g,CGOB/YGOB_bridge,-1,"('orf19.6684', 'KLLA0F22242g')"
K. lactis,KLLA0F22242g,C. albicans,orf19.6684,CGOB/YGOB_bridge,-1,"('KLLA0F22242g', 'orf19.6684')"
C. albicans,orf19.1743,K. lactis,KLLA0A03333g,CGOB/YGOB_bridge,-1,"('orf19.1743', 'KLLA0A03333g')"
K. lactis,KLLA0A03333g,C. albicans,orf19.1743,CGOB/YGOB_bridge,-1,"('KLLA0A03333g', 'orf19.1743')"
C. albicans,orf19.5236,K. lactis,KLLA0B12848g,CGOB/YGOB_bridge,-1,"('orf19.5236', 'KLLA0B12848g')"
K. lactis,KLLA0B12848g,C. albicans,orf19.5236,CGOB/YGOB_bridge,-1,"('KLLA0B12848g', 'orf19.5236')"
C. albicans,orf19.3900,K. lactis,KLLA0E03499g,CGOB/YGOB_bridge,-1,"('orf19.3900', 'KLLA0E03499g')"
K. lactis,KLLA0E03499g,C. albicans,orf19.3900,CGOB/YGOB_bridge,-1,"('KLLA0E03499g', 'orf19.3900')"
C. albicans,orf19.6452,K. lactis,KLLA0A11704g,CGOB/YGOB_bridge,-1,"('orf19.6452', 'KLLA0A11704g')"
K. lactis,KLLA0A11704g,C. albicans,orf19.6452,CGOB/YGOB_bridge,-1,"('KLLA0A11704g', 'orf19.6452')"
C. albicans,orf19.3696,K. lactis,KLLA0F24376g,CGOB/YGOB_bridge,-1,"('orf19.3696', 'KLLA0F24376g')"
K. lactis,KLLA0F24376g,C. albicans,orf19.3696,CGOB/YGOB_bridge,-1,"('KLLA0F24376g', 'orf19.3696')"
C. albicans,orf19.481,K. lactis,KLLA0C09570g,CGOB/YGOB_bridge,-1,"('orf19.481', 'KLLA0C09570g')"
K. lactis,KLLA0C09570g,C. albicans,orf19.481,CGOB/YGOB_bridge,-1,"('KLLA0C09570g', 'orf19.481')"
C. albicans,orf19.6240,K. lactis,KLLA0E09043g,CGOB/YGOB_bridge,-1,"('orf19.6240', 'KLLA0E09043g')"
K. lactis,KLLA0E09043g,C. albicans,orf19.6240,CGOB/YGOB_bridge,-1,"('KLLA0E09043g', 'orf19.6240')"
C. albicans,orf19.3990,K. lactis,KLLA0F22649g,CGOB/YGOB_bridge,-1,"('orf19.3990', 'KLLA0F22649g')"
K. lactis,KLLA0F22649g,C. albicans,orf19.3990,CGOB/YGOB_bridge,-1,"('KLLA0F22649g', 'orf19.3990')"
C. albicans,orf19.680,K. lactis,KLLA0E23101g,CGOB/YGOB_bridge,-1,"('orf19.680', 'KLLA0E23101g')"
K. lactis,KLLA0E23101g,C. albicans,orf19.680,CGOB/YGOB_bridge,-1,"('KLLA0E23101g', 'orf19.680')"
C. albicans,orf19.1192,K. lactis,KLLA0A05324g,CGOB/YGOB_bridge,-1,"('orf19.1192', 'KLLA0A05324g')"
K. lactis,KLLA0A05324g,C. albicans,orf19.1192,CGOB/YGOB_bridge,-1,"('KLLA0A05324g', 'orf19.1192')"
C. albicans,orf19.5846,K. lactis,KLLA0F01056g,CGOB/YGOB_bridge,-1,"('orf19.5846', 'KLLA0F01056g')"
K. lactis,KLLA0F01056g,C. albicans,orf19.5846,CGOB/YGOB_bridge,-1,"('KLLA0F01056g', 'orf19.5846')"
C. albicans,orf19.4635,K. lactis,KLLA0F03014g,CGOB/YGOB_bridge,-1,"('orf19.4635', 'KLLA0F03014g')"
K. lactis,KLLA0F03014g,C. albicans,orf19.4635,CGOB/YGOB_bridge,-1,"('KLLA0F03014g', 'orf19.4635')"
C. albicans,orf19.4603,K. lactis,KLLA0E24773g,CGOB/YGOB_bridge,-1,"('orf19.4603', 'KLLA0E24773g')"
K. lactis,KLLA0E24773g,C. albicans,orf19.4603,CGOB/YGOB_bridge,-1,"('KLLA0E24773g', 'orf19.4603')"
C. albicans,orf19.3980,K. lactis,KLLA0A09889g,CGOB/YGOB_bridge,-1,"('orf19.3980', 'KLLA0A09889g')"
K. lactis,KLLA0A09889g,C. albicans,orf19.3980,CGOB/YGOB_bridge,-1,"('KLLA0A09889g', 'orf19.3980')"
C. albicans,orf19.7038,K. lactis,KLLA0C06006g,CGOB/YGOB_bridge,-1,"('orf19.7038', 'KLLA0C06006g')"
K. lactis,KLLA0C06006g,C. albicans,orf19.7038,CGOB/YGOB_bridge,-1,"('KLLA0C06006g', 'orf19.7038')"
C. albicans,orf19.1453,K. lactis,KLLA0B00891g,CGOB/YGOB_bridge,-1,"('orf19.1453', 'KLLA0B00891g')"
K. lactis,KLLA0B00891g,C. albicans,orf19.1453,CGOB/YGOB_bridge,-1,"('KLLA0B00891g', 'orf19.1453')"
C. albicans,orf19.6717,K. lactis,KLLA0C11011g,CGOB/YGOB_bridge,-1,"('orf19.6717', 'KLLA0C11011g')"
K. lactis,KLLA0C11011g,C. albicans,orf19.6717,CGOB/YGOB_bridge,-1,"('KLLA0C11011g', 'orf19.6717')"
C. albicans,orf19.5798,K. lactis,KLLA0D01089g,CGOB/YGOB_bridge,-1,"('orf19.5798', 'KLLA0D01089g')"
K. lactis,KLLA0D01089g,C. albicans,orf19.5798,CGOB/YGOB_bridge,-1,"('KLLA0D01089g', 'orf19.5798')"
C. albicans,orf19.7201,K. lactis,KLLA0C03113g,CGOB/YGOB_bridge,-1,"('orf19.7201', 'KLLA0C03113g')"
K. lactis,KLLA0C03113g,C. albicans,orf19.7201,CGOB/YGOB_bridge,-1,"('KLLA0C03113g', 'orf19.7201')"
C. albicans,orf19.7654,K. lactis,KLLA0F05093g,CGOB/YGOB_bridge,-1,"('orf19.7654', 'KLLA0F05093g')"
K. lactis,KLLA0F05093g,C. albicans,orf19.7654,CGOB/YGOB_bridge,-1,"('KLLA0F05093g', 'orf19.7654')"
C. albicans,orf19.4222,K. lactis,KLLA0D10549g,CGOB/YGOB_bridge,-1,"('orf19.4222', 'KLLA0D10549g')"
K. lactis,KLLA0D10549g,C. albicans,orf19.4222,CGOB/YGOB_bridge,-1,"('KLLA0D10549g', 'orf19.4222')"
C. albicans,orf19.3665,K. lactis,KLLA0C09944g,CGOB/YGOB_bridge,-1,"('orf19.3665', 'KLLA0C09944g')"
K. lactis,KLLA0C09944g,C. albicans,orf19.3665,CGOB/YGOB_bridge,-1,"('KLLA0C09944g', 'orf19.3665')"
C. albicans,orf19.809,K. lactis,KLLA0F07799g,CGOB/YGOB_bridge,-1,"('orf19.809', 'KLLA0F07799g')"
K. lactis,KLLA0F07799g,C. albicans,orf19.809,CGOB/YGOB_bridge,-1,"('KLLA0F07799g', 'orf19.809')"
C. albicans,orf19.6698,K. lactis,KLLA0A11484g,CGOB/YGOB_bridge,-1,"('orf19.6698', 'KLLA0A11484g')"
K. lactis,KLLA0A11484g,C. albicans,orf19.6698,CGOB/YGOB_bridge,-1,"('KLLA0A11484g', 'orf19.6698')"
C. albicans,orf19.7551,K. lactis,KLLA0C16896g,CGOB/YGOB_bridge,-1,"('orf19.7551', 'KLLA0C16896g')"
K. lactis,KLLA0C16896g,C. albicans,orf19.7551,CGOB/YGOB_bridge,-1,"('KLLA0C16896g', 'orf19.7551')"
C. albicans,orf19.2110,K. lactis,KLLA0A04862g,CGOB/YGOB_bridge,-1,"('orf19.2110', 'KLLA0A04862g')"
K. lactis,KLLA0A04862g,C. albicans,orf19.2110,CGOB/YGOB_bridge,-1,"('KLLA0A04862g', 'orf19.2110')"
C. albicans,orf19.1946,K. lactis,KLLA0C14300g,CGOB/YGOB_bridge,-1,"('orf19.1946', 'KLLA0C14300g')"
K. lactis,KLLA0C14300g,C. albicans,orf19.1946,CGOB/YGOB_bridge,-1,"('KLLA0C14300g', 'orf19.1946')"
C. albicans,orf19.6980,K. lactis,KLLA0C03938g,CGOB/YGOB_bridge,-1,"('orf19.6980', 'KLLA0C03938g')"
K. lactis,KLLA0C03938g,C. albicans,orf19.6980,CGOB/YGOB_bridge,-1,"('KLLA0C03938g', 'orf19.6980')"
C. albicans,orf19.6170,K. lactis,KLLA0C01474g,CGOB/YGOB_bridge,-1,"('orf19.6170', 'KLLA0C01474g')"
K. lactis,KLLA0C01474g,C. albicans,orf19.6170,CGOB/YGOB_bridge,-1,"('KLLA0C01474g', 'orf19.6170')"
C. albicans,orf19.1890,K. lactis,KLLA0D06039g,CGOB/YGOB_bridge,-1,"('orf19.1890', 'KLLA0D06039g')"
K. lactis,KLLA0D06039g,C. albicans,orf19.1890,CGOB/YGOB_bridge,-1,"('KLLA0D06039g', 'orf19.1890')"
C. albicans,orf19.1066,K. lactis,KLLA0E23233g,CGOB/YGOB_bridge,-1,"('orf19.1066', 'KLLA0E23233g')"
K. lactis,KLLA0E23233g,C. albicans,orf19.1066,CGOB/YGOB_bridge,-1,"('KLLA0E23233g', 'orf19.1066')"
C. albicans,orf19.1720,K. lactis,KLLA0E04159g,CGOB/YGOB_bridge,-1,"('orf19.1720', 'KLLA0E04159g')"
K. lactis,KLLA0E04159g,C. albicans,orf19.1720,CGOB/YGOB_bridge,-1,"('KLLA0E04159g', 'orf19.1720')"
C. albicans,orf19.940,K. lactis,KLLA0B06457g,CGOB/YGOB_bridge,-1,"('orf19.940', 'KLLA0B06457g')"
K. lactis,KLLA0B06457g,C. albicans,orf19.940,CGOB/YGOB_bridge,-1,"('KLLA0B06457g', 'orf19.940')"
C. albicans,orf19.3221,K. lactis,KLLA0F03190g,CGOB/YGOB_bridge,-1,"('orf19.3221', 'KLLA0F03190g')"
K. lactis,KLLA0F03190g,C. albicans,orf19.3221,CGOB/YGOB_bridge,-1,"('KLLA0F03190g', 'orf19.3221')"
C. albicans,orf19.6881,K. lactis,KLLA0F08129g,CGOB/YGOB_bridge,-1,"('orf19.6881', 'KLLA0F08129g')"
K. lactis,KLLA0F08129g,C. albicans,orf19.6881,CGOB/YGOB_bridge,-1,"('KLLA0F08129g', 'orf19.6881')"
C. albicans,orf19.7115,K. lactis,KLLA0E03081g,CGOB/YGOB_bridge,-1,"('orf19.7115', 'KLLA0E03081g')"
K. lactis,KLLA0E03081g,C. albicans,orf19.7115,CGOB/YGOB_bridge,-1,"('KLLA0E03081g', 'orf19.7115')"
C. albicans,orf19.698,K. lactis,KLLA0E08207g,CGOB/YGOB_bridge,-1,"('orf19.698', 'KLLA0E08207g')"
K. lactis,KLLA0E08207g,C. albicans,orf19.698,CGOB/YGOB_bridge,-1,"('KLLA0E08207g', 'orf19.698')"
C. albicans,orf19.2739,K. lactis,KLLA0D02090g,CGOB/YGOB_bridge,-1,"('orf19.2739', 'KLLA0D02090g')"
K. lactis,KLLA0D02090g,C. albicans,orf19.2739,CGOB/YGOB_bridge,-1,"('KLLA0D02090g', 'orf19.2739')"
C. albicans,orf19.4817,K. lactis,KLLA0E17975g,CGOB/YGOB_bridge,-1,"('orf19.4817', 'KLLA0E17975g')"
K. lactis,KLLA0E17975g,C. albicans,orf19.4817,CGOB/YGOB_bridge,-1,"('KLLA0E17975g', 'orf19.4817')"
C. albicans,orf19.3872,K. lactis,KLLA0B06215g,CGOB/YGOB_bridge,-1,"('orf19.3872', 'KLLA0B06215g')"
K. lactis,KLLA0B06215g,C. albicans,orf19.3872,CGOB/YGOB_bridge,-1,"('KLLA0B06215g', 'orf19.3872')"
C. albicans,orf19.3041,K. lactis,KLLA0B07887g,CGOB/YGOB_bridge,-1,"('orf19.3041', 'KLLA0B07887g')"
K. lactis,KLLA0B07887g,C. albicans,orf19.3041,CGOB/YGOB_bridge,-1,"('KLLA0B07887g', 'orf19.3041')"
C. albicans,orf19.1808,K. lactis,KLLA0E08977g,CGOB/YGOB_bridge,-1,"('orf19.1808', 'KLLA0E08977g')"
K. lactis,KLLA0E08977g,C. albicans,orf19.1808,CGOB/YGOB_bridge,-1,"('KLLA0E08977g', 'orf19.1808')"
C. albicans,orf19.6563,K. lactis,KLLA0A08063g,CGOB/YGOB_bridge,-1,"('orf19.6563', 'KLLA0A08063g')"
K. lactis,KLLA0A08063g,C. albicans,orf19.6563,CGOB/YGOB_bridge,-1,"('KLLA0A08063g', 'orf19.6563')"
C. albicans,orf19.684,K. lactis,KLLA0F13442g,CGOB/YGOB_bridge,-1,"('orf19.684', 'KLLA0F13442g')"
K. lactis,KLLA0F13442g,C. albicans,orf19.684,CGOB/YGOB_bridge,-1,"('KLLA0F13442g', 'orf19.684')"
C. albicans,orf19.3088,K. lactis,KLLA0D18326g,CGOB/YGOB_bridge,-1,"('orf19.3088', 'KLLA0D18326g')"
K. lactis,KLLA0D18326g,C. albicans,orf19.3088,CGOB/YGOB_bridge,-1,"('KLLA0D18326g', 'orf19.3088')"
C. albicans,orf19.7360,K. lactis,KLLA0D11682g,CGOB/YGOB_bridge,-1,"('orf19.7360', 'KLLA0D11682g')"
K. lactis,KLLA0D11682g,C. albicans,orf19.7360,CGOB/YGOB_bridge,-1,"('KLLA0D11682g', 'orf19.7360')"
C. albicans,orf19.5411,K. lactis,KLLA0C17248g,CGOB/YGOB_bridge,-1,"('orf19.5411', 'KLLA0C17248g')"
K. lactis,KLLA0C17248g,C. albicans,orf19.5411,CGOB/YGOB_bridge,-1,"('KLLA0C17248g', 'orf19.5411')"
C. albicans,orf19.1706,K. lactis,KLLA0F04565g,CGOB/YGOB_bridge,-1,"('orf19.1706', 'KLLA0F04565g')"
K. lactis,KLLA0F04565g,C. albicans,orf19.1706,CGOB/YGOB_bridge,-1,"('KLLA0F04565g', 'orf19.1706')"
C. albicans,orf19.2095,K. lactis,KLLA0F18128g,CGOB/YGOB_bridge,-1,"('orf19.2095', 'KLLA0F18128g')"
K. lactis,KLLA0F18128g,C. albicans,orf19.2095,CGOB/YGOB_bridge,-1,"('KLLA0F18128g', 'orf19.2095')"
C. albicans,orf19.2401,K. lactis,KLLA0D19536g,CGOB/YGOB_bridge,-1,"('orf19.2401', 'KLLA0D19536g')"
K. lactis,KLLA0D19536g,C. albicans,orf19.2401,CGOB/YGOB_bridge,-1,"('KLLA0D19536g', 'orf19.2401')"
C. albicans,orf19.7613,K. lactis,KLLA0E19669g,CGOB/YGOB_bridge,-1,"('orf19.7613', 'KLLA0E19669g')"
K. lactis,KLLA0E19669g,C. albicans,orf19.7613,CGOB/YGOB_bridge,-1,"('KLLA0E19669g', 'orf19.7613')"
C. albicans,orf19.4013,K. lactis,KLLA0C11055g,CGOB/YGOB_bridge,-1,"('orf19.4013', 'KLLA0C11055g')"
K. lactis,KLLA0C11055g,C. albicans,orf19.4013,CGOB/YGOB_bridge,-1,"('KLLA0C11055g', 'orf19.4013')"
C. albicans,orf19.4354,K. lactis,KLLA0F12584g,CGOB/YGOB_bridge,-1,"('orf19.4354', 'KLLA0F12584g')"
K. lactis,KLLA0F12584g,C. albicans,orf19.4354,CGOB/YGOB_bridge,-1,"('KLLA0F12584g', 'orf19.4354')"
C. albicans,orf19.1515,K. lactis,KLLA0E02333g,CGOB/YGOB_bridge,-1,"('orf19.1515', 'KLLA0E02333g')"
K. lactis,KLLA0E02333g,C. albicans,orf19.1515,CGOB/YGOB_bridge,-1,"('KLLA0E02333g', 'orf19.1515')"
C. albicans,orf19.1108,K. lactis,KLLA0B14058g,CGOB/YGOB_bridge,-1,"('orf19.1108', 'KLLA0B14058g')"
