species1,gene1,species2,gene2,source,pillar_id,gene_pair
C. glabrata,CAGL0E04950g,K. lactis,KLLA0E14829g,YGOB,11792,"('CAGL0E04950g', 'KLLA0E14829g')"
K. lactis,KLLA0E14829g,C. glabrata,CAGL0E04950g,YGOB,11792,"('KLLA0E14829g', 'CAGL0E04950g')"
C. glabrata,CAGL0H10318g,K. lactis,KLLA0E14785g,YGOB,11798,"('CAGL0H10318g', 'KLLA0E14785g')"
K. lactis,KLLA0E14785g,C. glabrata,CAGL0H10318g,YGOB,11798,"('KLLA0E14785g', 'CAGL0H10318g')"
C. glabrata,CAGL0H10296g,K. lactis,KLLA0E14741g,YGOB,11803,"('CAGL0H10296g', 'KLLA0E14741g')"
K. lactis,KLLA0E14741g,C. glabrata,CAGL0H10296g,YGOB,11803,"('KLLA0E14741g', 'CAGL0H10296g')"
C. glabrata,CAGL0L06374g,K. lactis,Klac_YGOB_Anc_8.253,YGOB,11809,"('CAGL0L06374g', 'Klac_YGOB_Anc_8.253')"
K. lactis,Klac_YGOB_Anc_8.253,C. glabrata,CAGL0L06374g,YGOB,11809,"('Klac_YGOB_Anc_8.253', 'CAGL0L06374g')"
C. glabrata,CAGL0L07436g,K. lactis,KLLA0D10043g,YGOB,11810,"('CAGL0L07436g', 'KLLA0D10043g')"
K. lactis,KLLA0D10043g,C. glabrata,CAGL0L07436g,YGOB,11810,"('KLLA0D10043g', 'CAGL0L07436g')"
C. glabrata,CAGL0I08613g,K. lactis,KLLA0C11913g,YGOB,11813,"('CAGL0I08613g', 'KLLA0C11913g')"
K. lactis,KLLA0C11913g,C. glabrata,CAGL0I08613g,YGOB,11813,"('KLLA0C11913g', 'CAGL0I08613g')"
C. glabrata,CAGL0L07414g,K. lactis,KLLA0D09933g,YGOB,11816,"('CAGL0L07414g', 'KLLA0D09933g')"
K. lactis,KLLA0D09933g,C. glabrata,CAGL0L07414g,YGOB,11816,"('KLLA0D09933g', 'CAGL0L07414g')"
C. glabrata,CAGL0L07392g,K. lactis,KLLA0D09911g,YGOB,11822,"('CAGL0L07392g', 'KLLA0D09911g')"
K. lactis,KLLA0D09911g,C. glabrata,CAGL0L07392g,YGOB,11822,"('KLLA0D09911g', 'CAGL0L07392g')"
C. glabrata,CAGL0I02442g,K. lactis,KLLA0A05093g,YGOB,11825,"('CAGL0I02442g', 'KLLA0A05093g')"
K. lactis,KLLA0A05093g,C. glabrata,CAGL0I02442g,YGOB,11825,"('KLLA0A05093g', 'CAGL0I02442g')"
C. glabrata,CAGL0L07370g,K. lactis,KLLA0E01673g,YGOB,11826,"('CAGL0L07370g', 'KLLA0E01673g')"
K. lactis,KLLA0E01673g,C. glabrata,CAGL0L07370g,YGOB,11826,"('KLLA0E01673g', 'CAGL0L07370g')"
C. glabrata,CAGL0F08195g,K. lactis,KLLA0A05368g,YGOB,11827,"('CAGL0F08195g', 'KLLA0A05368g')"
K. lactis,KLLA0A05368g,C. glabrata,CAGL0F08195g,YGOB,11827,"('KLLA0A05368g', 'CAGL0F08195g')"
C. glabrata,CAGL0L07348g,K. lactis,KLLA0E01607g,YGOB,11832,"('CAGL0L07348g', 'KLLA0E01607g')"
K. lactis,KLLA0E01607g,C. glabrata,CAGL0L07348g,YGOB,11832,"('KLLA0E01607g', 'CAGL0L07348g')"
C. glabrata,CAGL0L07326g,K. lactis,KLLA0E01585g,YGOB,11833,"('CAGL0L07326g', 'KLLA0E01585g')"
K. lactis,KLLA0E01585g,C. glabrata,CAGL0L07326g,YGOB,11833,"('KLLA0E01585g', 'CAGL0L07326g')"
C. glabrata,CAGL0L07304g,K. lactis,KLLA0E01497g,YGOB,11834,"('CAGL0L07304g', 'KLLA0E01497g')"
K. lactis,KLLA0E01497g,C. glabrata,CAGL0L07304g,YGOB,11834,"('KLLA0E01497g', 'CAGL0L07304g')"
C. glabrata,CAGL0L07282g,K. lactis,KLLA0E01475g,YGOB,11835,"('CAGL0L07282g', 'KLLA0E01475g')"
K. lactis,KLLA0E01475g,C. glabrata,CAGL0L07282g,YGOB,11835,"('KLLA0E01475g', 'CAGL0L07282g')"
C. glabrata,CAGL0L07260g,K. lactis,KLLA0E01409g,YGOB,11836,"('CAGL0L07260g', 'KLLA0E01409g')"
K. lactis,KLLA0E01409g,C. glabrata,CAGL0L07260g,YGOB,11836,"('KLLA0E01409g', 'CAGL0L07260g')"
C. glabrata,CAGL0L07238g,K. lactis,KLLA0E01365g,YGOB,11837,"('CAGL0L07238g', 'KLLA0E01365g')"
K. lactis,KLLA0E01365g,C. glabrata,CAGL0L07238g,YGOB,11837,"('KLLA0E01365g', 'CAGL0L07238g')"
C. glabrata,CAGL0L07150g,K. lactis,KLLA0F07117g,YGOB,11839,"('CAGL0L07150g', 'KLLA0F07117g')"
K. lactis,KLLA0F07117g,C. glabrata,CAGL0L07150g,YGOB,11839,"('KLLA0F07117g', 'CAGL0L07150g')"
C. glabrata,CAGL0L07128g,K. lactis,KLLA0F07139g,YGOB,11840,"('CAGL0L07128g', 'KLLA0F07139g')"
K. lactis,KLLA0F07139g,C. glabrata,CAGL0L07128g,YGOB,11840,"('KLLA0F07139g', 'CAGL0L07128g')"
C. glabrata,CAGL0L07106g,K. lactis,KLLA0F07161g,YGOB,11841,"('CAGL0L07106g', 'KLLA0F07161g')"
K. lactis,KLLA0F07161g,C. glabrata,CAGL0L07106g,YGOB,11841,"('KLLA0F07161g', 'CAGL0L07106g')"
C. glabrata,CAGL0L07084g,K. lactis,KLLA0F07205g,YGOB,11843,"('CAGL0L07084g', 'KLLA0F07205g')"
K. lactis,KLLA0F07205g,C. glabrata,CAGL0L07084g,YGOB,11843,"('KLLA0F07205g', 'CAGL0L07084g')"
C. glabrata,CAGL0L07062g,K. lactis,KLLA0F07227g,YGOB,11844,"('CAGL0L07062g', 'KLLA0F07227g')"
K. lactis,KLLA0F07227g,C. glabrata,CAGL0L07062g,YGOB,11844,"('KLLA0F07227g', 'CAGL0L07062g')"
C. glabrata,CAGL0L07040g,K. lactis,KLLA0F07249g,YGOB,11845,"('CAGL0L07040g', 'KLLA0F07249g')"
K. lactis,KLLA0F07249g,C. glabrata,CAGL0L07040g,YGOB,11845,"('KLLA0F07249g', 'CAGL0L07040g')"
C. glabrata,CAGL0L06974g,K. lactis,KLLA0F07381g,YGOB,11846,"('CAGL0L06974g', 'KLLA0F07381g')"
K. lactis,KLLA0F07381g,C. glabrata,CAGL0L06974g,YGOB,11846,"('KLLA0F07381g', 'CAGL0L06974g')"
C. glabrata,CAGL0L06930g,K. lactis,KLLA0F07425g,YGOB,11847,"('CAGL0L06930g', 'KLLA0F07425g')"
K. lactis,KLLA0F07425g,C. glabrata,CAGL0L06930g,YGOB,11847,"('KLLA0F07425g', 'CAGL0L06930g')"
C. glabrata,CAGL0I00748g,K. lactis,KLLA0E21891g,YGOB,11848,"('CAGL0I00748g', 'KLLA0E21891g')"
K. lactis,KLLA0E21891g,C. glabrata,CAGL0I00748g,YGOB,11848,"('KLLA0E21891g', 'CAGL0I00748g')"
C. glabrata,CAGL0L06908g,K. lactis,KLLA0E21935g,YGOB,11849,"('CAGL0L06908g', 'KLLA0E21935g')"
K. lactis,KLLA0E21935g,C. glabrata,CAGL0L06908g,YGOB,11849,"('KLLA0E21935g', 'CAGL0L06908g')"
C. glabrata,CAGL0I00792g,K. lactis,KLLA0E21979g,YGOB,11850,"('CAGL0I00792g', 'KLLA0E21979g')"
K. lactis,KLLA0E21979g,C. glabrata,CAGL0I00792g,YGOB,11850,"('KLLA0E21979g', 'CAGL0I00792g')"
C. glabrata,CAGL0L06886g,K. lactis,KLLA0E22001g,YGOB,11851,"('CAGL0L06886g', 'KLLA0E22001g')"
K. lactis,KLLA0E22001g,C. glabrata,CAGL0L06886g,YGOB,11851,"('KLLA0E22001g', 'CAGL0L06886g')"
C. glabrata,CAGL0L06842g,K. lactis,KLLA0F16962g,YGOB,11852,"('CAGL0L06842g', 'KLLA0F16962g')"
K. lactis,KLLA0F16962g,C. glabrata,CAGL0L06842g,YGOB,11852,"('KLLA0F16962g', 'CAGL0L06842g')"
C. glabrata,CAGL0L06820g,K. lactis,KLLA0F17006g,YGOB,11854,"('CAGL0L06820g', 'KLLA0F17006g')"
K. lactis,KLLA0F17006g,C. glabrata,CAGL0L06820g,YGOB,11854,"('KLLA0F17006g', 'CAGL0L06820g')"
C. glabrata,CAGL0L06798g,K. lactis,KLLA0F17050g,YGOB,11855,"('CAGL0L06798g', 'KLLA0F17050g')"
K. lactis,KLLA0F17050g,C. glabrata,CAGL0L06798g,YGOB,11855,"('KLLA0F17050g', 'CAGL0L06798g')"
C. glabrata,CAGL0D00572g,K. lactis,KLLA0B02849g,YGOB,11856,"('CAGL0D00572g', 'KLLA0B02849g')"
K. lactis,KLLA0B02849g,C. glabrata,CAGL0D00572g,YGOB,11856,"('KLLA0B02849g', 'CAGL0D00572g')"
C. glabrata,CAGL0D00594g,K. lactis,KLLA0B02915g,YGOB,11857,"('CAGL0D00594g', 'KLLA0B02915g')"
K. lactis,KLLA0B02915g,C. glabrata,CAGL0D00594g,YGOB,11857,"('KLLA0B02915g', 'CAGL0D00594g')"
C. glabrata,CAGL0D00616g,K. lactis,KLLA0B02937g,YGOB,11858,"('CAGL0D00616g', 'KLLA0B02937g')"
K. lactis,KLLA0B02937g,C. glabrata,CAGL0D00616g,YGOB,11858,"('KLLA0B02937g', 'CAGL0D00616g')"
C. glabrata,CAGL0D00638g,K. lactis,KLLA0B02981g,YGOB,11859,"('CAGL0D00638g', 'KLLA0B02981g')"
K. lactis,KLLA0B02981g,C. glabrata,CAGL0D00638g,YGOB,11859,"('KLLA0B02981g', 'CAGL0D00638g')"
C. glabrata,CAGL0D00660g,K. lactis,KLLA0B03003g,YGOB,11861,"('CAGL0D00660g', 'KLLA0B03003g')"
K. lactis,KLLA0B03003g,C. glabrata,CAGL0D00660g,YGOB,11861,"('KLLA0B03003g', 'CAGL0D00660g')"
C. glabrata,CAGL0D00704g,K. lactis,KLLA0B03091g,YGOB,11863,"('CAGL0D00704g', 'KLLA0B03091g')"
K. lactis,KLLA0B03091g,C. glabrata,CAGL0D00704g,YGOB,11863,"('KLLA0B03091g', 'CAGL0D00704g')"
C. glabrata,CAGL0C02541g,K. lactis,KLLA0B03113g,YGOB,11866,"('CAGL0C02541g', 'KLLA0B03113g')"
K. lactis,KLLA0B03113g,C. glabrata,CAGL0C02541g,YGOB,11866,"('KLLA0B03113g', 'CAGL0C02541g')"
C. glabrata,CAGL0D00176g,K. lactis,KLLA0F00594g,YGOB,11868,"('CAGL0D00176g', 'KLLA0F00594g')"
K. lactis,KLLA0F00594g,C. glabrata,CAGL0D00176g,YGOB,11868,"('KLLA0F00594g', 'CAGL0D00176g')"
C. glabrata,CAGL0D00748g,K. lactis,KLLA0B03289g,YGOB,11870,"('CAGL0D00748g', 'KLLA0B03289g')"
K. lactis,KLLA0B03289g,C. glabrata,CAGL0D00748g,YGOB,11870,"('KLLA0B03289g', 'CAGL0D00748g')"
C. glabrata,CAGL0D00770g,K. lactis,KLLA0B03355g,YGOB,11872,"('CAGL0D00770g', 'KLLA0B03355g')"
K. lactis,KLLA0B03355g,C. glabrata,CAGL0D00770g,YGOB,11872,"('KLLA0B03355g', 'CAGL0D00770g')"
C. glabrata,CAGL0D00792g,K. lactis,KLLA0E05017g,YGOB,11874,"('CAGL0D00792g', 'KLLA0E05017g')"
K. lactis,KLLA0E05017g,C. glabrata,CAGL0D00792g,YGOB,11874,"('KLLA0E05017g', 'CAGL0D00792g')"
C. glabrata,CAGL0D00814g,K. lactis,KLLA0E05039g,YGOB,11877,"('CAGL0D00814g', 'KLLA0E05039g')"
K. lactis,KLLA0E05039g,C. glabrata,CAGL0D00814g,YGOB,11877,"('KLLA0E05039g', 'CAGL0D00814g')"
C. glabrata,CAGL0D00836g,K. lactis,KLLA0E05061g,YGOB,11880,"('CAGL0D00836g', 'KLLA0E05061g')"
K. lactis,KLLA0E05061g,C. glabrata,CAGL0D00836g,YGOB,11880,"('KLLA0E05061g', 'CAGL0D00836g')"
C. glabrata,CAGL0D00858g,K. lactis,KLLA0E05127g,YGOB,11884,"('CAGL0D00858g', 'KLLA0E05127g')"
K. lactis,KLLA0E05127g,C. glabrata,CAGL0D00858g,YGOB,11884,"('KLLA0E05127g', 'CAGL0D00858g')"
C. glabrata,CAGL0D00880g,K. lactis,KLLA0E05149g,YGOB,11888,"('CAGL0D00880g', 'KLLA0E05149g')"
K. lactis,KLLA0E05149g,C. glabrata,CAGL0D00880g,YGOB,11888,"('KLLA0E05149g', 'CAGL0D00880g')"
C. glabrata,CAGL0I04328g,K. lactis,KLLA0A05566g,YGOB,11889,"('CAGL0I04328g', 'KLLA0A05566g')"
K. lactis,KLLA0A05566g,C. glabrata,CAGL0I04328g,YGOB,11889,"('KLLA0A05566g', 'CAGL0I04328g')"
C. glabrata,CAGL0D00902g,K. lactis,KLLA0E05259g,YGOB,11890,"('CAGL0D00902g', 'KLLA0E05259g')"
K. lactis,KLLA0E05259g,C. glabrata,CAGL0D00902g,YGOB,11890,"('KLLA0E05259g', 'CAGL0D00902g')"
C. glabrata,CAGL0D00924g,K. lactis,KLLA0E05281g,YGOB,11891,"('CAGL0D00924g', 'KLLA0E05281g')"
K. lactis,KLLA0E05281g,C. glabrata,CAGL0D00924g,YGOB,11891,"('KLLA0E05281g', 'CAGL0D00924g')"
C. glabrata,Cgla_YGOB_Anc_7.453,K. lactis,Klac_YGOB_Anc_7.453,YGOB,11892,"('Cgla_YGOB_Anc_7.453', 'Klac_YGOB_Anc_7.453')"
K. lactis,Klac_YGOB_Anc_7.453,C. glabrata,Cgla_YGOB_Anc_7.453,YGOB,11892,"('Klac_YGOB_Anc_7.453', 'Cgla_YGOB_Anc_7.453')"
C. glabrata,CAGL0C05027g,K. lactis,KLLA0C04169g,YGOB,11893,"('CAGL0C05027g', 'KLLA0C04169g')"
K. lactis,KLLA0C04169g,C. glabrata,CAGL0C05027g,YGOB,11893,"('KLLA0C04169g', 'CAGL0C05027g')"
C. glabrata,CAGL0D00990g,K. lactis,KLLA0E05391g,YGOB,11894,"('CAGL0D00990g', 'KLLA0E05391g')"
K. lactis,KLLA0E05391g,C. glabrata,CAGL0D00990g,YGOB,11894,"('KLLA0E05391g', 'CAGL0D00990g')"
C. glabrata,CAGL0D01012g,K. lactis,KLLA0E05413g,YGOB,11895,"('CAGL0D01012g', 'KLLA0E05413g')"
K. lactis,KLLA0E05413g,C. glabrata,CAGL0D01012g,YGOB,11895,"('KLLA0E05413g', 'CAGL0D01012g')"
C. glabrata,CAGL0D01034g,K. lactis,KLLA0E05435g,YGOB,11898,"('CAGL0D01034g', 'KLLA0E05435g')"
K. lactis,KLLA0E05435g,C. glabrata,CAGL0D01034g,YGOB,11898,"('KLLA0E05435g', 'CAGL0D01034g')"
C. glabrata,CAGL0D01056g,K. lactis,KLLA0E01167g,YGOB,11899,"('CAGL0D01056g', 'KLLA0E01167g')"
K. lactis,KLLA0E01167g,C. glabrata,CAGL0D01056g,YGOB,11899,"('KLLA0E01167g', 'CAGL0D01056g')"
C. glabrata,CAGL0I04026g,K. lactis,KLLA0E01189g,YGOB,11901,"('CAGL0I04026g', 'KLLA0E01189g')"
K. lactis,KLLA0E01189g,C. glabrata,CAGL0I04026g,YGOB,11901,"('KLLA0E01189g', 'CAGL0I04026g')"
C. glabrata,CAGL0I04070g,K. lactis,KLLA0E01233g,YGOB,11902,"('CAGL0I04070g', 'KLLA0E01233g')"
K. lactis,KLLA0E01233g,C. glabrata,CAGL0I04070g,YGOB,11902,"('KLLA0E01233g', 'CAGL0I04070g')"
C. glabrata,CAGL0J02128g,K. lactis,KLLA0D13871g,YGOB,11903,"('CAGL0J02128g', 'KLLA0D13871g')"
K. lactis,KLLA0D13871g,C. glabrata,CAGL0J02128g,YGOB,11903,"('KLLA0D13871g', 'CAGL0J02128g')"
C. glabrata,CAGL0H07975g,K. lactis,KLLA0E01277g,YGOB,11905,"('CAGL0H07975g', 'KLLA0E01277g')"
K. lactis,KLLA0E01277g,C. glabrata,CAGL0H07975g,YGOB,11905,"('KLLA0E01277g', 'CAGL0H07975g')"
C. glabrata,CAGL0H07997g,K. lactis,KLLA0E01299g,YGOB,11907,"('CAGL0H07997g', 'KLLA0E01299g')"
K. lactis,KLLA0E01299g,C. glabrata,CAGL0H07997g,YGOB,11907,"('KLLA0E01299g', 'CAGL0H07997g')"
C. glabrata,CAGL0H04873g,K. lactis,KLLA0F07073g,YGOB,11908,"('CAGL0H04873g', 'KLLA0F07073g')"
K. lactis,KLLA0F07073g,C. glabrata,CAGL0H04873g,YGOB,11908,"('KLLA0F07073g', 'CAGL0H04873g')"
C. glabrata,CAGL0K01331g,K. lactis,KLLA0D03652g,YGOB,11909,"('CAGL0K01331g', 'KLLA0D03652g')"
K. lactis,KLLA0D03652g,C. glabrata,CAGL0K01331g,YGOB,11909,"('KLLA0D03652g', 'CAGL0K01331g')"
C. glabrata,CAGL0K01353g,K. lactis,KLLA0E13311g,YGOB,11911,"('CAGL0K01353g', 'KLLA0E13311g')"
K. lactis,KLLA0E13311g,C. glabrata,CAGL0K01353g,YGOB,11911,"('KLLA0E13311g', 'CAGL0K01353g')"
C. glabrata,CAGL0K01375g,K. lactis,KLLA0E13355g,YGOB,11914,"('CAGL0K01375g', 'KLLA0E13355g')"
K. lactis,KLLA0E13355g,C. glabrata,CAGL0K01375g,YGOB,11914,"('KLLA0E13355g', 'CAGL0K01375g')"
C. glabrata,CAGL0K01397g,K. lactis,KLLA0E13377g,YGOB,11915,"('CAGL0K01397g', 'KLLA0E13377g')"
K. lactis,KLLA0E13377g,C. glabrata,CAGL0K01397g,YGOB,11915,"('KLLA0E13377g', 'CAGL0K01397g')"
C. glabrata,CAGL0K01419g,K. lactis,KLLA0E13399g,YGOB,11919,"('CAGL0K01419g', 'KLLA0E13399g')"
K. lactis,KLLA0E13399g,C. glabrata,CAGL0K01419g,YGOB,11919,"('KLLA0E13399g', 'CAGL0K01419g')"
C. glabrata,CAGL0K01441g,K. lactis,KLLA0F22473g,YGOB,11923,"('CAGL0K01441g', 'KLLA0F22473g')"
K. lactis,KLLA0F22473g,C. glabrata,CAGL0K01441g,YGOB,11923,"('KLLA0F22473g', 'CAGL0K01441g')"
C. glabrata,CAGL0C05357g,K. lactis,KLLA0F14663g,YGOB,11926,"('CAGL0C05357g', 'KLLA0F14663g')"
K. lactis,KLLA0F14663g,C. glabrata,CAGL0C05357g,YGOB,11926,"('KLLA0F14663g', 'CAGL0C05357g')"
C. glabrata,CAGL0C05313g,K. lactis,KLLA0F08459g,YGOB,11929,"('CAGL0C05313g', 'KLLA0F08459g')"
K. lactis,KLLA0F08459g,C. glabrata,CAGL0C05313g,YGOB,11929,"('KLLA0F08459g', 'CAGL0C05313g')"
C. glabrata,CAGL0C05291g,K. lactis,KLLA0F24794g,YGOB,11940,"('CAGL0C05291g', 'KLLA0F24794g')"
K. lactis,KLLA0F24794g,C. glabrata,CAGL0C05291g,YGOB,11940,"('KLLA0F24794g', 'CAGL0C05291g')"
C. glabrata,CAGL0K01507g,K. lactis,KLLA0F24750g,YGOB,11941,"('CAGL0K01507g', 'KLLA0F24750g')"
K. lactis,KLLA0F24750g,C. glabrata,CAGL0K01507g,YGOB,11941,"('KLLA0F24750g', 'CAGL0K01507g')"
C. glabrata,CAGL0K01529g,K. lactis,KLLA0F24706g,YGOB,11942,"('CAGL0K01529g', 'KLLA0F24706g')"
K. lactis,KLLA0F24706g,C. glabrata,CAGL0K01529g,YGOB,11942,"('KLLA0F24706g', 'CAGL0K01529g')"
C. glabrata,CAGL0K01551g,K. lactis,KLLA0F24684g,YGOB,11943,"('CAGL0K01551g', 'KLLA0F24684g')"
K. lactis,KLLA0F24684g,C. glabrata,CAGL0K01551g,YGOB,11943,"('KLLA0F24684g', 'CAGL0K01551g')"
C. glabrata,CAGL0K01573g,K. lactis,KLLA0F24662g,YGOB,11947,"('CAGL0K01573g', 'KLLA0F24662g')"
K. lactis,KLLA0F24662g,C. glabrata,CAGL0K01573g,YGOB,11947,"('KLLA0F24662g', 'CAGL0K01573g')"
C. glabrata,CAGL0K01595g,K. lactis,KLLA0C03850g,YGOB,11949,"('CAGL0K01595g', 'KLLA0C03850g')"
K. lactis,KLLA0C03850g,C. glabrata,CAGL0K01595g,YGOB,11949,"('KLLA0C03850g', 'CAGL0K01595g')"
C. glabrata,CAGL0K04587g,K. lactis,KLLA0B07931g,YGOB,11950,"('CAGL0K04587g', 'KLLA0B07931g')"
K. lactis,KLLA0B07931g,C. glabrata,CAGL0K04587g,YGOB,11950,"('KLLA0B07931g', 'CAGL0K04587g')"
C. glabrata,CAGL0K01617g,K. lactis,KLLA0C03828g,YGOB,11951,"('CAGL0K01617g', 'KLLA0C03828g')"
K. lactis,KLLA0C03828g,C. glabrata,CAGL0K01617g,YGOB,11951,"('KLLA0C03828g', 'CAGL0K01617g')"
C. glabrata,CAGL0K01639g,K. lactis,KLLA0C03872g,YGOB,11955,"('CAGL0K01639g', 'KLLA0C03872g')"
K. lactis,KLLA0C03872g,C. glabrata,CAGL0K01639g,YGOB,11955,"('KLLA0C03872g', 'CAGL0K01639g')"
C. glabrata,CAGL0K01661g,K. lactis,KLLA0C03938g,YGOB,11957,"('CAGL0K01661g', 'KLLA0C03938g')"
K. lactis,KLLA0C03938g,C. glabrata,CAGL0K01661g,YGOB,11957,"('KLLA0C03938g', 'CAGL0K01661g')"
C. glabrata,CAGL0C05137g,K. lactis,KLLA0C04004g,YGOB,11965,"('CAGL0C05137g', 'KLLA0C04004g')"
K. lactis,KLLA0C04004g,C. glabrata,CAGL0C05137g,YGOB,11965,"('KLLA0C04004g', 'CAGL0C05137g')"
C. glabrata,CAGL0K01705g,K. lactis,KLLA0C04081g,YGOB,11967,"('CAGL0K01705g', 'KLLA0C04081g')"
K. lactis,KLLA0C04081g,C. glabrata,CAGL0K01705g,YGOB,11967,"('KLLA0C04081g', 'CAGL0K01705g')"
C. glabrata,CAGL0K01727g,K. lactis,KLLA0C04103g,YGOB,11973,"('CAGL0K01727g', 'KLLA0C04103g')"
K. lactis,KLLA0C04103g,C. glabrata,CAGL0K01727g,YGOB,11973,"('KLLA0C04103g', 'CAGL0K01727g')"
C. glabrata,CAGL0C05049g,K. lactis,KLLA0C04147g,YGOB,11977,"('CAGL0C05049g', 'KLLA0C04147g')"
K. lactis,KLLA0C04147g,C. glabrata,CAGL0C05049g,YGOB,11977,"('KLLA0C04147g', 'CAGL0C05049g')"
C. glabrata,CAGL0K01793g,K. lactis,KLLA0C04323g,YGOB,11982,"('CAGL0K01793g', 'KLLA0C04323g')"
K. lactis,KLLA0C04323g,C. glabrata,CAGL0K01793g,YGOB,11982,"('KLLA0C04323g', 'CAGL0K01793g')"
C. glabrata,CAGL0K01815g,K. lactis,KLLA0C04345g,YGOB,11987,"('CAGL0K01815g', 'KLLA0C04345g')"
K. lactis,KLLA0C04345g,C. glabrata,CAGL0K01815g,YGOB,11987,"('KLLA0C04345g', 'CAGL0K01815g')"
C. glabrata,CAGL0K01837g,K. lactis,KLLA0C04367g,YGOB,11994,"('CAGL0K01837g', 'KLLA0C04367g')"
K. lactis,KLLA0C04367g,C. glabrata,CAGL0K01837g,YGOB,11994,"('KLLA0C04367g', 'CAGL0K01837g')"
C. glabrata,CAGL0K01859g,K. lactis,KLLA0C04389g,YGOB,12002,"('CAGL0K01859g', 'KLLA0C04389g')"
K. lactis,KLLA0C04389g,C. glabrata,CAGL0K01859g,YGOB,12002,"('KLLA0C04389g', 'CAGL0K01859g')"
C. glabrata,CAGL0K01881g,K. lactis,KLLA0C04411g,YGOB,12003,"('CAGL0K01881g', 'KLLA0C04411g')"
K. lactis,KLLA0C04411g,C. glabrata,CAGL0K01881g,YGOB,12003,"('KLLA0C04411g', 'CAGL0K01881g')"
C. glabrata,CAGL0I04510g,K. lactis,Klac_YGOB_Anc_3.187,YGOB,12009,"('CAGL0I04510g', 'Klac_YGOB_Anc_3.187')"
K. lactis,Klac_YGOB_Anc_3.187,C. glabrata,CAGL0I04510g,YGOB,12009,"('Klac_YGOB_Anc_3.187', 'CAGL0I04510g')"
C. glabrata,CAGL0I04576g,K. lactis,KLLA0E17711g,YGOB,12014,"('CAGL0I04576g', 'KLLA0E17711g')"
K. lactis,KLLA0E17711g,C. glabrata,CAGL0I04576g,YGOB,12014,"('KLLA0E17711g', 'CAGL0I04576g')"
C. glabrata,CAGL0I04884g,K. lactis,KLLA0F14707g,YGOB,12017,"('CAGL0I04884g', 'KLLA0F14707g')"
K. lactis,KLLA0F14707g,C. glabrata,CAGL0I04884g,YGOB,12017,"('KLLA0F14707g', 'CAGL0I04884g')"
C. glabrata,CAGL0C04499g,K. lactis,KLLA0F14729g,YGOB,12024,"('CAGL0C04499g', 'KLLA0F14729g')"
K. lactis,KLLA0F14729g,C. glabrata,CAGL0C04499g,YGOB,12024,"('KLLA0F14729g', 'CAGL0C04499g')"
C. glabrata,CAGL0C04477g,K. lactis,KLLA0F14751g,YGOB,12028,"('CAGL0C04477g', 'KLLA0F14751g')"
K. lactis,KLLA0F14751g,C. glabrata,CAGL0C04477g,YGOB,12028,"('KLLA0F14751g', 'CAGL0C04477g')"
C. glabrata,CAGL0C04455g,K. lactis,KLLA0F14773g,YGOB,12038,"('CAGL0C04455g', 'KLLA0F14773g')"
K. lactis,KLLA0F14773g,C. glabrata,CAGL0C04455g,YGOB,12038,"('KLLA0F14773g', 'CAGL0C04455g')"
C. glabrata,CAGL0C04433g,K. lactis,KLLA0F14795g,YGOB,12042,"('CAGL0C04433g', 'KLLA0F14795g')"
K. lactis,KLLA0F14795g,C. glabrata,CAGL0C04433g,YGOB,12042,"('KLLA0F14795g', 'CAGL0C04433g')"
C. glabrata,CAGL0M10505g,K. lactis,KLLA0E17403g,YGOB,12044,"('CAGL0M10505g', 'KLLA0E17403g')"
K. lactis,KLLA0E17403g,C. glabrata,CAGL0M10505g,YGOB,12044,"('KLLA0E17403g', 'CAGL0M10505g')"
C. glabrata,CAGL0M10483g,K. lactis,KLLA0E17381g,YGOB,12049,"('CAGL0M10483g', 'KLLA0E17381g')"
K. lactis,KLLA0E17381g,C. glabrata,CAGL0M10483g,YGOB,12049,"('KLLA0E17381g', 'CAGL0M10483g')"
C. glabrata,CAGL0C04301g,K. lactis,KLLA0E17227g,YGOB,12055,"('CAGL0C04301g', 'KLLA0E17227g')"
K. lactis,KLLA0E17227g,C. glabrata,CAGL0C04301g,YGOB,12055,"('KLLA0E17227g', 'CAGL0C04301g')"
C. glabrata,CAGL0M10373g,K. lactis,KLLA0E17513g,YGOB,12057,"('CAGL0M10373g', 'KLLA0E17513g')"
K. lactis,KLLA0E17513g,C. glabrata,CAGL0M10373g,YGOB,12057,"('KLLA0E17513g', 'CAGL0M10373g')"
C. glabrata,CAGL0M10351g,K. lactis,KLLA0E17535g,YGOB,12061,"('CAGL0M10351g', 'KLLA0E17535g')"
K. lactis,KLLA0E17535g,C. glabrata,CAGL0M10351g,YGOB,12061,"('KLLA0E17535g', 'CAGL0M10351g')"
C. glabrata,CAGL0H09812g,K. lactis,KLLA0E17579g,YGOB,12062,"('CAGL0H09812g', 'KLLA0E17579g')"
K. lactis,KLLA0E17579g,C. glabrata,CAGL0H09812g,YGOB,12062,"('KLLA0E17579g', 'CAGL0H09812g')"
C. glabrata,CAGL0C04092g,K. lactis,KLLA0E17645g,YGOB,12064,"('CAGL0C04092g', 'KLLA0E17645g')"
K. lactis,KLLA0E17645g,C. glabrata,CAGL0C04092g,YGOB,12064,"('KLLA0E17645g', 'CAGL0C04092g')"
