species1,gene1,species2,gene2,source,pillar_id,gene_pair
C. albicans,orf19.5834,C. glabrata,CAGL0M01496g,CGOB/YGOB_bridge,-1,"('orf19.5834', 'CAGL0M01496g')"
C. glabrata,CAGL0M01496g,C. albicans,orf19.5834,CGOB/YGOB_bridge,-1,"('CAGL0M01496g', 'orf19.5834')"
C. albicans,orf19.4395,C. glabrata,CAGL0J01287g,CGOB/YGOB_bridge,-1,"('orf19.4395', 'CAGL0J01287g')"
C. glabrata,CAGL0J01287g,C. albicans,orf19.4395,CGOB/YGOB_bridge,-1,"('CAGL0J01287g', 'orf19.4395')"
C. albicans,orf19.1557,C. glabrata,CAGL0M04411g,CGOB/YGOB_bridge,-1,"('orf19.1557', 'CAGL0M04411g')"
C. glabrata,CAGL0M04411g,C. albicans,orf19.1557,CGOB/YGOB_bridge,-1,"('CAGL0M04411g', 'orf19.1557')"
C. albicans,orf19.6052,C. glabrata,CAGL0H07425g,CGOB/YGOB_bridge,-1,"('orf19.6052', 'CAGL0H07425g')"
C. glabrata,CAGL0H07425g,C. albicans,orf19.6052,CGOB/YGOB_bridge,-1,"('CAGL0H07425g', 'orf19.6052')"
C. albicans,orf19.3344,C. glabrata,CAGL0I07271g,CGOB/YGOB_bridge,-1,"('orf19.3344', 'CAGL0I07271g')"
C. glabrata,CAGL0I07271g,C. albicans,orf19.3344,CGOB/YGOB_bridge,-1,"('CAGL0I07271g', 'orf19.3344')"
C. albicans,orf19.7645,C. glabrata,CAGL0I03806g,CGOB/YGOB_bridge,-1,"('orf19.7645', 'CAGL0I03806g')"
C. glabrata,CAGL0I03806g,C. albicans,orf19.7645,CGOB/YGOB_bridge,-1,"('CAGL0I03806g', 'orf19.7645')"
C. albicans,orf19.708,C. glabrata,CAGL0I02464g,CGOB/YGOB_bridge,-1,"('orf19.708', 'CAGL0I02464g')"
C. glabrata,CAGL0I02464g,C. albicans,orf19.708,CGOB/YGOB_bridge,-1,"('CAGL0I02464g', 'orf19.708')"
C. albicans,orf19.4894,C. glabrata,CAGL0H09636g,CGOB/YGOB_bridge,-1,"('orf19.4894', 'CAGL0H09636g')"
C. glabrata,CAGL0H09636g,C. albicans,orf19.4894,CGOB/YGOB_bridge,-1,"('CAGL0H09636g', 'orf19.4894')"
C. albicans,orf19.5356,C. glabrata,CAGL0E01573g,CGOB/YGOB_bridge,-1,"('orf19.5356', 'CAGL0E01573g')"
C. glabrata,CAGL0E01573g,C. albicans,orf19.5356,CGOB/YGOB_bridge,-1,"('CAGL0E01573g', 'orf19.5356')"
C. albicans,orf19.4947,C. glabrata,CAGL0G01892g,CGOB/YGOB_bridge,-1,"('orf19.4947', 'CAGL0G01892g')"
C. glabrata,CAGL0G01892g,C. albicans,orf19.4947,CGOB/YGOB_bridge,-1,"('CAGL0G01892g', 'orf19.4947')"
C. albicans,orf19.4451,C. glabrata,CAGL0J06094g,CGOB/YGOB_bridge,-1,"('orf19.4451', 'CAGL0J06094g')"
C. glabrata,CAGL0J06094g,C. albicans,orf19.4451,CGOB/YGOB_bridge,-1,"('CAGL0J06094g', 'orf19.4451')"
C. albicans,orf19.4757,C. glabrata,CAGL0J07590g,CGOB/YGOB_bridge,-1,"('orf19.4757', 'CAGL0J07590g')"
C. glabrata,CAGL0J07590g,C. albicans,orf19.4757,CGOB/YGOB_bridge,-1,"('CAGL0J07590g', 'orf19.4757')"
C. albicans,orf19.5457,C. glabrata,CAGL0L01705g,CGOB/YGOB_bridge,-1,"('orf19.5457', 'CAGL0L01705g')"
C. glabrata,CAGL0L01705g,C. albicans,orf19.5457,CGOB/YGOB_bridge,-1,"('CAGL0L01705g', 'orf19.5457')"
C. albicans,orf19.6982,C. glabrata,CAGL0L05698g,CGOB/YGOB_bridge,-1,"('orf19.6982', 'CAGL0L05698g')"
C. glabrata,CAGL0L05698g,C. albicans,orf19.6982,CGOB/YGOB_bridge,-1,"('CAGL0L05698g', 'orf19.6982')"
C. albicans,orf19.3057,C. glabrata,CAGL0H00550g,CGOB/YGOB_bridge,-1,"('orf19.3057', 'CAGL0H00550g')"
C. glabrata,CAGL0H00550g,C. albicans,orf19.3057,CGOB/YGOB_bridge,-1,"('CAGL0H00550g', 'orf19.3057')"
C. albicans,orf19.4061,C. glabrata,CAGL0J03938g,CGOB/YGOB_bridge,-1,"('orf19.4061', 'CAGL0J03938g')"
C. glabrata,CAGL0J03938g,C. albicans,orf19.4061,CGOB/YGOB_bridge,-1,"('CAGL0J03938g', 'orf19.4061')"
C. albicans,orf19.5646,C. glabrata,CAGL0L06996g,CGOB/YGOB_bridge,-1,"('orf19.5646', 'CAGL0L06996g')"
C. glabrata,CAGL0L06996g,C. albicans,orf19.5646,CGOB/YGOB_bridge,-1,"('CAGL0L06996g', 'orf19.5646')"
C. albicans,orf19.5576,C. glabrata,CAGL0H01551g,CGOB/YGOB_bridge,-1,"('orf19.5576', 'CAGL0H01551g')"
C. glabrata,CAGL0H01551g,C. albicans,orf19.5576,CGOB/YGOB_bridge,-1,"('CAGL0H01551g', 'orf19.5576')"
C. albicans,orf19.2307,C. glabrata,CAGL0M04081g,CGOB/YGOB_bridge,-1,"('orf19.2307', 'CAGL0M04081g')"
C. glabrata,CAGL0M04081g,C. albicans,orf19.2307,CGOB/YGOB_bridge,-1,"('CAGL0M04081g', 'orf19.2307')"
C. albicans,orf19.6222,C. glabrata,CAGL0M12815g,CGOB/YGOB_bridge,-1,"('orf19.6222', 'CAGL0M12815g')"
C. glabrata,CAGL0M12815g,C. albicans,orf19.6222,CGOB/YGOB_bridge,-1,"('CAGL0M12815g', 'orf19.6222')"
C. albicans,orf19.4769,C. glabrata,CAGL0G05313g,CGOB/YGOB_bridge,-1,"('orf19.4769', 'CAGL0G05313g')"
C. glabrata,CAGL0G05313g,C. albicans,orf19.4769,CGOB/YGOB_bridge,-1,"('CAGL0G05313g', 'orf19.4769')"
C. albicans,orf19.3470,C. glabrata,CAGL0E05676g,CGOB/YGOB_bridge,-1,"('orf19.3470', 'CAGL0E05676g')"
C. glabrata,CAGL0E05676g,C. albicans,orf19.3470,CGOB/YGOB_bridge,-1,"('CAGL0E05676g', 'orf19.3470')"
C. albicans,orf19.1532,C. glabrata,CAGL0F06457g,CGOB/YGOB_bridge,-1,"('orf19.1532', 'CAGL0F06457g')"
C. glabrata,CAGL0F06457g,C. albicans,orf19.1532,CGOB/YGOB_bridge,-1,"('CAGL0F06457g', 'orf19.1532')"
C. albicans,orf19.5125,C. glabrata,CAGL0K10824g,CGOB/YGOB_bridge,-1,"('orf19.5125', 'CAGL0K10824g')"
C. glabrata,CAGL0K10824g,C. albicans,orf19.5125,CGOB/YGOB_bridge,-1,"('CAGL0K10824g', 'orf19.5125')"
C. albicans,orf19.1839,C. glabrata,CAGL0E05500g,CGOB/YGOB_bridge,-1,"('orf19.1839', 'CAGL0E05500g')"
C. glabrata,CAGL0E05500g,C. albicans,orf19.1839,CGOB/YGOB_bridge,-1,"('CAGL0E05500g', 'orf19.1839')"
C. albicans,orf19.7650,C. glabrata,CAGL0J00891g,CGOB/YGOB_bridge,-1,"('orf19.7650', 'CAGL0J00891g')"
C. glabrata,CAGL0J00891g,C. albicans,orf19.7650,CGOB/YGOB_bridge,-1,"('CAGL0J00891g', 'orf19.7650')"
C. albicans,orf19.3293,C. glabrata,CAGL0K01837g,CGOB/YGOB_bridge,-1,"('orf19.3293', 'CAGL0K01837g')"
C. glabrata,CAGL0K01837g,C. albicans,orf19.3293,CGOB/YGOB_bridge,-1,"('CAGL0K01837g', 'orf19.3293')"
C. albicans,orf19.5528,C. glabrata,CAGL0G02805g,CGOB/YGOB_bridge,-1,"('orf19.5528', 'CAGL0G02805g')"
C. glabrata,CAGL0G02805g,C. albicans,orf19.5528,CGOB/YGOB_bridge,-1,"('CAGL0G02805g', 'orf19.5528')"
C. albicans,orf19.7326,C. glabrata,CAGL0E05698g,CGOB/YGOB_bridge,-1,"('orf19.7326', 'CAGL0E05698g')"
C. glabrata,CAGL0E05698g,C. albicans,orf19.7326,CGOB/YGOB_bridge,-1,"('CAGL0E05698g', 'orf19.7326')"
C. albicans,orf19.6328,C. glabrata,CAGL0K05775g,CGOB/YGOB_bridge,-1,"('orf19.6328', 'CAGL0K05775g')"
C. glabrata,CAGL0K05775g,C. albicans,orf19.6328,CGOB/YGOB_bridge,-1,"('CAGL0K05775g', 'orf19.6328')"
C. albicans,orf19.1164,C. glabrata,CAGL0H02057g,CGOB/YGOB_bridge,-1,"('orf19.1164', 'CAGL0H02057g')"
C. glabrata,CAGL0H02057g,C. albicans,orf19.1164,CGOB/YGOB_bridge,-1,"('CAGL0H02057g', 'orf19.1164')"
C. albicans,orf19.4766,C. glabrata,CAGL0H06875g,CGOB/YGOB_bridge,-1,"('orf19.4766', 'CAGL0H06875g')"
C. glabrata,CAGL0H06875g,C. albicans,orf19.4766,CGOB/YGOB_bridge,-1,"('CAGL0H06875g', 'orf19.4766')"
C. albicans,orf19.4912,C. glabrata,CAGL0F00737g,CGOB/YGOB_bridge,-1,"('orf19.4912', 'CAGL0F00737g')"
C. glabrata,CAGL0F00737g,C. albicans,orf19.4912,CGOB/YGOB_bridge,-1,"('CAGL0F00737g', 'orf19.4912')"
C. albicans,orf19.2302,C. glabrata,CAGL0I04774g,CGOB/YGOB_bridge,-1,"('orf19.2302', 'CAGL0I04774g')"
C. glabrata,CAGL0I04774g,C. albicans,orf19.2302,CGOB/YGOB_bridge,-1,"('CAGL0I04774g', 'orf19.2302')"
C. albicans,orf19.5276,C. glabrata,CAGL0I08063g,CGOB/YGOB_bridge,-1,"('orf19.5276', 'CAGL0I08063g')"
C. glabrata,CAGL0I08063g,C. albicans,orf19.5276,CGOB/YGOB_bridge,-1,"('CAGL0I08063g', 'orf19.5276')"
C. albicans,orf19.2092,C. glabrata,CAGL0L06094g,CGOB/YGOB_bridge,-1,"('orf19.2092', 'CAGL0L06094g')"
C. glabrata,CAGL0L06094g,C. albicans,orf19.2092,CGOB/YGOB_bridge,-1,"('CAGL0L06094g', 'orf19.2092')"
C. albicans,orf19.5351,C. glabrata,CAGL0H02409g,CGOB/YGOB_bridge,-1,"('orf19.5351', 'CAGL0H02409g')"
C. glabrata,CAGL0H02409g,C. albicans,orf19.5351,CGOB/YGOB_bridge,-1,"('CAGL0H02409g', 'orf19.5351')"
C. albicans,orf19.3035,C. glabrata,CAGL0L11770g,CGOB/YGOB_bridge,-1,"('orf19.3035', 'CAGL0L11770g')"
C. glabrata,CAGL0L11770g,C. albicans,orf19.3035,CGOB/YGOB_bridge,-1,"('CAGL0L11770g', 'orf19.3035')"
C. albicans,orf19.4579,C. glabrata,CAGL0G00176g,CGOB/YGOB_bridge,-1,"('orf19.4579', 'CAGL0G00176g')"
C. glabrata,CAGL0G00176g,C. albicans,orf19.4579,CGOB/YGOB_bridge,-1,"('CAGL0G00176g', 'orf19.4579')"
C. albicans,orf19.7178,C. glabrata,CAGL0M14003g,CGOB/YGOB_bridge,-1,"('orf19.7178', 'CAGL0M14003g')"
C. glabrata,CAGL0M14003g,C. albicans,orf19.7178,CGOB/YGOB_bridge,-1,"('CAGL0M14003g', 'orf19.7178')"
C. albicans,orf19.839,C. glabrata,CAGL0M04521g,CGOB/YGOB_bridge,-1,"('orf19.839', 'CAGL0M04521g')"
C. glabrata,CAGL0M04521g,C. albicans,orf19.839,CGOB/YGOB_bridge,-1,"('CAGL0M04521g', 'orf19.839')"
C. albicans,orf19.3138,C. glabrata,CAGL0K01859g,CGOB/YGOB_bridge,-1,"('orf19.3138', 'CAGL0K01859g')"
C. glabrata,CAGL0K01859g,C. albicans,orf19.3138,CGOB/YGOB_bridge,-1,"('CAGL0K01859g', 'orf19.3138')"
C. albicans,orf19.6034,C. glabrata,CAGL0K12650g,CGOB/YGOB_bridge,-1,"('orf19.6034', 'CAGL0K12650g')"
C. glabrata,CAGL0K12650g,C. albicans,orf19.6034,CGOB/YGOB_bridge,-1,"('CAGL0K12650g', 'orf19.6034')"
C. albicans,orf19.6562,C. glabrata,CAGL0J10208g,CGOB/YGOB_bridge,-1,"('orf19.6562', 'CAGL0J10208g')"
C. glabrata,CAGL0J10208g,C. albicans,orf19.6562,CGOB/YGOB_bridge,-1,"('CAGL0J10208g', 'orf19.6562')"
C. albicans,orf19.6171,C. glabrata,CAGL0C01265g,CGOB/YGOB_bridge,-1,"('orf19.6171', 'CAGL0C01265g')"
C. glabrata,CAGL0C01265g,C. albicans,orf19.6171,CGOB/YGOB_bridge,-1,"('CAGL0C01265g', 'orf19.6171')"
C. albicans,orf19.2974,C. glabrata,CAGL0D03498g,CGOB/YGOB_bridge,-1,"('orf19.2974', 'CAGL0D03498g')"
C. glabrata,CAGL0D03498g,C. albicans,orf19.2974,CGOB/YGOB_bridge,-1,"('CAGL0D03498g', 'orf19.2974')"
C. albicans,orf19.5676,C. glabrata,CAGL0J04796g,CGOB/YGOB_bridge,-1,"('orf19.5676', 'CAGL0J04796g')"
C. glabrata,CAGL0J04796g,C. albicans,orf19.5676,CGOB/YGOB_bridge,-1,"('CAGL0J04796g', 'orf19.5676')"
C. albicans,orf19.6950,C. glabrata,CAGL0A02508g,CGOB/YGOB_bridge,-1,"('orf19.6950', 'CAGL0A02508g')"
C. glabrata,CAGL0A02508g,C. albicans,orf19.6950,CGOB/YGOB_bridge,-1,"('CAGL0A02508g', 'orf19.6950')"
C. albicans,orf19.7378,C. glabrata,CAGL0L10208g,CGOB/YGOB_bridge,-1,"('orf19.7378', 'CAGL0L10208g')"
C. glabrata,CAGL0L10208g,C. albicans,orf19.7378,CGOB/YGOB_bridge,-1,"('CAGL0L10208g', 'orf19.7378')"
C. albicans,orf19.3613,C. glabrata,CAGL0B03333g,CGOB/YGOB_bridge,-1,"('orf19.3613', 'CAGL0B03333g')"
C. glabrata,CAGL0B03333g,C. albicans,orf19.3613,CGOB/YGOB_bridge,-1,"('CAGL0B03333g', 'orf19.3613')"
C. albicans,orf19.6639,C. glabrata,CAGL0K07876g,CGOB/YGOB_bridge,-1,"('orf19.6639', 'CAGL0K07876g')"
C. glabrata,CAGL0K07876g,C. albicans,orf19.6639,CGOB/YGOB_bridge,-1,"('CAGL0K07876g', 'orf19.6639')"
C. albicans,orf19.6981,C. glabrata,CAGL0K08228g,CGOB/YGOB_bridge,-1,"('orf19.6981', 'CAGL0K08228g')"
C. glabrata,CAGL0K08228g,C. albicans,orf19.6981,CGOB/YGOB_bridge,-1,"('CAGL0K08228g', 'orf19.6981')"
C. albicans,orf19.1993,C. glabrata,CAGL0F03135g,CGOB/YGOB_bridge,-1,"('orf19.1993', 'CAGL0F03135g')"
C. glabrata,CAGL0F03135g,C. albicans,orf19.1993,CGOB/YGOB_bridge,-1,"('CAGL0F03135g', 'orf19.1993')"
C. albicans,orf19.7179,C. glabrata,CAGL0G04917g,CGOB/YGOB_bridge,-1,"('orf19.7179', 'CAGL0G04917g')"
C. glabrata,CAGL0G04917g,C. albicans,orf19.7179,CGOB/YGOB_bridge,-1,"('CAGL0G04917g', 'orf19.7179')"
C. albicans,orf19.366,C. glabrata,CAGL0J07216g,CGOB/YGOB_bridge,-1,"('orf19.366', 'CAGL0J07216g')"
C. glabrata,CAGL0J07216g,C. albicans,orf19.366,CGOB/YGOB_bridge,-1,"('CAGL0J07216g', 'orf19.366')"
C. albicans,orf19.5586,C. glabrata,CAGL0D02464g,CGOB/YGOB_bridge,-1,"('orf19.5586', 'CAGL0D02464g')"
C. glabrata,CAGL0D02464g,C. albicans,orf19.5586,CGOB/YGOB_bridge,-1,"('CAGL0D02464g', 'orf19.5586')"
C. albicans,orf19.6264.3,C. glabrata,CAGL0G01452g,CGOB/YGOB_bridge,-1,"('orf19.6264.3', 'CAGL0G01452g')"
C. glabrata,CAGL0G01452g,C. albicans,orf19.6264.3,CGOB/YGOB_bridge,-1,"('CAGL0G01452g', 'orf19.6264.3')"
C. albicans,orf19.6063,C. glabrata,CAGL0K10494g,CGOB/YGOB_bridge,-1,"('orf19.6063', 'CAGL0K10494g')"
C. glabrata,CAGL0K10494g,C. albicans,orf19.6063,CGOB/YGOB_bridge,-1,"('CAGL0K10494g', 'orf19.6063')"
C. albicans,orf19.4929,C. glabrata,CAGL0F01573g,CGOB/YGOB_bridge,-1,"('orf19.4929', 'CAGL0F01573g')"
C. glabrata,CAGL0F01573g,C. albicans,orf19.4929,CGOB/YGOB_bridge,-1,"('CAGL0F01573g', 'orf19.4929')"
C. albicans,orf19.5764,C. glabrata,CAGL0I07073g,CGOB/YGOB_bridge,-1,"('orf19.5764', 'CAGL0I07073g')"
C. glabrata,CAGL0I07073g,C. albicans,orf19.5764,CGOB/YGOB_bridge,-1,"('CAGL0I07073g', 'orf19.5764')"
C. albicans,orf19.6489,C. glabrata,CAGL0G05566g,CGOB/YGOB_bridge,-1,"('orf19.6489', 'CAGL0G05566g')"
C. glabrata,CAGL0G05566g,C. albicans,orf19.6489,CGOB/YGOB_bridge,-1,"('CAGL0G05566g', 'orf19.6489')"
C. albicans,orf19.6369,C. glabrata,CAGL0H08019g,CGOB/YGOB_bridge,-1,"('orf19.6369', 'CAGL0H08019g')"
C. glabrata,CAGL0H08019g,C. albicans,orf19.6369,CGOB/YGOB_bridge,-1,"('CAGL0H08019g', 'orf19.6369')"
C. albicans,orf19.4433,C. glabrata,CAGL0M01254g,CGOB/YGOB_bridge,-1,"('orf19.4433', 'CAGL0M01254g')"
C. glabrata,CAGL0M01254g,C. albicans,orf19.4433,CGOB/YGOB_bridge,-1,"('CAGL0M01254g', 'orf19.4433')"
C. albicans,orf19.3755,C. glabrata,CAGL0E03520g,CGOB/YGOB_bridge,-1,"('orf19.3755', 'CAGL0E03520g')"
C. glabrata,CAGL0E03520g,C. albicans,orf19.3755,CGOB/YGOB_bridge,-1,"('CAGL0E03520g', 'orf19.3755')"
C. albicans,orf19.1560,C. glabrata,CAGL0L11352g,CGOB/YGOB_bridge,-1,"('orf19.1560', 'CAGL0L11352g')"
C. glabrata,CAGL0L11352g,C. albicans,orf19.1560,CGOB/YGOB_bridge,-1,"('CAGL0L11352g', 'orf19.1560')"
C. albicans,orf19.3347,C. glabrata,CAGL0F02673g,CGOB/YGOB_bridge,-1,"('orf19.3347', 'CAGL0F02673g')"
C. glabrata,CAGL0F02673g,C. albicans,orf19.3347,CGOB/YGOB_bridge,-1,"('CAGL0F02673g', 'orf19.3347')"
C. albicans,orf19.646,C. glabrata,CAGL0K05357g,CGOB/YGOB_bridge,-1,"('orf19.646', 'CAGL0K05357g')"
C. glabrata,CAGL0K05357g,C. albicans,orf19.646,CGOB/YGOB_bridge,-1,"('CAGL0K05357g', 'orf19.646')"
C. albicans,orf19.3579,C. glabrata,CAGL0H05489g,CGOB/YGOB_bridge,-1,"('orf19.3579', 'CAGL0H05489g')"
C. glabrata,CAGL0H05489g,C. albicans,orf19.3579,CGOB/YGOB_bridge,-1,"('CAGL0H05489g', 'orf19.3579')"
C. albicans,orf19.4163,C. glabrata,CAGL0K01001g,CGOB/YGOB_bridge,-1,"('orf19.4163', 'CAGL0K01001g')"
C. glabrata,CAGL0K01001g,C. albicans,orf19.4163,CGOB/YGOB_bridge,-1,"('CAGL0K01001g', 'orf19.4163')"
C. albicans,orf19.6091,C. glabrata,CAGL0D06204g,CGOB/YGOB_bridge,-1,"('orf19.6091', 'CAGL0D06204g')"
C. glabrata,CAGL0D06204g,C. albicans,orf19.6091,CGOB/YGOB_bridge,-1,"('CAGL0D06204g', 'orf19.6091')"
C. albicans,orf19.4274,C. glabrata,CAGL0M04499g,CGOB/YGOB_bridge,-1,"('orf19.4274', 'CAGL0M04499g')"
C. glabrata,CAGL0M04499g,C. albicans,orf19.4274,CGOB/YGOB_bridge,-1,"('CAGL0M04499g', 'orf19.4274')"
C. albicans,orf19.4442,C. glabrata,CAGL0K05005g,CGOB/YGOB_bridge,-1,"('orf19.4442', 'CAGL0K05005g')"
C. glabrata,CAGL0K05005g,C. albicans,orf19.4442,CGOB/YGOB_bridge,-1,"('CAGL0K05005g', 'orf19.4442')"
C. albicans,orf19.767,C. glabrata,CAGL0F01793g,CGOB/YGOB_bridge,-1,"('orf19.767', 'CAGL0F01793g')"
C. glabrata,CAGL0F01793g,C. albicans,orf19.767,CGOB/YGOB_bridge,-1,"('CAGL0F01793g', 'orf19.767')"
C. albicans,orf19.879,C. glabrata,CAGL0I01034g,CGOB/YGOB_bridge,-1,"('orf19.879', 'CAGL0I01034g')"
C. glabrata,CAGL0I01034g,C. albicans,orf19.879,CGOB/YGOB_bridge,-1,"('CAGL0I01034g', 'orf19.879')"
C. albicans,orf19.3631,C. glabrata,CAGL0K10032g,CGOB/YGOB_bridge,-1,"('orf19.3631', 'CAGL0K10032g')"
C. glabrata,CAGL0K10032g,C. albicans,orf19.3631,CGOB/YGOB_bridge,-1,"('CAGL0K10032g', 'orf19.3631')"
C. albicans,orf19.2934,C. glabrata,CAGL0K12804g,CGOB/YGOB_bridge,-1,"('orf19.2934', 'CAGL0K12804g')"
C. glabrata,CAGL0K12804g,C. albicans,orf19.2934,CGOB/YGOB_bridge,-1,"('CAGL0K12804g', 'orf19.2934')"
C. albicans,orf19.5903,C. glabrata,CAGL0A03828g,CGOB/YGOB_bridge,-1,"('orf19.5903', 'CAGL0A03828g')"
C. glabrata,CAGL0A03828g,C. albicans,orf19.5903,CGOB/YGOB_bridge,-1,"('CAGL0A03828g', 'orf19.5903')"
C. albicans,orf19.2040,C. glabrata,CAGL0H08580g,CGOB/YGOB_bridge,-1,"('orf19.2040', 'CAGL0H08580g')"
C. glabrata,CAGL0H08580g,C. albicans,orf19.2040,CGOB/YGOB_bridge,-1,"('CAGL0H08580g', 'orf19.2040')"
C. albicans,orf19.1852,C. glabrata,CAGL0M06633g,CGOB/YGOB_bridge,-1,"('orf19.1852', 'CAGL0M06633g')"
C. glabrata,CAGL0M06633g,C. albicans,orf19.1852,CGOB/YGOB_bridge,-1,"('CAGL0M06633g', 'orf19.1852')"
C. albicans,orf19.4807,C. glabrata,CAGL0H02233g,CGOB/YGOB_bridge,-1,"('orf19.4807', 'CAGL0H02233g')"
C. glabrata,CAGL0H02233g,C. albicans,orf19.4807,CGOB/YGOB_bridge,-1,"('CAGL0H02233g', 'orf19.4807')"
C. albicans,orf19.2249,C. glabrata,CAGL0M10593g,CGOB/YGOB_bridge,-1,"('orf19.2249', 'CAGL0M10593g')"
C. glabrata,CAGL0M10593g,C. albicans,orf19.2249,CGOB/YGOB_bridge,-1,"('CAGL0M10593g', 'orf19.2249')"
C. albicans,orf19.5664,C. glabrata,CAGL0F05885g,CGOB/YGOB_bridge,-1,"('orf19.5664', 'CAGL0F05885g')"
C. glabrata,CAGL0F05885g,C. albicans,orf19.5664,CGOB/YGOB_bridge,-1,"('CAGL0F05885g', 'orf19.5664')"
C. albicans,orf19.3701,C. glabrata,CAGL0C02673g,CGOB/YGOB_bridge,-1,"('orf19.3701', 'CAGL0C02673g')"
C. glabrata,CAGL0C02673g,C. albicans,orf19.3701,CGOB/YGOB_bridge,-1,"('CAGL0C02673g', 'orf19.3701')"
C. albicans,orf19.7454,C. glabrata,CAGL0F07249g,CGOB/YGOB_bridge,-1,"('orf19.7454', 'CAGL0F07249g')"
C. glabrata,CAGL0F07249g,C. albicans,orf19.7454,CGOB/YGOB_bridge,-1,"('CAGL0F07249g', 'orf19.7454')"
C. albicans,orf19.3622,C. glabrata,CAGL0L01331g,CGOB/YGOB_bridge,-1,"('orf19.3622', 'CAGL0L01331g')"
C. glabrata,CAGL0L01331g,C. albicans,orf19.3622,CGOB/YGOB_bridge,-1,"('CAGL0L01331g', 'orf19.3622')"
C. albicans,orf19.1388,C. glabrata,CAGL0J02222g,CGOB/YGOB_bridge,-1,"('orf19.1388', 'CAGL0J02222g')"
C. glabrata,CAGL0J02222g,C. albicans,orf19.1388,CGOB/YGOB_bridge,-1,"('CAGL0J02222g', 'orf19.1388')"
C. albicans,orf19.603,C. glabrata,CAGL0J10252g,CGOB/YGOB_bridge,-1,"('orf19.603', 'CAGL0J10252g')"
C. glabrata,CAGL0J10252g,C. albicans,orf19.603,CGOB/YGOB_bridge,-1,"('CAGL0J10252g', 'orf19.603')"
C. albicans,orf19.759,C. glabrata,CAGL0M03531g,CGOB/YGOB_bridge,-1,"('orf19.759', 'CAGL0M03531g')"
C. glabrata,CAGL0M03531g,C. albicans,orf19.759,CGOB/YGOB_bridge,-1,"('CAGL0M03531g', 'orf19.759')"
C. albicans,orf19.563,C. glabrata,CAGL0D05016g,CGOB/YGOB_bridge,-1,"('orf19.563', 'CAGL0D05016g')"
C. glabrata,CAGL0D05016g,C. albicans,orf19.563,CGOB/YGOB_bridge,-1,"('CAGL0D05016g', 'orf19.563')"
C. albicans,orf19.5363,C. glabrata,CAGL0E04180g,CGOB/YGOB_bridge,-1,"('orf19.5363', 'CAGL0E04180g')"
C. glabrata,CAGL0E04180g,C. albicans,orf19.5363,CGOB/YGOB_bridge,-1,"('CAGL0E04180g', 'orf19.5363')"
C. albicans,orf19.6739,C. glabrata,CAGL0M02981g,CGOB/YGOB_bridge,-1,"('orf19.6739', 'CAGL0M02981g')"
C. glabrata,CAGL0M02981g,C. albicans,orf19.6739,CGOB/YGOB_bridge,-1,"('CAGL0M02981g', 'orf19.6739')"
C. albicans,orf19.7073,C. glabrata,CAGL0B04719g,CGOB/YGOB_bridge,-1,"('orf19.7073', 'CAGL0B04719g')"
C. glabrata,CAGL0B04719g,C. albicans,orf19.7073,CGOB/YGOB_bridge,-1,"('CAGL0B04719g', 'orf19.7073')"
C. albicans,orf19.1338,C. glabrata,CAGL0L05522g,CGOB/YGOB_bridge,-1,"('orf19.1338', 'CAGL0L05522g')"
C. glabrata,CAGL0L05522g,C. albicans,orf19.1338,CGOB/YGOB_bridge,-1,"('CAGL0L05522g', 'orf19.1338')"
C. albicans,orf19.2340,C. glabrata,CAGL0J09350g,CGOB/YGOB_bridge,-1,"('orf19.2340', 'CAGL0J09350g')"
C. glabrata,CAGL0J09350g,C. albicans,orf19.2340,CGOB/YGOB_bridge,-1,"('CAGL0J09350g', 'orf19.2340')"
C. albicans,orf19.5184,C. glabrata,CAGL0J05346g,CGOB/YGOB_bridge,-1,"('orf19.5184', 'CAGL0J05346g')"
C. glabrata,CAGL0J05346g,C. albicans,orf19.5184,CGOB/YGOB_bridge,-1,"('CAGL0J05346g', 'orf19.5184')"
C. albicans,orf19.4143,C. glabrata,CAGL0F01551g,CGOB/YGOB_bridge,-1,"('orf19.4143', 'CAGL0F01551g')"
C. glabrata,CAGL0F01551g,C. albicans,orf19.4143,CGOB/YGOB_bridge,-1,"('CAGL0F01551g', 'orf19.4143')"
C. albicans,orf19.412,C. glabrata,CAGL0B03245g,CGOB/YGOB_bridge,-1,"('orf19.412', 'CAGL0B03245g')"
C. glabrata,CAGL0B03245g,C. albicans,orf19.412,CGOB/YGOB_bridge,-1,"('CAGL0B03245g', 'orf19.412')"
C. albicans,orf19.3536,C. glabrata,CAGL0I09922g,CGOB/YGOB_bridge,-1,"('orf19.3536', 'CAGL0I09922g')"
C. glabrata,CAGL0I09922g,C. albicans,orf19.3536,CGOB/YGOB_bridge,-1,"('CAGL0I09922g', 'orf19.3536')"
C. albicans,orf19.1416,C. glabrata,CAGL0M02673g,CGOB/YGOB_bridge,-1,"('orf19.1416', 'CAGL0M02673g')"
C. glabrata,CAGL0M02673g,C. albicans,orf19.1416,CGOB/YGOB_bridge,-1,"('CAGL0M02673g', 'orf19.1416')"
C. albicans,orf19.4432,C. glabrata,CAGL0F03311g,CGOB/YGOB_bridge,-1,"('orf19.4432', 'CAGL0F03311g')"
C. glabrata,CAGL0F03311g,C. albicans,orf19.4432,CGOB/YGOB_bridge,-1,"('CAGL0F03311g', 'orf19.4432')"
