species1,gene1,species2,gene2,source,pillar_id,gene_pair
S. cerevisiae,YOR227W,K. lactis,KLLA0D07216g,YGOB,10055,"('YOR227W', 'KLLA0D07216g')"
K. lactis,KLLA0D07238g,S. cerevisiae,YOR228C,YGOB,10056,"('KLLA0D07238g', 'YOR228C')"
S. cerevisiae,YOR228C,K. lactis,KLLA0D07238g,YGOB,10056,"('YOR228C', 'KLLA0D07238g')"
K. lactis,KLLA0D07282g,S. cerevisiae,YOR229W,YGOB,10057,"('KLLA0D07282g', 'YOR229W')"
S. cerevisiae,YOR229W,K. lactis,KLLA0D07282g,YGOB,10057,"('YOR229W', 'KLLA0D07282g')"
K. lactis,KLLA0D07304g,S. cerevisiae,YOR231W,YGOB,10059,"('KLLA0D07304g', 'YOR231W')"
S. cerevisiae,YOR231W,K. lactis,KLLA0D07304g,YGOB,10059,"('YOR231W', 'KLLA0D07304g')"
K. lactis,KLLA0D07326g,S. cerevisiae,YOR232W,YGOB,10060,"('KLLA0D07326g', 'YOR232W')"
S. cerevisiae,YOR232W,K. lactis,KLLA0D07326g,YGOB,10060,"('YOR232W', 'KLLA0D07326g')"
K. lactis,KLLA0D07348g,S. cerevisiae,YOR233W,YGOB,10061,"('KLLA0D07348g', 'YOR233W')"
S. cerevisiae,YOR233W,K. lactis,KLLA0D07348g,YGOB,10061,"('YOR233W', 'KLLA0D07348g')"
K. lactis,KLLA0D07405g,S. cerevisiae,YOR234C,YGOB,10062,"('KLLA0D07405g', 'YOR234C')"
S. cerevisiae,YOR234C,K. lactis,KLLA0D07405g,YGOB,10062,"('YOR234C', 'KLLA0D07405g')"
K. lactis,KLLA0D07458g,S. cerevisiae,YOR236W,YGOB,10063,"('KLLA0D07458g', 'YOR236W')"
S. cerevisiae,YOR236W,K. lactis,KLLA0D07458g,YGOB,10063,"('YOR236W', 'KLLA0D07458g')"
K. lactis,KLLA0D07480g,S. cerevisiae,YOR237W,YGOB,10064,"('KLLA0D07480g', 'YOR237W')"
S. cerevisiae,YOR237W,K. lactis,KLLA0D07480g,YGOB,10064,"('YOR237W', 'KLLA0D07480g')"
K. lactis,KLLA0D06424g,S. cerevisiae,YBR286W,YGOB,10065,"('KLLA0D06424g', 'YBR286W')"
S. cerevisiae,YBR286W,K. lactis,KLLA0D06424g,YGOB,10065,"('YBR286W', 'KLLA0D06424g')"
K. lactis,Klac_YGOB_F11386g,S. cerevisiae,YOR239W,YGOB,10067,"('Klac_YGOB_F11386g', 'YOR239W')"
S. cerevisiae,YOR239W,K. lactis,Klac_YGOB_F11386g,YGOB,10067,"('YOR239W', 'Klac_YGOB_F11386g')"
K. lactis,KLLA0F11297g,S. cerevisiae,YOR241W,YGOB,10068,"('KLLA0F11297g', 'YOR241W')"
S. cerevisiae,YOR241W,K. lactis,KLLA0F11297g,YGOB,10068,"('YOR241W', 'KLLA0F11297g')"
K. lactis,KLLA0F11275g,S. cerevisiae,YOR242C,YGOB,10069,"('KLLA0F11275g', 'YOR242C')"
S. cerevisiae,YOR242C,K. lactis,KLLA0F11275g,YGOB,10069,"('YOR242C', 'KLLA0F11275g')"
K. lactis,KLLA0F11253g,S. cerevisiae,YOR243C,YGOB,10070,"('KLLA0F11253g', 'YOR243C')"
S. cerevisiae,YOR243C,K. lactis,KLLA0F11253g,YGOB,10070,"('YOR243C', 'KLLA0F11253g')"
K. lactis,KLLA0F11209g,S. cerevisiae,YOR244W,YGOB,10071,"('KLLA0F11209g', 'YOR244W')"
S. cerevisiae,YOR244W,K. lactis,KLLA0F11209g,YGOB,10071,"('YOR244W', 'KLLA0F11209g')"
K. lactis,KLLA0F11165g,S. cerevisiae,YOR245C,YGOB,10072,"('KLLA0F11165g', 'YOR245C')"
S. cerevisiae,YOR245C,K. lactis,KLLA0F11165g,YGOB,10072,"('YOR245C', 'KLLA0F11165g')"
K. lactis,KLLA0D06127g,S. cerevisiae,YOR246C,YGOB,10073,"('KLLA0D06127g', 'YOR246C')"
S. cerevisiae,YOR246C,K. lactis,KLLA0D06127g,YGOB,10073,"('YOR246C', 'KLLA0D06127g')"
K. lactis,KLLA0C10054g,S. cerevisiae,YOR247W,YGOB,10074,"('KLLA0C10054g', 'YOR247W')"
S. cerevisiae,YOR247W,K. lactis,KLLA0C10054g,YGOB,10074,"('YOR247W', 'KLLA0C10054g')"
K. lactis,KLLA0C10010g,S. cerevisiae,YOR249C,YGOB,10075,"('KLLA0C10010g', 'YOR249C')"
S. cerevisiae,YOR249C,K. lactis,KLLA0C10010g,YGOB,10075,"('YOR249C', 'KLLA0C10010g')"
K. lactis,KLLA0D06380g,S. cerevisiae,YBR287W,YGOB,10076,"('KLLA0D06380g', 'YBR287W')"
S. cerevisiae,YBR287W,K. lactis,KLLA0D06380g,YGOB,10076,"('YBR287W', 'KLLA0D06380g')"
K. lactis,KLLA0C09988g,S. cerevisiae,YOR250C,YGOB,10077,"('KLLA0C09988g', 'YOR250C')"
S. cerevisiae,YOR250C,K. lactis,KLLA0C09988g,YGOB,10077,"('YOR250C', 'KLLA0C09988g')"
K. lactis,KLLA0C09966g,S. cerevisiae,YOR251C,YGOB,10078,"('KLLA0C09966g', 'YOR251C')"
S. cerevisiae,YOR251C,K. lactis,KLLA0C09966g,YGOB,10078,"('YOR251C', 'KLLA0C09966g')"
K. lactis,KLLA0C09889g,S. cerevisiae,YOR252W,YGOB,10079,"('KLLA0C09889g', 'YOR252W')"
S. cerevisiae,YOR252W,K. lactis,KLLA0C09889g,YGOB,10079,"('YOR252W', 'KLLA0C09889g')"
K. lactis,KLLA0C09845g,S. cerevisiae,YOR253W,YGOB,10080,"('KLLA0C09845g', 'YOR253W')"
S. cerevisiae,YOR253W,K. lactis,KLLA0C09845g,YGOB,10080,"('YOR253W', 'KLLA0C09845g')"
K. lactis,KLLA0C09823g,S. cerevisiae,YOR254C,YGOB,10081,"('KLLA0C09823g', 'YOR254C')"
S. cerevisiae,YOR254C,K. lactis,KLLA0C09823g,YGOB,10081,"('YOR254C', 'KLLA0C09823g')"
K. lactis,KLLA0C09779g,S. cerevisiae,YOR255W,YGOB,10082,"('KLLA0C09779g', 'YOR255W')"
S. cerevisiae,YOR255W,K. lactis,KLLA0C09779g,YGOB,10082,"('YOR255W', 'KLLA0C09779g')"
K. lactis,KLLA0C09735g,S. cerevisiae,YOR256C,YGOB,10083,"('KLLA0C09735g', 'YOR256C')"
S. cerevisiae,YOR256C,K. lactis,KLLA0C09735g,YGOB,10083,"('YOR256C', 'KLLA0C09735g')"
K. lactis,KLLA0C09669g,S. cerevisiae,YOR257W,YGOB,10084,"('KLLA0C09669g', 'YOR257W')"
S. cerevisiae,YOR257W,K. lactis,KLLA0C09669g,YGOB,10084,"('YOR257W', 'KLLA0C09669g')"
K. lactis,KLLA0C09625g,S. cerevisiae,YOR258W,YGOB,10085,"('KLLA0C09625g', 'YOR258W')"
S. cerevisiae,YOR258W,K. lactis,KLLA0C09625g,YGOB,10085,"('YOR258W', 'KLLA0C09625g')"
K. lactis,KLLA0C09592g,S. cerevisiae,YOR259C,YGOB,10086,"('KLLA0C09592g', 'YOR259C')"
S. cerevisiae,YOR259C,K. lactis,KLLA0C09592g,YGOB,10086,"('YOR259C', 'KLLA0C09592g')"
K. lactis,KLLA0E18789g,S. cerevisiae,YBR288C,YGOB,10087,"('KLLA0E18789g', 'YBR288C')"
S. cerevisiae,YBR288C,K. lactis,KLLA0E18789g,YGOB,10087,"('YBR288C', 'KLLA0E18789g')"
K. lactis,KLLA0C09570g,S. cerevisiae,YOR260W,YGOB,10088,"('KLLA0C09570g', 'YOR260W')"
S. cerevisiae,YOR260W,K. lactis,KLLA0C09570g,YGOB,10088,"('YOR260W', 'KLLA0C09570g')"
K. lactis,KLLA0C09526g,S. cerevisiae,YOR261C,YGOB,10089,"('KLLA0C09526g', 'YOR261C')"
S. cerevisiae,YOR261C,K. lactis,KLLA0C09526g,YGOB,10089,"('YOR261C', 'KLLA0C09526g')"
K. lactis,KLLA0C09504g,S. cerevisiae,YOR262W,YGOB,10090,"('KLLA0C09504g', 'YOR262W')"
S. cerevisiae,YOR262W,K. lactis,KLLA0C09504g,YGOB,10090,"('YOR262W', 'KLLA0C09504g')"
K. lactis,KLLA0C09482g,S. cerevisiae,YOR264W,YGOB,10091,"('KLLA0C09482g', 'YOR264W')"
S. cerevisiae,YOR264W,K. lactis,KLLA0C09482g,YGOB,10091,"('YOR264W', 'KLLA0C09482g')"
K. lactis,KLLA0C09460g,S. cerevisiae,YOR265W,YGOB,10092,"('KLLA0C09460g', 'YOR265W')"
S. cerevisiae,YOR265W,K. lactis,KLLA0C09460g,YGOB,10092,"('YOR265W', 'KLLA0C09460g')"
K. lactis,KLLA0C07557g,S. cerevisiae,YOR266W,YGOB,10093,"('KLLA0C07557g', 'YOR266W')"
S. cerevisiae,YOR266W,K. lactis,KLLA0C07557g,YGOB,10093,"('YOR266W', 'KLLA0C07557g')"
K. lactis,KLLA0C07535g,S. cerevisiae,YOR267C,YGOB,10094,"('KLLA0C07535g', 'YOR267C')"
S. cerevisiae,YOR267C,K. lactis,KLLA0C07535g,YGOB,10094,"('YOR267C', 'KLLA0C07535g')"
K. lactis,KLLA0C07513g,S. cerevisiae,YOR269W,YGOB,10095,"('KLLA0C07513g', 'YOR269W')"
S. cerevisiae,YOR269W,K. lactis,KLLA0C07513g,YGOB,10095,"('YOR269W', 'KLLA0C07513g')"
K. lactis,KLLA0C07491g,S. cerevisiae,YOR270C,YGOB,10096,"('KLLA0C07491g', 'YOR270C')"
S. cerevisiae,YOR270C,K. lactis,KLLA0C07491g,YGOB,10096,"('YOR270C', 'KLLA0C07491g')"
K. lactis,KLLA0C07447g,S. cerevisiae,YOR271C,YGOB,10097,"('KLLA0C07447g', 'YOR271C')"
S. cerevisiae,YOR271C,K. lactis,KLLA0C07447g,YGOB,10097,"('YOR271C', 'KLLA0C07447g')"
K. lactis,KLLA0E18767g,S. cerevisiae,YBR289W,YGOB,10098,"('KLLA0E18767g', 'YBR289W')"
S. cerevisiae,YBR289W,K. lactis,KLLA0E18767g,YGOB,10098,"('YBR289W', 'KLLA0E18767g')"
K. lactis,KLLA0C07425g,S. cerevisiae,YOR272W,YGOB,10099,"('KLLA0C07425g', 'YOR272W')"
S. cerevisiae,YOR272W,K. lactis,KLLA0C07425g,YGOB,10099,"('YOR272W', 'KLLA0C07425g')"
K. lactis,KLLA0C07359g,S. cerevisiae,YOR274W,YGOB,10101,"('KLLA0C07359g', 'YOR274W')"
S. cerevisiae,YOR274W,K. lactis,KLLA0C07359g,YGOB,10101,"('YOR274W', 'KLLA0C07359g')"
K. lactis,KLLA0C07348g,S. cerevisiae,YOR275C,YGOB,10102,"('KLLA0C07348g', 'YOR275C')"
S. cerevisiae,YOR275C,K. lactis,KLLA0C07348g,YGOB,10102,"('YOR275C', 'KLLA0C07348g')"
K. lactis,KLLA0C07282g,S. cerevisiae,YOR276W,YGOB,10103,"('KLLA0C07282g', 'YOR276W')"
S. cerevisiae,YOR276W,K. lactis,KLLA0C07282g,YGOB,10103,"('YOR276W', 'KLLA0C07282g')"
K. lactis,KLLA0C07150g,S. cerevisiae,YOR278W,YGOB,10104,"('KLLA0C07150g', 'YOR278W')"
S. cerevisiae,YOR278W,K. lactis,KLLA0C07150g,YGOB,10104,"('YOR278W', 'KLLA0C07150g')"
K. lactis,KLLA0C07062g,S. cerevisiae,YOR279C,YGOB,10105,"('KLLA0C07062g', 'YOR279C')"
S. cerevisiae,YOR279C,K. lactis,KLLA0C07062g,YGOB,10105,"('YOR279C', 'KLLA0C07062g')"
K. lactis,KLLA0C06952g,S. cerevisiae,YOR281C,YGOB,10106,"('KLLA0C06952g', 'YOR281C')"
S. cerevisiae,YOR281C,K. lactis,KLLA0C06952g,YGOB,10106,"('YOR281C', 'KLLA0C06952g')"
K. lactis,KLLA0C06908g,S. cerevisiae,YOR283W,YGOB,10107,"('KLLA0C06908g', 'YOR283W')"
S. cerevisiae,YOR283W,K. lactis,KLLA0C06908g,YGOB,10107,"('YOR283W', 'KLLA0C06908g')"
K. lactis,KLLA0E18745g,S. cerevisiae,YBR290W,YGOB,10109,"('KLLA0E18745g', 'YBR290W')"
S. cerevisiae,YBR290W,K. lactis,KLLA0E18745g,YGOB,10109,"('YBR290W', 'KLLA0E18745g')"
K. lactis,KLLA0C06886g,S. cerevisiae,YOR285W,YGOB,10110,"('KLLA0C06886g', 'YOR285W')"
S. cerevisiae,YOR285W,K. lactis,KLLA0C06886g,YGOB,10110,"('YOR285W', 'KLLA0C06886g')"
K. lactis,KLLA0C06864g,S. cerevisiae,YOR286W,YGOB,10111,"('KLLA0C06864g', 'YOR286W')"
S. cerevisiae,YOR286W,K. lactis,KLLA0C06864g,YGOB,10111,"('YOR286W', 'KLLA0C06864g')"
K. lactis,KLLA0D02486g,S. cerevisiae,YOR288C,YGOB,10112,"('KLLA0D02486g', 'YOR288C')"
S. cerevisiae,YOR288C,K. lactis,KLLA0D02486g,YGOB,10112,"('YOR288C', 'KLLA0D02486g')"
K. lactis,KLLA0D02464g,S. cerevisiae,YOR289W,YGOB,10113,"('KLLA0D02464g', 'YOR289W')"
S. cerevisiae,YOR289W,K. lactis,KLLA0D02464g,YGOB,10113,"('YOR289W', 'KLLA0D02464g')"
K. lactis,KLLA0B08327g,S. cerevisiae,YOR290C,YGOB,10114,"('KLLA0B08327g', 'YOR290C')"
S. cerevisiae,YOR290C,K. lactis,KLLA0B08327g,YGOB,10114,"('YOR290C', 'KLLA0B08327g')"
K. lactis,KLLA0B08217g,S. cerevisiae,YOR291W,YGOB,10115,"('KLLA0B08217g', 'YOR291W')"
S. cerevisiae,YOR291W,K. lactis,KLLA0B08217g,YGOB,10115,"('YOR291W', 'KLLA0B08217g')"
K. lactis,KLLA0B08195g,S. cerevisiae,YOR292C,YGOB,10116,"('KLLA0B08195g', 'YOR292C')"
S. cerevisiae,YOR292C,K. lactis,KLLA0B08195g,YGOB,10116,"('YOR292C', 'KLLA0B08195g')"
K. lactis,KLLA0B13046g,S. cerevisiae,YOR294W,YGOB,10117,"('KLLA0B13046g', 'YOR294W')"
S. cerevisiae,YOR294W,K. lactis,KLLA0B13046g,YGOB,10117,"('YOR294W', 'KLLA0B13046g')"
K. lactis,KLLA0B13002g,S. cerevisiae,YOR296W,YGOB,10118,"('KLLA0B13002g', 'YOR296W')"
S. cerevisiae,YOR296W,K. lactis,KLLA0B13002g,YGOB,10118,"('YOR296W', 'KLLA0B13002g')"
K. lactis,KLLA0F25080g,S. cerevisiae,YOR297C,YGOB,10119,"('KLLA0F25080g', 'YOR297C')"
S. cerevisiae,YOR297C,K. lactis,KLLA0F25080g,YGOB,10119,"('YOR297C', 'KLLA0F25080g')"
K. lactis,KLLA0E18723g,S. cerevisiae,YBR291C,YGOB,10120,"('KLLA0E18723g', 'YBR291C')"
S. cerevisiae,YBR291C,K. lactis,KLLA0E18723g,YGOB,10120,"('YBR291C', 'KLLA0E18723g')"
K. lactis,KLLA0F25058g,S. cerevisiae,YOR298W,YGOB,10121,"('KLLA0F25058g', 'YOR298W')"
S. cerevisiae,YOR298W,K. lactis,KLLA0F25058g,YGOB,10121,"('YOR298W', 'KLLA0F25058g')"
K. lactis,KLLA0F25014g,S. cerevisiae,YOR298C-A,YGOB,10122,"('KLLA0F25014g', 'YOR298C-A')"
S. cerevisiae,YOR298C-A,K. lactis,KLLA0F25014g,YGOB,10122,"('YOR298C-A', 'KLLA0F25014g')"
K. lactis,KLLA0F24904g,S. cerevisiae,YOR301W,YGOB,10123,"('KLLA0F24904g', 'YOR301W')"
S. cerevisiae,YOR301W,K. lactis,KLLA0F24904g,YGOB,10123,"('YOR301W', 'KLLA0F24904g')"
K. lactis,Klac_YGOB_Anc_8.775,S. cerevisiae,YOR302W,YGOB,10124,"('Klac_YGOB_Anc_8.775', 'YOR302W')"
S. cerevisiae,YOR302W,K. lactis,Klac_YGOB_Anc_8.775,YGOB,10124,"('YOR302W', 'Klac_YGOB_Anc_8.775')"
K. lactis,KLLA0F24882g,S. cerevisiae,YOR303W,YGOB,10125,"('KLLA0F24882g', 'YOR303W')"
S. cerevisiae,YOR303W,K. lactis,KLLA0F24882g,YGOB,10125,"('YOR303W', 'KLLA0F24882g')"
K. lactis,KLLA0F24838g,S. cerevisiae,YOR304W,YGOB,10126,"('KLLA0F24838g', 'YOR304W')"
S. cerevisiae,YOR304W,K. lactis,KLLA0F24838g,YGOB,10126,"('YOR304W', 'KLLA0F24838g')"
K. lactis,KLLA0F08492g,S. cerevisiae,YOR304C-A,YGOB,10127,"('KLLA0F08492g', 'YOR304C-A')"
S. cerevisiae,YOR304C-A,K. lactis,KLLA0F08492g,YGOB,10127,"('YOR304C-A', 'KLLA0F08492g')"
K. lactis,KLLA0F08503g,S. cerevisiae,YOR305W,YGOB,10128,"('KLLA0F08503g', 'YOR305W')"
S. cerevisiae,YOR305W,K. lactis,KLLA0F08503g,YGOB,10128,"('YOR305W', 'KLLA0F08503g')"
K. lactis,KLLA0F08525g,S. cerevisiae,YOR306C,YGOB,10129,"('KLLA0F08525g', 'YOR306C')"
S. cerevisiae,YOR306C,K. lactis,KLLA0F08525g,YGOB,10129,"('YOR306C', 'KLLA0F08525g')"
K. lactis,KLLA0F15906g,S. cerevisiae,YAL020C,YGOB,10130,"('KLLA0F15906g', 'YAL020C')"
S. cerevisiae,YAL020C,K. lactis,KLLA0F15906g,YGOB,10130,"('YAL020C', 'KLLA0F15906g')"
K. lactis,KLLA0F08591g,S. cerevisiae,YOR308C,YGOB,10132,"('KLLA0F08591g', 'YOR308C')"
S. cerevisiae,YOR308C,K. lactis,KLLA0F08591g,YGOB,10132,"('YOR308C', 'KLLA0F08591g')"
K. lactis,KLLA0F08613g,S. cerevisiae,YOR310C,YGOB,10133,"('KLLA0F08613g', 'YOR310C')"
S. cerevisiae,YOR310C,K. lactis,KLLA0F08613g,YGOB,10133,"('YOR310C', 'KLLA0F08613g')"
K. lactis,KLLA0F08635g,S. cerevisiae,YOR311C,YGOB,10134,"('KLLA0F08635g', 'YOR311C')"
S. cerevisiae,YOR311C,K. lactis,KLLA0F08635g,YGOB,10134,"('YOR311C', 'KLLA0F08635g')"
K. lactis,KLLA0F08679g,S. cerevisiae,YOR313C,YGOB,10135,"('KLLA0F08679g', 'YOR313C')"
S. cerevisiae,YOR313C,K. lactis,KLLA0F08679g,YGOB,10135,"('YOR313C', 'KLLA0F08679g')"
K. lactis,KLLA0F08701g,S. cerevisiae,YOR315W,YGOB,10136,"('KLLA0F08701g', 'YOR315W')"
S. cerevisiae,YOR315W,K. lactis,KLLA0F08701g,YGOB,10136,"('YOR315W', 'KLLA0F08701g')"
K. lactis,KLLA0C14388g,S. cerevisiae,YOR319W,YGOB,10137,"('KLLA0C14388g', 'YOR319W')"
S. cerevisiae,YOR319W,K. lactis,KLLA0C14388g,YGOB,10137,"('YOR319W', 'KLLA0C14388g')"
K. lactis,KLLA0C14366g,S. cerevisiae,YOR320C,YGOB,10138,"('KLLA0C14366g', 'YOR320C')"
S. cerevisiae,YOR320C,K. lactis,KLLA0C14366g,YGOB,10138,"('YOR320C', 'KLLA0C14366g')"
K. lactis,KLLA0A04103g,S. cerevisiae,YOR322C,YGOB,10139,"('KLLA0A04103g', 'YOR322C')"
S. cerevisiae,YOR322C,K. lactis,KLLA0A04103g,YGOB,10139,"('YOR322C', 'KLLA0A04103g')"
K. lactis,KLLA0A03982g,S. cerevisiae,YOR323C,YGOB,10141,"('KLLA0A03982g', 'YOR323C')"
S. cerevisiae,YOR323C,K. lactis,KLLA0A03982g,YGOB,10141,"('YOR323C', 'KLLA0A03982g')"
K. lactis,KLLA0F02596g,S. cerevisiae,YOR329C,YGOB,10143,"('KLLA0F02596g', 'YOR329C')"
S. cerevisiae,YOR329C,K. lactis,KLLA0F02596g,YGOB,10143,"('YOR329C', 'KLLA0F02596g')"
K. lactis,Klac_YGOB_Anc_7.64,S. cerevisiae,YOR330C,YGOB,10144,"('Klac_YGOB_Anc_7.64', 'YOR330C')"
S. cerevisiae,YOR330C,K. lactis,Klac_YGOB_Anc_7.64,YGOB,10144,"('YOR330C', 'Klac_YGOB_Anc_7.64')"
K. lactis,KLLA0F02541g,S. cerevisiae,YOR332W,YGOB,10145,"('KLLA0F02541g', 'YOR332W')"
S. cerevisiae,YOR332W,K. lactis,KLLA0F02541g,YGOB,10145,"('YOR332W', 'KLLA0F02541g')"
K. lactis,KLLA0F02519g,S. cerevisiae,YOR334W,YGOB,10146,"('KLLA0F02519g', 'YOR334W')"
S. cerevisiae,YOR334W,K. lactis,KLLA0F02519g,YGOB,10146,"('YOR334W', 'KLLA0F02519g')"
K. lactis,KLLA0F02431g,S. cerevisiae,YOR335C,YGOB,10147,"('KLLA0F02431g', 'YOR335C')"
S. cerevisiae,YOR335C,K. lactis,KLLA0F02431g,YGOB,10147,"('YOR335C', 'KLLA0F02431g')"
K. lactis,KLLA0F02409g,S. cerevisiae,YOR336W,YGOB,10148,"('KLLA0F02409g', 'YOR336W')"
S. cerevisiae,YOR336W,K. lactis,KLLA0F02409g,YGOB,10148,"('YOR336W', 'KLLA0F02409g')"
K. lactis,KLLA0F02387g,S. cerevisiae,YOR337W,YGOB,10149,"('KLLA0F02387g', 'YOR337W')"
S. cerevisiae,YOR337W,K. lactis,KLLA0F02387g,YGOB,10149,"('YOR337W', 'KLLA0F02387g')"
K. lactis,KLLA0F02321g,S. cerevisiae,YOR340C,YGOB,10152,"('KLLA0F02321g', 'YOR340C')"
S. cerevisiae,YOR340C,K. lactis,KLLA0F02321g,YGOB,10152,"('YOR340C', 'KLLA0F02321g')"
K. lactis,KLLA0F23243g,S. cerevisiae,YOR341W,YGOB,10153,"('KLLA0F23243g', 'YOR341W')"
S. cerevisiae,YOR341W,K. lactis,KLLA0F23243g,YGOB,10153,"('YOR341W', 'KLLA0F23243g')"
K. lactis,KLLA0F23353g,S. cerevisiae,YOR344C,YGOB,10154,"('KLLA0F23353g', 'YOR344C')"
S. cerevisiae,YOR344C,K. lactis,KLLA0F23353g,YGOB,10154,"('YOR344C', 'KLLA0F23353g')"
K. lactis,KLLA0F23375g,S. cerevisiae,YOR346W,YGOB,10155,"('KLLA0F23375g', 'YOR346W')"
S. cerevisiae,YOR346W,K. lactis,KLLA0F23375g,YGOB,10155,"('YOR346W', 'KLLA0F23375g')"
K. lactis,KLLA0F23419g,S. cerevisiae,YOR348C,YGOB,10156,"('KLLA0F23419g', 'YOR348C')"
S. cerevisiae,YOR348C,K. lactis,KLLA0F23419g,YGOB,10156,"('YOR348C', 'KLLA0F23419g')"
K. lactis,KLLA0F23463g,S. cerevisiae,YOR349W,YGOB,10157,"('KLLA0F23463g', 'YOR349W')"
S. cerevisiae,YOR349W,K. lactis,KLLA0F23463g,YGOB,10157,"('YOR349W', 'KLLA0F23463g')"
K. lactis,KLLA0F23485g,S. cerevisiae,YOR350C,YGOB,10158,"('KLLA0F23485g', 'YOR350C')"
S. cerevisiae,YOR350C,K. lactis,KLLA0F23485g,YGOB,10158,"('YOR350C', 'KLLA0F23485g')"
K. lactis,KLLA0F23507g,S. cerevisiae,YOR351C,YGOB,10159,"('KLLA0F23507g', 'YOR351C')"
S. cerevisiae,YOR351C,K. lactis,KLLA0F23507g,YGOB,10159,"('YOR351C', 'KLLA0F23507g')"
K. lactis,KLLA0C13167g,S. cerevisiae,YOR352W,YGOB,10160,"('KLLA0C13167g', 'YOR352W')"
S. cerevisiae,YOR352W,K. lactis,KLLA0C13167g,YGOB,10160,"('YOR352W', 'KLLA0C13167g')"
K. lactis,KLLA0C13145g,S. cerevisiae,YOR353C,YGOB,10162,"('KLLA0C13145g', 'YOR353C')"
S. cerevisiae,YOR353C,K. lactis,KLLA0C13145g,YGOB,10162,"('YOR353C', 'KLLA0C13145g')"
K. lactis,KLLA0C13101g,S. cerevisiae,YOR354C,YGOB,10163,"('KLLA0C13101g', 'YOR354C')"
S. cerevisiae,YOR354C,K. lactis,KLLA0C13101g,YGOB,10163,"('YOR354C', 'KLLA0C13101g')"
K. lactis,KLLA0C13013g,S. cerevisiae,YOR355W,YGOB,10164,"('KLLA0C13013g', 'YOR355W')"
S. cerevisiae,YOR355W,K. lactis,KLLA0C13013g,YGOB,10164,"('YOR355W', 'KLLA0C13013g')"
K. lactis,KLLA0C12991g,S. cerevisiae,YOR356W,YGOB,10165,"('KLLA0C12991g', 'YOR356W')"
S. cerevisiae,YOR356W,K. lactis,KLLA0C12991g,YGOB,10165,"('YOR356W', 'KLLA0C12991g')"
K. lactis,KLLA0A03718g,S. cerevisiae,YOR357C,YGOB,10166,"('KLLA0A03718g', 'YOR357C')"
S. cerevisiae,YOR357C,K. lactis,KLLA0A03718g,YGOB,10166,"('YOR357C', 'KLLA0A03718g')"
K. lactis,KLLA0A03696g,S. cerevisiae,YOR358W,YGOB,10167,"('KLLA0A03696g', 'YOR358W')"
S. cerevisiae,YOR358W,K. lactis,KLLA0A03696g,YGOB,10167,"('YOR358W', 'KLLA0A03696g')"
K. lactis,KLLA0A03641g,S. cerevisiae,YOR359W,YGOB,10168,"('KLLA0A03641g', 'YOR359W')"
S. cerevisiae,YOR359W,K. lactis,KLLA0A03641g,YGOB,10168,"('YOR359W', 'KLLA0A03641g')"
K. lactis,KLLA0A03619g,S. cerevisiae,YOR360C,YGOB,10169,"('KLLA0A03619g', 'YOR360C')"
S. cerevisiae,YOR360C,K. lactis,KLLA0A03619g,YGOB,10169,"('YOR360C', 'KLLA0A03619g')"
K. lactis,KLLA0A03531g,S. cerevisiae,YOR361C,YGOB,10170,"('KLLA0A03531g', 'YOR361C')"
S. cerevisiae,YOR361C,K. lactis,KLLA0A03531g,YGOB,10170,"('YOR361C', 'KLLA0A03531g')"
K. lactis,KLLA0A03487g,S. cerevisiae,YOR362C,YGOB,10171,"('KLLA0A03487g', 'YOR362C')"
S. cerevisiae,YOR362C,K. lactis,KLLA0A03487g,YGOB,10171,"('YOR362C', 'KLLA0A03487g')"
K. lactis,KLLA0D06303g,S. cerevisiae,YOR367W,YGOB,10173,"('KLLA0D06303g', 'YOR367W')"
S. cerevisiae,YOR367W,K. lactis,KLLA0D06303g,YGOB,10173,"('YOR367W', 'KLLA0D06303g')"
K. lactis,KLLA0F00330g,S. cerevisiae,YOR368W,YGOB,10174,"('KLLA0F00330g', 'YOR368W')"
S. cerevisiae,YOR368W,K. lactis,KLLA0F00330g,YGOB,10174,"('YOR368W', 'KLLA0F00330g')"
K. lactis,KLLA0F00352g,S. cerevisiae,YOR369C,YGOB,10175,"('KLLA0F00352g', 'YOR369C')"
S. cerevisiae,YOR369C,K. lactis,KLLA0F00352g,YGOB,10175,"('YOR369C', 'KLLA0F00352g')"
K. lactis,KLLA0D06237g,S. cerevisiae,YOR370C,YGOB,10176,"('KLLA0D06237g', 'YOR370C')"
S. cerevisiae,YOR370C,K. lactis,KLLA0D06237g,YGOB,10176,"('YOR370C', 'KLLA0D06237g')"
K. lactis,KLLA0F00396g,S. cerevisiae,YOR372C,YGOB,10177,"('KLLA0F00396g', 'YOR372C')"
S. cerevisiae,YOR372C,K. lactis,KLLA0F00396g,YGOB,10177,"('YOR372C', 'KLLA0F00396g')"
K. lactis,KLLA0F00418g,S. cerevisiae,YOR373W,YGOB,10178,"('KLLA0F00418g', 'YOR373W')"
S. cerevisiae,YOR373W,K. lactis,KLLA0F00418g,YGOB,10178,"('YOR373W', 'KLLA0F00418g')"
K. lactis,KLLA0F00440g,S. cerevisiae,YOR374W,YGOB,10179,"('KLLA0F00440g', 'YOR374W')"
S. cerevisiae,YOR374W,K. lactis,KLLA0F00440g,YGOB,10179,"('YOR374W', 'KLLA0F00440g')"
