species1,gene1,species2,gene2,source,pillar_id,gene_pair
C. glabrata,CAGL0L08184g,S. cerevisiae,YCR034W,YGOB,10999,"('CAGL0L08184g', 'YCR034W')"
S. cerevisiae,YCR034W,C. glabrata,CAGL0L08184g,YGOB,10999,"('YCR034W', 'CAGL0L08184g')"
C. glabrata,CAGL0L08206g,S. cerevisiae,YCR035C,YGOB,11010,"('CAGL0L08206g', 'YCR035C')"
S. cerevisiae,YCR035C,C. glabrata,CAGL0L08206g,YGOB,11010,"('YCR035C', 'CAGL0L08206g')"
C. glabrata,CAGL0L08228g,S. cerevisiae,YCR036W,YGOB,11017,"('CAGL0L08228g', 'YCR036W')"
S. cerevisiae,YCR036W,C. glabrata,CAGL0L08228g,YGOB,11017,"('YCR036W', 'CAGL0L08228g')"
C. glabrata,CAGL0F02387g,S. cerevisiae,YCR037C,YGOB,11021,"('CAGL0F02387g', 'YCR037C')"
S. cerevisiae,YCR037C,C. glabrata,CAGL0F02387g,YGOB,11021,"('YCR037C', 'CAGL0F02387g')"
C. glabrata,CAGL0B01287g,S. cerevisiae,YCR038C,YGOB,11031,"('CAGL0B01287g', 'YCR038C')"
S. cerevisiae,YCR038C,C. glabrata,CAGL0B01287g,YGOB,11031,"('YCR038C', 'CAGL0B01287g')"
C. glabrata,CAGL0B01265g,S. cerevisiae,YCR039C,YGOB,11042,"('CAGL0B01265g', 'YCR039C')"
S. cerevisiae,YCR039C,C. glabrata,CAGL0B01265g,YGOB,11042,"('YCR039C', 'CAGL0B01265g')"
C. glabrata,CAGL0L00297g,S. cerevisiae,YCR042C,YGOB,11062,"('CAGL0L00297g', 'YCR042C')"
S. cerevisiae,YCR042C,C. glabrata,CAGL0L00297g,YGOB,11062,"('YCR042C', 'CAGL0L00297g')"
C. glabrata,CAGL0M11880g,S. cerevisiae,YCR044C,YGOB,11083,"('CAGL0M11880g', 'YCR044C')"
S. cerevisiae,YCR044C,C. glabrata,CAGL0M11880g,YGOB,11083,"('YCR044C', 'CAGL0M11880g')"
C. glabrata,CAGL0C02717g,S. cerevisiae,YAL009W,YGOB,11090,"('CAGL0C02717g', 'YAL009W')"
S. cerevisiae,YAL009W,C. glabrata,CAGL0C02717g,YGOB,11090,"('YAL009W', 'CAGL0C02717g')"
C. glabrata,CAGL0L10802g,S. cerevisiae,YCR045C,YGOB,11091,"('CAGL0L10802g', 'YCR045C')"
S. cerevisiae,YCR045C,C. glabrata,CAGL0L10802g,YGOB,11091,"('YCR045C', 'CAGL0L10802g')"
C. glabrata,CAGL0L10824g,S. cerevisiae,YCR046C,YGOB,11100,"('CAGL0L10824g', 'YCR046C')"
S. cerevisiae,YCR046C,C. glabrata,CAGL0L10824g,YGOB,11100,"('YCR046C', 'CAGL0L10824g')"
C. glabrata,CAGL0L10846g,S. cerevisiae,YCR047C,YGOB,11108,"('CAGL0L10846g', 'YCR047C')"
S. cerevisiae,YCR047C,C. glabrata,CAGL0L10846g,YGOB,11108,"('YCR047C', 'CAGL0L10846g')"
C. glabrata,CAGL0L05962g,S. cerevisiae,YGL178W,YGOB,11112,"('CAGL0L05962g', 'YGL178W')"
S. cerevisiae,YGL178W,C. glabrata,CAGL0L05962g,YGOB,11112,"('YGL178W', 'CAGL0L05962g')"
C. glabrata,CAGL0C02981g,S. cerevisiae,YCR048W,YGOB,11118,"('CAGL0C02981g', 'YCR048W')"
S. cerevisiae,YCR048W,C. glabrata,CAGL0C02981g,YGOB,11118,"('YCR048W', 'CAGL0C02981g')"
C. glabrata,CAGL0C03003g,S. cerevisiae,YCR051W,YGOB,11127,"('CAGL0C03003g', 'YCR051W')"
S. cerevisiae,YCR051W,C. glabrata,CAGL0C03003g,YGOB,11127,"('YCR051W', 'CAGL0C03003g')"
C. glabrata,CAGL0C03025g,S. cerevisiae,YCR052W,YGOB,11132,"('CAGL0C03025g', 'YCR052W')"
S. cerevisiae,YCR052W,C. glabrata,CAGL0C03025g,YGOB,11132,"('YCR052W', 'CAGL0C03025g')"
C. glabrata,CAGL0K09328g,S. cerevisiae,YCR053W,YGOB,11137,"('CAGL0K09328g', 'YCR053W')"
S. cerevisiae,YCR053W,C. glabrata,CAGL0K09328g,YGOB,11137,"('YCR053W', 'CAGL0K09328g')"
C. glabrata,CAGL0K09306g,S. cerevisiae,YCR054C,YGOB,11141,"('CAGL0K09306g', 'YCR054C')"
S. cerevisiae,YCR054C,C. glabrata,CAGL0K09306g,YGOB,11141,"('YCR054C', 'CAGL0K09306g')"
C. glabrata,CAGL0C02739g,S. cerevisiae,YAL008W,YGOB,11152,"('CAGL0C02739g', 'YAL008W')"
S. cerevisiae,YAL008W,C. glabrata,CAGL0C02739g,YGOB,11152,"('YAL008W', 'CAGL0C02739g')"
C. glabrata,CAGL0K09284g,S. cerevisiae,YCR057C,YGOB,11153,"('CAGL0K09284g', 'YCR057C')"
S. cerevisiae,YCR057C,C. glabrata,CAGL0K09284g,YGOB,11153,"('YCR057C', 'CAGL0K09284g')"
C. glabrata,CAGL0K09262g,S. cerevisiae,YCR059C,YGOB,11164,"('CAGL0K09262g', 'YCR059C')"
S. cerevisiae,YCR059C,C. glabrata,CAGL0K09262g,YGOB,11164,"('YCR059C', 'CAGL0K09262g')"
C. glabrata,CAGL0K09240g,S. cerevisiae,YCR060W,YGOB,11172,"('CAGL0K09240g', 'YCR060W')"
S. cerevisiae,YCR060W,C. glabrata,CAGL0K09240g,YGOB,11172,"('YCR060W', 'CAGL0K09240g')"
C. glabrata,CAGL0K09218g,S. cerevisiae,YCR061W,YGOB,11183,"('CAGL0K09218g', 'YCR061W')"
S. cerevisiae,YCR061W,C. glabrata,CAGL0K09218g,YGOB,11183,"('YCR061W', 'CAGL0K09218g')"
C. glabrata,CAGL0J03630g,S. cerevisiae,YCR063W,YGOB,11189,"('CAGL0J03630g', 'YCR063W')"
S. cerevisiae,YCR063W,C. glabrata,CAGL0J03630g,YGOB,11189,"('YCR063W', 'CAGL0J03630g')"
C. glabrata,CAGL0J03608g,S. cerevisiae,YCR065W,YGOB,11196,"('CAGL0J03608g', 'YCR065W')"
S. cerevisiae,YCR065W,C. glabrata,CAGL0J03608g,YGOB,11196,"('YCR065W', 'CAGL0J03608g')"
C. glabrata,CAGL0J03586g,S. cerevisiae,YCR066W,YGOB,11202,"('CAGL0J03586g', 'YCR066W')"
S. cerevisiae,YCR066W,C. glabrata,CAGL0J03586g,YGOB,11202,"('YCR066W', 'CAGL0J03586g')"
C. glabrata,CAGL0J03564g,S. cerevisiae,YCR067C,YGOB,11208,"('CAGL0J03564g', 'YCR067C')"
S. cerevisiae,YCR067C,C. glabrata,CAGL0J03564g,YGOB,11208,"('YCR067C', 'CAGL0J03564g')"
C. glabrata,CAGL0J03542g,S. cerevisiae,YCR068W,YGOB,11214,"('CAGL0J03542g', 'YCR068W')"
S. cerevisiae,YCR068W,C. glabrata,CAGL0J03542g,YGOB,11214,"('YCR068W', 'CAGL0J03542g')"
C. glabrata,CAGL0J03520g,S. cerevisiae,YCR069W,YGOB,11221,"('CAGL0J03520g', 'YCR069W')"
S. cerevisiae,YCR069W,C. glabrata,CAGL0J03520g,YGOB,11221,"('YCR069W', 'CAGL0J03520g')"
C. glabrata,CAGL0J03498g,S. cerevisiae,YCR071C,YGOB,11225,"('CAGL0J03498g', 'YCR071C')"
S. cerevisiae,YCR071C,C. glabrata,CAGL0J03498g,YGOB,11225,"('YCR071C', 'CAGL0J03498g')"
C. glabrata,CAGL0J03476g,S. cerevisiae,YCR072C,YGOB,11227,"('CAGL0J03476g', 'YCR072C')"
S. cerevisiae,YCR072C,C. glabrata,CAGL0J03476g,YGOB,11227,"('YCR072C', 'CAGL0J03476g')"
C. glabrata,CAGL0M10829g,S. cerevisiae,YCR073C,YGOB,11237,"('CAGL0M10829g', 'YCR073C')"
S. cerevisiae,YCR073C,C. glabrata,CAGL0M10829g,YGOB,11237,"('YCR073C', 'CAGL0M10829g')"
C. glabrata,CAGL0M10956g,S. cerevisiae,YCR073W-A,YGOB,11246,"('CAGL0M10956g', 'YCR073W-A')"
S. cerevisiae,YCR073W-A,C. glabrata,CAGL0M10956g,YGOB,11246,"('YCR073W-A', 'CAGL0M10956g')"
C. glabrata,CAGL0M06985g,S. cerevisiae,YCR075C,YGOB,11254,"('CAGL0M06985g', 'YCR075C')"
S. cerevisiae,YCR075C,C. glabrata,CAGL0M06985g,YGOB,11254,"('YCR075C', 'CAGL0M06985g')"
C. glabrata,CAGL0I07425g,S. cerevisiae,YOL104C,YGOB,11258,"('CAGL0I07425g', 'YOL104C')"
S. cerevisiae,YOL104C,C. glabrata,CAGL0I07425g,YGOB,11258,"('YOL104C', 'CAGL0I07425g')"
C. glabrata,CAGL0M07007g,S. cerevisiae,YCR076C,YGOB,11260,"('CAGL0M07007g', 'YCR076C')"
S. cerevisiae,YCR076C,C. glabrata,CAGL0M07007g,YGOB,11260,"('YCR076C', 'CAGL0M07007g')"
C. glabrata,CAGL0D04400g,S. cerevisiae,YDR014W-A,YGOB,11263,"('CAGL0D04400g', 'YDR014W-A')"
S. cerevisiae,YDR014W-A,C. glabrata,CAGL0D04400g,YGOB,11263,"('YDR014W-A', 'CAGL0D04400g')"
C. glabrata,CAGL0M07029g,S. cerevisiae,YCR077C,YGOB,11267,"('CAGL0M07029g', 'YCR077C')"
S. cerevisiae,YCR077C,C. glabrata,CAGL0M07029g,YGOB,11267,"('YCR077C', 'CAGL0M07029g')"
C. glabrata,CAGL0I07887g,S. cerevisiae,YOL082W,YGOB,11268,"('CAGL0I07887g', 'YOL082W')"
S. cerevisiae,YOL082W,C. glabrata,CAGL0I07887g,YGOB,11268,"('YOL082W', 'CAGL0I07887g')"
C. glabrata,CAGL0I07865g,S. cerevisiae,YOL084W,YGOB,11269,"('CAGL0I07865g', 'YOL084W')"
S. cerevisiae,YOL084W,C. glabrata,CAGL0I07865g,YGOB,11269,"('YOL084W', 'CAGL0I07865g')"
C. glabrata,CAGL0E00649g,S. cerevisiae,YCR079W,YGOB,11274,"('CAGL0E00649g', 'YCR079W')"
S. cerevisiae,YCR079W,C. glabrata,CAGL0E00649g,YGOB,11274,"('YCR079W', 'CAGL0E00649g')"
C. glabrata,CAGL0E00627g,S. cerevisiae,YCR081W,YGOB,11278,"('CAGL0E00627g', 'YCR081W')"
S. cerevisiae,YCR081W,C. glabrata,CAGL0E00627g,YGOB,11278,"('YCR081W', 'CAGL0E00627g')"
C. glabrata,CAGL0E00605g,S. cerevisiae,YCR082W,YGOB,11282,"('CAGL0E00605g', 'YCR082W')"
S. cerevisiae,YCR082W,C. glabrata,CAGL0E00605g,YGOB,11282,"('YCR082W', 'CAGL0E00605g')"
C. glabrata,CAGL0E00583g,S. cerevisiae,YCR083W,YGOB,11290,"('CAGL0E00583g', 'YCR083W')"
S. cerevisiae,YCR083W,C. glabrata,CAGL0E00583g,YGOB,11290,"('YCR083W', 'CAGL0E00583g')"
C. glabrata,CAGL0E00561g,S. cerevisiae,YCR084C,YGOB,11299,"('CAGL0E00561g', 'YCR084C')"
S. cerevisiae,YCR084C,C. glabrata,CAGL0E00561g,YGOB,11299,"('YCR084C', 'CAGL0E00561g')"
C. glabrata,CAGL0E00539g,S. cerevisiae,YCR086W,YGOB,11300,"('CAGL0E00539g', 'YCR086W')"
S. cerevisiae,YCR086W,C. glabrata,CAGL0E00539g,YGOB,11300,"('YCR086W', 'CAGL0E00539g')"
C. glabrata,CAGL0E00517g,S. cerevisiae,YCR087C-A,YGOB,11301,"('CAGL0E00517g', 'YCR087C-A')"
S. cerevisiae,YCR087C-A,C. glabrata,CAGL0E00517g,YGOB,11301,"('YCR087C-A', 'CAGL0E00517g')"
C. glabrata,CAGL0C03597g,S. cerevisiae,YCR088W,YGOB,11302,"('CAGL0C03597g', 'YCR088W')"
S. cerevisiae,YCR088W,C. glabrata,CAGL0C03597g,YGOB,11302,"('YCR088W', 'CAGL0C03597g')"
C. glabrata,CAGL0C03575g,S. cerevisiae,YCR089W,YGOB,11303,"('CAGL0C03575g', 'YCR089W')"
S. cerevisiae,YCR089W,C. glabrata,CAGL0C03575g,YGOB,11303,"('YCR089W', 'CAGL0C03575g')"
C. glabrata,CAGL0E00495g,S. cerevisiae,YCR090C,YGOB,11304,"('CAGL0E00495g', 'YCR090C')"
S. cerevisiae,YCR090C,C. glabrata,CAGL0E00495g,YGOB,11304,"('YCR090C', 'CAGL0E00495g')"
C. glabrata,CAGL0C03509g,S. cerevisiae,YCR091W,YGOB,11305,"('CAGL0C03509g', 'YCR091W')"
S. cerevisiae,YCR091W,C. glabrata,CAGL0C03509g,YGOB,11305,"('YCR091W', 'CAGL0C03509g')"
C. glabrata,CAGL0E00473g,S. cerevisiae,YCR092C,YGOB,11306,"('CAGL0E00473g', 'YCR092C')"
S. cerevisiae,YCR092C,C. glabrata,CAGL0E00473g,YGOB,11306,"('YCR092C', 'CAGL0E00473g')"
C. glabrata,CAGL0F08547g,S. cerevisiae,YAL003W,YGOB,11307,"('CAGL0F08547g', 'YAL003W')"
S. cerevisiae,YAL003W,C. glabrata,CAGL0F08547g,YGOB,11307,"('YAL003W', 'CAGL0F08547g')"
C. glabrata,CAGL0E00451g,S. cerevisiae,YCR093W,YGOB,11308,"('CAGL0E00451g', 'YCR093W')"
S. cerevisiae,YCR093W,C. glabrata,CAGL0E00451g,YGOB,11308,"('YCR093W', 'CAGL0E00451g')"
C. glabrata,CAGL0C03487g,S. cerevisiae,YCR094W,YGOB,11309,"('CAGL0C03487g', 'YCR094W')"
S. cerevisiae,YCR094W,C. glabrata,CAGL0C03487g,YGOB,11309,"('YCR094W', 'CAGL0C03487g')"
C. glabrata,CAGL0E00407g,S. cerevisiae,YCR095C,YGOB,11310,"('CAGL0E00407g', 'YCR095C')"
S. cerevisiae,YCR095C,C. glabrata,CAGL0E00407g,YGOB,11310,"('YCR095C', 'CAGL0E00407g')"
C. glabrata,CAGL0E00341g,S. cerevisiae,YCR097W,YGOB,11311,"('CAGL0E00341g', 'YCR097W')"
S. cerevisiae,YCR097W,C. glabrata,CAGL0E00341g,YGOB,11311,"('YCR097W', 'CAGL0E00341g')"
C. glabrata,CAGL0A00781g,S. cerevisiae,YAL002W,YGOB,11316,"('CAGL0A00781g', 'YAL002W')"
S. cerevisiae,YAL002W,C. glabrata,CAGL0A00781g,YGOB,11316,"('YAL002W', 'CAGL0A00781g')"
C. glabrata,CAGL0A00803g,S. cerevisiae,YAL001C,YGOB,11324,"('CAGL0A00803g', 'YAL001C')"
S. cerevisiae,YAL001C,C. glabrata,CAGL0A00803g,YGOB,11324,"('YAL001C', 'CAGL0A00803g')"
C. glabrata,CAGL0C05599g,S. cerevisiae,YDL240W,YGOB,11331,"('CAGL0C05599g', 'YDL240W')"
S. cerevisiae,YDL240W,C. glabrata,CAGL0C05599g,YGOB,11331,"('YDL240W', 'CAGL0C05599g')"
C. glabrata,CAGL0C05577g,S. cerevisiae,YDL239C,YGOB,11332,"('CAGL0C05577g', 'YDL239C')"
S. cerevisiae,YDL239C,C. glabrata,CAGL0C05577g,YGOB,11332,"('YDL239C', 'CAGL0C05577g')"
C. glabrata,CAGL0C05555g,S. cerevisiae,YDL238C,YGOB,11334,"('CAGL0C05555g', 'YDL238C')"
S. cerevisiae,YDL238C,C. glabrata,CAGL0C05555g,YGOB,11334,"('YDL238C', 'CAGL0C05555g')"
C. glabrata,CAGL0B03641g,S. cerevisiae,YEL061C,YGOB,11335,"('CAGL0B03641g', 'YEL061C')"
S. cerevisiae,YEL061C,C. glabrata,CAGL0B03641g,YGOB,11335,"('YEL061C', 'CAGL0B03641g')"
C. glabrata,CAGL0C05533g,S. cerevisiae,YDL237W,YGOB,11336,"('CAGL0C05533g', 'YDL237W')"
S. cerevisiae,YDL237W,C. glabrata,CAGL0C05533g,YGOB,11336,"('YDL237W', 'CAGL0C05533g')"
C. glabrata,CAGL0C05511g,S. cerevisiae,YDL236W,YGOB,11339,"('CAGL0C05511g', 'YDL236W')"
S. cerevisiae,YDL236W,C. glabrata,CAGL0C05511g,YGOB,11339,"('YDL236W', 'CAGL0C05511g')"
C. glabrata,CAGL0G00660g,S. cerevisiae,YAR002W,YGOB,11341,"('CAGL0G00660g', 'YAR002W')"
S. cerevisiae,YAR002W,C. glabrata,CAGL0G00660g,YGOB,11341,"('YAR002W', 'CAGL0G00660g')"
C. glabrata,CAGL0K04961g,S. cerevisiae,YDL235C,YGOB,11342,"('CAGL0K04961g', 'YDL235C')"
S. cerevisiae,YDL235C,C. glabrata,CAGL0K04961g,YGOB,11342,"('YDL235C', 'CAGL0K04961g')"
C. glabrata,CAGL0C05489g,S. cerevisiae,YDL234C,YGOB,11344,"('CAGL0C05489g', 'YDL234C')"
S. cerevisiae,YDL234C,C. glabrata,CAGL0C05489g,YGOB,11344,"('YDL234C', 'CAGL0C05489g')"
C. glabrata,CAGL0K04873g,S. cerevisiae,YDL233W,YGOB,11347,"('CAGL0K04873g', 'YDL233W')"
S. cerevisiae,YDL233W,C. glabrata,CAGL0K04873g,YGOB,11347,"('YDL233W', 'CAGL0K04873g')"
C. glabrata,CAGL0H10450g,S. cerevisiae,YDL114W,YGOB,11348,"('CAGL0H10450g', 'YDL114W')"
S. cerevisiae,YDL114W,C. glabrata,CAGL0H10450g,YGOB,11348,"('YDL114W', 'CAGL0H10450g')"
C. glabrata,CAGL0C05445g,S. cerevisiae,YDL231C,YGOB,11351,"('CAGL0C05445g', 'YDL231C')"
S. cerevisiae,YDL231C,C. glabrata,CAGL0C05445g,YGOB,11351,"('YDL231C', 'CAGL0C05445g')"
C. glabrata,CAGL0C05423g,S. cerevisiae,YDL230W,YGOB,11353,"('CAGL0C05423g', 'YDL230W')"
S. cerevisiae,YDL230W,C. glabrata,CAGL0C05423g,YGOB,11353,"('YDL230W', 'CAGL0C05423g')"
C. glabrata,CAGL0K04741g,S. cerevisiae,YDL229W,YGOB,11354,"('CAGL0K04741g', 'YDL229W')"
S. cerevisiae,YDL229W,C. glabrata,CAGL0K04741g,YGOB,11354,"('YDL229W', 'CAGL0K04741g')"
C. glabrata,CAGL0G05423g,S. cerevisiae,YDL227C,YGOB,11355,"('CAGL0G05423g', 'YDL227C')"
S. cerevisiae,YDL227C,C. glabrata,CAGL0G05423g,YGOB,11355,"('YDL227C', 'CAGL0G05423g')"
C. glabrata,CAGL0I09306g,S. cerevisiae,YBR264C,YGOB,11356,"('CAGL0I09306g', 'YBR264C')"
S. cerevisiae,YBR264C,C. glabrata,CAGL0I09306g,YGOB,11356,"('YBR264C', 'CAGL0I09306g')"
C. glabrata,CAGL0G05445g,S. cerevisiae,YDL226C,YGOB,11357,"('CAGL0G05445g', 'YDL226C')"
S. cerevisiae,YDL226C,C. glabrata,CAGL0G05445g,YGOB,11357,"('YDL226C', 'CAGL0G05445g')"
C. glabrata,CAGL0G05489g,S. cerevisiae,YDL225W,YGOB,11358,"('CAGL0G05489g', 'YDL225W')"
S. cerevisiae,YDL225W,C. glabrata,CAGL0G05489g,YGOB,11358,"('YDL225W', 'CAGL0G05489g')"
C. glabrata,CAGL0G00682g,S. cerevisiae,YAR002C-A,YGOB,11359,"('CAGL0G00682g', 'YAR002C-A')"
S. cerevisiae,YAR002C-A,C. glabrata,CAGL0G00682g,YGOB,11359,"('YAR002C-A', 'CAGL0G00682g')"
C. glabrata,CAGL0G05401g,S. cerevisiae,YDL224C,YGOB,11360,"('CAGL0G05401g', 'YDL224C')"
S. cerevisiae,YDL224C,C. glabrata,CAGL0G05401g,YGOB,11360,"('YDL224C', 'CAGL0G05401g')"
C. glabrata,CAGL0G05566g,S. cerevisiae,YDL222C,YGOB,11362,"('CAGL0G05566g', 'YDL222C')"
S. cerevisiae,YDL222C,C. glabrata,CAGL0G05566g,YGOB,11362,"('YDL222C', 'CAGL0G05566g')"
C. glabrata,CAGL0D00198g,S. cerevisiae,YAL060W,YGOB,11363,"('CAGL0D00198g', 'YAL060W')"
S. cerevisiae,YAL060W,C. glabrata,CAGL0D00198g,YGOB,11363,"('YAL060W', 'CAGL0D00198g')"
C. glabrata,CAGL0G05588g,S. cerevisiae,YDL220C,YGOB,11364,"('CAGL0G05588g', 'YDL220C')"
S. cerevisiae,YDL220C,C. glabrata,CAGL0G05588g,YGOB,11364,"('YDL220C', 'CAGL0G05588g')"
C. glabrata,CAGL0G05610g,S. cerevisiae,YDL219W,YGOB,11365,"('CAGL0G05610g', 'YDL219W')"
S. cerevisiae,YDL219W,C. glabrata,CAGL0G05610g,YGOB,11365,"('YDL219W', 'CAGL0G05610g')"
C. glabrata,CAGL0G05632g,S. cerevisiae,YDL218W,YGOB,11366,"('CAGL0G05632g', 'YDL218W')"
S. cerevisiae,YDL218W,C. glabrata,CAGL0G05632g,YGOB,11366,"('YDL218W', 'CAGL0G05632g')"
C. glabrata,CAGL0G05654g,S. cerevisiae,YDL217C,YGOB,11367,"('CAGL0G05654g', 'YDL217C')"
S. cerevisiae,YDL217C,C. glabrata,CAGL0G05654g,YGOB,11367,"('YDL217C', 'CAGL0G05654g')"
C. glabrata,CAGL0G05676g,S. cerevisiae,YDL216C,YGOB,11368,"('CAGL0G05676g', 'YDL216C')"
S. cerevisiae,YDL216C,C. glabrata,CAGL0G05676g,YGOB,11368,"('YDL216C', 'CAGL0G05676g')"
C. glabrata,CAGL0G05698g,S. cerevisiae,YDL215C,YGOB,11369,"('CAGL0G05698g', 'YDL215C')"
S. cerevisiae,YDL215C,C. glabrata,CAGL0G05698g,YGOB,11369,"('YDL215C', 'CAGL0G05698g')"
C. glabrata,CAGL0J11308g,S. cerevisiae,YDL214C,YGOB,11370,"('CAGL0J11308g', 'YDL214C')"
S. cerevisiae,YDL214C,C. glabrata,CAGL0J11308g,YGOB,11370,"('YDL214C', 'CAGL0J11308g')"
C. glabrata,CAGL0G00704g,S. cerevisiae,YAR003W,YGOB,11371,"('CAGL0G00704g', 'YAR003W')"
S. cerevisiae,YAR003W,C. glabrata,CAGL0G00704g,YGOB,11371,"('YAR003W', 'CAGL0G00704g')"
C. glabrata,CAGL0G05742g,S. cerevisiae,YDL213C,YGOB,11372,"('CAGL0G05742g', 'YDL213C')"
S. cerevisiae,YDL213C,C. glabrata,CAGL0G05742g,YGOB,11372,"('YDL213C', 'CAGL0G05742g')"
C. glabrata,CAGL0G05786g,S. cerevisiae,YDL212W,YGOB,11376,"('CAGL0G05786g', 'YDL212W')"
S. cerevisiae,YDL212W,C. glabrata,CAGL0G05786g,YGOB,11376,"('YDL212W', 'CAGL0G05786g')"
C. glabrata,CAGL0J11176g,S. cerevisiae,YDL211C,YGOB,11378,"('CAGL0J11176g', 'YDL211C')"
S. cerevisiae,YDL211C,C. glabrata,CAGL0J11176g,YGOB,11378,"('YDL211C', 'CAGL0J11176g')"
C. glabrata,CAGL0J09592g,S. cerevisiae,YDL209C,YGOB,11388,"('CAGL0J09592g', 'YDL209C')"
S. cerevisiae,YDL209C,C. glabrata,CAGL0J09592g,YGOB,11388,"('YDL209C', 'CAGL0J09592g')"
C. glabrata,CAGL0J09614g,S. cerevisiae,YDL208W,YGOB,11391,"('CAGL0J09614g', 'YDL208W')"
S. cerevisiae,YDL208W,C. glabrata,CAGL0J09614g,YGOB,11391,"('YDL208W', 'CAGL0J09614g')"
C. glabrata,CAGL0J09636g,S. cerevisiae,YDL207W,YGOB,11392,"('CAGL0J09636g', 'YDL207W')"
S. cerevisiae,YDL207W,C. glabrata,CAGL0J09636g,YGOB,11392,"('YDL207W', 'CAGL0J09636g')"
C. glabrata,CAGL0J09658g,S. cerevisiae,YDL206W,YGOB,11395,"('CAGL0J09658g', 'YDL206W')"
S. cerevisiae,YDL206W,C. glabrata,CAGL0J09658g,YGOB,11395,"('YDL206W', 'CAGL0J09658g')"
C. glabrata,CAGL0B02717g,S. cerevisiae,YLR153C,YGOB,11396,"('CAGL0B02717g', 'YLR153C')"
S. cerevisiae,YLR153C,C. glabrata,CAGL0B02717g,YGOB,11396,"('YLR153C', 'CAGL0B02717g')"
C. glabrata,CAGL0J09680g,S. cerevisiae,YDL205C,YGOB,11398,"('CAGL0J09680g', 'YDL205C')"
S. cerevisiae,YDL205C,C. glabrata,CAGL0J09680g,YGOB,11398,"('YDL205C', 'CAGL0J09680g')"
C. glabrata,CAGL0B02585g,S. cerevisiae,YDL204W,YGOB,11400,"('CAGL0B02585g', 'YDL204W')"
S. cerevisiae,YDL204W,C. glabrata,CAGL0B02585g,YGOB,11400,"('YDL204W', 'CAGL0B02585g')"
C. glabrata,CAGL0G00726g,S. cerevisiae,YAR007C,YGOB,11402,"('CAGL0G00726g', 'YAR007C')"
S. cerevisiae,YAR007C,C. glabrata,CAGL0G00726g,YGOB,11402,"('YAR007C', 'CAGL0G00726g')"
C. glabrata,CAGL0J09702g,S. cerevisiae,YDL203C,YGOB,11403,"('CAGL0J09702g', 'YDL203C')"
S. cerevisiae,YDL203C,C. glabrata,CAGL0J09702g,YGOB,11403,"('YDL203C', 'CAGL0J09702g')"
C. glabrata,CAGL0J09724g,S. cerevisiae,YDL202W,YGOB,11404,"('CAGL0J09724g', 'YDL202W')"
S. cerevisiae,YDL202W,C. glabrata,CAGL0J09724g,YGOB,11404,"('YDL202W', 'CAGL0J09724g')"
C. glabrata,CAGL0J09746g,S. cerevisiae,YDL201W,YGOB,11408,"('CAGL0J09746g', 'YDL201W')"
S. cerevisiae,YDL201W,C. glabrata,CAGL0J09746g,YGOB,11408,"('YDL201W', 'CAGL0J09746g')"
C. glabrata,CAGL0J09768g,S. cerevisiae,YDL200C,YGOB,11415,"('CAGL0J09768g', 'YDL200C')"
S. cerevisiae,YDL200C,C. glabrata,CAGL0J09768g,YGOB,11415,"('YDL200C', 'CAGL0J09768g')"
C. glabrata,CAGL0J09790g,S. cerevisiae,YDL198C,YGOB,11422,"('CAGL0J09790g', 'YDL198C')"
S. cerevisiae,YDL198C,C. glabrata,CAGL0J09790g,YGOB,11422,"('YDL198C', 'CAGL0J09790g')"
C. glabrata,CAGL0J08998g,S. cerevisiae,YDL195W,YGOB,11425,"('CAGL0J08998g', 'YDL195W')"
S. cerevisiae,YDL195W,C. glabrata,CAGL0J08998g,YGOB,11425,"('YDL195W', 'CAGL0J08998g')"
C. glabrata,CAGL0I03872g,S. cerevisiae,YDL194W,YGOB,11428,"('CAGL0I03872g', 'YDL194W')"
S. cerevisiae,YDL194W,C. glabrata,CAGL0I03872g,YGOB,11428,"('YDL194W', 'CAGL0I03872g')"
C. glabrata,CAGL0I03894g,S. cerevisiae,YDL193W,YGOB,11434,"('CAGL0I03894g', 'YDL193W')"
S. cerevisiae,YDL193W,C. glabrata,CAGL0I03894g,YGOB,11434,"('YDL193W', 'CAGL0I03894g')"
C. glabrata,CAGL0G00748g,S. cerevisiae,YAR008W,YGOB,11435,"('CAGL0G00748g', 'YAR008W')"
S. cerevisiae,YAR008W,C. glabrata,CAGL0G00748g,YGOB,11435,"('YAR008W', 'CAGL0G00748g')"
C. glabrata,CAGL0J09086g,S. cerevisiae,YDL191W,YGOB,11436,"('CAGL0J09086g', 'YDL191W')"
S. cerevisiae,YDL191W,C. glabrata,CAGL0J09086g,YGOB,11436,"('YDL191W', 'CAGL0J09086g')"
C. glabrata,CAGL0J09108g,S. cerevisiae,YDL190C,YGOB,11438,"('CAGL0J09108g', 'YDL190C')"
S. cerevisiae,YDL190C,C. glabrata,CAGL0J09108g,YGOB,11438,"('YDL190C', 'CAGL0J09108g')"
C. glabrata,CAGL0J09130g,S. cerevisiae,YDL189W,YGOB,11441,"('CAGL0J09130g', 'YDL189W')"
S. cerevisiae,YDL189W,C. glabrata,CAGL0J09130g,YGOB,11441,"('YDL189W', 'CAGL0J09130g')"
