root_000008;70	CAGL0F09141g	97.143	100	3.64e-45	137
root_011783;1382	CAGL0M11198g	24.586	28	2.21e-22	100
root_011783;1382	CAGL0A04477g	26.523	20	1.07e-17	86.7
root_011783;1382	CAGL0I05522g	29.775	13	2.52e-15	79.0
root_011783;1382	CAGL0J11352g	25.301	15	5.67e-11	65.1
root_011782;338	CAGL0K08866g	80.793	97	0.0	548
root_009516;462	CAGL0H00484g	38.609	84	4.92e-85	268
root_009516;469	CAGL0H00484g	31.535	97	2.28e-49	174
root_009516;497	CAGL0H00484g	44.968	91	2.43e-133	393
root_008359;208	CAGL0D04466g	67.265	100	1.03e-102	293
root_008356;1848	CAGL0J00693g	46.277	99	0.0	1546
root_008356;1848	CAGL0F00671g	38.999	38	4.60e-146	490
root_008356;1848	CAGL0G06336g	38.000	38	1.47e-142	478
root_008356;1848	CAGL0K07590g	34.610	36	6.09e-116	397
root_008356;1848	CAGL0K03487g	33.284	36	2.99e-107	371
root_008356;1948	CAGL0J00693g	36.709	69	0.0	784
root_008356;1948	CAGL0G06336g	33.563	51	9.73e-145	485
root_008356;1948	CAGL0F00671g	36.836	38	2.17e-139	473
root_008356;1948	CAGL0K03487g	33.421	38	2.67e-113	389
root_008356;1948	CAGL0K07590g	32.672	37	5.64e-113	389
root_009517;315	CAGL0D02728g	42.405	100	3.72e-82	249
root_009172;291	CAGL0E05566g	44.891	92	1.20e-51	167
root_009172;291	CAGL0M12100g	54.762	43	2.48e-40	140
root_009172;281	CAGL0E05566g	50.993	49	1.48e-36	128
root_009172;281	CAGL0M12100g	43.038	55	1.42e-33	122
root_009172;269	CAGL0E05566g	49.091	36	1.07e-27	105
root_009172;269	CAGL0M12100g	48.598	37	1.15e-25	101
root_009172;522	CAGL0E05566g	100.000	46	1.18e-178	499
root_009172;522	CAGL0M12100g	52.846	23	3.04e-31	121
root_008357;442	CAGL0L08998g	60.550	98	0.0	535
root_011118;1430	CAGL0I04950g	53.459	96	0.0	1485
root_011118;1287	CAGL0I04950g	24.977	80	4.35e-76	275
root_009171;177	CAGL0C05335g	53.769	97	2.04e-63	192
root_009171;274	CAGL0C05335g	45.865	47	1.59e-29	108
root_009171;400	CAGL0C05335g	98.492	50	1.66e-141	399
root_009600;190	CAGL0A00297g	46.893	91	1.36e-51	162
root_009600;209	CAGL0A00297g	35.945	99	1.89e-34	119
root_009353;511	CAGL0K03861g	75.723	100	0.0	777
root_009353;511	CAGL0B03575g	21.303	77	3.49e-13	69.3
root_009353;511	CAGL0M05291g	22.705	76	3.22e-11	63.2
root_009511;274	CAGL0K09460g	78.909	100	1.75e-143	401
root_009170;486	CAGL0M09405g	38.462	86	2.36e-57	194
root_009170;520	CAGL0M09405g	36.364	29	8.37e-19	86.7
root_009510;312	CAGL0D05170g	53.571	18	8.89e-11	60.5
root_009510;659	CAGL0D05170g	50.667	11	2.97e-17	83.2
root_009510;689	CAGL0D05170g	27.400	69	6.83e-26	110
root_010126;840	CAGL0C02959g	67.815	98	0.0	1169
root_010126;840	CAGL0F06347g	57.054	85	0.0	759
root_010126;840	CAGL0F06347g	51.316	85	2.88e-16	81.3
root_009603;516	CAGL0G02651g	45.489	100	1.06e-146	427
root_009603;572	CAGL0G02651g	25.293	71	7.77e-33	129
root_008828;428	CAGL0B03333g	48.330	99	1.38e-118	351
root_008828;467	CAGL0B03333g	30.983	95	1.61e-42	154
root_009177;287	CAGL0B01743g	48.772	98	1.54e-90	268
root_009177;313	CAGL0B01743g	38.312	97	2.33e-65	205
root_009177;1004	CAGL0B01743g	99.654	29	0.0	599
root_009200;401	CAGL0D03432g	78.607	99	0.0	657
root_009200;401	CAGL0G04213g	53.719	87	1.63e-139	400
root_010124;542	CAGL0B01727g	30.976	98	6.14e-65	219
root_010124;569	CAGL0B01727g	25.629	98	4.55e-39	149
root_010124;516	CAGL0B01727g	27.181	83	8.04e-37	141
root_009350;530	CAGL0E03784g	43.987	96	3.31e-148	436
root_009350;716	CAGL0E03784g	28.783	88	7.00e-50	182
root_009176;528	CAGL0L12254g	72.577	92	0.0	749
root_009605;86	CAGL0K05797g	62.963	93	2.36e-38	121
root_009605;399	CAGL0K05797g	98.864	22	4.74e-61	190
root_011722;623	CAGL0M03113g	64.469	99	0.0	852
root_011722;667	CAGL0M03113g	24.256	97	1.63e-43	163
root_009201;327	CAGL0M06699g	56.825	99	6.32e-126	363
root_009201;340	CAGL0M06699g	29.275	92	7.14e-28	109
root_009604;427	CAGL0M10219g	31.742	82	9.60e-44	155
root_009604;427	CAGL0K02739g	29.630	77	1.41e-36	137
root_009175;444	CAGL0J05126g	73.536	96	0.0	664
root_009174;396	CAGL0H08107g	40.426	21	1.63e-11	62.8
root_009174;853	CAGL0H08107g	43.396	12	1.14e-17	83.2
root_009135;127	CAGL0L05258g	57.937	98	2.64e-47	147
root_009135;279	CAGL0L05258g	99.275	49	3.55e-101	290
root_009607;455	CAGL0M05599g	60.927	96	0.0	551
root_009607;455	CAGL0M08206g	44.398	49	5.85e-52	178
root_009607;964	CAGL0M05599g	100.000	46	0.0	926
root_009607;964	CAGL0M08206g	39.689	25	2.79e-44	163
root_010786;542	CAGL0K03509g	37.154	90	1.32e-113	345
root_010786;542	CAGL0J03212g	27.447	83	7.82e-34	132
root_010786;542	CAGL0F08965g	25.277	77	2.75e-32	129
root_010786;542	CAGL0F07777g	28.852	63	6.01e-30	120
root_010786;542	CAGL0H05137g	28.329	63	3.13e-26	109
root_010786;542	CAGL0D06688g	29.178	63	9.57e-26	108
root_010786;542	CAGL0C04191g	26.039	81	2.36e-25	107
root_010786;532	CAGL0K03509g	56.923	97	0.0	626
root_010786;532	CAGL0F07777g	27.163	75	2.30e-32	127
root_010786;532	CAGL0D06688g	29.467	59	5.05e-31	124
root_010786;532	CAGL0J03212g	27.326	62	7.68e-31	123
root_010786;532	CAGL0H05137g	27.273	67	2.91e-29	119
root_010786;532	CAGL0C04191g	25.000	65	4.41e-28	115
root_010786;532	CAGL0F08965g	22.171	77	5.27e-20	91.3
root_010786;532	CAGL0D03982g	25.434	60	1.19e-17	84.0
root_008912;624	CAGL0F07425g	47.930	98	0.0	576
root_008912;454	CAGL0F07425g	32.294	97	3.29e-68	226
root_009606;149	CAGL0J10384g	93.333	100	9.39e-103	288
root_010782;189	CAGL0I00528g	31.156	94	9.99e-26	97.1
root_010782;150	CAGL0I00528g	61.905	28	4.16e-15	67.4
root_010780;147	CAGL0D01452g	98.649	100	1.34e-101	285
root_010780;147	CAGL0K08954g	39.583	97	4.57e-28	99.8
root_010780;147	CAGL0F07491g	30.597	86	1.43e-18	74.7
root_010780;147	CAGL0G10065g	32.394	93	1.81e-14	64.7
root_010783;356	CAGL0G09669g	65.957	99	0.0	504
root_010783;356	CAGL0L03003g	27.650	61	8.40e-13	66.2
root_009609;347	CAGL0M11506g	73.699	99	0.0	541
root_010125;910	CAGL0K06963g	48.924	92	0.0	885
root_010125;1316	CAGL0K06963g	99.256	71	0.0	1937
root_008910;605	CAGL0G07997g	49.158	100	0.0	551
root_008910;687	CAGL0G07997g	31.350	61	2.76e-38	149
root_010781;109	CAGL0I00572g	46.491	98	1.27e-24	87.8
root_009608;467	CAGL0H05555g	42.523	89	9.61e-114	340
root_009608;472	CAGL0H05555g	24.161	85	8.05e-20	89.4
root_010784;149	CAGL0F07491g	73.611	96	7.48e-71	207
root_010784;149	CAGL0D01452g	35.507	90	9.36e-22	83.2
root_010784;149	CAGL0K08954g	30.075	89	2.70e-11	56.2
root_010122;719	CAGL0C03333g	34.110	96	1.96e-136	417
root_010122;730	CAGL0C03333g	27.743	85	3.99e-67	233
root_008730;433	CAGL0C03399g	71.338	70	2.23e-168	479
root_008730;492	CAGL0C03399g	42.132	40	7.44e-53	183
root_008911;171	CAGL0L05390g	93.023	100	3.21e-115	322
root_010123;749	CAGL0C03333g	29.519	98	1.11e-82	276
root_010123;711	CAGL0C03333g	35.724	99	1.01e-148	448
root_010120;694	CAGL0C03333g	32.745	99	5.25e-127	391
root_010120;727	CAGL0C03333g	26.968	92	1.69e-71	245
root_008916;712	CAGL0C01221g	71.489	97	0.0	1033
root_009203;343	CAGL0L04752g	40.000	100	2.80e-62	199
root_009203;313	CAGL0L04752g	33.230	96	1.04e-47	160
root_009203;277	CAGL0L04752g	33.858	45	2.83e-11	60.8
root_009203;396	CAGL0L04752g	97.720	77	0.0	617
root_009358;748	CAGL0M04389g	28.144	99	6.10e-52	191
root_010785;182	CAGL0B04697g	66.667	97	8.49e-90	258
root_010785;182	CAGL0C04763g	33.108	79	1.11e-17	76.6
root_010785;182	CAGL0C01859g	33.613	65	4.04e-15	70.1
root_010785;182	CAGL0C01837g	32.759	62	1.86e-11	59.3
root_010785;182	CAGL0C01837g	32.075	62	2.98e-11	58.9
root_010785;340	CAGL0C01837g	98.240	100	0.0	687
root_010785;340	CAGL0C04763g	49.689	92	2.29e-97	289
root_010785;340	CAGL0C01859g	46.018	97	1.15e-89	273
root_010785;340	CAGL0B04697g	41.216	80	3.57e-24	95.5
root_010785;340	CAGL0B04697g	33.858	80	6.43e-19	81.3
root_008917;287	CAGL0G01804g	87.500	100	0.0	536
root_008917;287	CAGL0D03058g	29.319	66	2.29e-20	85.1
root_008917;287	CAGL0L04312g	29.592	68	1.95e-19	83.6
root_009914;416	CAGL0M11990g	45.548	67	1.81e-79	255
root_009914;416	CAGL0I03564g	32.031	31	9.92e-14	70.5
root_009914;416	CAGL0J08822g	26.452	37	1.11e-12	67.0
root_009914;416	CAGL0M11066g	31.206	32	2.40e-12	65.5
root_009914;580	CAGL0M11990g	47.449	64	1.33e-114	352
root_009914;749	CAGL0M11990g	100.000	82	0.0	1261
root_009914;749	CAGL0L10648g	26.596	22	8.77e-11	62.8
root_010788;224	CAGL0F01925g	51.786	97	1.11e-68	208
root_008736;422	CAGL0G02761g	73.976	98	0.0	660
root_008884;356	CAGL0L05698g	42.651	96	2.49e-84	257
root_008884;429	CAGL0L05698g	24.735	64	7.50e-14	70.1
root_008737;60	CAGL0D00748g	100.000	100	9.51e-41	125
root_009202;594	CAGL0F05181g	47.213	91	3.15e-178	516
root_009202;523	CAGL0F05181g	28.458	84	2.30e-56	196
root_008734;73	CAGL0C02623g	100.000	100	4.94e-50	149
root_008734;93	CAGL0C02623g	41.379	93	1.97e-14	60.5
root_008734;993	CAGL0C02623g	100.000	7	5.73e-45	154
root_008914;768	CAGL0E03454g	39.453	100	1.97e-153	467
root_008914;895	CAGL0E03454g	28.664	90	2.52e-54	201
root_010121;716	CAGL0C03333g	26.600	93	3.90e-72	246
root_010121;711	CAGL0C03333g	36.428	95	5.77e-147	444
root_010121;403	CAGL0C03333g	30.562	99	1.28e-54	190
root_008735;314	CAGL0C02629g	31.457	88	2.38e-31	118
root_008735;366	CAGL0C02629g	26.103	69	5.88e-20	87.8
root_008735;482	CAGL0C02629g	48.768	42	2.33e-56	189
root_011901;747	CAGL0J10054g	56.667	99	0.0	897
root_011901;747	CAGL0K12694g	26.549	30	1.12e-23	101
root_011901;747	CAGL0H09042g	23.305	30	4.33e-14	72.8
root_011901;747	CAGL0L12166g	31.944	19	1.23e-11	65.1
root_008915;859	CAGL0D02332g	47.005	100	0.0	774
root_008915;859	CAGL0F05005g	22.500	36	1.58e-12	68.9
root_008915;931	CAGL0D02332g	26.809	98	6.06e-88	297
root_011900;391	CAGL0K01595g	92.092	100	0.0	761
root_011900;391	CAGL0K12694g	45.889	96	1.13e-123	360
root_011900;391	CAGL0F00517g	30.155	98	2.73e-58	194
root_011900;391	CAGL0H09042g	30.000	96	7.64e-57	189
root_011900;391	CAGL0M03201g	27.778	77	3.28e-17	80.9
root_011900;391	CAGL0M03201g	34.821	77	9.03e-11	61.2
root_011900;391	CAGL0L12166g	23.181	82	3.02e-16	77.8
root_011900;391	CAGL0J10054g	23.276	58	6.35e-12	65.1
root_009178;325	CAGL0M05467g	27.746	96	1.29e-33	124
root_009178;375	CAGL0M05467g	31.231	86	4.16e-52	175
root_009178;290	CAGL0F07535g	26.277	88	2.22e-19	84.3
root_009178;492	CAGL0M05467g	98.305	72	0.0	726
root_009192;140	CAGL0I01518g	70.213	99	1.25e-67	199
root_009192;318	CAGL0I01518g	100.000	44	4.64e-97	281
root_010129;301	CAGL0M07359g	43.636	32	6.81e-27	99.8
root_010129;501	CAGL0M07359g	44.186	15	8.83e-18	77.0
root_010129;431	CAGL0M07359g	46.875	18	1.04e-19	82.0
root_009191;221	CAGL0M10549g	69.912	100	2.27e-110	313
root_009191;213	CAGL0M10549g	47.027	84	1.20e-50	162
root_009190;129	CAGL0K05775g	71.717	76	2.91e-50	154
root_008885;662	CAGL0J11066g	61.791	99	0.0	815
root_009173;941	CAGL0H08107g	50.000	11	1.03e-23	101
root_009916;826	CAGL0M05423g	66.626	97	0.0	1097
root_009916;826	CAGL0K02431g	38.176	66	3.15e-114	367
root_009916;826	CAGL0J06424g	38.544	60	1.44e-112	364
root_009916;826	CAGL0F04939g	36.561	67	6.81e-105	338
root_009916;826	CAGL0J04444g	36.280	60	7.73e-95	314
root_009916;826	CAGL0L01397g	38.028	51	1.39e-87	296
root_009193;299	CAGL0F06149g	56.800	41	1.20e-44	152
root_009193;316	CAGL0F06149g	36.842	36	2.30e-17	79.0
root_009193;317	CAGL0F06149g	55.629	45	1.01e-46	158
root_009995;581	CAGL0M12771g	36.982	100	2.35e-121	369
root_009995;607	CAGL0M12771g	27.684	50	1.26e-34	136
root_010309;455	CAGL0K03949g	40.657	94	2.48e-90	281
root_010309;821	CAGL0K03949g	99.604	61	0.0	1024
root_008886;944	CAGL0M01496g	58.298	100	0.0	1176
root_008886;944	CAGL0M00506g	27.039	87	1.82e-77	271
root_008886;1002	CAGL0M01496g	32.639	99	6.66e-155	481
root_008886;1002	CAGL0M00506g	27.519	99	1.72e-99	335
root_008886;1002	CAGL0H07821g	21.893	48	2.35e-12	68.9
root_010306;623	CAGL0H08580g	63.082	99	0.0	862
root_010306;623	CAGL0D04114g	22.987	99	7.42e-25	107
root_010306;623	CAGL0D05280g	23.317	64	2.13e-21	97.1
root_010306;589	CAGL0H08580g	39.274	99	1.48e-142	424
root_010306;589	CAGL0D04114g	21.613	99	7.99e-30	122
root_010306;589	CAGL0D05280g	22.969	58	3.74e-16	80.1
root_011906;155	CAGL0L06160g	78.065	99	2.16e-93	265
root_009195;115	CAGL0H02101g	53.684	82	8.37e-33	109
root_010877;495	CAGL0J10296g	46.089	91	3.80e-132	389
root_010877;495	CAGL0J09966g	39.329	83	3.96e-87	271
root_010877;495	CAGL0L12276g	28.736	79	9.06e-33	127
root_010877;495	CAGL0H03707g	44.615	26	4.24e-23	98.2
root_010877;495	CAGL0F03729g	25.553	81	2.58e-22	96.3
root_010877;495	CAGL0J04224g	25.692	97	3.28e-18	85.1
root_010877;495	CAGL0J01936g	36.283	23	1.12e-14	73.6
root_010877;495	CAGL0L00957g	36.283	23	3.98e-13	68.6
root_010877;495	CAGL0H04499g	50.746	13	1.05e-12	65.5
root_010877;495	CAGL0J02750g	43.662	14	3.48e-12	65.9
root_010877;495	CAGL0J07370g	46.875	13	1.41e-11	64.7
root_010877;539	CAGL0J10296g	31.677	86	2.05e-55	191
root_010877;539	CAGL0J09966g	30.649	81	5.54e-52	180
root_010877;539	CAGL0L12276g	25.852	59	1.73e-20	92.0
root_010877;539	CAGL0H03707g	42.609	20	9.43e-19	85.5
root_010877;539	CAGL0J02750g	47.887	13	1.42e-15	76.3
root_010877;539	CAGL0J04224g	25.373	71	3.70e-14	72.8
root_010877;539	CAGL0H04499g	50.769	12	2.45e-13	67.8
root_010877;539	CAGL0L00957g	43.662	13	4.24e-13	68.6
root_010877;539	CAGL0J01936g	42.254	13	1.33e-12	67.4
root_008887;340	CAGL0C04983g	69.617	99	1.53e-176	491
root_010659;349	CAGL0L08778g	36.725	99	1.72e-70	223
root_010659;364	CAGL0L08778g	32.710	29	3.35e-13	68.2
root_010659;615	CAGL0L08778g	99.000	65	0.0	816
root_008332;295	CAGL0M09064g	38.217	88	1.18e-45	155
root_008332;326	CAGL0M09064g	29.461	64	4.46e-22	92.8
root_008332;327	CAGL0M09064g	42.769	97	1.45e-67	213
root_010658;286	CAGL0M05863g	48.580	99	1.33e-97	287
root_010304;241	CAGL0H03641g	83.884	100	8.24e-148	410
root_009990;1225	CAGL0F02079g	56.153	99	0.0	1411
root_009990;1225	CAGL0D05258g	23.715	99	2.39e-53	202
root_009990;1225	CAGL0L12188g	25.193	57	1.05e-40	162
root_009990;1225	CAGL0H02805g	22.093	98	2.77e-38	154
root_009990;1240	CAGL0F02079g	37.429	99	0.0	770
root_009990;1240	CAGL0L12188g	42.157	16	1.15e-41	165
root_009990;1240	CAGL0D05258g	22.053	56	8.65e-24	106
root_009990;1240	CAGL0H02805g	38.462	7	7.29e-12	67.8
root_010302;706	CAGL0G03487g	54.410	93	0.0	724
root_010302;706	CAGL0B01683g	22.771	92	1.73e-40	156
root_010302;731	CAGL0G03487g	36.313	97	9.23e-127	391
root_010302;731	CAGL0B01683g	24.040	99	5.29e-46	172
root_008919;1017	CAGL0G08712g	80.164	96	0.0	1674
root_010870;608	CAGL0D05874g	52.809	99	0.0	529
root_010305;341	CAGL0L09229g	58.358	99	2.70e-130	374
root_010308;227	CAGL0M04763g	50.649	96	9.39e-75	224
root_010308;208	CAGL0M04763g	35.023	93	2.18e-34	120
root_010871;102	CAGL0K04543g	93.204	100	4.21e-69	199
root_008918;767	CAGL0I04994g	85.156	100	0.0	1372
root_010872;385	CAGL0L07414g	38.827	91	5.95e-86	263
root_010872;371	CAGL0L07414g	27.607	76	4.84e-25	102
root_010872;504	CAGL0L07414g	97.772	71	0.0	727
root_010873;369	CAGL0L11286g	46.328	94	1.02e-110	326
root_010873;378	CAGL0L11286g	24.384	93	6.58e-31	119
root_010303;91	CAGL0M09295g	98.913	100	3.69e-62	181
root_010303;115	CAGL0M09295g	38.144	83	4.37e-14	60.8
root_009994;507	CAGL0G03069g	40.392	98	1.11e-129	384
root_009994;495	CAGL0G03069g	31.141	99	7.35e-67	221
root_010300;138	CAGL0I09394g	71.111	97	9.02e-67	196
root_012259;560	CAGL0H03223g	61.796	99	0.0	729
root_010878;368	CAGL0F03729g	57.025	98	6.88e-131	377
root_010878;368	CAGL0J09966g	35.484	92	3.16e-54	182
root_010878;368	CAGL0J10296g	27.390	90	1.00e-35	134
root_010878;368	CAGL0L12276g	27.411	93	2.39e-23	98.6
root_010878;368	CAGL0J02750g	40.816	27	2.13e-15	74.7
root_010878;368	CAGL0L00957g	43.750	26	2.81e-15	74.3
root_010878;368	CAGL0H03707g	47.143	19	2.86e-15	73.9
root_010878;368	CAGL0H04499g	50.746	18	7.09e-14	68.6
root_010878;368	CAGL0J01936g	38.095	28	7.86e-14	70.1
root_010878;368	CAGL0J04224g	25.945	91	8.59e-14	70.1
root_010878;368	CAGL0J07370g	45.570	21	4.00e-13	68.6
root_010878;368	CAGL0H02827g	46.479	18	1.22e-11	63.9
root_010878;368	CAGL0G07469g	40.476	21	3.21e-11	62.4
root_010878;384	CAGL0F03729g	42.936	93	3.39e-79	246
root_010878;384	CAGL0J09966g	33.043	89	3.88e-49	169
root_010878;384	CAGL0J10296g	28.101	89	8.96e-36	134
root_010878;384	CAGL0L12276g	28.723	89	2.49e-33	127
root_010878;384	CAGL0J04224g	28.529	73	1.06e-19	88.6
root_010878;384	CAGL0J02750g	45.263	25	7.21e-19	85.1
root_010878;384	CAGL0L00957g	46.316	25	1.30e-18	84.3
root_010878;384	CAGL0J01936g	39.583	25	2.57e-16	77.8
root_010878;384	CAGL0H04499g	49.383	21	1.10e-15	73.6
root_010878;384	CAGL0H03707g	51.429	18	3.94e-15	73.9
root_010878;384	CAGL0G07469g	41.667	20	2.04e-13	69.7
root_010878;384	CAGL0H02827g	44.048	20	1.60e-12	66.6
root_010878;384	CAGL0J07370g	49.206	16	2.87e-11	62.8
root_009779;448	CAGL0J10890g	43.142	83	2.12e-105	318
root_008333;149	CAGL0G04521g	62.585	90	3.14e-51	158
root_008333;293	CAGL0G04521g	59.441	46	7.45e-45	147
root_009778;244	CAGL0G03663g	54.231	100	1.31e-84	251
root_009778;244	CAGL0H04543g	34.426	48	8.68e-15	68.2
root_009778;590	CAGL0H04543g	98.352	31	9.22e-127	368
root_009778;590	CAGL0G03663g	34.375	20	2.89e-12	65.1
root_009778;369	CAGL0G03663g	36.041	53	3.95e-42	145
root_011741;348	CAGL0I07843g	86.494	99	0.0	628
root_011741;348	CAGL0J01441g	75.358	100	0.0	552
root_011741;348	CAGL0M14047g	28.409	95	3.52e-26	105
root_011741;348	CAGL0H06853g	27.778	95	1.01e-23	98.2
root_011741;348	CAGL0L01111g	27.424	93	3.57e-22	94.4
root_011741;348	CAGL0H09944g	24.731	100	1.13e-19	86.7
root_010879;459	CAGL0L12276g	38.137	92	2.14e-92	285
root_010879;459	CAGL0J09966g	30.348	87	7.30e-46	162
root_010879;459	CAGL0J10296g	27.586	84	1.45e-34	132
root_010879;459	CAGL0F03729g	28.453	78	6.89e-27	108
root_010879;459	CAGL0H03707g	41.176	22	5.30e-15	73.9
root_010879;459	CAGL0J02750g	34.454	26	4.82e-14	71.2
root_010879;459	CAGL0J07370g	37.500	20	3.49e-11	63.2
root_010879;459	CAGL0H04499g	44.872	17	6.28e-11	60.1
root_010879;733	CAGL0L12276g	97.788	62	0.0	910
root_010879;733	CAGL0J09966g	31.095	53	8.67e-38	144
root_010879;733	CAGL0J10296g	28.690	58	2.80e-32	129
root_010879;733	CAGL0F03729g	27.062	52	2.24e-21	94.4
root_010879;733	CAGL0J04224g	23.780	60	2.79e-17	83.6
root_010879;733	CAGL0H03707g	26.271	22	2.46e-11	63.5
root_010879;733	CAGL0J01936g	40.625	13	9.30e-11	62.4
root_009997;305	CAGL0L03003g	83.007	100	0.0	526
root_009997;305	CAGL0G09669g	28.205	60	1.82e-11	62.0
root_010272;550	CAGL0G04081g	31.116	83	8.53e-59	201
root_010272;550	CAGL0F08371g	24.237	99	2.44e-32	128
root_010272;550	CAGL0F00209g	26.374	48	9.91e-24	102
root_010272;550	CAGL0L08052g	23.194	46	3.04e-14	72.8
root_009842;1867	CAGL0H05533g	68.714	100	0.0	2690
root_009842;1867	CAGL0I01694g	33.220	29	4.64e-87	307
root_009842;1867	CAGL0M04807g	35.115	28	8.16e-84	303
root_009842;1867	CAGL0I09614g	35.227	28	8.22e-84	297
root_009842;1867	CAGL0G08756g	36.295	28	2.30e-83	300
root_009842;1867	CAGL0C01683g	34.039	29	7.17e-83	295
root_009842;1867	CAGL0H06193g	31.779	28	3.07e-70	256
root_009842;1867	CAGL0L11770g	32.458	28	5.72e-68	251
root_009842;1867	CAGL0J02662g	32.772	27	1.11e-65	238
root_009842;1867	CAGL0I04224g	30.237	28	2.15e-59	221
root_009842;1867	CAGL0M01958g	28.358	27	3.66e-52	198
root_009842;1867	CAGL0M01188g	35.103	26	1.13e-51	199
root_009842;1867	CAGL0M01188g	41.250	26	1.72e-30	129
root_009842;1867	CAGL0E05038g	35.821	25	5.10e-49	190
root_009842;1867	CAGL0E05038g	43.624	25	1.18e-30	130
root_009842;1867	CAGL0K07766g	25.781	29	3.04e-45	175
root_009842;1867	CAGL0G09493g	27.198	25	1.67e-26	116
root_009842;1867	CAGL0G09493g	29.605	25	1.64e-16	84.0
root_009842;1867	CAGL0A03432g	24.528	25	2.80e-21	99.4
root_009842;1867	CAGL0A03432g	31.944	25	9.40e-16	81.3
root_009842;1867	CAGL0B05049g	27.717	8	6.13e-12	68.9
root_009996;396	CAGL0H02607g	61.425	99	1.70e-174	491
root_008882;329	CAGL0K05489g	42.000	100	1.91e-80	246
root_008882;306	CAGL0K05489g	30.435	99	7.23e-32	119
root_010498;304	CAGL0K05467g	70.627	99	7.50e-155	431
root_010273;183	CAGL0G03465g	58.427	43	1.13e-30	108
root_010270;543	CAGL0F00209g	24.550	78	1.67e-35	137
root_010270;543	CAGL0F08371g	22.222	85	7.36e-30	120
root_010270;543	CAGL0G04081g	21.226	78	1.15e-21	96.3
root_010270;543	CAGL0K04565g	21.689	94	9.86e-17	81.3
root_010270;543	CAGL0K04609g	21.369	86	2.71e-15	76.6
root_010270;543	CAGL0L08052g	23.744	40	4.91e-14	72.4
root_010271;521	CAGL0G04081g	29.899	91	1.20e-64	216
root_010271;521	CAGL0F08371g	22.873	99	1.57e-37	142
root_010271;521	CAGL0F00209g	23.517	89	1.24e-26	111
root_010271;521	CAGL0L08052g	23.868	46	8.02e-12	65.1
root_010276;294	CAGL0D00594g	38.551	90	2.84e-59	190
root_010276;436	CAGL0D00594g	98.817	77	0.0	688
root_010277;223	CAGL0E03872g	65.044	100	2.26e-103	296
root_011917;869	CAGL0C03696g	33.857	100	5.10e-142	439
root_011917;943	CAGL0C03696g	34.395	16	2.96e-17	84.7
root_009777;253	CAGL0C01749g	59.420	81	2.80e-97	282
root_009777;253	CAGL0J10362g	63.158	82	2.16e-95	276
root_012252;51	CAGL0L08110g	100.000	100	9.33e-32	101
root_009773;313	CAGL0E02717g	69.000	93	9.17e-145	409
root_010499;1653	CAGL0E05500g	79.880	99	0.0	2804
root_010499;1653	CAGL0L11660g	32.045	65	9.41e-130	439
root_010499;1653	CAGL0L11660g	29.630	65	2.12e-15	80.1
root_010499;1653	CAGL0I03828g	33.281	53	1.77e-102	361
root_010499;1653	CAGL0I03828g	50.000	53	2.98e-18	89.7
root_010499;1653	CAGL0I03828g	30.000	53	4.74e-17	85.5
root_010274;94	CAGL0L04350g	71.579	100	4.17e-47	143
root_009771;127	CAGL0G01078g	90.625	100	1.31e-80	231
root_009771;351	CAGL0G01078g	100.000	36	7.83e-86	253
root_010275;475	CAGL0G02783g	51.837	99	9.82e-179	508
root_009770;666	CAGL0E06534g	67.862	99	0.0	942
root_010278;334	CAGL0B03069g	76.119	100	0.0	506
root_010278;334	CAGL0K04235g	60.938	96	3.53e-145	410
root_012253;654	CAGL0G10109g	57.557	99	0.0	734
root_012253;854	CAGL0G10109g	32.846	69	7.54e-81	272
root_012253;1190	CAGL0G10109g	99.099	56	0.0	1337
root_008883;259	CAGL0B04785g	55.056	100	2.37e-103	299
root_009775;133	CAGL0M00902g	37.963	71	3.18e-11	54.7
root_009775;241	CAGL0M00902g	100.000	48	3.25e-83	242
root_010279;452	CAGL0C02695g	43.737	100	2.83e-126	372
root_010279;473	CAGL0C02695g	34.348	96	7.93e-77	246
root_012250;127	CAGL0I00308g	82.906	91	4.57e-69	201
root_012250;146	CAGL0I00308g	50.505	66	2.19e-25	92.0
root_012500;313	CAGL0G00220g	82.484	100	0.0	543
root_012500;313	CAGL0M13805g	28.464	84	9.41e-19	83.6
root_012500;313	CAGL0A01474g	27.985	84	8.90e-17	78.6
root_009206;1014	CAGL0K11814g	46.965	99	0.0	751
root_009206;1011	CAGL0K11814g	31.805	61	5.69e-74	262
root_009206;1450	CAGL0K11814g	99.603	69	0.0	2029
root_012228;669	CAGL0E05962g	44.035	99	0.0	538
root_012228;624	CAGL0E05962g	37.281	99	3.12e-126	384
root_011910;293	CAGL0D01408g	88.581	98	0.0	551
root_011910;293	CAGL0M04609g	52.982	95	3.11e-95	281
root_011910;459	CAGL0M04609g	100.000	65	0.0	624
root_011910;459	CAGL0D01408g	51.408	62	5.65e-105	312
root_009774;783	CAGL0M12320g	72.047	94	0.0	1056
root_009774;783	CAGL0H08888g	41.582	76	2.69e-158	478
root_009774;783	CAGL0E05940g	36.153	92	3.76e-152	463
root_012436;509	CAGL0G04081g	28.544	98	2.72e-60	204
root_012436;509	CAGL0F00209g	24.301	87	2.19e-28	116
root_012436;509	CAGL0F08371g	23.779	91	7.63e-26	108
root_012436;509	CAGL0L08052g	25.258	37	1.54e-17	83.2
