species1,gene1,species2,gene2,cluster_id
C. albicans,orf19.4813,S. cerevisiae,gene-YMR217W,Cluster738
S. cerevisiae,gene-YMR281W,C. albicans,orf19.4903,Cluster7380
S. cerevisiae,gene-YDR322W,C. albicans,orf19.863,Cluster7381
S. cerevisiae,gene-YCR035C,C. albicans,orf19.6259,Cluster7382
C. albicans,orf19.1887,S. cerevisiae,gene-YLR020C,Cluster7383
C. albicans,orf19.395,S. cerevisiae,gene-YGR254W,Cluster7384
S. cerevisiae,gene-YNL022C,C. albicans,orf19.2604,Cluster7385
S. cerevisiae,gene-YBR095C,C. albicans,orf19.4615,Cluster7386
S. cerevisiae,gene-YKL140W,C. albicans,orf19.2050,Cluster7389
S. cerevisiae,gene-YNR049C,C. albicans,orf19.5248,Cluster739
C. albicans,orf19.4602,S. cerevisiae,gene-YKL085W,Cluster7390
S. cerevisiae,gene-YDR127W,C. albicans,orf19.4704,Cluster7391
C. albicans,orf19.2829,S. cerevisiae,gene-YNL149C,Cluster7392
S. cerevisiae,gene-YBR123C,C. albicans,orf19.4601,Cluster7393
S. cerevisiae,gene-YPL217C,C. albicans,orf19.2504,Cluster7394
S. cerevisiae,gene-YKR044W,C. albicans,orf19.2200,Cluster7396
S. cerevisiae,gene-YML005W,C. albicans,orf19.7369,Cluster7398
C. albicans,orf19.6730,S. cerevisiae,gene-YCR016W,Cluster740
C. albicans,orf19.4229,S. cerevisiae,gene-YOR163W,Cluster7400
S. cerevisiae,gene-YIR026C,C. albicans,orf19.4401,Cluster7401
S. cerevisiae,gene-YOR036W,C. albicans,orf19.4292,Cluster7402
C. albicans,orf19.1842,S. cerevisiae,gene-YCR038C,Cluster7403
S. cerevisiae,gene-YDR059C,C. albicans,orf19.7571,Cluster741
C. albicans,orf19.1902,S. cerevisiae,gene-YPR144C,Cluster742
S. cerevisiae,gene-YML017W,C. albicans,orf19.1630,Cluster7434
C. albicans,orf19.564,S. cerevisiae,gene-YPR141C,Cluster7438
C. albicans,orf19.7353,S. cerevisiae,gene-YGL216W,Cluster7439
S. cerevisiae,gene-YDR221W,C. albicans,orf19.3286,Cluster7442
S. cerevisiae,gene-YLR414C,C. albicans,orf19.6741,Cluster7443
S. cerevisiae,gene-YDL058W,C. albicans,orf19.2629,Cluster7444
C. albicans,orf19.4197,S. cerevisiae,gene-YMR241W,Cluster7445
C. albicans,orf19.3585,S. cerevisiae,gene-YNR046W,Cluster7446
S. cerevisiae,gene-YOR046C,C. albicans,orf19.1661,Cluster7447
C. albicans,orf19.3373,S. cerevisiae,gene-YHL024W,Cluster7448
S. cerevisiae,gene-YNR054C,C. albicans,orf19.3161,Cluster7449
C. albicans,orf19.1836,S. cerevisiae,gene-YBL019W,Cluster7450
S. cerevisiae,gene-YPL022W,C. albicans,orf19.5318,Cluster7451
S. cerevisiae,gene-YNL234W,C. albicans,orf19.4459,Cluster7452
C. albicans,orf19.7368,S. cerevisiae,gene-YNL016W,Cluster7453
C. albicans,orf19.6636,S. cerevisiae,gene-YPR084W,Cluster7454
S. cerevisiae,gene-YAL016W,C. albicans,orf19.6810,Cluster7455
S. cerevisiae,gene-YNL021W,C. albicans,orf19.2606,Cluster7456
S. cerevisiae,gene-YEL041W,C. albicans,orf19.7393,Cluster7457
S. cerevisiae,gene-YDR472W,C. albicans,orf19.7615,Cluster7458
S. cerevisiae,gene-YPL026C,C. albicans,orf19.3669,Cluster746
S. cerevisiae,gene-YDR247W,C. albicans,orf19.3669,Cluster746
C. albicans,orf19.4064,S. cerevisiae,gene-YJL062W,Cluster7468
C. albicans,orf19.2397.3,S. cerevisiae,gene-YGR127W,Cluster7469
S. cerevisiae,gene-YIL068C,C. albicans,orf19.5463,Cluster7470
C. albicans,orf19.4640,S. cerevisiae,gene-YLR196W,Cluster7472
S. cerevisiae,gene-YDL007W,C. albicans,orf19.5440,Cluster7473
S. cerevisiae,gene-YPR173C,C. albicans,orf19.4339,Cluster7474
S. cerevisiae,gene-YLL034C,C. albicans,orf19.4219,Cluster7475
C. albicans,orf19.3123,S. cerevisiae,gene-YOR117W,Cluster7476
S. cerevisiae,gene-YHR204W,C. albicans,orf19.834,Cluster748
S. cerevisiae,gene-YLR277C,C. albicans,orf19.5486,Cluster749
S. cerevisiae,gene-YBR164C,C. albicans,orf19.4603,Cluster7492
S. cerevisiae,gene-YDR332W,C. albicans,orf19.2798,Cluster750
S. cerevisiae,gene-YDR332W,C. albicans,orf19.2797,Cluster750
C. albicans,orf19.6901,S. cerevisiae,gene-YLR270W,Cluster751
C. albicans,orf19.5964,S. cerevisiae,gene-YDL137W,Cluster7518
S. cerevisiae,gene-YML020W,C. albicans,orf19.7403,Cluster7519
S. cerevisiae,gene-YBL085W,C. albicans,orf19.3230,Cluster752
S. cerevisiae,gene-YGR059W,C. albicans,orf19.1524,Cluster7520
C. albicans,orf19.5073,S. cerevisiae,gene-YPR183W,Cluster7521
C. albicans,orf19.2837,S. cerevisiae,gene-YPL227C,Cluster7522
S. cerevisiae,gene-YBR205W,C. albicans,orf19.1663,Cluster7523
C. albicans,orf19.6917,S. cerevisiae,gene-YNL310C,Cluster7524
S. cerevisiae,gene-YLR314C,C. albicans,orf19.1055,Cluster7525
C. albicans,orf19.1665,S. cerevisiae,gene-YOR099W,Cluster7526
S. cerevisiae,gene-YJR076C,C. albicans,orf19.5691,Cluster7527
C. albicans,orf19.190,S. cerevisiae,gene-YAL011W,Cluster753
S. cerevisiae,gene-YDL192W,C. albicans,orf19.6447,Cluster7535
S. cerevisiae,gene-YKL010C,C. albicans,orf19.3237,Cluster7537
S. cerevisiae,gene-YDR031W,C. albicans,orf19.588,Cluster754
C. albicans,orf19.3941,S. cerevisiae,gene-YJR103W,Cluster7541
C. albicans,orf19.3941,S. cerevisiae,gene-YBL039C,Cluster7541
S. cerevisiae,gene-YCR106W,C. albicans,orf19.4166,Cluster7543
S. cerevisiae,gene-YMR203W,C. albicans,orf19.6524,Cluster7545
C. albicans,orf19.2972,S. cerevisiae,gene-YOR360C,Cluster7547
C. albicans,orf19.1343,S. cerevisiae,gene-YNL236W,Cluster755
S. cerevisiae,gene-YDR492W,C. albicans,orf19.55,Cluster7551
S. cerevisiae,gene-YGR092W,C. albicans,orf19.1223,Cluster756
C. albicans,orf19.2112,S. cerevisiae,gene-YGR006W,Cluster7563
S. cerevisiae,gene-YKL079W,C. albicans,orf19.3667,Cluster7564
S. cerevisiae,gene-YBL063W,C. albicans,orf19.3667,Cluster7564
S. cerevisiae,gene-YDR479C,C. albicans,orf19.1933,Cluster7568
S. cerevisiae,gene-YJR032W,C. albicans,orf19.2499,Cluster7569
S. cerevisiae,gene-YOR233W,C. albicans,orf19.3751,Cluster757
S. cerevisiae,gene-YPL141C,C. albicans,orf19.3751,Cluster757
S. cerevisiae,gene-YML078W,C. albicans,orf19.1552,Cluster7571
C. albicans,orf19.7421,S. cerevisiae,gene-YDR304C,Cluster7572
C. albicans,orf19.4191,S. cerevisiae,gene-YLR009W,Cluster7573
C. albicans,orf19.6472,S. cerevisiae,gene-YDR155C,Cluster7574
S. cerevisiae,gene-YPR034W,C. albicans,orf19.3027,Cluster7575
C. albicans,orf19.7234,S. cerevisiae,gene-YFR037C,Cluster7576
S. cerevisiae,gene-YCR069W,C. albicans,orf19.6990,Cluster7577
S. cerevisiae,gene-YHR057C,C. albicans,orf19.6990,Cluster7577
C. albicans,orf19.2695,S. cerevisiae,gene-YGR184C,Cluster7578
S. cerevisiae,gene-YFR014C,C. albicans,orf19.1754,Cluster758
S. cerevisiae,gene-YLR024C,C. albicans,orf19.2697,Cluster7580
C. albicans,orf19.1161,S. cerevisiae,gene-YKR031C,Cluster7582
C. albicans,orf19.6889,S. cerevisiae,gene-YOR231W,Cluster759
C. albicans,orf19.7668,S. cerevisiae,gene-YJL221C,Cluster7593
S. cerevisiae,gene-YGR287C,C. albicans,orf19.3982,Cluster7594
C. albicans,orf19.5962,S. cerevisiae,gene-YDL194W,Cluster7595
S. cerevisiae,gene-YBR241C,C. albicans,orf19.2425,Cluster7596
C. albicans,orf19.2425,S. cerevisiae,gene-YGL104C,Cluster7596
S. cerevisiae,gene-YNR048W,C. albicans,orf19.5735,Cluster7598
C. albicans,orf19.5753,S. cerevisiae,gene-YDR536W,Cluster7599
C. albicans,orf19.4890,S. cerevisiae,gene-YOL113W,Cluster760
C. albicans,orf19.3526,S. cerevisiae,gene-YOL103W,Cluster7600
C. albicans,orf19.7149,S. cerevisiae,gene-YMR258C,Cluster7601
S. cerevisiae,gene-YJL176C,C. albicans,orf19.4488,Cluster7604
S. cerevisiae,gene-YKL126W,C. albicans,orf19.399,Cluster761
C. albicans,orf19.6526,S. cerevisiae,gene-YPL246C,Cluster7612
S. cerevisiae,gene-YER006W,C. albicans,orf19.2917,Cluster7613
C. albicans,orf19.6096,S. cerevisiae,gene-YDR007W,Cluster7614
S. cerevisiae,gene-YIL007C,C. albicans,orf19.2301,Cluster7615
S. cerevisiae,gene-YCR077C,C. albicans,orf19.3792,Cluster7616
S. cerevisiae,gene-YJR055W,C. albicans,orf19.2723,Cluster7617
S. cerevisiae,gene-YML054C,C. albicans,orf19.5000,Cluster7618
C. albicans,orf19.4232,S. cerevisiae,gene-YGR046W,Cluster7621
C. albicans,orf19.2920,S. cerevisiae,gene-YER007C-A,Cluster7622
S. cerevisiae,gene-YCL031C,C. albicans,orf19.5835,Cluster7674
S. cerevisiae,gene-YGL064C,C. albicans,orf19.3481,Cluster7675
S. cerevisiae,gene-YGL142C,C. albicans,orf19.3996,Cluster7680
S. cerevisiae,gene-YBL014C,C. albicans,orf19.4420,Cluster769
C. albicans,orf19.6311,S. cerevisiae,gene-YPR036W-A,Cluster7692
C. albicans,orf19.4947,S. cerevisiae,gene-YPR098C,Cluster7705
C. albicans,orf19.4839,S. cerevisiae,gene-YER083C,Cluster7706
S. cerevisiae,gene-YOR188W,C. albicans,orf19.1133,Cluster7707
C. albicans,orf19.6942,S. cerevisiae,gene-YLL004W,Cluster7708
S. cerevisiae,gene-YIL099W,C. albicans,orf19.1719,Cluster7709
C. albicans,orf19.2667,S. cerevisiae,gene-YHR088W,Cluster7711
S. cerevisiae,gene-YLL021W,C. albicans,orf19.6362,Cluster7712
S. cerevisiae,gene-YGR105W,C. albicans,orf19.4090.1,Cluster7723
S. cerevisiae,gene-YAR014C,C. albicans,orf19.3555,Cluster7725
C. albicans,orf19.4092,S. cerevisiae,gene-YGR102C,Cluster7726
S. cerevisiae,gene-YOR315W,C. albicans,orf19.6326,Cluster7727
C. albicans,orf19.6325.1,S. cerevisiae,gene-YNL211C,Cluster7728
C. albicans,orf19.880,S. cerevisiae,gene-YHR098C,Cluster7729
S. cerevisiae,gene-YLR371W,C. albicans,orf19.906,Cluster7730
S. cerevisiae,gene-YGR070W,C. albicans,orf19.906,Cluster7730
S. cerevisiae,gene-YJR073C,C. albicans,orf19.7446,Cluster7731
S. cerevisiae,gene-YKL209C,C. albicans,orf19.7440,Cluster7732
C. albicans,orf19.933,S. cerevisiae,gene-YDR092W,Cluster7733
S. cerevisiae,gene-YOR292C,C. albicans,orf19.6605,Cluster7734
S. cerevisiae,gene-YLR337C,C. albicans,orf19.2190,Cluster7735
C. albicans,orf19.685,S. cerevisiae,gene-YDL198C,Cluster7736
S. cerevisiae,gene-YGR028W,C. albicans,orf19.4362,Cluster7738
S. cerevisiae,gene-YGR261C,C. albicans,orf19.1323,Cluster7739
S. cerevisiae,gene-YGL023C,C. albicans,orf19.1479,Cluster7753
C. albicans,orf19.1144,S. cerevisiae,gene-YDL203C,Cluster7754
C. albicans,orf19.3015,S. cerevisiae,gene-YDR101C,Cluster7755
S. cerevisiae,gene-YPL066W,C. albicans,orf19.210,Cluster7756
C. albicans,orf19.2094,S. cerevisiae,gene-YGL016W,Cluster7757
S. cerevisiae,gene-YML091C,C. albicans,orf19.48,Cluster7758
S. cerevisiae,gene-YHR085W,C. albicans,orf19.475,Cluster7759
C. albicans,orf19.6698,S. cerevisiae,gene-YCR024C,Cluster7760
C. albicans,orf19.1513,S. cerevisiae,gene-YFR019W,Cluster7764
C. albicans,orf19.2007,S. cerevisiae,gene-YDR027C,Cluster7771
C. albicans,orf19.5163,S. cerevisiae,gene-YLL003W,Cluster7776
C. albicans,orf19.2382,S. cerevisiae,gene-YPL040C,Cluster7777
S. cerevisiae,gene-YMR098C,C. albicans,orf19.2387,Cluster7782
S. cerevisiae,gene-YKL108W,C. albicans,orf19.2389,Cluster7783
S. cerevisiae,gene-YML007W,C. albicans,orf19.1623,Cluster7788
C. albicans,orf19.6742,S. cerevisiae,gene-YMR277W,Cluster7789
S. cerevisiae,gene-YLR455W,C. albicans,orf19.3428,Cluster7790
S. cerevisiae,gene-YGR199W,C. albicans,orf19.3802,Cluster7791
S. cerevisiae,gene-YOR321W,C. albicans,orf19.3802,Cluster7791
S. cerevisiae,gene-YIL159W,C. albicans,orf19.7537,Cluster7792
C. albicans,orf19.7023,S. cerevisiae,gene-YMR044W,Cluster7793
S. cerevisiae,gene-YDR002W,C. albicans,orf19.7477,Cluster7794
C. albicans,orf19.490,S. cerevisiae,gene-YOR253W,Cluster7795
S. cerevisiae,gene-YER171W,C. albicans,orf19.7119,Cluster7796
C. albicans,orf19.7110,S. cerevisiae,gene-YGL243W,Cluster7797
S. cerevisiae,gene-YLR086W,C. albicans,orf19.964,Cluster7798
S. cerevisiae,gene-YBR261C,C. albicans,orf19.7069,Cluster7799
S. cerevisiae,gene-YGL100W,C. albicans,orf19.2186,Cluster7800
C. albicans,orf19.1885,S. cerevisiae,gene-YMR005W,Cluster7802
S. cerevisiae,gene-YOR124C,C. albicans,orf19.457,Cluster7803
S. cerevisiae,gene-YLR451W,C. albicans,orf19.4225,Cluster7806
C. albicans,orf19.6563,S. cerevisiae,gene-YJR054W,Cluster7809
C. albicans,orf19.6563,S. cerevisiae,gene-YML047C,Cluster7809
S. cerevisiae,gene-YOR119C,C. albicans,orf19.2320,Cluster7811
S. cerevisiae,gene-YBL051C,C. albicans,orf19.2534,Cluster7812
C. albicans,orf19.350,S. cerevisiae,gene-YGR135W,Cluster7821
S. cerevisiae,gene-YKL098W,C. albicans,orf19.3498,Cluster7822
S. cerevisiae,gene-YDR363W,C. albicans,orf19.2326,Cluster7823
C. albicans,orf19.5175,S. cerevisiae,gene-YIL030C,Cluster7826
C. albicans,orf19.36,S. cerevisiae,gene-YML071C,Cluster7827
C. albicans,orf19.3300,S. cerevisiae,gene-YGR211W,Cluster7836
S. cerevisiae,gene-YJL011C,C. albicans,orf19.3990,Cluster7837
C. albicans,orf19.2546,S. cerevisiae,gene-YER090W,Cluster7848
C. albicans,orf19.6246,S. cerevisiae,gene-YPR131C,Cluster7849
C. albicans,orf19.1373,S. cerevisiae,gene-YIL002C,Cluster7850
S. cerevisiae,gene-YPL169C,C. albicans,orf19.488,Cluster7852
S. cerevisiae,gene-YML060W,C. albicans,orf19.7190,Cluster7853
C. albicans,orf19.1192,S. cerevisiae,gene-YHR164C,Cluster7854
C. albicans,orf19.4221,S. cerevisiae,gene-YPR162C,Cluster7855
C. albicans,orf19.3098,S. cerevisiae,gene-YER172C,Cluster7856
C. albicans,orf19.7520,S. cerevisiae,gene-YIL160C,Cluster7857
C. albicans,orf19.1704,S. cerevisiae,gene-YIL160C,Cluster7857
C. albicans,orf19.1191,S. cerevisiae,gene-YLR207W,Cluster7858
S. cerevisiae,gene-YKR060W,C. albicans,orf19.154,Cluster7861
S. cerevisiae,gene-YHR177W,C. albicans,orf19.4884,Cluster7862
C. albicans,orf19.4231,S. cerevisiae,gene-YEL007W,Cluster7865
C. albicans,orf19.7324,S. cerevisiae,gene-YDL244W,Cluster7867
C. albicans,orf19.7324,S. cerevisiae,gene-YFL058W,Cluster7867
S. cerevisiae,gene-YDL081C,C. albicans,orf19.2992,Cluster7868
C. albicans,orf19.7188,S. cerevisiae,gene-YDL130W,Cluster7869
S. cerevisiae,gene-YGR058W,C. albicans,orf19.2180,Cluster7870
C. albicans,orf19.3558,S. cerevisiae,gene-YAL007C,Cluster7871
C. albicans,orf19.3558,S. cerevisiae,gene-YOR016C,Cluster7871
C. albicans,orf19.3558,S. cerevisiae,gene-YDL018C,Cluster7871
C. albicans,orf19.3572.3,S. cerevisiae,gene-YLR406C,Cluster789
C. albicans,orf19.3572.3,S. cerevisiae,gene-YDL075W,Cluster789
S. cerevisiae,gene-YHR110W,C. albicans,orf19.2322.3,Cluster7891
C. albicans,orf19.3480,S. cerevisiae,gene-YGL129C,Cluster7899
S. cerevisiae,gene-YML120C,C. albicans,orf19.5713,Cluster7928
C. albicans,orf19.4266,S. cerevisiae,gene-YDR218C,Cluster7939
C. albicans,orf19.3680,S. cerevisiae,gene-YDL225W,Cluster7951
S. cerevisiae,gene-YOR310C,C. albicans,orf19.1199,Cluster7957
S. cerevisiae,gene-YHR025W,C. albicans,orf19.923,Cluster7959
S. cerevisiae,gene-YBR265W,C. albicans,orf19.6131,Cluster7960
S. cerevisiae,gene-YNR003C,C. albicans,orf19.5608,Cluster7961
C. albicans,orf19.2672,S. cerevisiae,gene-YHR042W,Cluster7963
C. albicans,orf19.92,S. cerevisiae,gene-YFR016C,Cluster7964
S. cerevisiae,gene-YFR033C,C. albicans,orf19.913.2,Cluster7965
C. albicans,orf19.1901,S. cerevisiae,gene-YEL032W,Cluster7966
S. cerevisiae,gene-YMR078C,C. albicans,orf19.3239,Cluster7967
S. cerevisiae,gene-YHR004C,C. albicans,orf19.4657,Cluster7971
S. cerevisiae,gene-YDR128W,C. albicans,orf19.3241,Cluster7972
S. cerevisiae,gene-YOL057W,C. albicans,orf19.5773,Cluster7973
S. cerevisiae,gene-YJL121C,C. albicans,orf19.7108,Cluster7974
C. albicans,orf19.1897,S. cerevisiae,gene-YOL116W,Cluster7975
C. albicans,orf19.3328,S. cerevisiae,gene-YMR172W,Cluster7976
S. cerevisiae,gene-YDR167W,C. albicans,orf19.3242,Cluster7977
C. albicans,orf19.1492,S. cerevisiae,gene-YML046W,Cluster8004
C. albicans,orf19.4374,S. cerevisiae,gene-YDR235W,Cluster8007
C. albicans,orf19.971,S. cerevisiae,gene-YHR206W,Cluster8016
S. cerevisiae,gene-YGL073W,C. albicans,orf19.4775,Cluster8017
C. albicans,orf19.1975,S. cerevisiae,gene-YPR082C,Cluster8018
S. cerevisiae,gene-YHR024C,C. albicans,orf19.6295,Cluster8019
C. albicans,orf19.4614,S. cerevisiae,gene-YPR049C,Cluster8021
S. cerevisiae,gene-YNL132W,C. albicans,orf19.512,Cluster8022
S. cerevisiae,gene-YOL071W,C. albicans,orf19.4727,Cluster8023
S. cerevisiae,gene-YPL091W,C. albicans,orf19.4147,Cluster8024
C. albicans,orf19.3333,S. cerevisiae,gene-YGL122C,Cluster8025
C. albicans,orf19.5342,S. cerevisiae,gene-YHR202W,Cluster8026
S. cerevisiae,gene-YOR250C,C. albicans,orf19.6931,Cluster8027
S. cerevisiae,gene-YGR282C,C. albicans,orf19.4565,Cluster8028
S. cerevisiae,gene-YLR077W,C. albicans,orf19.2938,Cluster8031
S. cerevisiae,gene-YKL127W,C. albicans,orf19.2841,Cluster8051
S. cerevisiae,gene-YMR105C,C. albicans,orf19.2841,Cluster8051
S. cerevisiae,gene-YGL190C,C. albicans,orf19.1468,Cluster8063
C. albicans,orf19.7107,S. cerevisiae,gene-YJL122W,Cluster8064
C. albicans,orf19.1404,S. cerevisiae,gene-YML080W,Cluster8065
S. cerevisiae,gene-YBR127C,C. albicans,orf19.6634,Cluster8066
C. albicans,orf19.6625,S. cerevisiae,gene-YNL246W,Cluster8067
S. cerevisiae,gene-YOR369C,C. albicans,orf19.6785,Cluster8068
C. albicans,orf19.4818,S. cerevisiae,gene-YOL036W,Cluster8069
C. albicans,orf19.4818,S. cerevisiae,gene-YIR016W,Cluster8069
C. albicans,orf19.1377,S. cerevisiae,gene-YDR173C,Cluster8070
C. albicans,orf19.4635,S. cerevisiae,gene-YMR309C,Cluster8071
S. cerevisiae,gene-YLR139C,C. albicans,orf19.4273,Cluster8094
S. cerevisiae,gene-YLR147C,C. albicans,orf19.4146,Cluster8096
S. cerevisiae,gene-YBL026W,C. albicans,orf19.514,Cluster8097
S. cerevisiae,gene-YPR035W,C. albicans,orf19.646,Cluster8098
C. albicans,orf19.645.1,S. cerevisiae,gene-YPR036W,Cluster8099
S. cerevisiae,gene-YGR074W,C. albicans,orf19.7673,Cluster8100
C. albicans,orf19.7290,S. cerevisiae,gene-YJL124C,Cluster8101
S. cerevisiae,gene-YLR114C,C. albicans,orf19.6476,Cluster8104
S. cerevisiae,gene-YNL217W,C. albicans,orf19.6707,Cluster8105
C. albicans,orf19.6272,S. cerevisiae,gene-YJR099W,Cluster8125
S. cerevisiae,gene-YOR221C,C. albicans,orf19.6643,Cluster813
C. albicans,orf19.2565,S. cerevisiae,gene-YML104C,Cluster8138
C. albicans,orf19.5704,S. cerevisiae,gene-YGR150C,Cluster8139
C. albicans,orf19.979,S. cerevisiae,gene-YKL182W,Cluster814
C. albicans,orf19.5702,S. cerevisiae,gene-YOR093C,Cluster8140
S. cerevisiae,gene-YML096W,C. albicans,orf19.3626,Cluster8141
C. albicans,orf19.3630,S. cerevisiae,gene-YDR083W,Cluster8142
C. albicans,orf19.2306,S. cerevisiae,gene-YMR009W,Cluster8143
S. cerevisiae,gene-YPL160W,C. albicans,orf19.2560,Cluster8144
S. cerevisiae,gene-YLR258W,C. albicans,orf19.3278,Cluster8146
S. cerevisiae,gene-YFR015C,C. albicans,orf19.3278,Cluster8146
S. cerevisiae,gene-YDL216C,C. albicans,orf19.3371,Cluster815
S. cerevisiae,gene-YNL162W,C. albicans,orf19.4909.1,Cluster8157
S. cerevisiae,gene-YHR141C,C. albicans,orf19.4909.1,Cluster8157
S. cerevisiae,gene-YOL077W-A,C. albicans,orf19.5231.2,Cluster8158
C. albicans,orf19.3663,S. cerevisiae,gene-YNR013C,Cluster8159
S. cerevisiae,gene-YFR004W,C. albicans,orf19.7264,Cluster816
C. albicans,orf19.321,S. cerevisiae,gene-YHL036W,Cluster8160
C. albicans,orf19.5280,S. cerevisiae,gene-YGR055W,Cluster8161
C. albicans,orf19.1973,S. cerevisiae,gene-YOR358W,Cluster8163
C. albicans,orf19.5292,S. cerevisiae,gene-YIL140W,Cluster8164
C. albicans,orf19.6642,S. cerevisiae,gene-YNL263C,Cluster8166
S. cerevisiae,gene-YOR150W,C. albicans,orf19.3348,Cluster8167
S. cerevisiae,gene-YHR199C,C. albicans,orf19.6189,Cluster8168
S. cerevisiae,gene-YHR198C,C. albicans,orf19.6189,Cluster8168
S. cerevisiae,gene-YJR122W,C. albicans,orf19.318,Cluster8169
S. cerevisiae,gene-YLL023C,C. albicans,orf19.4525,Cluster817
S. cerevisiae,gene-YOR145C,C. albicans,orf19.7618,Cluster8170
S. cerevisiae,gene-YFR034C,C. albicans,orf19.1253,Cluster8171
S. cerevisiae,gene-YLR195C,C. albicans,orf19.4641,Cluster8172
C. albicans,orf19.4086,S. cerevisiae,gene-YNL056W,Cluster8174
C. albicans,orf19.7672,S. cerevisiae,gene-YDR411C,Cluster8175
S. cerevisiae,gene-YLR064W,C. albicans,orf19.1054,Cluster818
C. albicans,orf19.1310,S. cerevisiae,gene-YDR314C,Cluster819
C. albicans,orf19.6722,S. cerevisiae,gene-YER162C,Cluster820
C. albicans,orf19.4136,S. cerevisiae,gene-YNL273W,Cluster8201
S. cerevisiae,gene-YIL076W,C. albicans,orf19.5689,Cluster8202
C. albicans,orf19.6882,S. cerevisiae,gene-YJR051W,Cluster8205
C. albicans,orf19.6882,S. cerevisiae,gene-YEL047C,Cluster8205
S. cerevisiae,gene-YMR073C,C. albicans,orf19.4522,Cluster8206
S. cerevisiae,gene-YNL111C,C. albicans,orf19.1397,Cluster8207
S. cerevisiae,gene-YAL001C,C. albicans,orf19.3833,Cluster8208
C. albicans,orf19.1814,S. cerevisiae,gene-YLR305C,Cluster8209
S. cerevisiae,gene-YHR121W,C. albicans,orf19.3698,Cluster8210
S. cerevisiae,gene-YOL061W,C. albicans,orf19.2193,Cluster8211
C. albicans,orf19.6805,S. cerevisiae,gene-YDR089W,Cluster8215
C. albicans,orf19.4233,S. cerevisiae,gene-YCR053W,Cluster8218
S. cerevisiae,gene-YBR009C,C. albicans,orf19.1854,Cluster822
C. albicans,orf19.1282,S. cerevisiae,gene-YBR135W,Cluster8220
S. cerevisiae,gene-YKL034W,C. albicans,orf19.2131,Cluster8222
S. cerevisiae,gene-YGR252W,C. albicans,orf19.705,Cluster8223
S. cerevisiae,gene-YBR081C,C. albicans,orf19.7572,Cluster8224
S. cerevisiae,gene-YLR399C,C. albicans,orf19.978,Cluster8225
C. albicans,orf19.5591,S. cerevisiae,gene-YJR105W,Cluster8226
S. cerevisiae,gene-YDR161W,C. albicans,orf19.4963,Cluster8229
S. cerevisiae,gene-YNL030W,C. albicans,orf19.1059,Cluster823
S. cerevisiae,gene-YOR258W,C. albicans,orf19.4383,Cluster8231
C. albicans,orf19.3222,S. cerevisiae,gene-YGR125W,Cluster8240
S. cerevisiae,gene-YGR034W,C. albicans,orf19.3690.2,Cluster8243
C. albicans,orf19.3690.2,S. cerevisiae,gene-YLR344W,Cluster8243
S. cerevisiae,gene-YGR020C,C. albicans,orf19.806,Cluster8264
C. albicans,orf19.808,S. cerevisiae,gene-YAL013W,Cluster8266
C. albicans,orf19.3950,S. cerevisiae,gene-YGR171C,Cluster8277
S. cerevisiae,gene-YGL251C,C. albicans,orf19.810,Cluster8279
S. cerevisiae,gene-YPR060C,C. albicans,orf19.1170,Cluster8281
S. cerevisiae,gene-YGL103W,C. albicans,orf19.2864.1,Cluster8282
C. albicans,orf19.1045,S. cerevisiae,gene-YIR005W,Cluster8296
S. cerevisiae,gene-YBL052C,C. albicans,orf19.2540,Cluster8298
S. cerevisiae,gene-YIL061C,C. albicans,orf19.6866,Cluster8299
S. cerevisiae,gene-YHR015W,C. albicans,orf19.6989,Cluster8301
S. cerevisiae,gene-YFR023W,C. albicans,orf19.6989,Cluster8301
C. albicans,orf19.1028,S. cerevisiae,gene-YNL230C,Cluster8302
C. albicans,orf19.4295,S. cerevisiae,gene-YOR038C,Cluster8303
S. cerevisiae,gene-YNL245C,C. albicans,orf19.1281,Cluster8304
C. albicans,orf19.1381,S. cerevisiae,gene-YCL034W,Cluster8305
C. albicans,orf19.5419,S. cerevisiae,gene-YDR298C,Cluster8306
C. albicans,orf19.7286,S. cerevisiae,gene-YPR108W,Cluster8307
S. cerevisiae,gene-YDR097C,C. albicans,orf19.4945,Cluster8308
S. cerevisiae,gene-YOR001W,C. albicans,orf19.58,Cluster8309
C. albicans,orf19.7047,S. cerevisiae,gene-YGL244W,Cluster8310
C. albicans,orf19.4220,S. cerevisiae,gene-YLR456W,Cluster8311
C. albicans,orf19.4220,S. cerevisiae,gene-YPR172W,Cluster8311
C. albicans,orf19.3767,S. cerevisiae,gene-YBL017C,Cluster8313
S. cerevisiae,gene-YHR038W,C. albicans,orf19.477,Cluster8315
S. cerevisiae,gene-YHR072W-A,C. albicans,orf19.596.1,Cluster8316
C. albicans,orf19.6502,S. cerevisiae,gene-YKL071W,Cluster8317
C. albicans,orf19.6838,S. cerevisiae,gene-YKL071W,Cluster8317
S. cerevisiae,gene-YKL055C,C. albicans,orf19.3283,Cluster8320
S. cerevisiae,gene-YDR265W,C. albicans,orf19.5660,Cluster8321
S. cerevisiae,gene-YGL150C,C. albicans,orf19.1734,Cluster8322
S. cerevisiae,gene-YMR226C,C. albicans,orf19.4633,Cluster8323
C. albicans,orf19.5651,S. cerevisiae,gene-YJR119C,Cluster8324
S. cerevisiae,gene-YER116C,C. albicans,orf19.5438,Cluster8325
