species1,gene1,species2,gene2,cluster_id
K. lactis,gene:KLLA0_F23089g,S. cerevisiae,gene-YFR016C,Cluster7964
S. cerevisiae,gene-YFR033C,K. lactis,gene:KLLA0_D16093g,Cluster7965
K. lactis,gene:KLLA0_E22243g,S. cerevisiae,gene-YEL032W,Cluster7966
S. cerevisiae,gene-YMR078C,K. lactis,gene:KLLA0_B13739g,Cluster7967
S. cerevisiae,gene-YHR004C,K. lactis,gene:KLLA0_E18613g,Cluster7971
S. cerevisiae,gene-YDR128W,K. lactis,gene:KLLA0_F19734g,Cluster7972
S. cerevisiae,gene-YOL057W,K. lactis,gene:KLLA0_C04059g,Cluster7973
S. cerevisiae,gene-YJL121C,K. lactis,gene:KLLA0_E15071g,Cluster7974
K. lactis,gene:KLLA0_A07337g,S. cerevisiae,gene-YOL116W,Cluster7975
K. lactis,gene:KLLA0_D11264g,S. cerevisiae,gene-YMR172W,Cluster7976
K. lactis,gene:KLLA0_D17204g,S. cerevisiae,gene-YDR167W,Cluster7977
K. lactis,gene:KLLA0_B02024g,S. cerevisiae,gene-YGL134W,Cluster7981
K. lactis,gene:KLLA0_B02024g,S. cerevisiae,gene-YPL219W,Cluster7981
S. cerevisiae,gene-YGR030C,K. lactis,gene:KLLA0_B05973g,Cluster7997
K. lactis,gene:KLLA0_A08019g,S. cerevisiae,gene-YML046W,Cluster8004
S. cerevisiae,gene-YDR235W,K. lactis,gene:KLLA0_C15169g,Cluster8007
K. lactis,gene:KLLA0_A10219g,S. cerevisiae,gene-YHR206W,Cluster8016
K. lactis,gene:KLLA0_D03322g,S. cerevisiae,gene-YGL073W,Cluster8017
K. lactis,gene:KLLA0_B08910g,S. cerevisiae,gene-YPR082C,Cluster8018
S. cerevisiae,gene-YHR024C,K. lactis,gene:KLLA0_E11573g,Cluster8019
K. lactis,gene:KLLA0_B12133g,S. cerevisiae,gene-YPR049C,Cluster8021
S. cerevisiae,gene-YNL132W,K. lactis,gene:KLLA0_F24398g,Cluster8022
S. cerevisiae,gene-YOL071W,K. lactis,gene:KLLA0_E13333g,Cluster8023
K. lactis,gene:KLLA0_E24069g,S. cerevisiae,gene-YPL091W,Cluster8024
K. lactis,gene:KLLA0_F09845g,S. cerevisiae,gene-YGL122C,Cluster8025
K. lactis,gene:KLLA0_C09988g,S. cerevisiae,gene-YOR250C,Cluster8027
K. lactis,gene:KLLA0_F03036g,S. cerevisiae,gene-YGR282C,Cluster8028
K. lactis,gene:KLLA0_D05753g,S. cerevisiae,gene-YLR077W,Cluster8031
S. cerevisiae,gene-YDR076W,K. lactis,gene:KLLA0_E01079g,Cluster8038
S. cerevisiae,gene-YOL117W,K. lactis,gene:KLLA0_A07293g,Cluster8040
S. cerevisiae,gene-YCR094W,K. lactis,gene:KLLA0_C18634g,Cluster8048
K. lactis,gene:KLLA0_C12551g,S. cerevisiae,gene-YMR032W,Cluster8050
S. cerevisiae,gene-YKL127W,K. lactis,gene:KLLA0_B12694g,Cluster8051
S. cerevisiae,gene-YMR105C,K. lactis,gene:KLLA0_B12694g,Cluster8051
K. lactis,gene:KLLA0_F09053g,S. cerevisiae,gene-YGL190C,Cluster8063
S. cerevisiae,gene-YJL122W,K. lactis,gene:KLLA0_E15093g,Cluster8064
K. lactis,gene:KLLA0_B04499g,S. cerevisiae,gene-YML080W,Cluster8065
S. cerevisiae,gene-YBR127C,K. lactis,gene:KLLA0_D09152g,Cluster8066
K. lactis,gene:KLLA0_C03047g,S. cerevisiae,gene-YNL246W,Cluster8067
K. lactis,gene:KLLA0_F00352g,S. cerevisiae,gene-YOR369C,Cluster8068
K. lactis,gene:KLLA0_B11858g,S. cerevisiae,gene-YOL036W,Cluster8069
K. lactis,gene:KLLA0_B11858g,S. cerevisiae,gene-YIR016W,Cluster8069
S. cerevisiae,gene-YDR173C,K. lactis,gene:KLLA0_D17402g,Cluster8070
K. lactis,gene:KLLA0_F03014g,S. cerevisiae,gene-YMR309C,Cluster8071
K. lactis,gene:KLLA0_E01255g,S. cerevisiae,gene-YLR376C,Cluster8081
S. cerevisiae,gene-YLR139C,K. lactis,gene:KLLA0_D16918g,Cluster8094
S. cerevisiae,gene-YLR147C,K. lactis,gene:KLLA0_D17160g,Cluster8096
S. cerevisiae,gene-YBL026W,K. lactis,gene:KLLA0_F09207g,Cluster8097
K. lactis,gene:KLLA0_E06293g,S. cerevisiae,gene-YPR035W,Cluster8098
K. lactis,gene:KLLA0_E06271g,S. cerevisiae,gene-YPR036W,Cluster8099
S. cerevisiae,gene-YGR074W,K. lactis,gene:KLLA0_D03773g,Cluster8100
K. lactis,gene:KLLA0_E15159g,S. cerevisiae,gene-YJL124C,Cluster8101
K. lactis,gene:KLLA0_F11550g,S. cerevisiae,gene-YLR114C,Cluster8104
S. cerevisiae,gene-YNL217W,K. lactis,gene:KLLA0_D19316g,Cluster8105
K. lactis,gene:KLLA0_F13816g,S. cerevisiae,gene-YMR094W,Cluster8106
S. cerevisiae,gene-YJL051W,K. lactis,gene:KLLA0_F01386g,Cluster8111
S. cerevisiae,gene-YJR099W,K. lactis,gene:KLLA0_E09967g,Cluster8125
K. lactis,gene:KLLA0_D07051g,S. cerevisiae,gene-YOR221C,Cluster813
K. lactis,gene:KLLA0_D01958g,S. cerevisiae,gene-YML104C,Cluster8138
K. lactis,gene:KLLA0_E10803g,S. cerevisiae,gene-YGR150C,Cluster8139
S. cerevisiae,gene-YKL182W,K. lactis,gene:KLLA0_B02717g,Cluster814
K. lactis,gene:KLLA0_C13585g,S. cerevisiae,gene-YOR093C,Cluster8140
S. cerevisiae,gene-YML096W,K. lactis,gene:KLLA0_D10285g,Cluster8141
S. cerevisiae,gene-YDR083W,K. lactis,gene:KLLA0_C11847g,Cluster8142
S. cerevisiae,gene-YMR009W,K. lactis,gene:KLLA0_D14487g,Cluster8143
S. cerevisiae,gene-YPL160W,K. lactis,gene:KLLA0_D06105g,Cluster8144
S. cerevisiae,gene-YGR168C,K. lactis,gene:KLLA0_F14597g,Cluster8145
K. lactis,gene:KLLA0_F23133g,S. cerevisiae,gene-YLR258W,Cluster8146
K. lactis,gene:KLLA0_F23133g,S. cerevisiae,gene-YFR015C,Cluster8146
S. cerevisiae,gene-YDL216C,K. lactis,gene:KLLA0_D08503g,Cluster815
S. cerevisiae,gene-YNCL0025C,K. lactis,gene:KLLA0_D17600g,Cluster8152
K. lactis,gene:KLLA0_D07832g,S. cerevisiae,gene-YNL162W,Cluster8157
K. lactis,gene:KLLA0_D07832g,S. cerevisiae,gene-YHR141C,Cluster8157
S. cerevisiae,gene-YNR013C,K. lactis,gene:KLLA0_F06160g,Cluster8159
S. cerevisiae,gene-YFR004W,K. lactis,gene:KLLA0_E14147g,Cluster816
S. cerevisiae,gene-YHL036W,K. lactis,gene:KLLA0_E00507g,Cluster8160
S. cerevisiae,gene-YGR055W,K. lactis,gene:KLLA0_B13233g,Cluster8161
S. cerevisiae,gene-YCR075C,K. lactis,gene:KLLA0_F27445g,Cluster8162
S. cerevisiae,gene-YOR358W,K. lactis,gene:KLLA0_A03696g,Cluster8163
K. lactis,gene:KLLA0_C11407g,S. cerevisiae,gene-YIL140W,Cluster8164
K. lactis,gene:KLLA0_C02563g,S. cerevisiae,gene-YNL263C,Cluster8166
K. lactis,gene:KLLA0_D02508g,S. cerevisiae,gene-YOR150W,Cluster8167
S. cerevisiae,gene-YHR199C,K. lactis,gene:KLLA0_B03982g,Cluster8168
S. cerevisiae,gene-YHR198C,K. lactis,gene:KLLA0_B03982g,Cluster8168
S. cerevisiae,gene-YJR122W,K. lactis,gene:KLLA0_D10681g,Cluster8169
K. lactis,gene:KLLA0_D04202g,S. cerevisiae,gene-YLL023C,Cluster817
K. lactis,gene:KLLA0_C06446g,S. cerevisiae,gene-YOR145C,Cluster8170
S. cerevisiae,gene-YFR034C,K. lactis,gene:KLLA0_D16115g,Cluster8171
K. lactis,gene:KLLA0_E19537g,S. cerevisiae,gene-YLR195C,Cluster8172
S. cerevisiae,gene-YNL056W,K. lactis,gene:KLLA0_F03487g,Cluster8174
S. cerevisiae,gene-YDR411C,K. lactis,gene:KLLA0_A02101g,Cluster8175
S. cerevisiae,gene-YLR064W,K. lactis,gene:KLLA0_D05291g,Cluster818
K. lactis,gene:KLLA0_C04554g,S. cerevisiae,gene-YGR077C,Cluster8189
S. cerevisiae,gene-YER162C,K. lactis,gene:KLLA0_F14465g,Cluster820
K. lactis,gene:KLLA0_C02255g,S. cerevisiae,gene-YNL273W,Cluster8201
K. lactis,gene:KLLA0_C09174g,S. cerevisiae,gene-YIL076W,Cluster8202
K. lactis,gene:KLLA0_F16753g,S. cerevisiae,gene-YJR051W,Cluster8205
K. lactis,gene:KLLA0_F16753g,S. cerevisiae,gene-YEL047C,Cluster8205
K. lactis,gene:KLLA0_E18459g,S. cerevisiae,gene-YMR073C,Cluster8206
S. cerevisiae,gene-YNL111C,K. lactis,gene:KLLA0_F23672g,Cluster8207
S. cerevisiae,gene-YAL001C,K. lactis,gene:KLLA0_A08734g,Cluster8208
S. cerevisiae,gene-YLR305C,K. lactis,gene:KLLA0_C17292g,Cluster8209
S. cerevisiae,gene-YHR121W,K. lactis,gene:KLLA0_F24266g,Cluster8210
K. lactis,gene:KLLA0_C03916g,S. cerevisiae,gene-YOL061W,Cluster8211
K. lactis,gene:KLLA0_F14509g,S. cerevisiae,gene-YDR089W,Cluster8215
K. lactis,gene:KLLA0_F08305g,S. cerevisiae,gene-YGR084C,Cluster8216
K. lactis,gene:KLLA0_C09020g,S. cerevisiae,gene-YCR053W,Cluster8218
S. cerevisiae,gene-YBR009C,K. lactis,gene:KLLA0_E17601g,Cluster822
K. lactis,gene:KLLA0_C15807g,S. cerevisiae,gene-YBR135W,Cluster8220
S. cerevisiae,gene-YKL034W,K. lactis,gene:KLLA0_F25674g,Cluster8222
K. lactis,gene:KLLA0_A05115g,S. cerevisiae,gene-YGR252W,Cluster8223
K. lactis,gene:KLLA0_E12585g,S. cerevisiae,gene-YBR081C,Cluster8224
S. cerevisiae,gene-YLR399C,K. lactis,gene:KLLA0_B03113g,Cluster8225
S. cerevisiae,gene-YJR105W,K. lactis,gene:KLLA0_D10890g,Cluster8226
S. cerevisiae,gene-YDR161W,K. lactis,gene:KLLA0_D16852g,Cluster8229
S. cerevisiae,gene-YNL030W,K. lactis,gene:KLLA0_E08647g,Cluster823
K. lactis,gene:KLLA0_C09625g,S. cerevisiae,gene-YOR258W,Cluster8231
K. lactis,gene:KLLA0_E09747g,S. cerevisiae,gene-YJR010C-A,Cluster8234
K. lactis,gene:KLLA0_E18305g,S. cerevisiae,gene-YKL011C,Cluster8235
K. lactis,gene:KLLA0_F14905g,S. cerevisiae,gene-YJL023C,Cluster8236
S. cerevisiae,gene-YGR125W,K. lactis,gene:KLLA0_E04731g,Cluster8240
S. cerevisiae,gene-YGR034W,K. lactis,gene:KLLA0_B05742g,Cluster8243
S. cerevisiae,gene-YLR344W,K. lactis,gene:KLLA0_B05742g,Cluster8243
K. lactis,gene:KLLA0_B11770g,S. cerevisiae,gene-YIR014W,Cluster8247
K. lactis,gene:KLLA0_D04400g,S. cerevisiae,gene-YGR020C,Cluster8264
K. lactis,gene:KLLA0_F07821g,S. cerevisiae,gene-YAL013W,Cluster8266
K. lactis,gene:KLLA0_F14971g,S. cerevisiae,gene-YGR171C,Cluster8277
K. lactis,gene:KLLA0_D11462g,S. cerevisiae,gene-YGL251C,Cluster8279
S. cerevisiae,gene-YPR060C,K. lactis,gene:KLLA0_B08481g,Cluster8281
K. lactis,gene:KLLA0_F06831g,S. cerevisiae,gene-YGL103W,Cluster8282
K. lactis,gene:KLLA0_D13420g,S. cerevisiae,gene-YIR005W,Cluster8296
S. cerevisiae,gene-YBL052C,K. lactis,gene:KLLA0_E19911g,Cluster8298
S. cerevisiae,gene-YIL061C,K. lactis,gene:KLLA0_C08019g,Cluster8299
K. lactis,gene:KLLA0_A08338g,S. cerevisiae,gene-YHR015W,Cluster8301
K. lactis,gene:KLLA0_A08338g,S. cerevisiae,gene-YFR023W,Cluster8301
S. cerevisiae,gene-YNL230C,K. lactis,gene:KLLA0_D19646g,Cluster8302
K. lactis,gene:KLLA0_E21847g,S. cerevisiae,gene-YOR038C,Cluster8303
K. lactis,gene:KLLA0_C03069g,S. cerevisiae,gene-YNL245C,Cluster8304
K. lactis,gene:KLLA0_C01320g,S. cerevisiae,gene-YCL034W,Cluster8305
K. lactis,gene:KLLA0_C10384g,S. cerevisiae,gene-YDR298C,Cluster8306
S. cerevisiae,gene-YPR108W,K. lactis,gene:KLLA0_D14663g,Cluster8307
K. lactis,gene:KLLA0_C17732g,S. cerevisiae,gene-YDR097C,Cluster8308
S. cerevisiae,gene-YOR001W,K. lactis,gene:KLLA0_D01309g,Cluster8309
K. lactis,gene:KLLA0_A00737g,S. cerevisiae,gene-YGL244W,Cluster8310
S. cerevisiae,gene-YLR456W,K. lactis,gene:KLLA0_B10824g,Cluster8311
S. cerevisiae,gene-YPR172W,K. lactis,gene:KLLA0_B10824g,Cluster8311
K. lactis,gene:KLLA0_C10593g,S. cerevisiae,gene-YHR038W,Cluster8315
K. lactis,gene:KLLA0_C16753g,S. cerevisiae,gene-YHR072W-A,Cluster8316
S. cerevisiae,gene-YKL055C,K. lactis,gene:KLLA0_C12694g,Cluster8320
K. lactis,gene:KLLA0_E16677g,S. cerevisiae,gene-YDR265W,Cluster8321
S. cerevisiae,gene-YGL150C,K. lactis,gene:KLLA0_E08999g,Cluster8322
S. cerevisiae,gene-YMR226C,K. lactis,gene:KLLA0_D19933g,Cluster8323
K. lactis,gene:KLLA0_D10758g,S. cerevisiae,gene-YJR119C,Cluster8324
K. lactis,gene:KLLA0_E07019g,S. cerevisiae,gene-YER116C,Cluster8325
K. lactis,gene:KLLA0_E17711g,S. cerevisiae,gene-YDL008W,Cluster8326
S. cerevisiae,gene-YPL225W,K. lactis,gene:KLLA0_C16159g,Cluster8333
K. lactis,gene:KLLA0_C07557g,S. cerevisiae,gene-YOR266W,Cluster8334
S. cerevisiae,gene-YGR129W,K. lactis,gene:KLLA0_E04643g,Cluster8335
S. cerevisiae,gene-YPL148C,K. lactis,gene:KLLA0_F11418g,Cluster8339
K. lactis,gene:KLLA0_F11506g,S. cerevisiae,gene-YPL146C,Cluster8340
K. lactis,gene:KLLA0_F14080g,S. cerevisiae,gene-YJL100W,Cluster8341
K. lactis,gene:KLLA0_F10219g,S. cerevisiae,gene-YCR087C-A,Cluster8344
S. cerevisiae,gene-YNL173C,K. lactis,gene:KLLA0_D08184g,Cluster8353
S. cerevisiae,gene-YFL039C,K. lactis,gene:KLLA0_D05357g,Cluster8362
S. cerevisiae,gene-YJL036W,K. lactis,gene:KLLA0_C10967g,Cluster8363
K. lactis,gene:KLLA0_E24267g,S. cerevisiae,gene-YPL097W,Cluster8364
S. cerevisiae,gene-YOR023C,K. lactis,gene:KLLA0_E09395g,Cluster8365
S. cerevisiae,gene-YDR087C,K. lactis,gene:KLLA0_C11979g,Cluster8366
K. lactis,gene:KLLA0_C10615g,S. cerevisiae,gene-YHR039C,Cluster8367
K. lactis,gene:KLLA0_D08668g,S. cerevisiae,gene-YNL191W,Cluster8368
K. lactis,gene:KLLA0_E16699g,S. cerevisiae,gene-YOR035C,Cluster8369
K. lactis,gene:KLLA0_E03147g,S. cerevisiae,gene-YOR137C,Cluster8370
K. lactis,gene:KLLA0_A00484g,S. cerevisiae,gene-YKR097W,Cluster8371
S. cerevisiae,gene-YKL032C,K. lactis,gene:KLLA0_E18481g,Cluster8384
K. lactis,gene:KLLA0_F01485g,S. cerevisiae,gene-YMR072W,Cluster8387
S. cerevisiae,gene-YBR223C,K. lactis,gene:KLLA0_F09625g,Cluster8388
K. lactis,gene:KLLA0_A07865g,S. cerevisiae,gene-YOR073W,Cluster8392
S. cerevisiae,gene-YER110C,K. lactis,gene:KLLA0_E20769g,Cluster8396
K. lactis,gene:KLLA0_E20659g,S. cerevisiae,gene-YBL080C,Cluster8397
S. cerevisiae,gene-YGL020C,K. lactis,gene:KLLA0_A04796g,Cluster8398
S. cerevisiae,gene-YOL031C,K. lactis,gene:KLLA0_F07931g,Cluster8399
K. lactis,gene:KLLA0_E01849g,S. cerevisiae,gene-YOL148C,Cluster8402
K. lactis,gene:KLLA0_F17930g,S. cerevisiae,gene-YDR141C,Cluster8403
K. lactis,gene:KLLA0_B06864g,S. cerevisiae,gene-YBR040W,Cluster8404
S. cerevisiae,gene-YOR241W,K. lactis,gene:KLLA0_F11297g,Cluster8405
K. lactis,gene:KLLA0_D06303g,S. cerevisiae,gene-YOR367W,Cluster8406
K. lactis,gene:KLLA0_F03509g,S. cerevisiae,gene-YIL116W,Cluster8407
K. lactis,gene:KLLA0_A10197g,S. cerevisiae,gene-YMR312W,Cluster8408
S. cerevisiae,gene-YKL094W,K. lactis,gene:KLLA0_B06391g,Cluster8411
K. lactis,gene:KLLA0_F10956g,S. cerevisiae,gene-YIL157C,Cluster8412
S. cerevisiae,gene-YDL085W,K. lactis,gene:KLLA0_E21891g,Cluster8413
S. cerevisiae,gene-YMR145C,K. lactis,gene:KLLA0_E21891g,Cluster8413
K. lactis,gene:KLLA0_C18447g,S. cerevisiae,gene-YLR321C,Cluster8416
K. lactis,gene:KLLA0_E18767g,S. cerevisiae,gene-YBR289W,Cluster8417
S. cerevisiae,gene-YDR172W,K. lactis,gene:KLLA0_D17424g,Cluster8418
S. cerevisiae,gene-YLR418C,K. lactis,gene:KLLA0_D03036g,Cluster8419
S. cerevisiae,gene-YCR090C,K. lactis,gene:KLLA0_F10153g,Cluster8420
K. lactis,gene:KLLA0_D13728g,S. cerevisiae,gene-YER003C,Cluster8421
S. cerevisiae,gene-YNL250W,K. lactis,gene:KLLA0_C02915g,Cluster8422
S. cerevisiae,gene-YFR043C,K. lactis,gene:KLLA0_A01089g,Cluster8423
S. cerevisiae,gene-YOR359W,K. lactis,gene:KLLA0_A03641g,Cluster8424
S. cerevisiae,gene-YJL183W,K. lactis,gene:KLLA0_A06215g,Cluster8425
K. lactis,gene:KLLA0_A01023g,S. cerevisiae,gene-YGL233W,Cluster8426
S. cerevisiae,gene-YDR236C,K. lactis,gene:KLLA0_C15213g,Cluster8427
S. cerevisiae,gene-YGR054W,K. lactis,gene:KLLA0_A02761g,Cluster8428
S. cerevisiae,gene-YLR435W,K. lactis,gene:KLLA0_B05467g,Cluster8430
K. lactis,gene:KLLA0_E02201g,S. cerevisiae,gene-YDR369C,Cluster8434
S. cerevisiae,gene-YDR285W,K. lactis,gene:KLLA0_C10879g,Cluster8436
S. cerevisiae,gene-YIL071C,K. lactis,gene:KLLA0_C07667g,Cluster8437
S. cerevisiae,gene-YDR179C,K. lactis,gene:KLLA0_D18139g,Cluster8440
K. lactis,gene:KLLA0_A05478g,S. cerevisiae,gene-YGR244C,Cluster8442
S. cerevisiae,gene-YMR114C,K. lactis,gene:KLLA0_B12441g,Cluster8444
K. lactis,gene:KLLA0_B14080g,S. cerevisiae,gene-YJR070C,Cluster8445
S. cerevisiae,gene-YCL037C,K. lactis,gene:KLLA0_C01210g,Cluster8446
S. cerevisiae,gene-YDL051W,K. lactis,gene:KLLA0_E01277g,Cluster8447
K. lactis,gene:KLLA0_C03674g,S. cerevisiae,gene-YOL095C,Cluster8448
S. cerevisiae,gene-YBR042C,K. lactis,gene:KLLA0_B06820g,Cluster8449
K. lactis,gene:KLLA0_F14124g,S. cerevisiae,gene-YKR028W,Cluster8450
K. lactis,gene:KLLA0_F14124g,S. cerevisiae,gene-YJL098W,Cluster8450
K. lactis,gene:KLLA0_A01155g,S. cerevisiae,gene-YFR040W,Cluster8451
K. lactis,gene:KLLA0_A05280g,S. cerevisiae,gene-YHR165C,Cluster8465
K. lactis,gene:KLLA0_B11297g,S. cerevisiae,gene-YPR129W,Cluster8467
K. lactis,gene:KLLA0_E05567g,S. cerevisiae,gene-YJR104C,Cluster8468
K. lactis,gene:KLLA0_B04950g,S. cerevisiae,gene-YML067C,Cluster8469
S. cerevisiae,gene-YIL009C-A,K. lactis,gene:KLLA0_D14289g,Cluster8470
K. lactis,gene:KLLA0_D02772g,S. cerevisiae,gene-YKL194C,Cluster8471
S. cerevisiae,gene-YDR308C,K. lactis,gene:KLLA0_C14806g,Cluster8472
K. lactis,gene:KLLA0_E07129g,S. cerevisiae,gene-YOL135C,Cluster8473
S. cerevisiae,gene-YOL096C,K. lactis,gene:KLLA0_C03630g,Cluster8474
S. cerevisiae,gene-YPR009W,K. lactis,gene:KLLA0_A03091g,Cluster8475
S. cerevisiae,gene-YLR052W,K. lactis,gene:KLLA0_F25256g,Cluster8477
K. lactis,gene:KLLA0_D16940g,S. cerevisiae,gene-YLR141W,Cluster8488
K. lactis,gene:KLLA0_C13882g,S. cerevisiae,gene-YNL086W,Cluster8490
K. lactis,gene:KLLA0_E13069g,S. cerevisiae,gene-YMR173W,Cluster8491
S. cerevisiae,gene-YDR201W,K. lactis,gene:KLLA0_D18821g,Cluster8494
S. cerevisiae,gene-YMR087W,K. lactis,gene:KLLA0_F13662g,Cluster8496
S. cerevisiae,gene-YDL099W,K. lactis,gene:KLLA0_E01475g,Cluster8509
K. lactis,gene:KLLA0_E08823g,S. cerevisiae,gene-YDL121C,Cluster8510
K. lactis,gene:KLLA0_D11726g,S. cerevisiae,gene-YPL046C,Cluster8521
K. lactis,gene:KLLA0_C13607g,S. cerevisiae,gene-YOR092W,Cluster8527
K. lactis,gene:KLLA0_F22968g,S. cerevisiae,gene-YGL159W,Cluster8534
S. cerevisiae,gene-YMR188C,K. lactis,gene:KLLA0_D12782g,Cluster8535
K. lactis,gene:KLLA0_A10923g,S. cerevisiae,gene-YOL023W,Cluster8537
K. lactis,gene:KLLA0_D05082g,S. cerevisiae,gene-YGL187C,Cluster8538
K. lactis,gene:KLLA0_F11660g,S. cerevisiae,gene-YDR052C,Cluster8539
S. cerevisiae,gene-YDR190C,K. lactis,gene:KLLA0_D18502g,Cluster8542
K. lactis,gene:KLLA0_E18701g,S. cerevisiae,gene-YHR002W,Cluster855
S. cerevisiae,gene-YML055W,K. lactis,gene:KLLA0_D02574g,Cluster8552
K. lactis,gene:KLLA0_C05104g,S. cerevisiae,gene-YLR292C,Cluster8555
S. cerevisiae,gene-YDR205W,K. lactis,gene:KLLA0_F20746g,Cluster8556
K. lactis,gene:KLLA0_F02926g,S. cerevisiae,gene-YKL110C,Cluster8557
S. cerevisiae,gene-YOR100C,K. lactis,gene:KLLA0_C13431g,Cluster856
K. lactis,gene:KLLA0_F02904g,S. cerevisiae,gene-YMR097C,Cluster8560
S. cerevisiae,gene-YDL103C,K. lactis,gene:KLLA0_E01673g,Cluster8561
S. cerevisiae,gene-YLR443W,K. lactis,gene:KLLA0_B04994g,Cluster8562
S. cerevisiae,gene-YGL055W,K. lactis,gene:KLLA0_C05566g,Cluster8563
S. cerevisiae,gene-YPL006W,K. lactis,gene:KLLA0_F27137g,Cluster8564
K. lactis,gene:KLLA0_F25894g,S. cerevisiae,gene-YKL087C,Cluster8565
S. cerevisiae,gene-YLR439W,K. lactis,gene:KLLA0_B05181g,Cluster8566
K. lactis,gene:KLLA0_D19855g,S. cerevisiae,gene-YNL241C,Cluster8568
K. lactis,gene:KLLA0_E06953g,S. cerevisiae,gene-YER118C,Cluster8569
K. lactis,gene:KLLA0_C00803g,S. cerevisiae,gene-YCL051W,Cluster8574
S. cerevisiae,gene-YBR093C,K. lactis,gene:KLLA0_C19338g,Cluster8578
S. cerevisiae,gene-YNL268W,K. lactis,gene:KLLA0_C02365g,Cluster858
S. cerevisiae,gene-YIL045W,K. lactis,gene:KLLA0_F27533g,Cluster8585
S. cerevisiae,gene-YDR519W,K. lactis,gene:KLLA0_C01045g,Cluster8586
K. lactis,gene:KLLA0_B04664g,S. cerevisiae,gene-YML074C,Cluster8587
K. lactis,gene:KLLA0_B04664g,S. cerevisiae,gene-YLR449W,Cluster8587
S. cerevisiae,gene-YPR176C,K. lactis,gene:KLLA0_E04797g,Cluster8588
K. lactis,gene:KLLA0_A11704g,S. cerevisiae,gene-YNL135C,Cluster8589
K. lactis,gene:KLLA0_A02453g,S. cerevisiae,gene-YLR351C,Cluster8590
S. cerevisiae,gene-YGL095C,K. lactis,gene:KLLA0_E18833g,Cluster8591
K. lactis,gene:KLLA0_E03697g,S. cerevisiae,gene-YGR143W,Cluster8593
K. lactis,gene:KLLA0_C01760g,S. cerevisiae,gene-YDR503C,Cluster8597
S. cerevisiae,gene-YDL210W,K. lactis,gene:KLLA0_E12959g,Cluster8599
S. cerevisiae,gene-YNL270C,K. lactis,gene:KLLA0_C02343g,Cluster860
S. cerevisiae,gene-YBR278W,K. lactis,gene:KLLA0_F01859g,Cluster8600
S. cerevisiae,gene-YCR048W,K. lactis,gene:KLLA0_C09152g,Cluster8608
K. lactis,gene:KLLA0_C09152g,S. cerevisiae,gene-YNR019W,Cluster8608
S. cerevisiae,gene-YLR410W,K. lactis,gene:KLLA0_B02805g,Cluster861
S. cerevisiae,gene-YFL014W,K. lactis,gene:KLLA0_D07634g,Cluster8612
S. cerevisiae,gene-YMR034C,K. lactis,gene:KLLA0_F27049g,Cluster8613
S. cerevisiae,gene-YAL018C,K. lactis,gene:KLLA0_F07601g,Cluster8614
S. cerevisiae,gene-YDR409W,K. lactis,gene:KLLA0_A02189g,Cluster8615
K. lactis,gene:KLLA0_F13596g,S. cerevisiae,gene-YMR085W,Cluster8616
K. lactis,gene:KLLA0_F13596g,S. cerevisiae,gene-YKL104C,Cluster8616
K. lactis,gene:KLLA0_B13948g,S. cerevisiae,gene-YKL203C,Cluster8618
K. lactis,gene:KLLA0_D01903g,S. cerevisiae,gene-YML106W,Cluster8619
K. lactis,gene:KLLA0_C10186g,S. cerevisiae,gene-YHR058C,Cluster8620
S. cerevisiae,gene-YGR132C,K. lactis,gene:KLLA0_D16302g,Cluster8621
S. cerevisiae,gene-YLR222C,K. lactis,gene:KLLA0_F13244g,Cluster8623
S. cerevisiae,gene-YEL031W,K. lactis,gene:KLLA0_E22265g,Cluster8624
S. cerevisiae,gene-YNL299W,K. lactis,gene:KLLA0_A07359g,Cluster8625
S. cerevisiae,gene-YOL115W,K. lactis,gene:KLLA0_A07359g,Cluster8625
S. cerevisiae,gene-YDL154W,K. lactis,gene:KLLA0_C16423g,Cluster8626
S. cerevisiae,gene-YMR137C,K. lactis,gene:KLLA0_F17094g,Cluster8627
S. cerevisiae,gene-YEL009C,K. lactis,gene:KLLA0_D14113g,Cluster8628
K. lactis,gene:KLLA0_C09911g,S. cerevisiae,gene-YPL167C,Cluster8629
K. lactis,gene:KLLA0_F13288g,S. cerevisiae,gene-YLR220W,Cluster863
S. cerevisiae,gene-YIL075C,K. lactis,gene:KLLA0_C09284g,Cluster8630
S. cerevisiae,gene-YLR183C,K. lactis,gene:KLLA0_C01848g,Cluster8631
S. cerevisiae,gene-YDR501W,K. lactis,gene:KLLA0_C01848g,Cluster8631
S. cerevisiae,gene-YLR185W,K. lactis,gene:KLLA0_C01870g,Cluster8632
K. lactis,gene:KLLA0_D19162g,S. cerevisiae,gene-YNL212W,Cluster864
S. cerevisiae,gene-YJL161W,K. lactis,gene:KLLA0_B07337g,Cluster8640
K. lactis,gene:KLLA0_B11902g,S. cerevisiae,gene-YKL161C,Cluster865
K. lactis,gene:KLLA0_B11902g,S. cerevisiae,gene-YHR030C,Cluster865
S. cerevisiae,gene-YLR031W,K. lactis,gene:KLLA0_F17545g,Cluster8658
K. lactis,gene:KLLA0_A10681g,S. cerevisiae,gene-YOL018C,Cluster8659
S. cerevisiae,gene-YOR355W,K. lactis,gene:KLLA0_C13013g,Cluster866
S. cerevisiae,gene-YHR007C,K. lactis,gene:KLLA0_E03653g,Cluster8666
