species1,gene1,species2,gene2,cluster_id
K. lactis,gene:KLLA0_F16082g,C. glabrata,CAGL0L10142g,Cluster5019
C. glabrata,CAGL0B04961g,K. lactis,gene:KLLA0_F22814g,Cluster5024
C. glabrata,CAGL0B04961g,K. lactis,gene:KLLA0_B06545g,Cluster5024
C. glabrata,CAGL0I09922g,K. lactis,gene:KLLA0_C14366g,Cluster5031
K. lactis,gene:KLLA0_C11253g,C. glabrata,CAGL0A03652g,Cluster5039
C. glabrata,CAGL0K06963g,K. lactis,gene:KLLA0_F09735g,Cluster5046
K. lactis,gene:KLLA0_B09746g,C. glabrata,CAGL0M05599g,Cluster5061
C. glabrata,CAGL0M11506g,K. lactis,gene:KLLA0_F19756g,Cluster5063
C. glabrata,CAGL0D00572g,K. lactis,gene:KLLA0_B02849g,Cluster5065
K. lactis,gene:KLLA0_A08624g,C. glabrata,CAGL0C01837g,Cluster5114
K. lactis,gene:KLLA0_F05940g,C. glabrata,CAGL0M12947g,Cluster5121
K. lactis,gene:KLLA0_E05765g,C. glabrata,CAGL0C04829g,Cluster5122
C. glabrata,CAGL0G07887g,K. lactis,gene:KLLA0_D15334g,Cluster5124
C. glabrata,CAGL0L00957g,K. lactis,gene:KLLA0_E04423g,Cluster5135
C. glabrata,CAGL0J02750g,K. lactis,gene:KLLA0_E04423g,Cluster5135
C. glabrata,CAGL0D05874g,K. lactis,gene:KLLA0_D09757g,Cluster5138
C. glabrata,CAGL0L07414g,K. lactis,gene:KLLA0_D09933g,Cluster5140
C. glabrata,CAGL0L12276g,K. lactis,gene:KLLA0_F19184g,Cluster5143
C. glabrata,CAGL0C02387g,K. lactis,gene:KLLA0_A01496g,Cluster516
C. glabrata,CAGL0M11104g,K. lactis,gene:KLLA0_C11957g,Cluster5176
C. glabrata,CAGL0B02673g,K. lactis,gene:KLLA0_D11770g,Cluster5178
K. lactis,gene:KLLA0_E19185g,C. glabrata,CAGL0H03223g,Cluster5179
C. glabrata,CAGL0G10109g,K. lactis,gene:KLLA0_B03542g,Cluster5181
C. glabrata,CAGL0G02563g,K. lactis,gene:KLLA0_A00396g,Cluster52
C. glabrata,CAGL0L08052g,K. lactis,gene:KLLA0_A06193g,Cluster5205
C. glabrata,CAGL0G04081g,K. lactis,gene:KLLA0_E09571g,Cluster5207
C. glabrata,CAGL0H08261g,K. lactis,gene:KLLA0_F02684g,Cluster5211
K. lactis,gene:KLLA0_A11770g,C. glabrata,CAGL0B03773g,Cluster5226
K. lactis,gene:KLLA0_C04147g,C. glabrata,CAGL0K01749g,Cluster523
C. glabrata,CAGL0J09218g,K. lactis,gene:KLLA0_F05467g,Cluster5239
C. glabrata,CAGL0L06952g,K. lactis,gene:KLLA0_F07403g,Cluster524
C. glabrata,CAGL0M03619g,K. lactis,gene:KLLA0_E13157g,Cluster5241
C. glabrata,CAGL0F01793g,K. lactis,gene:KLLA0_F08855g,Cluster5242
K. lactis,gene:KLLA0_C17930g,C. glabrata,CAGL0G00792g,Cluster5244
C. glabrata,CAGL0M00220g,K. lactis,gene:KLLA0_B03762g,Cluster5245
C. glabrata,CAGL0J11286g,K. lactis,gene:KLLA0_D08371g,Cluster526
C. glabrata,CAGL0K09284g,K. lactis,gene:KLLA0_C08976g,Cluster527
C. glabrata,CAGL0E03366g,K. lactis,gene:KLLA0_C17237g,Cluster5283
K. lactis,gene:KLLA0_E18195g,C. glabrata,CAGL0F06743g,Cluster5284
K. lactis,gene:KLLA0_D00638g,C. glabrata,CAGL0A01177g,Cluster5294
K. lactis,gene:KLLA0_A05225g,C. glabrata,CAGL0I02332g,Cluster53
K. lactis,gene:KLLA0_C13299g,C. glabrata,CAGL0G06600g,Cluster5303
K. lactis,gene:KLLA0_C10230g,C. glabrata,CAGL0D03872g,Cluster5312
K. lactis,gene:KLLA0_A04818g,C. glabrata,CAGL0A00275g,Cluster5316
C. glabrata,CAGL0M07161g,K. lactis,gene:KLLA0_B04290g,Cluster5338
C. glabrata,CAGL0E06666g,K. lactis,gene:KLLA0_F20031g,Cluster5345
K. lactis,gene:KLLA0_B02607g,C. glabrata,CAGL0F05115g,Cluster5346
K. lactis,gene:KLLA0_B02607g,C. glabrata,CAGL0D00418g,Cluster5346
C. glabrata,CAGL0L13156g,K. lactis,gene:KLLA0_D05577g,Cluster5349
K. lactis,gene:KLLA0_C09306g,C. glabrata,CAGL0M12837g,Cluster5355
C. glabrata,CAGL0H09504g,K. lactis,gene:KLLA0_B11616g,Cluster5359
K. lactis,gene:KLLA0_F03795g,C. glabrata,CAGL0G02805g,Cluster5361
K. lactis,gene:KLLA0_B12826g,C. glabrata,CAGL0K11616g,Cluster5363
C. glabrata,CAGL0I07117g,K. lactis,gene:KLLA0_E03257g,Cluster5367
C. glabrata,CAGL0F09075g,K. lactis,gene:KLLA0_B03586g,Cluster5368
K. lactis,gene:KLLA0_D18161g,C. glabrata,CAGL0F05819g,Cluster5414
K. lactis,gene:KLLA0_C13948g,C. glabrata,CAGL0M13761g,Cluster5415
K. lactis,gene:KLLA0_C08800g,C. glabrata,CAGL0K07744g,Cluster5419
C. glabrata,CAGL0M01562g,K. lactis,gene:KLLA0_C16511g,Cluster5431
K. lactis,gene:KLLA0_B02827g,C. glabrata,CAGL0M09845g,Cluster5444
C. glabrata,CAGL0I05984g,K. lactis,gene:KLLA0_A05929g,Cluster5451
C. glabrata,CAGL0H05819g,K. lactis,gene:KLLA0_E24311g,Cluster5452
K. lactis,gene:KLLA0_E21781g,C. glabrata,CAGL0M08646g,Cluster5454
K. lactis,gene:KLLA0_C12353g,C. glabrata,CAGL0G04697g,Cluster5496
C. glabrata,CAGL0M02343g,K. lactis,gene:KLLA0_F11363g,Cluster5497
K. lactis,gene:KLLA0_D14806g,C. glabrata,CAGL0G03003g,Cluster5499
K. lactis,gene:KLLA0_E01101g,C. glabrata,CAGL0C04697g,Cluster55
K. lactis,gene:KLLA0_A09295g,C. glabrata,CAGL0M13321g,Cluster5517
K. lactis,gene:KLLA0_E16017g,C. glabrata,CAGL0I01804g,Cluster5518
K. lactis,gene:KLLA0_D16071g,C. glabrata,CAGL0D05214g,Cluster5522
K. lactis,gene:KLLA0_E24531g,C. glabrata,CAGL0H05929g,Cluster5536
C. glabrata,CAGL0J09988g,K. lactis,gene:KLLA0_F03355g,Cluster5537
C. glabrata,CAGL0A04279g,K. lactis,gene:KLLA0_E19955g,Cluster5538
C. glabrata,CAGL0I06204g,K. lactis,gene:KLLA0_B07392g,Cluster5542
C. glabrata,CAGL0M00176g,K. lactis,gene:KLLA0_A10307g,Cluster5544
K. lactis,gene:KLLA0_E15731g,C. glabrata,CAGL0L06490g,Cluster5549
C. glabrata,CAGL0J09108g,K. lactis,gene:KLLA0_F05269g,Cluster5550
C. glabrata,CAGL0L01991g,K. lactis,gene:KLLA0_F25762g,Cluster5554
C. glabrata,CAGL0K07139g,K. lactis,gene:KLLA0_F10725g,Cluster5555
K. lactis,gene:KLLA0_C08107g,C. glabrata,CAGL0J03058g,Cluster5558
C. glabrata,CAGL0L06666g,K. lactis,gene:KLLA0_B14476g,Cluster5581
C. glabrata,CAGL0B03597g,K. lactis,gene:KLLA0_D00858g,Cluster5586
K. lactis,gene:KLLA0_F16214g,C. glabrata,CAGL0L10186g,Cluster5587
C. glabrata,CAGL0D02772g,K. lactis,gene:KLLA0_D03883g,Cluster5589
K. lactis,gene:KLLA0_D04664g,C. glabrata,CAGL0K10692g,Cluster5610
C. glabrata,CAGL0E02827g,K. lactis,gene:KLLA0_C11605g,Cluster5630
C. glabrata,CAGL0F02585g,K. lactis,gene:KLLA0_C06721g,Cluster5637
C. glabrata,CAGL0F03179g,K. lactis,gene:KLLA0_B01045g,Cluster5641
K. lactis,gene:KLLA0_E03961g,C. glabrata,CAGL0I10428g,Cluster5644
K. lactis,gene:KLLA0_D11506g,C. glabrata,CAGL0A04719g,Cluster5647
K. lactis,gene:KLLA0_E20197g,C. glabrata,CAGL0I04906g,Cluster5652
C. glabrata,CAGL0G08404g,K. lactis,gene:KLLA0_D18777g,Cluster5653
C. glabrata,CAGL0L05852g,K. lactis,gene:KLLA0_F22363g,Cluster5665
K. lactis,gene:KLLA0_E06865g,C. glabrata,CAGL0G03663g,Cluster5689
K. lactis,gene:KLLA0_E06865g,C. glabrata,CAGL0H04543g,Cluster5689
K. lactis,gene:KLLA0_F16324g,C. glabrata,CAGL0L10252g,Cluster5691
K. lactis,gene:KLLA0_C13926g,C. glabrata,CAGL0J05566g,Cluster5692
K. lactis,gene:KLLA0_E23431g,C. glabrata,CAGL0H05379g,Cluster5694
C. glabrata,CAGL0A03740g,K. lactis,gene:KLLA0_F09933g,Cluster570
C. glabrata,CAGL0M10307g,K. lactis,gene:KLLA0_B13387g,Cluster5702
K. lactis,gene:KLLA0_E19977g,C. glabrata,CAGL0I05038g,Cluster571
K. lactis,gene:KLLA0_F14861g,C. glabrata,CAGL0H02123g,Cluster5710
C. glabrata,CAGL0G05401g,K. lactis,gene:KLLA0_F20834g,Cluster5713
C. glabrata,CAGL0C01529g,K. lactis,gene:KLLA0_B10472g,Cluster5716
C. glabrata,CAGL0D06490g,K. lactis,gene:KLLA0_C17226g,Cluster5724
C. glabrata,CAGL0E03025g,K. lactis,gene:KLLA0_D02002g,Cluster5735
K. lactis,gene:KLLA0_D02728g,C. glabrata,CAGL0J04708g,Cluster575
K. lactis,gene:KLLA0_F00792g,C. glabrata,CAGL0J07084g,Cluster5759
C. glabrata,CAGL0M06171g,K. lactis,gene:KLLA0_E24509g,Cluster5761
K. lactis,gene:KLLA0_B04136g,C. glabrata,CAGL0M00462g,Cluster5769
C. glabrata,CAGL0I03080g,K. lactis,gene:KLLA0_E22771g,Cluster5773
K. lactis,gene:KLLA0_B00803g,C. glabrata,CAGL0F03113g,Cluster5784
K. lactis,gene:KLLA0_B05423g,C. glabrata,CAGL0M00902g,Cluster5805
K. lactis,gene:KLLA0_C14872g,C. glabrata,CAGL0K06369g,Cluster5837
C. glabrata,CAGL0M13211g,K. lactis,gene:KLLA0_F26939g,Cluster5842
K. lactis,gene:KLLA0_B01177g,C. glabrata,CAGL0G07018g,Cluster5860
K. lactis,gene:KLLA0_B01309g,C. glabrata,CAGL0J10494g,Cluster5862
C. glabrata,CAGL0M03135g,K. lactis,gene:KLLA0_F14443g,Cluster5869
K. lactis,gene:KLLA0_C11033g,C. glabrata,CAGL0E06226g,Cluster5872
C. glabrata,CAGL0I02310g,K. lactis,gene:KLLA0_A05247g,Cluster5875
C. glabrata,CAGL0B01144g,K. lactis,gene:KLLA0_C01804g,Cluster5905
C. glabrata,CAGL0B04851g,K. lactis,gene:KLLA0_D04994g,Cluster5907
K. lactis,gene:KLLA0_B12760g,C. glabrata,CAGL0M06545g,Cluster5909
C. glabrata,CAGL0M00572g,K. lactis,gene:KLLA0_B04444g,Cluster591
K. lactis,gene:KLLA0_B14322g,C. glabrata,CAGL0F00297g,Cluster5916
C. glabrata,CAGL0E06644g,K. lactis,gene:KLLA0_B00308g,Cluster5920
C. glabrata,CAGL0E06644g,K. lactis,gene:KLLA0_E14543g,Cluster5920
C. glabrata,CAGL0J11968g,K. lactis,gene:KLLA0_B00308g,Cluster5920
C. glabrata,CAGL0J11968g,K. lactis,gene:KLLA0_E14543g,Cluster5920
K. lactis,gene:KLLA0_E12761g,C. glabrata,CAGL0H07183g,Cluster5930
C. glabrata,CAGL0M06061g,K. lactis,gene:KLLA0_E24641g,Cluster5944
C. glabrata,CAGL0I06721g,K. lactis,gene:KLLA0_E10209g,Cluster595
C. glabrata,CAGL0J08591g,K. lactis,gene:KLLA0_C13860g,Cluster5952
C. glabrata,CAGL0I03828g,K. lactis,gene:KLLA0_F05071g,Cluster5957
C. glabrata,CAGL0J04378g,K. lactis,gene:KLLA0_E10451g,Cluster5961
C. glabrata,CAGL0B02695g,K. lactis,gene:KLLA0_D11704g,Cluster5964
K. lactis,gene:KLLA0_A11594g,C. glabrata,CAGL0J05654g,Cluster5965
K. lactis,gene:KLLA0_A11605g,C. glabrata,CAGL0K09823g,Cluster5966
K. lactis,gene:KLLA0_F23870g,C. glabrata,CAGL0L03938g,Cluster5967
K. lactis,gene:KLLA0_D11880g,C. glabrata,CAGL0L12584g,Cluster5990
K. lactis,gene:KLLA0_E16545g,C. glabrata,CAGL0M01694g,Cluster6023
C. glabrata,CAGL0G01694g,K. lactis,gene:KLLA0_F08129g,Cluster6030
C. glabrata,CAGL0L00693g,K. lactis,gene:KLLA0_C08261g,Cluster6033
K. lactis,gene:KLLA0_D08349g,C. glabrata,CAGL0J11264g,Cluster6035
K. lactis,gene:KLLA0_E00969g,C. glabrata,CAGL0I06578g,Cluster6041
C. glabrata,CAGL0M07095g,K. lactis,gene:KLLA0_D08866g,Cluster6051
K. lactis,gene:KLLA0_D05467g,C. glabrata,CAGL0F01529g,Cluster6052
C. glabrata,CAGL0J10164g,K. lactis,gene:KLLA0_F04675g,Cluster6057
C. glabrata,CAGL0M04235g,K. lactis,gene:KLLA0_D16324g,Cluster6059
C. glabrata,CAGL0I00660g,K. lactis,gene:KLLA0_C04862g,Cluster6061
K. lactis,gene:KLLA0_E13839g,C. glabrata,CAGL0K02893g,Cluster6064
K. lactis,gene:KLLA0_E10099g,C. glabrata,CAGL0I06688g,Cluster6065
C. glabrata,CAGL0J02310g,K. lactis,gene:KLLA0_D15939g,Cluster6079
K. lactis,gene:KLLA0_F04103g,C. glabrata,CAGL0G02673g,Cluster6083
K. lactis,gene:KLLA0_B09460g,C. glabrata,CAGL0D01474g,Cluster6085
C. glabrata,CAGL0L03091g,K. lactis,gene:KLLA0_F02882g,Cluster6092
C. glabrata,CAGL0L11990g,K. lactis,gene:KLLA0_C17842g,Cluster6093
K. lactis,gene:KLLA0_A07447g,C. glabrata,CAGL0M03685g,Cluster6102
K. lactis,gene:KLLA0_B03674g,C. glabrata,CAGL0F08327g,Cluster6103
K. lactis,gene:KLLA0_A02167g,C. glabrata,CAGL0F02805g,Cluster6121
K. lactis,gene:KLLA0_E15335g,C. glabrata,CAGL0L05654g,Cluster6125
K. lactis,gene:KLLA0_E19779g,C. glabrata,CAGL0I05126g,Cluster6134
K. lactis,gene:KLLA0_B12848g,C. glabrata,CAGL0K03355g,Cluster6135
K. lactis,gene:KLLA0_E17205g,C. glabrata,CAGL0C04279g,Cluster6136
C. glabrata,CAGL0E05302g,K. lactis,gene:KLLA0_F02596g,Cluster6141
K. lactis,gene:KLLA0_B04686g,C. glabrata,CAGL0L11462g,Cluster6143
C. glabrata,CAGL0K03685g,K. lactis,gene:KLLA0_F17567g,Cluster6157
C. glabrata,CAGL0L12672g,K. lactis,gene:KLLA0_D11792g,Cluster6160
C. glabrata,CAGL0M13255g,K. lactis,gene:KLLA0_F26829g,Cluster6169
C. glabrata,CAGL0D00704g,K. lactis,gene:KLLA0_B03091g,Cluster6172
K. lactis,gene:KLLA0_F09339g,C. glabrata,CAGL0D06154g,Cluster6178
C. glabrata,CAGL0I07469g,K. lactis,gene:KLLA0_C12397g,Cluster6202
K. lactis,gene:KLLA0_F20790g,C. glabrata,CAGL0G05379g,Cluster6210
C. glabrata,CAGL0M00594g,K. lactis,gene:KLLA0_B04477g,Cluster622
C. glabrata,CAGL0M08712g,K. lactis,gene:KLLA0_E16721g,Cluster6230
C. glabrata,CAGL0K02937g,K. lactis,gene:KLLA0_E18679g,Cluster6231
C. glabrata,CAGL0H10054g,K. lactis,gene:KLLA0_F04301g,Cluster6233
C. glabrata,CAGL0C00363g,K. lactis,gene:KLLA0_A06468g,Cluster6235
C. glabrata,CAGL0M10659g,K. lactis,gene:KLLA0_C09042g,Cluster6239
K. lactis,gene:KLLA0_B00583g,C. glabrata,CAGL0K09350g,Cluster6253
C. glabrata,CAGL0K04851g,K. lactis,gene:KLLA0_D19206g,Cluster6282
K. lactis,gene:KLLA0_D08327g,C. glabrata,CAGL0J00715g,Cluster6290
C. glabrata,CAGL0G01232g,K. lactis,gene:KLLA0_F09999g,Cluster6295
C. glabrata,CAGL0E04378g,K. lactis,gene:KLLA0_E03565g,Cluster6322
C. glabrata,CAGL0G07865g,K. lactis,gene:KLLA0_D15290g,Cluster6334
C. glabrata,CAGL0H04697g,K. lactis,gene:KLLA0_B00891g,Cluster6352
C. glabrata,CAGL0M04499g,K. lactis,gene:KLLA0_D16962g,Cluster6353
C. glabrata,CAGL0G04411g,K. lactis,gene:KLLA0_F21208g,Cluster6355
K. lactis,gene:KLLA0_F10175g,C. glabrata,CAGL0C03597g,Cluster6356
C. glabrata,CAGL0I02750g,K. lactis,gene:KLLA0_F23848g,Cluster6359
C. glabrata,CAGL0M01650g,K. lactis,gene:KLLA0_E03059g,Cluster6360
C. glabrata,CAGL0J03245g,K. lactis,gene:KLLA0_C07744g,Cluster6374
C. glabrata,CAGL0M04037g,K. lactis,gene:KLLA0_E07195g,Cluster6375
C. glabrata,CAGL0J03322g,K. lactis,gene:KLLA0_C07579g,Cluster6376
C. glabrata,CAGL0M08294g,K. lactis,gene:KLLA0_A06688g,Cluster6379
K. lactis,gene:KLLA0_A05885g,C. glabrata,CAGL0I05940g,Cluster6388
K. lactis,gene:KLLA0_B12804g,C. glabrata,CAGL0K03377g,Cluster6389
K. lactis,gene:KLLA0_D08811g,C. glabrata,CAGL0K11066g,Cluster6399
K. lactis,gene:KLLA0_D10505g,C. glabrata,CAGL0H04081g,Cluster6403
K. lactis,gene:KLLA0_A10263g,C. glabrata,CAGL0F09163g,Cluster6404
K. lactis,gene:KLLA0_F17754g,C. glabrata,CAGL0D01892g,Cluster6406
K. lactis,gene:KLLA0_F13640g,C. glabrata,CAGL0K08580g,Cluster6407
C. glabrata,CAGL0G07403g,K. lactis,gene:KLLA0_B01826g,Cluster6408
C. glabrata,CAGL0A02904g,K. lactis,gene:KLLA0_E02333g,Cluster6412
C. glabrata,CAGL0A00891g,K. lactis,gene:KLLA0_C18359g,Cluster6413
K. lactis,gene:KLLA0_F12430g,C. glabrata,CAGL0D01826g,Cluster6415
K. lactis,gene:KLLA0_F26048g,C. glabrata,CAGL0F06611g,Cluster6440
C. glabrata,CAGL0D00770g,K. lactis,gene:KLLA0_B03355g,Cluster6443
K. lactis,gene:KLLA0_A07799g,C. glabrata,CAGL0K05511g,Cluster6446
K. lactis,gene:KLLA0_B02519g,C. glabrata,CAGL0D00330g,Cluster6449
C. glabrata,CAGL0G04059g,K. lactis,gene:KLLA0_E09615g,Cluster6450
K. lactis,gene:KLLA0_F07183g,C. glabrata,CAGL0M09669g,Cluster6452
C. glabrata,CAGL0J05962g,K. lactis,gene:KLLA0_D10978g,Cluster6467
C. glabrata,CAGL0D03058g,K. lactis,gene:KLLA0_F12936g,Cluster6468
C. glabrata,CAGL0F07425g,K. lactis,gene:KLLA0_F10571g,Cluster6470
K. lactis,gene:KLLA0_B03520g,C. glabrata,CAGL0G10087g,Cluster6472
C. glabrata,CAGL0E01287g,K. lactis,gene:KLLA0_D16522g,Cluster6474
C. glabrata,CAGL0I07865g,K. lactis,gene:KLLA0_C11187g,Cluster6476
K. lactis,gene:KLLA0_E19163g,C. glabrata,CAGL0H03201g,Cluster6477
K. lactis,gene:KLLA0_F02211g,C. glabrata,CAGL0I09152g,Cluster6478
K. lactis,gene:KLLA0_F09317g,C. glabrata,CAGL0E03157g,Cluster6484
K. lactis,gene:KLLA0_A04708g,C. glabrata,CAGL0E03311g,Cluster6487
K. lactis,gene:KLLA0_D16753g,C. glabrata,CAGL0M04411g,Cluster6492
C. glabrata,CAGL0K12496g,K. lactis,gene:KLLA0_F08877g,Cluster6494
C. glabrata,CAGL0D02332g,K. lactis,gene:KLLA0_E12013g,Cluster6497
K. lactis,gene:KLLA0_F16401g,C. glabrata,CAGL0G02013g,Cluster6499
C. glabrata,CAGL0K12540g,K. lactis,gene:KLLA0_F08976g,Cluster6503
C. glabrata,CAGL0M01408g,K. lactis,gene:KLLA0_D13244g,Cluster6506
K. lactis,gene:KLLA0_A07887g,C. glabrata,CAGL0G02233g,Cluster6510
K. lactis,gene:KLLA0_E19141g,C. glabrata,CAGL0H03179g,Cluster6536
K. lactis,gene:KLLA0_D02618g,C. glabrata,CAGL0J04752g,Cluster6538
C. glabrata,CAGL0J11066g,K. lactis,gene:KLLA0_D09735g,Cluster6540
C. glabrata,CAGL0L03630g,K. lactis,gene:KLLA0_F14058g,Cluster6546
K. lactis,gene:KLLA0_D04422g,C. glabrata,CAGL0G00814g,Cluster6551
K. lactis,gene:KLLA0_C10252g,C. glabrata,CAGL0H01485g,Cluster6552
K. lactis,gene:KLLA0_D13772g,C. glabrata,CAGL0J02200g,Cluster6553
K. lactis,gene:KLLA0_C18469g,C. glabrata,CAGL0F08558r,Cluster6555
C. glabrata,CAGL0B01397g,K. lactis,gene:KLLA0_E01937g,Cluster6571
C. glabrata,CAGL0I03388g,K. lactis,gene:KLLA0_D12408g,Cluster6604
C. glabrata,CAGL0G04345g,K. lactis,gene:KLLA0_F21406g,Cluster6608
K. lactis,gene:KLLA0_E01651g,C. glabrata,CAGL0H04477g,Cluster661
K. lactis,gene:KLLA0_C04620g,C. glabrata,CAGL0G09757g,Cluster6610
C. glabrata,CAGL0G06578g,K. lactis,gene:KLLA0_C13343g,Cluster6616
C. glabrata,CAGL0E00407g,K. lactis,gene:KLLA0_C18777g,Cluster6637
K. lactis,gene:KLLA0_F12606g,C. glabrata,CAGL0K02013g,Cluster6655
K. lactis,gene:KLLA0_B08503g,C. glabrata,CAGL0D01606g,Cluster6657
C. glabrata,CAGL0G04015g,K. lactis,gene:KLLA0_C17534g,Cluster6662
K. lactis,gene:KLLA0_E02905g,C. glabrata,CAGL0A03212g,Cluster6669
K. lactis,gene:KLLA0_E02927g,C. glabrata,CAGL0A03212g,Cluster6669
K. lactis,gene:KLLA0_E04863g,C. glabrata,CAGL0G09889g,Cluster6672
C. glabrata,CAGL0G06688g,K. lactis,gene:KLLA0_C13211g,Cluster6676
C. glabrata,CAGL0J10230g,K. lactis,gene:KLLA0_F04796g,Cluster6678
C. glabrata,CAGL0A03014g,K. lactis,gene:KLLA0_E02531g,Cluster6679
C. glabrata,CAGL0L07986g,K. lactis,gene:KLLA0_A11374g,Cluster6691
K. lactis,gene:KLLA0_F27291g,C. glabrata,CAGL0L08778g,Cluster6712
C. glabrata,CAGL0B03179g,K. lactis,gene:KLLA0_C09394g,Cluster6732
C. glabrata,CAGL0B04103g,K. lactis,gene:KLLA0_D14828g,Cluster6744
K. lactis,gene:KLLA0_C01298g,C. glabrata,CAGL0K05813g,Cluster6745
C. glabrata,CAGL0I04554g,K. lactis,gene:KLLA0_E17733g,Cluster6746
C. glabrata,CAGL0G01056g,K. lactis,gene:KLLA0_B05808g,Cluster6747
K. lactis,gene:KLLA0_B07975g,C. glabrata,CAGL0G04961g,Cluster6751
K. lactis,gene:KLLA0_E10715g,C. glabrata,CAGL0E02915g,Cluster6753
K. lactis,gene:KLLA0_E10715g,C. glabrata,CAGL0A01474g,Cluster6753
C. glabrata,CAGL0I09394g,K. lactis,gene:KLLA0_F01639g,Cluster6754
K. lactis,gene:KLLA0_D09460g,C. glabrata,CAGL0J01067g,Cluster6755
C. glabrata,CAGL0L10736g,K. lactis,gene:KLLA0_F06270g,Cluster6756
K. lactis,gene:KLLA0_B08657g,C. glabrata,CAGL0H02475g,Cluster6761
K. lactis,gene:KLLA0_E12651g,C. glabrata,CAGL0J10868g,Cluster6762
C. glabrata,CAGL0H04719g,K. lactis,gene:KLLA0_B00913g,Cluster6779
C. glabrata,CAGL0D02266g,K. lactis,gene:KLLA0_C13167g,Cluster679
K. lactis,gene:KLLA0_A06930g,C. glabrata,CAGL0K05753g,Cluster6799
K. lactis,gene:KLLA0_B09812g,C. glabrata,CAGL0H07513g,Cluster6803
K. lactis,gene:KLLA0_E12497g,C. glabrata,CAGL0F04081g,Cluster6811
K. lactis,gene:KLLA0_E12497g,C. glabrata,CAGL0M01716g,Cluster6811
K. lactis,gene:KLLA0_E02685g,C. glabrata,CAGL0K10340g,Cluster6812
K. lactis,gene:KLLA0_A04653g,C. glabrata,CAGL0E03069g,Cluster6819
C. glabrata,CAGL0M09801g,K. lactis,gene:KLLA0_C04708g,Cluster6837
K. lactis,gene:KLLA0_E17271g,C. glabrata,CAGL0C04323g,Cluster6843
K. lactis,gene:KLLA0_C15719g,C. glabrata,CAGL0K01133g,Cluster6848
C. glabrata,CAGL0K07546g,K. lactis,gene:KLLA0_B12628g,Cluster6850
K. lactis,gene:KLLA0_F18062g,C. glabrata,CAGL0G05049g,Cluster6851
K. lactis,gene:KLLA0_F14322g,C. glabrata,CAGL0L03377g,Cluster6865
C. glabrata,CAGL0K05797g,K. lactis,gene:KLLA0_C01364g,Cluster6899
K. lactis,gene:KLLA0_F09790g,C. glabrata,CAGL0C01793g,Cluster6900
C. glabrata,CAGL0I09636g,K. lactis,gene:KLLA0_F24816g,Cluster6903
C. glabrata,CAGL0G03399g,K. lactis,gene:KLLA0_E20703g,Cluster6908
K. lactis,gene:KLLA0_E06359g,C. glabrata,CAGL0M09317g,Cluster6910
K. lactis,gene:KLLA0_E01541g,C. glabrata,CAGL0M09471g,Cluster6930
C. glabrata,CAGL0E04884g,K. lactis,gene:KLLA0_F13046g,Cluster6932
C. glabrata,CAGL0E02409g,K. lactis,gene:KLLA0_F03465g,Cluster6944
K. lactis,gene:KLLA0_E00749g,C. glabrata,CAGL0D05082g,Cluster6945
K. lactis,gene:KLLA0_E10583g,C. glabrata,CAGL0E02871g,Cluster6950
C. glabrata,CAGL0J06226g,K. lactis,gene:KLLA0_D08096g,Cluster6955
K. lactis,gene:KLLA0_A07711g,C. glabrata,CAGL0G02321g,Cluster6958
K. lactis,gene:KLLA0_D10736g,C. glabrata,CAGL0I08283g,Cluster6980
C. glabrata,CAGL0G01947g,K. lactis,gene:KLLA0_F16236g,Cluster6984
K. lactis,gene:KLLA0_D09504g,C. glabrata,CAGL0J01045g,Cluster6986
K. lactis,gene:KLLA0_F23716g,C. glabrata,CAGL0L03846g,Cluster6988
C. glabrata,CAGL0L12210g,K. lactis,gene:KLLA0_F19096g,Cluster7003
C. glabrata,CAGL0L04246g,K. lactis,gene:KLLA0_B05577g,Cluster701
K. lactis,gene:KLLA0_F01078g,C. glabrata,CAGL0L02849g,Cluster702
K. lactis,gene:KLLA0_F13376g,C. glabrata,CAGL0K11418g,Cluster703
K. lactis,gene:KLLA0_F24552g,C. glabrata,CAGL0B04323g,Cluster7043
C. glabrata,CAGL0L13244g,K. lactis,gene:KLLA0_D05863g,Cluster7058
K. lactis,gene:KLLA0_F27159g,C. glabrata,CAGL0L08866g,Cluster7059
C. glabrata,CAGL0D06270g,K. lactis,gene:KLLA0_A04774g,Cluster706
K. lactis,gene:KLLA0_E19383g,C. glabrata,CAGL0G09196g,Cluster7078
C. glabrata,CAGL0M00242g,K. lactis,gene:KLLA0_B03784g,Cluster7081
C. glabrata,CAGL0H10164g,K. lactis,gene:KLLA0_F18722g,Cluster7082
K. lactis,gene:KLLA0_D13200g,C. glabrata,CAGL0J10626g,Cluster7086
K. lactis,gene:KLLA0_E23783g,C. glabrata,CAGL0M06435g,Cluster71
K. lactis,gene:KLLA0_F05654g,C. glabrata,CAGL0J09328g,Cluster7100
C. glabrata,CAGL0B02772g,K. lactis,gene:KLLA0_B13145g,Cluster7103
K. lactis,gene:KLLA0_E24135g,C. glabrata,CAGL0H05709g,Cluster7108
C. glabrata,CAGL0I02376g,K. lactis,gene:KLLA0_A05181g,Cluster7110
C. glabrata,CAGL0A00605g,K. lactis,gene:KLLA0_A08822g,Cluster7112
K. lactis,gene:KLLA0_F23265g,C. glabrata,CAGL0M12144g,Cluster7113
K. lactis,gene:KLLA0_C11165g,C. glabrata,CAGL0H01045g,Cluster7125
