species1,gene1,species2,gene2,cluster_id
C. albicans,orf19.2721,K. lactis,gene:KLLA0_F04972g,Cluster733
C. albicans,orf19.484,K. lactis,gene:KLLA0_C09647g,Cluster7330
C. albicans,orf19.2426,K. lactis,gene:KLLA0_F06798g,Cluster7331
K. lactis,gene:KLLA0_E11419g,C. albicans,orf19.3647,Cluster7332
K. lactis,gene:KLLA0_A10769g,C. albicans,orf19.6062.3,Cluster7333
K. lactis,gene:KLLA0_C02761g,C. albicans,orf19.3058,Cluster7334
C. albicans,orf19.3355,K. lactis,gene:KLLA0_A02365g,Cluster7335
C. albicans,orf19.7257,K. lactis,gene:KLLA0_C10032g,Cluster7336
K. lactis,gene:KLLA0_D09955g,C. albicans,orf19.4162,Cluster7337
C. albicans,orf19.1743,K. lactis,gene:KLLA0_A03333g,Cluster7338
K. lactis,gene:KLLA0_D17336g,C. albicans,orf19.1064,Cluster7339
K. lactis,gene:KLLA0_E23453g,C. albicans,orf19.536,Cluster734
K. lactis,gene:KLLA0_D06424g,C. albicans,orf19.3591,Cluster735
K. lactis,gene:KLLA0_E07525g,C. albicans,orf19.7481,Cluster7358
C. albicans,orf19.7177,K. lactis,gene:KLLA0_D06633g,Cluster736
K. lactis,gene:KLLA0_F23914g,C. albicans,orf19.4833,Cluster7371
C. albicans,orf19.4813,K. lactis,gene:KLLA0_C07172g,Cluster738
K. lactis,gene:KLLA0_D01430g,C. albicans,orf19.4903,Cluster7380
K. lactis,gene:KLLA0_D13090g,C. albicans,orf19.863,Cluster7381
K. lactis,gene:KLLA0_C03520g,C. albicans,orf19.6259,Cluster7382
C. albicans,orf19.1887,K. lactis,gene:KLLA0_F15576g,Cluster7383
C. albicans,orf19.395,K. lactis,gene:KLLA0_A09185g,Cluster7384
K. lactis,gene:KLLA0_E08361g,C. albicans,orf19.2604,Cluster7385
K. lactis,gene:KLLA0_B11990g,C. albicans,orf19.4615,Cluster7386
K. lactis,gene:KLLA0_C18722g,C. albicans,orf19.5248,Cluster739
C. albicans,orf19.4602,K. lactis,gene:KLLA0_F25960g,Cluster7390
K. lactis,gene:KLLA0_F19712g,C. albicans,orf19.4704,Cluster7391
C. albicans,orf19.2829,K. lactis,gene:KLLA0_A11506g,Cluster7392
K. lactis,gene:KLLA0_B08866g,C. albicans,orf19.4601,Cluster7393
K. lactis,gene:KLLA0_B02068g,C. albicans,orf19.2504,Cluster7394
C. albicans,orf19.6730,K. lactis,gene:KLLA0_A11066g,Cluster740
C. albicans,orf19.4229,K. lactis,gene:KLLA0_F20273g,Cluster7400
K. lactis,gene:KLLA0_E17997g,C. albicans,orf19.4401,Cluster7401
K. lactis,gene:KLLA0_E21759g,C. albicans,orf19.4292,Cluster7402
C. albicans,orf19.1842,K. lactis,gene:KLLA0_C03410g,Cluster7403
K. lactis,gene:KLLA0_E12563g,C. albicans,orf19.7571,Cluster741
C. albicans,orf19.1902,K. lactis,gene:KLLA0_B10890g,Cluster742
K. lactis,gene:KLLA0_B01155g,C. albicans,orf19.1630,Cluster7434
C. albicans,orf19.564,K. lactis,gene:KLLA0_B10956g,Cluster7438
C. albicans,orf19.7353,K. lactis,gene:KLLA0_A01606g,Cluster7439
K. lactis,gene:KLLA0_F13178g,C. albicans,orf19.3286,Cluster7442
K. lactis,gene:KLLA0_B02585g,C. albicans,orf19.6741,Cluster7443
K. lactis,gene:KLLA0_E05281g,C. albicans,orf19.2629,Cluster7444
C. albicans,orf19.4197,K. lactis,gene:KLLA0_F08547g,Cluster7445
C. albicans,orf19.3585,K. lactis,gene:KLLA0_C18546g,Cluster7446
K. lactis,gene:KLLA0_F15950g,C. albicans,orf19.1661,Cluster7447
C. albicans,orf19.3373,K. lactis,gene:KLLA0_F18216g,Cluster7448
K. lactis,gene:KLLA0_C18865g,C. albicans,orf19.3161,Cluster7449
C. albicans,orf19.1836,K. lactis,gene:KLLA0_E10473g,Cluster7450
K. lactis,gene:KLLA0_D12210g,C. albicans,orf19.5318,Cluster7451
K. lactis,gene:KLLA0_D19745g,C. albicans,orf19.4459,Cluster7452
C. albicans,orf19.7368,K. lactis,gene:KLLA0_E08779g,Cluster7453
C. albicans,orf19.6636,K. lactis,gene:KLLA0_D09108g,Cluster7454
K. lactis,gene:KLLA0_F07689g,C. albicans,orf19.6810,Cluster7455
K. lactis,gene:KLLA0_E08383g,C. albicans,orf19.2606,Cluster7456
K. lactis,gene:KLLA0_F16885g,C. albicans,orf19.7393,Cluster7457
K. lactis,gene:KLLA0_E03345g,C. albicans,orf19.7615,Cluster7458
K. lactis,gene:KLLA0_D12100g,C. albicans,orf19.3669,Cluster746
C. albicans,orf19.4064,K. lactis,gene:KLLA0_F01705g,Cluster7468
C. albicans,orf19.2397.3,K. lactis,gene:KLLA0_E04687g,Cluster7469
K. lactis,gene:KLLA0_C07843g,C. albicans,orf19.5463,Cluster7470
C. albicans,orf19.4640,K. lactis,gene:KLLA0_E19515g,Cluster7472
K. lactis,gene:KLLA0_F14707g,C. albicans,orf19.5440,Cluster7473
K. lactis,gene:KLLA0_B10846g,C. albicans,orf19.4339,Cluster7474
K. lactis,gene:KLLA0_E00837g,C. albicans,orf19.4219,Cluster7475
C. albicans,orf19.3123,K. lactis,gene:KLLA0_E21209g,Cluster7476
K. lactis,gene:KLLA0_B03608g,C. albicans,orf19.834,Cluster748
K. lactis,gene:KLLA0_C04598g,C. albicans,orf19.5486,Cluster749
K. lactis,gene:KLLA0_E24773g,C. albicans,orf19.4603,Cluster7492
K. lactis,gene:KLLA0_E17095g,C. albicans,orf19.2798,Cluster750
K. lactis,gene:KLLA0_E17095g,C. albicans,orf19.2797,Cluster750
C. albicans,orf19.6901,K. lactis,gene:KLLA0_F20229g,Cluster751
C. albicans,orf19.5964,K. lactis,gene:KLLA0_F05225g,Cluster7518
K. lactis,gene:KLLA0_B01243g,C. albicans,orf19.7403,Cluster7519
K. lactis,gene:KLLA0_B08129g,C. albicans,orf19.1524,Cluster7520
C. albicans,orf19.5073,K. lactis,gene:KLLA0_B03377g,Cluster7521
C. albicans,orf19.2837,K. lactis,gene:KLLA0_C16071g,Cluster7522
K. lactis,gene:KLLA0_E22991g,C. albicans,orf19.1663,Cluster7523
C. albicans,orf19.6917,K. lactis,gene:KLLA0_E07305g,Cluster7524
K. lactis,gene:KLLA0_D04114g,C. albicans,orf19.1055,Cluster7525
C. albicans,orf19.1665,K. lactis,gene:KLLA0_C13453g,Cluster7526
K. lactis,gene:KLLA0_B14344g,C. albicans,orf19.5691,Cluster7527
K. lactis,gene:KLLA0_C00649g,C. albicans,orf19.4952,Cluster7528
C. albicans,orf19.190,K. lactis,gene:KLLA0_F08019g,Cluster753
K. lactis,gene:KLLA0_B13585g,C. albicans,orf19.3237,Cluster7537
C. albicans,orf19.3941,K. lactis,gene:KLLA0_E05545g,Cluster7541
K. lactis,gene:KLLA0_F06292g,C. albicans,orf19.6524,Cluster7545
C. albicans,orf19.2972,K. lactis,gene:KLLA0_A03619g,Cluster7547
C. albicans,orf19.1343,K. lactis,gene:KLLA0_D19767g,Cluster755
K. lactis,gene:KLLA0_C12441g,C. albicans,orf19.55,Cluster7551
C. albicans,orf19.2112,K. lactis,gene:KLLA0_C18172g,Cluster7563
K. lactis,gene:KLLA0_B00759g,C. albicans,orf19.3667,Cluster7564
K. lactis,gene:KLLA0_A07128g,C. albicans,orf19.1933,Cluster7568
K. lactis,gene:KLLA0_E22705g,C. albicans,orf19.2499,Cluster7569
K. lactis,gene:KLLA0_D07348g,C. albicans,orf19.3751,Cluster757
K. lactis,gene:KLLA0_B04565g,C. albicans,orf19.1552,Cluster7571
C. albicans,orf19.7421,K. lactis,gene:KLLA0_C10208g,Cluster7572
C. albicans,orf19.4191,K. lactis,gene:KLLA0_E09439g,Cluster7573
C. albicans,orf19.6472,K. lactis,gene:KLLA0_D16676g,Cluster7574
K. lactis,gene:KLLA0_E06315g,C. albicans,orf19.3027,Cluster7575
C. albicans,orf19.7234,K. lactis,gene:KLLA0_E04137g,Cluster7576
K. lactis,gene:KLLA0_C08635g,C. albicans,orf19.6990,Cluster7577
C. albicans,orf19.2695,K. lactis,gene:KLLA0_F15334g,Cluster7578
K. lactis,gene:KLLA0_F15367g,C. albicans,orf19.2697,Cluster7580
C. albicans,orf19.1161,K. lactis,gene:KLLA0_F21274g,Cluster7582
C. albicans,orf19.7668,K. lactis,gene:KLLA0_D00231g,Cluster7593
C. albicans,orf19.5962,K. lactis,gene:KLLA0_F05181g,Cluster7595
C. albicans,orf19.2425,K. lactis,gene:KLLA0_F06853g,Cluster7596
K. lactis,gene:KLLA0_A11110g,C. albicans,orf19.3668,Cluster7597
C. albicans,orf19.5753,K. lactis,gene:KLLA0_F26246g,Cluster7599
C. albicans,orf19.3526,K. lactis,gene:KLLA0_C12309g,Cluster7600
C. albicans,orf19.7149,K. lactis,gene:KLLA0_B08635g,Cluster7601
K. lactis,gene:KLLA0_E09021g,C. albicans,orf19.4384,Cluster7602
K. lactis,gene:KLLA0_F01012g,C. albicans,orf19.7566,Cluster7603
K. lactis,gene:KLLA0_A06424g,C. albicans,orf19.4488,Cluster7604
K. lactis,gene:KLLA0_B12716g,C. albicans,orf19.399,Cluster761
C. albicans,orf19.6526,K. lactis,gene:KLLA0_D12804g,Cluster7612
K. lactis,gene:KLLA0_D13618g,C. albicans,orf19.2917,Cluster7613
C. albicans,orf19.6096,K. lactis,gene:KLLA0_E17645g,Cluster7614
K. lactis,gene:KLLA0_D14135g,C. albicans,orf19.2301,Cluster7615
K. lactis,gene:KLLA0_F27357g,C. albicans,orf19.3792,Cluster7616
K. lactis,gene:KLLA0_C14564g,C. albicans,orf19.2723,Cluster7617
K. lactis,gene:KLLA0_B14795g,C. albicans,orf19.5000,Cluster7618
C. albicans,orf19.4232,K. lactis,gene:KLLA0_C02409g,Cluster7621
C. albicans,orf19.2920,K. lactis,gene:KLLA0_D13574g,Cluster7622
C. albicans,orf19.118,K. lactis,gene:KLLA0_F07095g,Cluster7633
K. lactis,gene:KLLA0_C01408g,C. albicans,orf19.5835,Cluster7674
K. lactis,gene:KLLA0_B02310g,C. albicans,orf19.3481,Cluster7675
K. lactis,gene:KLLA0_E14719g,C. albicans,orf19.3996,Cluster7680
K. lactis,gene:KLLA0_E10671g,C. albicans,orf19.4420,Cluster769
C. albicans,orf19.4839,K. lactis,gene:KLLA0_C09196g,Cluster7706
K. lactis,gene:KLLA0_C05258g,C. albicans,orf19.1133,Cluster7707
C. albicans,orf19.6942,K. lactis,gene:KLLA0_F13002g,Cluster7708
K. lactis,gene:KLLA0_F04059g,C. albicans,orf19.1719,Cluster7709
C. albicans,orf19.1910,K. lactis,gene:KLLA0_D15103g,Cluster7710
C. albicans,orf19.2667,K. lactis,gene:KLLA0_F21670g,Cluster7711
K. lactis,gene:KLLA0_C17380g,C. albicans,orf19.6362,Cluster7712
K. lactis,gene:KLLA0_D15312g,C. albicans,orf19.4090.1,Cluster7723
K. lactis,gene:KLLA0_E14917g,C. albicans,orf19.192,Cluster7724
K. lactis,gene:KLLA0_C04257g,C. albicans,orf19.3555,Cluster7725
C. albicans,orf19.4092,K. lactis,gene:KLLA0_D15246g,Cluster7726
K. lactis,gene:KLLA0_F08701g,C. albicans,orf19.6326,Cluster7727
C. albicans,orf19.6325.1,K. lactis,gene:KLLA0_D19140g,Cluster7728
C. albicans,orf19.880,K. lactis,gene:KLLA0_F22110g,Cluster7729
K. lactis,gene:KLLA0_B07799g,C. albicans,orf19.906,Cluster7730
K. lactis,gene:KLLA0_B14234g,C. albicans,orf19.7446,Cluster7731
K. lactis,gene:KLLA0_B14256g,C. albicans,orf19.7440,Cluster7732
C. albicans,orf19.933,K. lactis,gene:KLLA0_C17622g,Cluster7733
K. lactis,gene:KLLA0_B08195g,C. albicans,orf19.6605,Cluster7734
K. lactis,gene:KLLA0_B06039g,C. albicans,orf19.2190,Cluster7735
C. albicans,orf19.685,K. lactis,gene:KLLA0_F13464g,Cluster7736
K. lactis,gene:KLLA0_B06094g,C. albicans,orf19.4362,Cluster7738
K. lactis,gene:KLLA0_C17006g,C. albicans,orf19.1479,Cluster7753
C. albicans,orf19.1144,K. lactis,gene:KLLA0_C15037g,Cluster7754
C. albicans,orf19.3015,K. lactis,gene:KLLA0_F11979g,Cluster7755
K. lactis,gene:KLLA0_E23145g,C. albicans,orf19.210,Cluster7756
C. albicans,orf19.2094,K. lactis,gene:KLLA0_A04884g,Cluster7757
K. lactis,gene:KLLA0_D10483g,C. albicans,orf19.48,Cluster7758
K. lactis,gene:KLLA0_F14839g,C. albicans,orf19.475,Cluster7759
C. albicans,orf19.6698,K. lactis,gene:KLLA0_A11484g,Cluster7760
C. albicans,orf19.5573,K. lactis,gene:KLLA0_B05995g,Cluster7763
K. lactis,gene:KLLA0_B05995g,C. albicans,orf19.5037,Cluster7763
C. albicans,orf19.1513,K. lactis,gene:KLLA0_D04598g,Cluster7764
C. albicans,orf19.2007,K. lactis,gene:KLLA0_F04367g,Cluster7771
C. albicans,orf19.5163,K. lactis,gene:KLLA0_F12958g,Cluster7776
C. albicans,orf19.2382,K. lactis,gene:KLLA0_D11858g,Cluster7777
K. lactis,gene:KLLA0_F02948g,C. albicans,orf19.2387,Cluster7782
K. lactis,gene:KLLA0_F13794g,C. albicans,orf19.2389,Cluster7783
C. albicans,orf19.6742,K. lactis,gene:KLLA0_D01595g,Cluster7789
K. lactis,gene:KLLA0_B10802g,C. albicans,orf19.3428,Cluster7790
K. lactis,gene:KLLA0_F21978g,C. albicans,orf19.3802,Cluster7791
K. lactis,gene:KLLA0_F10912g,C. albicans,orf19.7537,Cluster7792
C. albicans,orf19.7023,K. lactis,gene:KLLA0_F26763g,Cluster7793
K. lactis,gene:KLLA0_E17227g,C. albicans,orf19.7477,Cluster7794
C. albicans,orf19.490,K. lactis,gene:KLLA0_C09845g,Cluster7795
K. lactis,gene:KLLA0_C17776g,C. albicans,orf19.7119,Cluster7796
C. albicans,orf19.7110,K. lactis,gene:KLLA0_A00759g,Cluster7797
K. lactis,gene:KLLA0_F19085g,C. albicans,orf19.964,Cluster7798
K. lactis,gene:KLLA0_F02101g,C. albicans,orf19.7069,Cluster7799
K. lactis,gene:KLLA0_F06754g,C. albicans,orf19.2186,Cluster7800
K. lactis,gene:KLLA0_C05412g,C. albicans,orf19.6788,Cluster7801
C. albicans,orf19.1885,K. lactis,gene:KLLA0_C05962g,Cluster7802
K. lactis,gene:KLLA0_E02377g,C. albicans,orf19.457,Cluster7803
K. lactis,gene:KLLA0_D10593g,C. albicans,orf19.4225,Cluster7806
C. albicans,orf19.6563,K. lactis,gene:KLLA0_A08063g,Cluster7809
K. lactis,gene:KLLA0_E21121g,C. albicans,orf19.2320,Cluster7811
K. lactis,gene:KLLA0_E19845g,C. albicans,orf19.2534,Cluster7812
C. albicans,orf19.350,K. lactis,gene:KLLA0_E03917g,Cluster7821
K. lactis,gene:KLLA0_F13486g,C. albicans,orf19.3498,Cluster7822
K. lactis,gene:KLLA0_E21275g,C. albicans,orf19.2326,Cluster7823
C. albicans,orf19.5175,K. lactis,gene:KLLA0_F27687g,Cluster7826
C. albicans,orf19.36,K. lactis,gene:KLLA0_B04730g,Cluster7827
C. albicans,orf19.3300,K. lactis,gene:KLLA0_E16215g,Cluster7836
K. lactis,gene:KLLA0_F22649g,C. albicans,orf19.3990,Cluster7837
C. albicans,orf19.2546,K. lactis,gene:KLLA0_E19999g,Cluster7848
C. albicans,orf19.6246,K. lactis,gene:KLLA0_B11275g,Cluster7849
C. albicans,orf19.1373,K. lactis,gene:KLLA0_D13860g,Cluster7850
K. lactis,gene:KLLA0_C09801g,C. albicans,orf19.488,Cluster7852
K. lactis,gene:KLLA0_B05159g,C. albicans,orf19.7190,Cluster7853
C. albicans,orf19.1192,K. lactis,gene:KLLA0_A05324g,Cluster7854
C. albicans,orf19.4221,K. lactis,gene:KLLA0_C16984g,Cluster7855
C. albicans,orf19.3098,K. lactis,gene:KLLA0_C17798g,Cluster7856
C. albicans,orf19.7520,K. lactis,gene:KLLA0_F10879g,Cluster7857
C. albicans,orf19.1704,K. lactis,gene:KLLA0_F10879g,Cluster7857
C. albicans,orf19.1191,K. lactis,gene:KLLA0_C16665g,Cluster7858
K. lactis,gene:KLLA0_E11617g,C. albicans,orf19.5952,Cluster7859
C. albicans,orf19.3007.2,K. lactis,gene:KLLA0_A06996g,Cluster7860
K. lactis,gene:KLLA0_A05753g,C. albicans,orf19.154,Cluster7861
K. lactis,gene:KLLA0_D14058g,C. albicans,orf19.4884,Cluster7862
K. lactis,gene:KLLA0_D19921g,C. albicans,orf19.3111,Cluster7863
K. lactis,gene:KLLA0_C00264g,C. albicans,orf19.3111,Cluster7863
C. albicans,orf19.7324,K. lactis,gene:KLLA0_C19085g,Cluster7867
K. lactis,gene:KLLA0_E22023g,C. albicans,orf19.2992,Cluster7868
C. albicans,orf19.7188,K. lactis,gene:KLLA0_F05555g,Cluster7869
K. lactis,gene:KLLA0_B08151g,C. albicans,orf19.2180,Cluster7870
C. albicans,orf19.3558,K. lactis,gene:KLLA0_D14641g,Cluster7871
C. albicans,orf19.3558,K. lactis,gene:KLLA0_C04323g,Cluster7871
C. albicans,orf19.3572.3,K. lactis,gene:KLLA0_B02937g,Cluster789
C. albicans,orf19.3480,K. lactis,gene:KLLA0_B02222g,Cluster7899
K. lactis,gene:KLLA0_C06336g,C. albicans,orf19.5713,Cluster7928
C. albicans,orf19.4266,K. lactis,gene:KLLA0_F13112g,Cluster7939
C. albicans,orf19.3680,K. lactis,gene:KLLA0_F20812g,Cluster7951
K. lactis,gene:KLLA0_F08613g,C. albicans,orf19.1199,Cluster7957
K. lactis,gene:KLLA0_E11551g,C. albicans,orf19.923,Cluster7959
K. lactis,gene:KLLA0_F01749g,C. albicans,orf19.6131,Cluster7960
K. lactis,gene:KLLA0_D04532g,C. albicans,orf19.5608,Cluster7961
C. albicans,orf19.2672,K. lactis,gene:KLLA0_D08712g,Cluster7963
C. albicans,orf19.92,K. lactis,gene:KLLA0_F23089g,Cluster7964
K. lactis,gene:KLLA0_D16093g,C. albicans,orf19.913.2,Cluster7965
C. albicans,orf19.1901,K. lactis,gene:KLLA0_E22243g,Cluster7966
K. lactis,gene:KLLA0_B13739g,C. albicans,orf19.3239,Cluster7967
K. lactis,gene:KLLA0_D10175g,C. albicans,orf19.3364,Cluster7970
K. lactis,gene:KLLA0_E18613g,C. albicans,orf19.4657,Cluster7971
K. lactis,gene:KLLA0_F19734g,C. albicans,orf19.3241,Cluster7972
K. lactis,gene:KLLA0_C04059g,C. albicans,orf19.5773,Cluster7973
K. lactis,gene:KLLA0_E15071g,C. albicans,orf19.7108,Cluster7974
C. albicans,orf19.1897,K. lactis,gene:KLLA0_A07337g,Cluster7975
C. albicans,orf19.3328,K. lactis,gene:KLLA0_D11264g,Cluster7976
K. lactis,gene:KLLA0_D17204g,C. albicans,orf19.3242,Cluster7977
C. albicans,orf19.1492,K. lactis,gene:KLLA0_A08019g,Cluster8004
C. albicans,orf19.4374,K. lactis,gene:KLLA0_C15169g,Cluster8007
C. albicans,orf19.971,K. lactis,gene:KLLA0_A10219g,Cluster8016
K. lactis,gene:KLLA0_D03322g,C. albicans,orf19.4775,Cluster8017
C. albicans,orf19.1975,K. lactis,gene:KLLA0_B08910g,Cluster8018
K. lactis,gene:KLLA0_E11573g,C. albicans,orf19.6295,Cluster8019
C. albicans,orf19.4614,K. lactis,gene:KLLA0_B12133g,Cluster8021
K. lactis,gene:KLLA0_F24398g,C. albicans,orf19.512,Cluster8022
K. lactis,gene:KLLA0_E13333g,C. albicans,orf19.4727,Cluster8023
K. lactis,gene:KLLA0_E24069g,C. albicans,orf19.4147,Cluster8024
C. albicans,orf19.3333,K. lactis,gene:KLLA0_F09845g,Cluster8025
K. lactis,gene:KLLA0_C09988g,C. albicans,orf19.6931,Cluster8027
K. lactis,gene:KLLA0_F03036g,C. albicans,orf19.4565,Cluster8028
K. lactis,gene:KLLA0_D05753g,C. albicans,orf19.2938,Cluster8031
K. lactis,gene:KLLA0_B12694g,C. albicans,orf19.2841,Cluster8051
K. lactis,gene:KLLA0_F09053g,C. albicans,orf19.1468,Cluster8063
C. albicans,orf19.7107,K. lactis,gene:KLLA0_E15093g,Cluster8064
C. albicans,orf19.1404,K. lactis,gene:KLLA0_B04499g,Cluster8065
K. lactis,gene:KLLA0_D09152g,C. albicans,orf19.6634,Cluster8066
C. albicans,orf19.6625,K. lactis,gene:KLLA0_C03047g,Cluster8067
K. lactis,gene:KLLA0_F00352g,C. albicans,orf19.6785,Cluster8068
C. albicans,orf19.4818,K. lactis,gene:KLLA0_B11858g,Cluster8069
C. albicans,orf19.1377,K. lactis,gene:KLLA0_D17402g,Cluster8070
C. albicans,orf19.4635,K. lactis,gene:KLLA0_F03014g,Cluster8071
K. lactis,gene:KLLA0_D16918g,C. albicans,orf19.4273,Cluster8094
K. lactis,gene:KLLA0_D17160g,C. albicans,orf19.4146,Cluster8096
K. lactis,gene:KLLA0_F09207g,C. albicans,orf19.514,Cluster8097
K. lactis,gene:KLLA0_E06293g,C. albicans,orf19.646,Cluster8098
C. albicans,orf19.645.1,K. lactis,gene:KLLA0_E06271g,Cluster8099
K. lactis,gene:KLLA0_D03773g,C. albicans,orf19.7673,Cluster8100
C. albicans,orf19.7290,K. lactis,gene:KLLA0_E15159g,Cluster8101
K. lactis,gene:KLLA0_C19019g,C. albicans,orf19.3232,Cluster8102
K. lactis,gene:KLLA0_F11550g,C. albicans,orf19.6476,Cluster8104
K. lactis,gene:KLLA0_D19316g,C. albicans,orf19.6707,Cluster8105
C. albicans,orf19.6272,K. lactis,gene:KLLA0_E09967g,Cluster8125
K. lactis,gene:KLLA0_D07051g,C. albicans,orf19.6643,Cluster813
C. albicans,orf19.2565,K. lactis,gene:KLLA0_D01958g,Cluster8138
C. albicans,orf19.5704,K. lactis,gene:KLLA0_E10803g,Cluster8139
C. albicans,orf19.979,K. lactis,gene:KLLA0_B02717g,Cluster814
C. albicans,orf19.5702,K. lactis,gene:KLLA0_C13585g,Cluster8140
K. lactis,gene:KLLA0_D10285g,C. albicans,orf19.3626,Cluster8141
C. albicans,orf19.3630,K. lactis,gene:KLLA0_C11847g,Cluster8142
C. albicans,orf19.2306,K. lactis,gene:KLLA0_D14487g,Cluster8143
K. lactis,gene:KLLA0_D06105g,C. albicans,orf19.2560,Cluster8144
K. lactis,gene:KLLA0_F23133g,C. albicans,orf19.3278,Cluster8146
K. lactis,gene:KLLA0_D08503g,C. albicans,orf19.3371,Cluster815
K. lactis,gene:KLLA0_D07832g,C. albicans,orf19.4909.1,Cluster8157
C. albicans,orf19.3663,K. lactis,gene:KLLA0_F06160g,Cluster8159
K. lactis,gene:KLLA0_E14147g,C. albicans,orf19.7264,Cluster816
C. albicans,orf19.321,K. lactis,gene:KLLA0_E00507g,Cluster8160
C. albicans,orf19.5280,K. lactis,gene:KLLA0_B13233g,Cluster8161
C. albicans,orf19.1973,K. lactis,gene:KLLA0_A03696g,Cluster8163
C. albicans,orf19.5292,K. lactis,gene:KLLA0_C11407g,Cluster8164
K. lactis,gene:KLLA0_D01243g,C. albicans,orf19.2463,Cluster8165
C. albicans,orf19.6642,K. lactis,gene:KLLA0_C02563g,Cluster8166
K. lactis,gene:KLLA0_D02508g,C. albicans,orf19.3348,Cluster8167
K. lactis,gene:KLLA0_B03982g,C. albicans,orf19.6189,Cluster8168
K. lactis,gene:KLLA0_D10681g,C. albicans,orf19.318,Cluster8169
K. lactis,gene:KLLA0_D04202g,C. albicans,orf19.4525,Cluster817
K. lactis,gene:KLLA0_C06446g,C. albicans,orf19.7618,Cluster8170
K. lactis,gene:KLLA0_D16115g,C. albicans,orf19.1253,Cluster8171
K. lactis,gene:KLLA0_E19537g,C. albicans,orf19.4641,Cluster8172
C. albicans,orf19.1171,K. lactis,gene:KLLA0_F22198g,Cluster8173
C. albicans,orf19.4086,K. lactis,gene:KLLA0_F03487g,Cluster8174
C. albicans,orf19.7672,K. lactis,gene:KLLA0_A02101g,Cluster8175
K. lactis,gene:KLLA0_D05291g,C. albicans,orf19.1054,Cluster818
C. albicans,orf19.6722,K. lactis,gene:KLLA0_F14465g,Cluster820
C. albicans,orf19.4136,K. lactis,gene:KLLA0_C02255g,Cluster8201
K. lactis,gene:KLLA0_C09174g,C. albicans,orf19.5689,Cluster8202
C. albicans,orf19.7049,K. lactis,gene:KLLA0_F27577g,Cluster8204
C. albicans,orf19.6882,K. lactis,gene:KLLA0_F16753g,Cluster8205
K. lactis,gene:KLLA0_E18459g,C. albicans,orf19.4522,Cluster8206
K. lactis,gene:KLLA0_F23672g,C. albicans,orf19.1397,Cluster8207
K. lactis,gene:KLLA0_A08734g,C. albicans,orf19.3833,Cluster8208
C. albicans,orf19.1814,K. lactis,gene:KLLA0_C17292g,Cluster8209
K. lactis,gene:KLLA0_F24266g,C. albicans,orf19.3698,Cluster8210
K. lactis,gene:KLLA0_C03916g,C. albicans,orf19.2193,Cluster8211
C. albicans,orf19.6805,K. lactis,gene:KLLA0_F14509g,Cluster8215
C. albicans,orf19.4233,K. lactis,gene:KLLA0_C09020g,Cluster8218
K. lactis,gene:KLLA0_E17601g,C. albicans,orf19.1854,Cluster822
C. albicans,orf19.1282,K. lactis,gene:KLLA0_C15807g,Cluster8220
K. lactis,gene:KLLA0_F25674g,C. albicans,orf19.2131,Cluster8222
K. lactis,gene:KLLA0_A05115g,C. albicans,orf19.705,Cluster8223
K. lactis,gene:KLLA0_E12585g,C. albicans,orf19.7572,Cluster8224
K. lactis,gene:KLLA0_B03113g,C. albicans,orf19.978,Cluster8225
C. albicans,orf19.5591,K. lactis,gene:KLLA0_D10890g,Cluster8226
K. lactis,gene:KLLA0_D16852g,C. albicans,orf19.4963,Cluster8229
K. lactis,gene:KLLA0_E08647g,C. albicans,orf19.1059,Cluster823
K. lactis,gene:KLLA0_C09625g,C. albicans,orf19.4383,Cluster8231
C. albicans,orf19.3222,K. lactis,gene:KLLA0_E04731g,Cluster8240
C. albicans,orf19.3690.2,K. lactis,gene:KLLA0_B05742g,Cluster8243
K. lactis,gene:KLLA0_D04400g,C. albicans,orf19.806,Cluster8264
C. albicans,orf19.808,K. lactis,gene:KLLA0_F07821g,Cluster8266
C. albicans,orf19.3950,K. lactis,gene:KLLA0_F14971g,Cluster8277
K. lactis,gene:KLLA0_D11462g,C. albicans,orf19.810,Cluster8279
K. lactis,gene:KLLA0_B08481g,C. albicans,orf19.1170,Cluster8281
K. lactis,gene:KLLA0_F06831g,C. albicans,orf19.2864.1,Cluster8282
C. albicans,orf19.1045,K. lactis,gene:KLLA0_D13420g,Cluster8296
K. lactis,gene:KLLA0_E19911g,C. albicans,orf19.2540,Cluster8298
K. lactis,gene:KLLA0_C08019g,C. albicans,orf19.6866,Cluster8299
K. lactis,gene:KLLA0_A08338g,C. albicans,orf19.6989,Cluster8301
C. albicans,orf19.1028,K. lactis,gene:KLLA0_D19646g,Cluster8302
C. albicans,orf19.4295,K. lactis,gene:KLLA0_E21847g,Cluster8303
K. lactis,gene:KLLA0_C03069g,C. albicans,orf19.1281,Cluster8304
C. albicans,orf19.1381,K. lactis,gene:KLLA0_C01320g,Cluster8305
C. albicans,orf19.5419,K. lactis,gene:KLLA0_C10384g,Cluster8306
C. albicans,orf19.7286,K. lactis,gene:KLLA0_D14663g,Cluster8307
K. lactis,gene:KLLA0_C17732g,C. albicans,orf19.4945,Cluster8308
K. lactis,gene:KLLA0_D01309g,C. albicans,orf19.58,Cluster8309
C. albicans,orf19.7047,K. lactis,gene:KLLA0_A00737g,Cluster8310
C. albicans,orf19.4220,K. lactis,gene:KLLA0_B10824g,Cluster8311
