species1,gene1,species2,gene2,cluster_id
S. cerevisiae,gene-YNL151C,K. lactis,gene:KLLA0_A11528g,Cluster7201
K. lactis,gene:KLLA0_B08283g,C. glabrata,CAGL0M11286g,Cluster7202
K. lactis,gene:KLLA0_B08283g,S. cerevisiae,gene-YMR228W,Cluster7202
K. lactis,gene:KLLA0_B08283g,C. albicans,orf19.1528,Cluster7202
C. glabrata,CAGL0M11286g,S. cerevisiae,gene-YMR228W,Cluster7202
C. glabrata,CAGL0M11286g,C. albicans,orf19.1528,Cluster7202
S. cerevisiae,gene-YMR228W,C. albicans,orf19.1528,Cluster7202
S. cerevisiae,gene-YOL005C,K. lactis,gene:KLLA0_C06160g,Cluster7203
S. cerevisiae,gene-YOL005C,C. albicans,orf19.6010.1,Cluster7203
K. lactis,gene:KLLA0_C06160g,C. albicans,orf19.6010.1,Cluster7203
C. albicans,orf19.4954,S. cerevisiae,gene-YHR026W,Cluster7204
C. albicans,orf19.4954,K. lactis,gene:KLLA0_E11529g,Cluster7204
S. cerevisiae,gene-YHR026W,K. lactis,gene:KLLA0_E11529g,Cluster7204
K. lactis,gene:KLLA0_E16897g,S. cerevisiae,gene-YDR258C,Cluster7205
K. lactis,gene:KLLA0_E16897g,C. albicans,orf19.882,Cluster7205
S. cerevisiae,gene-YDR258C,C. albicans,orf19.882,Cluster7205
C. albicans,orf19.657,S. cerevisiae,gene-YLR180W,Cluster7206
C. albicans,orf19.657,K. lactis,gene:KLLA0_C01782g,Cluster7206
C. albicans,orf19.657,S. cerevisiae,gene-YDR502C,Cluster7206
S. cerevisiae,gene-YLR180W,K. lactis,gene:KLLA0_C01782g,Cluster7206
K. lactis,gene:KLLA0_C01782g,S. cerevisiae,gene-YDR502C,Cluster7206
S. cerevisiae,gene-YPL024W,C. glabrata,CAGL0J09482g,Cluster7207
S. cerevisiae,gene-YPL024W,K. lactis,gene:KLLA0_D12166g,Cluster7207
S. cerevisiae,gene-YPL024W,C. albicans,orf19.5320,Cluster7207
C. glabrata,CAGL0J09482g,K. lactis,gene:KLLA0_D12166g,Cluster7207
C. glabrata,CAGL0J09482g,C. albicans,orf19.5320,Cluster7207
K. lactis,gene:KLLA0_D12166g,C. albicans,orf19.5320,Cluster7207
C. albicans,orf19.277,S. cerevisiae,gene-YPL214C,Cluster7208
C. albicans,orf19.277,C. glabrata,CAGL0E05808g,Cluster7208
C. albicans,orf19.277,K. lactis,gene:KLLA0_B02134g,Cluster7208
S. cerevisiae,gene-YPL214C,C. glabrata,CAGL0E05808g,Cluster7208
S. cerevisiae,gene-YPL214C,K. lactis,gene:KLLA0_B02134g,Cluster7208
C. glabrata,CAGL0E05808g,K. lactis,gene:KLLA0_B02134g,Cluster7208
C. albicans,orf19.4962,K. lactis,gene:KLLA0_D17072g,Cluster7209
C. albicans,orf19.4962,S. cerevisiae,gene-YLR145W,Cluster7209
K. lactis,gene:KLLA0_D17072g,S. cerevisiae,gene-YLR145W,Cluster7209
C. albicans,orf19.1795,S. cerevisiae,gene-YLL013C,Cluster7242
C. albicans,orf19.1795,K. lactis,gene:KLLA0_F15477g,Cluster7242
S. cerevisiae,gene-YLL013C,K. lactis,gene:KLLA0_F15477g,Cluster7242
K. lactis,gene:KLLA0_F00770g,S. cerevisiae,gene-YOR195W,Cluster7257
S. cerevisiae,gene-YML023C,K. lactis,gene:KLLA0_B01331g,Cluster7258
C. albicans,orf19.7019,S. cerevisiae,gene-YML025C,Cluster7264
C. albicans,orf19.7019,C. glabrata,CAGL0G07205g,Cluster7264
C. albicans,orf19.7019,K. lactis,gene:KLLA0_B01540g,Cluster7264
S. cerevisiae,gene-YML025C,C. glabrata,CAGL0G07205g,Cluster7264
S. cerevisiae,gene-YML025C,K. lactis,gene:KLLA0_B01540g,Cluster7264
C. glabrata,CAGL0G07205g,K. lactis,gene:KLLA0_B01540g,Cluster7264
C. albicans,orf19.702,S. cerevisiae,gene-YER176W,Cluster7265
K. lactis,gene:KLLA0_F04697g,S. cerevisiae,gene-YIL134W,Cluster7267
K. lactis,gene:KLLA0_F04697g,C. albicans,orf19.6532,Cluster7267
S. cerevisiae,gene-YIL134W,C. albicans,orf19.6532,Cluster7267
S. cerevisiae,gene-YOR130C,K. lactis,gene:KLLA0_E02839g,Cluster7268
S. cerevisiae,gene-YOR130C,C. albicans,orf19.5926,Cluster7268
K. lactis,gene:KLLA0_E02839g,C. albicans,orf19.5926,Cluster7268
K. lactis,gene:KLLA0_E12871g,C. glabrata,CAGL0H07689g,Cluster7269
K. lactis,gene:KLLA0_E12871g,S. cerevisiae,gene-YGL247W,Cluster7269
K. lactis,gene:KLLA0_E12871g,C. albicans,orf19.7441,Cluster7269
C. glabrata,CAGL0H07689g,S. cerevisiae,gene-YGL247W,Cluster7269
C. glabrata,CAGL0H07689g,C. albicans,orf19.7441,Cluster7269
S. cerevisiae,gene-YGL247W,C. albicans,orf19.7441,Cluster7269
K. lactis,gene:KLLA0_C10527g,S. cerevisiae,gene-YHR036W,Cluster7270
K. lactis,gene:KLLA0_C10527g,C. albicans,orf19.474,Cluster7270
S. cerevisiae,gene-YHR036W,C. albicans,orf19.474,Cluster7270
K. lactis,gene:KLLA0_A02057g,S. cerevisiae,gene-YDR414C,Cluster7271
K. lactis,gene:KLLA0_A02057g,C. albicans,orf19.5065,Cluster7271
S. cerevisiae,gene-YDR414C,C. albicans,orf19.5065,Cluster7271
C. albicans,orf19.768,S. cerevisiae,gene-YIL047C,Cluster7272
C. albicans,orf19.768,C. glabrata,CAGL0L00737g,Cluster7272
C. albicans,orf19.768,K. lactis,gene:KLLA0_F27467g,Cluster7272
S. cerevisiae,gene-YIL047C,C. glabrata,CAGL0L00737g,Cluster7272
S. cerevisiae,gene-YIL047C,K. lactis,gene:KLLA0_F27467g,Cluster7272
C. glabrata,CAGL0L00737g,K. lactis,gene:KLLA0_F27467g,Cluster7272
K. lactis,gene:KLLA0_E12321g,S. cerevisiae,gene-YBL032W,Cluster7273
K. lactis,gene:KLLA0_E12321g,C. glabrata,CAGL0L06226g,Cluster7273
K. lactis,gene:KLLA0_E12321g,C. albicans,orf19.5627,Cluster7273
S. cerevisiae,gene-YBL032W,C. glabrata,CAGL0L06226g,Cluster7273
S. cerevisiae,gene-YBL032W,C. albicans,orf19.5627,Cluster7273
C. glabrata,CAGL0L06226g,C. albicans,orf19.5627,Cluster7273
C. albicans,orf19.5771,S. cerevisiae,gene-YBR233W,Cluster7274
C. albicans,orf19.5771,K. lactis,gene:KLLA0_F10703g,Cluster7274
S. cerevisiae,gene-YBR233W,K. lactis,gene:KLLA0_F10703g,Cluster7274
C. albicans,orf19.688,S. cerevisiae,gene-YNL306W,Cluster7275
C. albicans,orf19.688,K. lactis,gene:KLLA0_E07459g,Cluster7275
S. cerevisiae,gene-YNL306W,K. lactis,gene:KLLA0_E07459g,Cluster7275
C. albicans,orf19.3421.1,S. cerevisiae,gene-YBL093C,Cluster7276
C. albicans,orf19.3421.1,K. lactis,gene:KLLA0_E06821g,Cluster7276
S. cerevisiae,gene-YBL093C,K. lactis,gene:KLLA0_E06821g,Cluster7276
C. albicans,orf19.3733,S. cerevisiae,gene-YNL009W,Cluster7278
C. albicans,orf19.3733,C. glabrata,CAGL0H03663g,Cluster7278
C. albicans,orf19.3733,S. cerevisiae,gene-YLR174W,Cluster7278
C. albicans,orf19.3733,K. lactis,gene:KLLA0_F12342g,Cluster7278
S. cerevisiae,gene-YNL009W,C. glabrata,CAGL0H03663g,Cluster7278
S. cerevisiae,gene-YNL009W,K. lactis,gene:KLLA0_F12342g,Cluster7278
C. glabrata,CAGL0H03663g,S. cerevisiae,gene-YLR174W,Cluster7278
C. glabrata,CAGL0H03663g,K. lactis,gene:KLLA0_F12342g,Cluster7278
S. cerevisiae,gene-YLR174W,K. lactis,gene:KLLA0_F12342g,Cluster7278
C. albicans,orf19.4637,K. lactis,gene:KLLA0_F19580g,Cluster7279
C. albicans,orf19.4637,S. cerevisiae,gene-YLR097C,Cluster7279
K. lactis,gene:KLLA0_F19580g,S. cerevisiae,gene-YLR097C,Cluster7279
S. cerevisiae,gene-YER095W,K. lactis,gene:KLLA0_E20241g,Cluster7281
S. cerevisiae,gene-YER095W,C. albicans,orf19.3752,Cluster7281
K. lactis,gene:KLLA0_E20241g,C. albicans,orf19.3752,Cluster7281
K. lactis,gene:KLLA0_B12078g,S. cerevisiae,gene-YBR088C,Cluster7282
K. lactis,gene:KLLA0_B12078g,C. glabrata,CAGL0D01716g,Cluster7282
K. lactis,gene:KLLA0_B12078g,C. albicans,orf19.4616,Cluster7282
S. cerevisiae,gene-YBR088C,C. glabrata,CAGL0D01716g,Cluster7282
S. cerevisiae,gene-YBR088C,C. albicans,orf19.4616,Cluster7282
C. glabrata,CAGL0D01716g,C. albicans,orf19.4616,Cluster7282
K. lactis,gene:KLLA0_E17513g,C. glabrata,CAGL0M10373g,Cluster7283
K. lactis,gene:KLLA0_E17513g,S. cerevisiae,gene-YDR004W,Cluster7283
K. lactis,gene:KLLA0_E17513g,C. albicans,orf19.2174,Cluster7283
C. glabrata,CAGL0M10373g,S. cerevisiae,gene-YDR004W,Cluster7283
C. glabrata,CAGL0M10373g,C. albicans,orf19.2174,Cluster7283
S. cerevisiae,gene-YDR004W,C. albicans,orf19.2174,Cluster7283
S. cerevisiae,gene-YER179W,K. lactis,gene:KLLA0_F11957g,Cluster7284
S. cerevisiae,gene-YER179W,C. albicans,orf19.3760,Cluster7284
K. lactis,gene:KLLA0_F11957g,C. albicans,orf19.3760,Cluster7284
C. glabrata,CAGL0F03267g,S. cerevisiae,gene-YDR326C,Cluster7285
C. glabrata,CAGL0F03267g,K. lactis,gene:KLLA0_E16919g,Cluster7285
C. glabrata,CAGL0F03267g,C. albicans,orf19.4423,Cluster7285
S. cerevisiae,gene-YDR326C,K. lactis,gene:KLLA0_E16919g,Cluster7285
S. cerevisiae,gene-YDR326C,C. albicans,orf19.4423,Cluster7285
K. lactis,gene:KLLA0_E16919g,C. albicans,orf19.4423,Cluster7285
C. albicans,orf19.90,K. lactis,gene:KLLA0_D05555g,Cluster7286
C. albicans,orf19.90,S. cerevisiae,gene-YLR072W,Cluster7286
C. albicans,orf19.90,S. cerevisiae,gene-YFL042C,Cluster7286
K. lactis,gene:KLLA0_D05555g,S. cerevisiae,gene-YLR072W,Cluster7286
K. lactis,gene:KLLA0_D05555g,S. cerevisiae,gene-YFL042C,Cluster7286
S. cerevisiae,gene-YLR034C,K. lactis,gene:KLLA0_F17391g,Cluster7287
S. cerevisiae,gene-YLR034C,C. albicans,orf19.2069,Cluster7287
K. lactis,gene:KLLA0_F17391g,C. albicans,orf19.2069,Cluster7287
S. cerevisiae,gene-YHR050W,C. glabrata,CAGL0E01969g,Cluster7288
S. cerevisiae,gene-YHR050W,K. lactis,gene:KLLA0_A03740g,Cluster7288
S. cerevisiae,gene-YHR050W,K. lactis,gene:KLLA0_D09581g,Cluster7288
S. cerevisiae,gene-YHR050W,C. albicans,orf19.2270,Cluster7288
C. glabrata,CAGL0E01969g,S. cerevisiae,gene-YOL122C,Cluster7288
C. glabrata,CAGL0E01969g,K. lactis,gene:KLLA0_A03740g,Cluster7288
C. glabrata,CAGL0E01969g,K. lactis,gene:KLLA0_D09581g,Cluster7288
C. glabrata,CAGL0E01969g,C. albicans,orf19.2270,Cluster7288
S. cerevisiae,gene-YOL122C,K. lactis,gene:KLLA0_A03740g,Cluster7288
S. cerevisiae,gene-YOL122C,K. lactis,gene:KLLA0_D09581g,Cluster7288
S. cerevisiae,gene-YOL122C,C. albicans,orf19.2270,Cluster7288
K. lactis,gene:KLLA0_A03740g,C. albicans,orf19.2270,Cluster7288
K. lactis,gene:KLLA0_D09581g,C. albicans,orf19.2270,Cluster7288
C. albicans,orf19.172,S. cerevisiae,gene-YNL113W,Cluster7289
C. albicans,orf19.172,K. lactis,gene:KLLA0_F23760g,Cluster7289
S. cerevisiae,gene-YNL113W,K. lactis,gene:KLLA0_F23760g,Cluster7289
S. cerevisiae,gene-YDL036C,K. lactis,gene:KLLA0_F24794g,Cluster7290
S. cerevisiae,gene-YDL036C,C. albicans,orf19.3177,Cluster7290
K. lactis,gene:KLLA0_F24794g,S. cerevisiae,gene-YOL066C,Cluster7290
K. lactis,gene:KLLA0_F24794g,C. albicans,orf19.3177,Cluster7290
S. cerevisiae,gene-YOL066C,C. albicans,orf19.3177,Cluster7290
C. albicans,orf19.3788.1,K. lactis,gene:KLLA0_E10847g,Cluster7303
C. albicans,orf19.3788.1,S. cerevisiae,gene-YGL030W,Cluster7303
C. albicans,orf19.3788.1,C. glabrata,CAGL0A01540g,Cluster7303
K. lactis,gene:KLLA0_E10847g,S. cerevisiae,gene-YGL030W,Cluster7303
K. lactis,gene:KLLA0_E10847g,C. glabrata,CAGL0A01540g,Cluster7303
S. cerevisiae,gene-YGL030W,C. glabrata,CAGL0A01540g,Cluster7303
K. lactis,gene:KLLA0_F13728g,S. cerevisiae,gene-YMR091C,Cluster7305
K. lactis,gene:KLLA0_F13728g,C. albicans,orf19.2055,Cluster7305
S. cerevisiae,gene-YMR091C,C. albicans,orf19.2055,Cluster7305
C. albicans,orf19.7195,S. cerevisiae,gene-YGL058W,Cluster731
C. albicans,orf19.7195,K. lactis,gene:KLLA0_C05632g,Cluster731
S. cerevisiae,gene-YGL058W,K. lactis,gene:KLLA0_C05632g,Cluster731
C. glabrata,CAGL0F01463g,S. cerevisiae,gene-YOR010C,Cluster7317
S. cerevisiae,gene-YOL094C,C. glabrata,CAGL0I07645g,Cluster732
S. cerevisiae,gene-YOL094C,K. lactis,gene:KLLA0_C03718g,Cluster732
S. cerevisiae,gene-YOL094C,C. albicans,orf19.7658,Cluster732
C. glabrata,CAGL0I07645g,K. lactis,gene:KLLA0_C03718g,Cluster732
C. glabrata,CAGL0I07645g,C. albicans,orf19.7658,Cluster732
K. lactis,gene:KLLA0_C03718g,C. albicans,orf19.7658,Cluster732
S. cerevisiae,gene-YJR126C,K. lactis,gene:KLLA0_B04543g,Cluster7320
C. glabrata,CAGL0C03872g,S. cerevisiae,gene-YIR041W,Cluster7323
S. cerevisiae,gene-YGL197W,C. albicans,orf19.6760,Cluster7328
K. lactis,gene:KLLA0_A04125g,C. albicans,orf19.4246,Cluster7329
C. albicans,orf19.2721,K. lactis,gene:KLLA0_F04972g,Cluster733
C. albicans,orf19.2721,S. cerevisiae,gene-YLR215C,Cluster733
K. lactis,gene:KLLA0_F04972g,S. cerevisiae,gene-YLR215C,Cluster733
C. albicans,orf19.484,K. lactis,gene:KLLA0_C09647g,Cluster7330
C. albicans,orf19.484,S. cerevisiae,gene-YPL173W,Cluster7330
C. albicans,orf19.484,C. glabrata,CAGL0F03663g,Cluster7330
K. lactis,gene:KLLA0_C09647g,S. cerevisiae,gene-YPL173W,Cluster7330
K. lactis,gene:KLLA0_C09647g,C. glabrata,CAGL0F03663g,Cluster7330
S. cerevisiae,gene-YPL173W,C. glabrata,CAGL0F03663g,Cluster7330
C. albicans,orf19.2426,C. glabrata,CAGL0J10362g,Cluster7331
C. albicans,orf19.2426,S. cerevisiae,gene-YGL101W,Cluster7331
C. albicans,orf19.2426,K. lactis,gene:KLLA0_F06798g,Cluster7331
C. glabrata,CAGL0J10362g,S. cerevisiae,gene-YGL101W,Cluster7331
C. glabrata,CAGL0J10362g,K. lactis,gene:KLLA0_F06798g,Cluster7331
S. cerevisiae,gene-YGL101W,K. lactis,gene:KLLA0_F06798g,Cluster7331
K. lactis,gene:KLLA0_E11419g,S. cerevisiae,gene-YPR055W,Cluster7332
K. lactis,gene:KLLA0_E11419g,C. albicans,orf19.3647,Cluster7332
S. cerevisiae,gene-YPR055W,C. albicans,orf19.3647,Cluster7332
K. lactis,gene:KLLA0_A10769g,S. cerevisiae,gene-YFR011C,Cluster7333
K. lactis,gene:KLLA0_A10769g,C. albicans,orf19.6062.3,Cluster7333
S. cerevisiae,gene-YFR011C,C. albicans,orf19.6062.3,Cluster7333
K. lactis,gene:KLLA0_C02761g,S. cerevisiae,gene-YGR255C,Cluster7334
K. lactis,gene:KLLA0_C02761g,C. albicans,orf19.3058,Cluster7334
S. cerevisiae,gene-YGR255C,C. albicans,orf19.3058,Cluster7334
C. albicans,orf19.3355,S. cerevisiae,gene-YOR155C,Cluster7335
C. albicans,orf19.3355,K. lactis,gene:KLLA0_A02365g,Cluster7335
S. cerevisiae,gene-YOR155C,K. lactis,gene:KLLA0_A02365g,Cluster7335
C. albicans,orf19.7257,K. lactis,gene:KLLA0_C10032g,Cluster7336
C. albicans,orf19.7257,S. cerevisiae,gene-YPL164C,Cluster7336
K. lactis,gene:KLLA0_C10032g,S. cerevisiae,gene-YPL164C,Cluster7336
S. cerevisiae,gene-YMR167W,C. glabrata,CAGL0F07733g,Cluster7337
S. cerevisiae,gene-YMR167W,K. lactis,gene:KLLA0_D09955g,Cluster7337
S. cerevisiae,gene-YMR167W,C. albicans,orf19.4162,Cluster7337
C. glabrata,CAGL0F07733g,K. lactis,gene:KLLA0_D09955g,Cluster7337
C. glabrata,CAGL0F07733g,C. albicans,orf19.4162,Cluster7337
K. lactis,gene:KLLA0_D09955g,C. albicans,orf19.4162,Cluster7337
C. albicans,orf19.1743,S. cerevisiae,gene-YAL054C,Cluster7338
C. albicans,orf19.1743,K. lactis,gene:KLLA0_A03333g,Cluster7338
S. cerevisiae,gene-YAL054C,K. lactis,gene:KLLA0_A03333g,Cluster7338
S. cerevisiae,gene-YLR153C,K. lactis,gene:KLLA0_D17336g,Cluster7339
S. cerevisiae,gene-YLR153C,C. albicans,orf19.1064,Cluster7339
K. lactis,gene:KLLA0_D17336g,C. albicans,orf19.1064,Cluster7339
K. lactis,gene:KLLA0_E23453g,S. cerevisiae,gene-YBR198C,Cluster734
K. lactis,gene:KLLA0_E23453g,C. albicans,orf19.536,Cluster734
S. cerevisiae,gene-YBR198C,C. albicans,orf19.536,Cluster734
S. cerevisiae,gene-YER114C,C. glabrata,CAGL0G03509g,Cluster7345
S. cerevisiae,gene-YER114C,K. lactis,gene:KLLA0_E20879g,Cluster7345
C. glabrata,CAGL0G03509g,K. lactis,gene:KLLA0_E20879g,Cluster7345
K. lactis,gene:KLLA0_E20285g,S. cerevisiae,gene-YBL064C,Cluster7346
S. cerevisiae,gene-YBR286W,K. lactis,gene:KLLA0_D06424g,Cluster735
S. cerevisiae,gene-YBR286W,C. albicans,orf19.3591,Cluster735
K. lactis,gene:KLLA0_D06424g,C. albicans,orf19.3591,Cluster735
C. glabrata,CAGL0L04598g,S. cerevisiae,gene-YOR173W,Cluster7352
C. glabrata,CAGL0L06842g,S. cerevisiae,gene-YDL080C,Cluster7353
K. lactis,gene:KLLA0_E07525g,C. glabrata,CAGL0E01705g,Cluster7358
K. lactis,gene:KLLA0_E07525g,S. cerevisiae,gene-YOL126C,Cluster7358
K. lactis,gene:KLLA0_E07525g,C. albicans,orf19.7481,Cluster7358
C. glabrata,CAGL0E01705g,S. cerevisiae,gene-YOL126C,Cluster7358
C. glabrata,CAGL0E01705g,C. albicans,orf19.7481,Cluster7358
S. cerevisiae,gene-YOL126C,C. albicans,orf19.7481,Cluster7358
C. albicans,orf19.7177,C. glabrata,CAGL0J06776g,Cluster736
C. albicans,orf19.7177,S. cerevisiae,gene-YPL125W,Cluster736
C. albicans,orf19.7177,K. lactis,gene:KLLA0_D06633g,Cluster736
C. glabrata,CAGL0J06776g,S. cerevisiae,gene-YPL125W,Cluster736
C. glabrata,CAGL0J06776g,K. lactis,gene:KLLA0_D06633g,Cluster736
S. cerevisiae,gene-YPL125W,K. lactis,gene:KLLA0_D06633g,Cluster736
S. cerevisiae,gene-YJL219W,C. albicans,orf19.2023,Cluster737
S. cerevisiae,gene-YJL219W,C. glabrata,CAGL0D02662g,Cluster737
C. albicans,orf19.2023,C. glabrata,CAGL0D02662g,Cluster737
C. albicans,orf19.2023,S. cerevisiae,gene-YMR011W,Cluster737
C. glabrata,CAGL0D02662g,S. cerevisiae,gene-YMR011W,Cluster737
S. cerevisiae,gene-YIR031C,K. lactis,gene:KLLA0_F23914g,Cluster7371
S. cerevisiae,gene-YIR031C,C. albicans,orf19.4833,Cluster7371
K. lactis,gene:KLLA0_F23914g,C. albicans,orf19.4833,Cluster7371
S. cerevisiae,gene-YNCD0027C,C. glabrata,CAGL0M01584r,Cluster7372
C. albicans,orf19.4813,K. lactis,gene:KLLA0_C07172g,Cluster738
C. albicans,orf19.4813,S. cerevisiae,gene-YMR217W,Cluster738
K. lactis,gene:KLLA0_C07172g,S. cerevisiae,gene-YMR217W,Cluster738
K. lactis,gene:KLLA0_D01430g,S. cerevisiae,gene-YMR281W,Cluster7380
K. lactis,gene:KLLA0_D01430g,C. albicans,orf19.4903,Cluster7380
S. cerevisiae,gene-YMR281W,C. albicans,orf19.4903,Cluster7380
C. glabrata,CAGL0H07029g,S. cerevisiae,gene-YDR322W,Cluster7381
C. glabrata,CAGL0H07029g,K. lactis,gene:KLLA0_D13090g,Cluster7381
C. glabrata,CAGL0H07029g,C. albicans,orf19.863,Cluster7381
S. cerevisiae,gene-YDR322W,K. lactis,gene:KLLA0_D13090g,Cluster7381
S. cerevisiae,gene-YDR322W,C. albicans,orf19.863,Cluster7381
K. lactis,gene:KLLA0_D13090g,C. albicans,orf19.863,Cluster7381
K. lactis,gene:KLLA0_C03520g,S. cerevisiae,gene-YCR035C,Cluster7382
K. lactis,gene:KLLA0_C03520g,C. albicans,orf19.6259,Cluster7382
S. cerevisiae,gene-YCR035C,C. albicans,orf19.6259,Cluster7382
C. albicans,orf19.1887,K. lactis,gene:KLLA0_F15576g,Cluster7383
C. albicans,orf19.1887,S. cerevisiae,gene-YLR020C,Cluster7383
C. albicans,orf19.1887,C. glabrata,CAGL0D03256g,Cluster7383
K. lactis,gene:KLLA0_F15576g,S. cerevisiae,gene-YLR020C,Cluster7383
K. lactis,gene:KLLA0_F15576g,C. glabrata,CAGL0D03256g,Cluster7383
S. cerevisiae,gene-YLR020C,C. glabrata,CAGL0D03256g,Cluster7383
C. albicans,orf19.395,K. lactis,gene:KLLA0_A09185g,Cluster7384
C. albicans,orf19.395,S. cerevisiae,gene-YGR254W,Cluster7384
K. lactis,gene:KLLA0_A09185g,S. cerevisiae,gene-YGR254W,Cluster7384
K. lactis,gene:KLLA0_E08361g,C. glabrata,CAGL0M06941g,Cluster7385
K. lactis,gene:KLLA0_E08361g,S. cerevisiae,gene-YNL022C,Cluster7385
K. lactis,gene:KLLA0_E08361g,C. albicans,orf19.2604,Cluster7385
C. glabrata,CAGL0M06941g,S. cerevisiae,gene-YNL022C,Cluster7385
C. glabrata,CAGL0M06941g,C. albicans,orf19.2604,Cluster7385
S. cerevisiae,gene-YNL022C,C. albicans,orf19.2604,Cluster7385
S. cerevisiae,gene-YBR095C,K. lactis,gene:KLLA0_B11990g,Cluster7386
S. cerevisiae,gene-YBR095C,C. albicans,orf19.4615,Cluster7386
K. lactis,gene:KLLA0_B11990g,C. albicans,orf19.4615,Cluster7386
S. cerevisiae,gene-YKL140W,C. albicans,orf19.2050,Cluster7389
K. lactis,gene:KLLA0_C18722g,S. cerevisiae,gene-YNR049C,Cluster739
K. lactis,gene:KLLA0_C18722g,C. albicans,orf19.5248,Cluster739
S. cerevisiae,gene-YNR049C,C. albicans,orf19.5248,Cluster739
C. albicans,orf19.4602,S. cerevisiae,gene-YKL085W,Cluster7390
C. albicans,orf19.4602,K. lactis,gene:KLLA0_F25960g,Cluster7390
S. cerevisiae,gene-YKL085W,K. lactis,gene:KLLA0_F25960g,Cluster7390
K. lactis,gene:KLLA0_F19712g,S. cerevisiae,gene-YDR127W,Cluster7391
K. lactis,gene:KLLA0_F19712g,C. albicans,orf19.4704,Cluster7391
S. cerevisiae,gene-YDR127W,C. albicans,orf19.4704,Cluster7391
C. albicans,orf19.2829,C. glabrata,CAGL0J05720g,Cluster7392
C. albicans,orf19.2829,S. cerevisiae,gene-YNL149C,Cluster7392
C. albicans,orf19.2829,K. lactis,gene:KLLA0_A11506g,Cluster7392
C. glabrata,CAGL0J05720g,S. cerevisiae,gene-YNL149C,Cluster7392
C. glabrata,CAGL0J05720g,K. lactis,gene:KLLA0_A11506g,Cluster7392
S. cerevisiae,gene-YNL149C,K. lactis,gene:KLLA0_A11506g,Cluster7392
S. cerevisiae,gene-YBR123C,C. glabrata,CAGL0J09878g,Cluster7393
S. cerevisiae,gene-YBR123C,K. lactis,gene:KLLA0_B08866g,Cluster7393
S. cerevisiae,gene-YBR123C,C. albicans,orf19.4601,Cluster7393
C. glabrata,CAGL0J09878g,K. lactis,gene:KLLA0_B08866g,Cluster7393
C. glabrata,CAGL0J09878g,C. albicans,orf19.4601,Cluster7393
K. lactis,gene:KLLA0_B08866g,C. albicans,orf19.4601,Cluster7393
S. cerevisiae,gene-YPL217C,K. lactis,gene:KLLA0_B02068g,Cluster7394
S. cerevisiae,gene-YPL217C,C. albicans,orf19.2504,Cluster7394
K. lactis,gene:KLLA0_B02068g,C. albicans,orf19.2504,Cluster7394
S. cerevisiae,gene-YKR044W,C. glabrata,CAGL0L03333g,Cluster7396
S. cerevisiae,gene-YKR044W,C. albicans,orf19.2200,Cluster7396
C. glabrata,CAGL0L03333g,C. albicans,orf19.2200,Cluster7396
S. cerevisiae,gene-YML005W,C. albicans,orf19.7369,Cluster7398
C. albicans,orf19.6730,K. lactis,gene:KLLA0_A11066g,Cluster740
C. albicans,orf19.6730,S. cerevisiae,gene-YCR016W,Cluster740
K. lactis,gene:KLLA0_A11066g,S. cerevisiae,gene-YCR016W,Cluster740
C. albicans,orf19.4229,S. cerevisiae,gene-YOR163W,Cluster7400
C. albicans,orf19.4229,K. lactis,gene:KLLA0_F20273g,Cluster7400
S. cerevisiae,gene-YOR163W,K. lactis,gene:KLLA0_F20273g,Cluster7400
K. lactis,gene:KLLA0_E17997g,S. cerevisiae,gene-YIR026C,Cluster7401
K. lactis,gene:KLLA0_E17997g,C. albicans,orf19.4401,Cluster7401
S. cerevisiae,gene-YIR026C,C. albicans,orf19.4401,Cluster7401
K. lactis,gene:KLLA0_E21759g,C. glabrata,CAGL0I01012g,Cluster7402
K. lactis,gene:KLLA0_E21759g,S. cerevisiae,gene-YOR036W,Cluster7402
K. lactis,gene:KLLA0_E21759g,C. albicans,orf19.4292,Cluster7402
C. glabrata,CAGL0I01012g,S. cerevisiae,gene-YOR036W,Cluster7402
C. glabrata,CAGL0I01012g,C. albicans,orf19.4292,Cluster7402
S. cerevisiae,gene-YOR036W,C. albicans,orf19.4292,Cluster7402
C. albicans,orf19.1842,K. lactis,gene:KLLA0_C03410g,Cluster7403
C. albicans,orf19.1842,S. cerevisiae,gene-YCR038C,Cluster7403
K. lactis,gene:KLLA0_C03410g,S. cerevisiae,gene-YCR038C,Cluster7403
K. lactis,gene:KLLA0_D04576g,C. glabrata,CAGL0K10406g,Cluster7406
K. lactis,gene:KLLA0_D04576g,S. cerevisiae,gene-YFR018C,Cluster7406
C. glabrata,CAGL0K10406g,S. cerevisiae,gene-YFR018C,Cluster7406
C. glabrata,CAGL0K10472g,K. lactis,gene:KLLA0_A10857g,Cluster7407
K. lactis,gene:KLLA0_B00693g,S. cerevisiae,gene-YER032W,Cluster7409
K. lactis,gene:KLLA0_B00693g,C. glabrata,CAGL0C02431g,Cluster7409
S. cerevisiae,gene-YER032W,C. glabrata,CAGL0C02431g,Cluster7409
K. lactis,gene:KLLA0_E12563g,S. cerevisiae,gene-YDR059C,Cluster741
K. lactis,gene:KLLA0_E12563g,C. albicans,orf19.7571,Cluster741
S. cerevisiae,gene-YDR059C,C. albicans,orf19.7571,Cluster741
C. albicans,orf19.1902,S. cerevisiae,gene-YPR144C,Cluster742
