gene_id,transcript_id,exon_length,cds_length,utr_size,utr_percentage,match,species
orf19.6193,orf19.6193-T,3786,3786,0,0.0,True,C. albicans
orf19.6194,orf19.6194-T,942,942,0,0.0,True,C. albicans
orf19.6195,orf19.6195-T,2235,2235,0,0.0,True,C. albicans
orf19.6196,orf19.6196-T,567,567,0,0.0,True,C. albicans
orf19.6197,orf19.6197-T,1650,1650,0,0.0,True,C. albicans
orf19.6198.1,orf19.6198.1-T,312,312,0,0.0,True,C. albicans
orf19.6199,orf19.6199-T,2160,2160,0,0.0,True,C. albicans
orf19.6200,orf19.6200-T,954,954,0,0.0,True,C. albicans
orf19.6202,orf19.6202-T,1077,1077,0,0.0,True,C. albicans
orf19.6203,orf19.6203-T,2937,2937,0,0.0,True,C. albicans
orf19.6205,orf19.6205-T,957,957,0,0.0,True,C. albicans
orf19.6208,orf19.6208-T,2280,2280,0,0.0,True,C. albicans
orf19.6209,orf19.6209-T,1434,1434,0,0.0,True,C. albicans
orf19.6211,orf19.6211-T,1656,1656,0,0.0,True,C. albicans
orf19.6213,orf19.6213-T,903,903,0,0.0,True,C. albicans
orf19.6214,orf19.6214-T,3237,3237,0,0.0,True,C. albicans
orf19.6217,orf19.6217-T,3798,3798,0,0.0,True,C. albicans
orf19.6219,orf19.6219-T,1356,1356,0,0.0,True,C. albicans
orf19.6220,orf19.6220-T,2697,2697,0,0.0,True,C. albicans
orf19.6220.3,orf19.6220.3-T,471,471,0,0.0,True,C. albicans
orf19.6220.4,orf19.6220.4-T,369,369,0,0.0,True,C. albicans
orf19.6222,orf19.6222-T,2829,2829,0,0.0,True,C. albicans
orf19.6222.1,orf19.6222.1-T,204,204,0,0.0,True,C. albicans
orf19.6224,orf19.6224-T,1494,1494,0,0.0,True,C. albicans
orf19.6225,orf19.6225-T,2055,2055,0,0.0,True,C. albicans
orf19.6225.1,orf19.6225.1-T,294,294,0,0.0,True,C. albicans
orf19.6227,orf19.6227-T,993,993,0,0.0,True,C. albicans
orf19.6229,orf19.6229-T,1458,1458,0,0.0,True,C. albicans
orf19.6230,orf19.6230-T,1176,1176,0,0.0,True,C. albicans
orf19.6231,orf19.6231-T,432,432,0,0.0,True,C. albicans
orf19.6232,orf19.6232-T,2502,2502,0,0.0,True,C. albicans
orf19.6233,orf19.6233-T,1524,1524,0,0.0,True,C. albicans
orf19.6234,orf19.6234-T,1605,1605,0,0.0,True,C. albicans
orf19.6235,orf19.6235-T,387,387,0,0.0,True,C. albicans
orf19.6236,orf19.6236-T,630,630,0,0.0,True,C. albicans
orf19.6237,orf19.6237-T,711,711,0,0.0,True,C. albicans
orf19.6238,orf19.6238-T,1203,1203,0,0.0,True,C. albicans
orf19.6239,orf19.6239-T,1032,1032,0,0.0,True,C. albicans
orf19.6240,orf19.6240-T,1584,1584,0,0.0,True,C. albicans
orf19.6242,orf19.6242-T,960,960,0,0.0,True,C. albicans
orf19.6243,orf19.6243-T,3063,3063,0,0.0,True,C. albicans
orf19.6244,orf19.6244-T,2322,2322,0,0.0,True,C. albicans
orf19.6245,orf19.6245-T,1701,1701,0,0.0,True,C. albicans
orf19.6246,orf19.6246-T,567,567,0,0.0,True,C. albicans
orf19.6247,orf19.6247-T,2616,2616,0,0.0,True,C. albicans
orf19.6247.1,orf19.6247.1-T,144,144,0,0.0,True,C. albicans
orf19.6248,orf19.6248-T,702,702,0,0.0,True,C. albicans
orf19.6249,orf19.6249-T,2427,2427,0,0.0,True,C. albicans
orf19.6250,orf19.6250-T,1044,1044,0,0.0,True,C. albicans
orf19.6252,orf19.6252-T,1203,1203,0,0.0,True,C. albicans
orf19.6253,orf19.6253-T,438,438,0,0.0,True,C. albicans
orf19.6254,orf19.6254-T,1038,1038,0,0.0,True,C. albicans
orf19.6255,orf19.6255-T,1314,1314,0,0.0,True,C. albicans
orf19.6257,orf19.6257-T,6381,6381,0,0.0,True,C. albicans
orf19.6259,orf19.6259-T,1122,1122,0,0.0,True,C. albicans
orf19.6260,orf19.6260-T,4119,4119,0,0.0,True,C. albicans
orf19.6261,orf19.6261-T,6822,6822,0,0.0,True,C. albicans
orf19.6263,orf19.6263-T,1398,1398,0,0.0,True,C. albicans
orf19.6264,orf19.6264-T,717,717,0,0.0,True,C. albicans
orf19.6264.3,orf19.6264.3-T,528,528,0,0.0,True,C. albicans
orf19.6264.4,orf19.6264.4-T,156,156,0,0.0,True,C. albicans
orf19.6265,orf19.6265-T,393,393,0,0.0,True,C. albicans
orf19.6265.1,orf19.6265.1-T,399,399,0,0.0,True,C. albicans
orf19.6266,orf19.6266-T,2616,2616,0,0.0,True,C. albicans
orf19.6267,orf19.6267-T,1368,1368,0,0.0,True,C. albicans
orf19.6268,orf19.6268-T,2175,2175,0,0.0,True,C. albicans
orf19.6269,orf19.6269-T,2586,2586,0,0.0,True,C. albicans
orf19.6271,orf19.6271-T,2133,2133,0,0.0,True,C. albicans
orf19.6272,orf19.6272-T,777,777,0,0.0,True,C. albicans
orf19.6273,orf19.6273-T,324,324,0,0.0,True,C. albicans
orf19.6274,orf19.6274-T,528,528,0,0.0,True,C. albicans
orf19.6275,orf19.6275-T,1698,1698,0,0.0,True,C. albicans
orf19.6276,orf19.6276-T,2622,2622,0,0.0,True,C. albicans
orf19.6277,orf19.6277-T,3360,3360,0,0.0,True,C. albicans
orf19.6280,orf19.6280-T,354,354,0,0.0,True,C. albicans
orf19.6282,orf19.6282-T,2448,2448,0,0.0,True,C. albicans
orf19.6283,orf19.6283-T,789,789,0,0.0,True,C. albicans
orf19.6284,orf19.6284-T,918,918,0,0.0,True,C. albicans
orf19.6285,orf19.6285-T,993,993,0,0.0,True,C. albicans
orf19.6286,orf19.6286-T,597,597,0,0.0,True,C. albicans
orf19.6286.2,orf19.6286.2-T,249,249,0,0.0,True,C. albicans
orf19.6287,orf19.6287-T,1251,1251,0,0.0,True,C. albicans
orf19.6288,orf19.6288-T,495,495,0,0.0,True,C. albicans
orf19.6291,orf19.6291-T,3294,3294,0,0.0,True,C. albicans
orf19.6293,orf19.6293-T,603,603,0,0.0,True,C. albicans
orf19.6294,orf19.6294-T,5847,5847,0,0.0,True,C. albicans
orf19.6295,orf19.6295-T,1569,1569,0,0.0,True,C. albicans
orf19.6296,orf19.6296-T,786,786,0,0.0,True,C. albicans
orf19.6297,orf19.6297-T,1470,1470,0,0.0,True,C. albicans
orf19.6298,orf19.6298-T,1896,1896,0,0.0,True,C. albicans
orf19.6302,orf19.6302-T,846,846,0,0.0,True,C. albicans
orf19.6304,orf19.6304-T,990,990,0,0.0,True,C. albicans
orf19.6305,orf19.6305-T,1110,1110,0,0.0,True,C. albicans
orf19.6306,orf19.6306-T,1506,1506,0,0.0,True,C. albicans
orf19.6307,orf19.6307-T,1389,1389,0,0.0,True,C. albicans
orf19.6308,orf19.6308-T,777,777,0,0.0,True,C. albicans
orf19.6309,orf19.6309-T,1914,1914,0,0.0,True,C. albicans
orf19.6310,orf19.6310-T,2421,2421,0,0.0,True,C. albicans
orf19.6311,orf19.6311-T,306,306,0,0.0,True,C. albicans
orf19.6312,orf19.6312-T,756,756,0,0.0,True,C. albicans
orf19.6313,orf19.6313-T,2160,2160,0,0.0,True,C. albicans
orf19.6313.2,orf19.6313.2-T,492,492,0,0.0,True,C. albicans
orf19.6314,orf19.6314-T,447,447,0,0.0,True,C. albicans
orf19.6315,orf19.6315-T,570,570,0,0.0,True,C. albicans
orf19.6316,orf19.6316-T,1686,1686,0,0.0,True,C. albicans
orf19.6316.4,orf19.6316.4-T,267,267,0,0.0,True,C. albicans
orf19.6317,orf19.6317-T,4113,4113,0,0.0,True,C. albicans
orf19.6318,orf19.6318-T,333,333,0,0.0,True,C. albicans
orf19.6319,orf19.6319-T,1977,1977,0,0.0,True,C. albicans
orf19.6321,orf19.6321-T,327,327,0,0.0,True,C. albicans
orf19.6322,orf19.6322-T,846,846,0,0.0,True,C. albicans
orf19.6323,orf19.6323-T,459,459,0,0.0,True,C. albicans
orf19.6324,orf19.6324-T,2238,2238,0,0.0,True,C. albicans
orf19.6325.1,orf19.6325.1-T,246,246,0,0.0,True,C. albicans
orf19.6326,orf19.6326-T,786,786,0,0.0,True,C. albicans
orf19.6327,orf19.6327-T,594,594,0,0.0,True,C. albicans
orf19.6328,orf19.6328-T,369,369,0,0.0,True,C. albicans
orf19.6329,orf19.6329-T,1086,1086,0,0.0,True,C. albicans
orf19.633,orf19.633-T,912,912,0,0.0,True,C. albicans
orf19.6336,orf19.6336-T,2619,2619,0,0.0,True,C. albicans
orf19.6337,orf19.6337-T,531,531,0,0.0,True,C. albicans
orf19.6338,orf19.6338-T,387,387,0,0.0,True,C. albicans
orf19.6339,orf19.6339-T,345,345,0,0.0,True,C. albicans
orf19.634,orf19.634-T,870,870,0,0.0,True,C. albicans
orf19.6340,orf19.6340-T,645,645,0,0.0,True,C. albicans
orf19.6341,orf19.6341-T,915,915,0,0.0,True,C. albicans
orf19.6342,orf19.6342-T,486,486,0,0.0,True,C. albicans
orf19.6343,orf19.6343-T,1014,1014,0,0.0,True,C. albicans
orf19.6344,orf19.6344-T,1173,1173,0,0.0,True,C. albicans
orf19.6345,orf19.6345-T,2793,2793,0,0.0,True,C. albicans
orf19.6346,orf19.6346-T,966,966,0,0.0,True,C. albicans
orf19.6347,orf19.6347-T,1563,1563,0,0.0,True,C. albicans
orf19.6348,orf19.6348-T,2826,2826,0,0.0,True,C. albicans
orf19.6349,orf19.6349-T,1008,1008,0,0.0,True,C. albicans
orf19.635,orf19.635-T,582,582,0,0.0,True,C. albicans
orf19.6350,orf19.6350-T,543,543,0,0.0,True,C. albicans
orf19.6351,orf19.6351-T,1404,1404,0,0.0,True,C. albicans
orf19.6353,orf19.6353-T,2079,2079,0,0.0,True,C. albicans
orf19.6354,orf19.6354-T,651,651,0,0.0,True,C. albicans
orf19.6355,orf19.6355-T,1554,1554,0,0.0,True,C. albicans
orf19.6356,orf19.6356-T,2736,2736,0,0.0,True,C. albicans
orf19.6357,orf19.6357-T,2091,2091,0,0.0,True,C. albicans
orf19.6358,orf19.6358-T,414,414,0,0.0,True,C. albicans
orf19.6359,orf19.6359-T,402,402,0,0.0,True,C. albicans
orf19.6360,orf19.6360-T,675,675,0,0.0,True,C. albicans
orf19.6362,orf19.6362-T,4401,4401,0,0.0,True,C. albicans
orf19.6365,orf19.6365-T,1119,1119,0,0.0,True,C. albicans
orf19.6366,orf19.6366-T,759,759,0,0.0,True,C. albicans
orf19.6367,orf19.6367-T,1842,1842,0,0.0,True,C. albicans
orf19.6369,orf19.6369-T,1404,1404,0,0.0,True,C. albicans
orf19.637,orf19.637-T,792,792,0,0.0,True,C. albicans
orf19.6371,orf19.6371-T,1275,1275,0,0.0,True,C. albicans
orf19.6373,orf19.6373-T,2724,2724,0,0.0,True,C. albicans
orf19.6374,orf19.6374-T,1131,1131,0,0.0,True,C. albicans
orf19.6375,orf19.6375-T,360,360,0,0.0,True,C. albicans
orf19.6376,orf19.6376-T,1743,1743,0,0.0,True,C. albicans
orf19.6377,orf19.6377-T,1104,1104,0,0.0,True,C. albicans
orf19.6378,orf19.6378-T,798,798,0,0.0,True,C. albicans
orf19.6379,orf19.6379-T,459,459,0,0.0,True,C. albicans
orf19.638,orf19.638-T,1140,1140,0,0.0,True,C. albicans
orf19.6382,orf19.6382-T,4473,4473,0,0.0,True,C. albicans
orf19.6385,orf19.6385-T,2334,2334,0,0.0,True,C. albicans
orf19.6387,orf19.6387-T,2700,2700,0,0.0,True,C. albicans
orf19.639,orf19.639-T,1197,1197,0,0.0,True,C. albicans
orf19.639.1,orf19.639.1-T,276,276,0,0.0,True,C. albicans
orf19.6390,orf19.6390-T,303,303,0,0.0,True,C. albicans
orf19.6391,orf19.6391-T,921,921,0,0.0,True,C. albicans
orf19.6392,orf19.6392-T,1038,1038,0,0.0,True,C. albicans
orf19.6393,orf19.6393-T,1251,1251,0,0.0,True,C. albicans
orf19.6396,orf19.6396-T,4161,4161,0,0.0,True,C. albicans
orf19.6398,orf19.6398-T,1158,1158,0,0.0,True,C. albicans
orf19.6399,orf19.6399-T,903,903,0,0.0,True,C. albicans
orf19.640,orf19.640-T,714,714,0,0.0,True,C. albicans
orf19.6400,orf19.6400-T,666,666,0,0.0,True,C. albicans
orf19.6402,orf19.6402-T,1200,1200,0,0.0,True,C. albicans
orf19.6403,orf19.6403-T,1245,1245,0,0.0,True,C. albicans
orf19.6403.1,orf19.6403.1-T,327,327,0,0.0,True,C. albicans
orf19.6404,orf19.6404-T,1458,1458,0,0.0,True,C. albicans
orf19.6405,orf19.6405-T,897,897,0,0.0,True,C. albicans
orf19.6406,orf19.6406-T,369,369,0,0.0,True,C. albicans
orf19.6407,orf19.6407-T,1353,1353,0,0.0,True,C. albicans
orf19.6408,orf19.6408-T,1620,1620,0,0.0,True,C. albicans
orf19.641,orf19.641-T,903,903,0,0.0,True,C. albicans
orf19.6411,orf19.6411-T,2673,2673,0,0.0,True,C. albicans
orf19.6413,orf19.6413-T,1854,1854,0,0.0,True,C. albicans
orf19.6414,orf19.6414-T,1923,1923,0,0.0,True,C. albicans
orf19.6414.3,orf19.6414.3-T,486,486,0,0.0,True,C. albicans
orf19.6415.1,orf19.6415.1-T,171,171,0,0.0,True,C. albicans
orf19.6416,orf19.6416-T,1398,1398,0,0.0,True,C. albicans
orf19.6417,orf19.6417-T,2529,2529,0,0.0,True,C. albicans
orf19.6418,orf19.6418-T,1263,1263,0,0.0,True,C. albicans
orf19.6419.1,orf19.6419.1-T,333,333,0,0.0,True,C. albicans
orf19.642,orf19.642-T,2775,2775,0,0.0,True,C. albicans
orf19.6420,orf19.6420-T,1371,1371,0,0.0,True,C. albicans
orf19.6422,orf19.6422-T,2508,2508,0,0.0,True,C. albicans
orf19.6423,orf19.6423-T,1029,1029,0,0.0,True,C. albicans
orf19.6424,orf19.6424-T,660,660,0,0.0,True,C. albicans
orf19.6425,orf19.6425-T,3738,3738,0,0.0,True,C. albicans
orf19.643,orf19.643-T,3837,3837,0,0.0,True,C. albicans
orf19.6431,orf19.6431-T,801,801,0,0.0,True,C. albicans
orf19.6432,orf19.6432-T,2301,2301,0,0.0,True,C. albicans
orf19.6434,orf19.6434-T,999,999,0,0.0,True,C. albicans
orf19.6435,orf19.6435-T,399,399,0,0.0,True,C. albicans
orf19.6436,orf19.6436-T,1065,1065,0,0.0,True,C. albicans
orf19.6437,orf19.6437-T,1749,1749,0,0.0,True,C. albicans
orf19.6438,orf19.6438-T,1764,1764,0,0.0,True,C. albicans
orf19.644,orf19.644-T,1722,1722,0,0.0,True,C. albicans
orf19.6440,orf19.6440-T,2145,2145,0,0.0,True,C. albicans
orf19.6442,orf19.6442-T,7251,7251,0,0.0,True,C. albicans
orf19.6443,orf19.6443-T,804,804,0,0.0,True,C. albicans
orf19.6444,orf19.6444-T,2148,2148,0,0.0,True,C. albicans
orf19.6445,orf19.6445-T,918,918,0,0.0,True,C. albicans
orf19.6447,orf19.6447-T,540,540,0,0.0,True,C. albicans
orf19.6448,orf19.6448-T,2154,2154,0,0.0,True,C. albicans
orf19.6449,orf19.6449-T,1860,1860,0,0.0,True,C. albicans
orf19.645.1,orf19.645.1-T,1410,1410,0,0.0,True,C. albicans
orf19.6450,orf19.6450-T,681,681,0,0.0,True,C. albicans
orf19.6452,orf19.6452-T,375,375,0,0.0,True,C. albicans
orf19.6453,orf19.6453-T,3942,3942,0,0.0,True,C. albicans
orf19.6455,orf19.6455-T,669,669,0,0.0,True,C. albicans
orf19.6456,orf19.6456-T,1677,1677,0,0.0,True,C. albicans
orf19.6457,orf19.6457-T,1551,1551,0,0.0,True,C. albicans
orf19.6458,orf19.6458-T,792,792,0,0.0,True,C. albicans
orf19.6458.1,orf19.6458.1-T,393,393,0,0.0,True,C. albicans
orf19.6459,orf19.6459-T,921,921,0,0.0,True,C. albicans
orf19.646,orf19.646-T,1122,1122,0,0.0,True,C. albicans
orf19.6460,orf19.6460-T,3276,3276,0,0.0,True,C. albicans
orf19.6461,orf19.6461-T,516,516,0,0.0,True,C. albicans
orf19.6462,orf19.6462-T,786,786,0,0.0,True,C. albicans
orf19.6463,orf19.6463-T,1278,1278,0,0.0,True,C. albicans
orf19.6464,orf19.6464-T,1854,1854,0,0.0,True,C. albicans
orf19.6465,orf19.6465-T,1356,1356,0,0.0,True,C. albicans
orf19.6469,orf19.6469-T,2514,2514,0,0.0,True,C. albicans
orf19.647.3,orf19.647.3-T,300,300,0,0.0,True,C. albicans
orf19.6470,orf19.6470-T,558,558,0,0.0,True,C. albicans
orf19.6472,orf19.6472-T,489,489,0,0.0,True,C. albicans
orf19.6474,orf19.6474-T,504,504,0,0.0,True,C. albicans
orf19.6475,orf19.6475-T,414,414,0,0.0,True,C. albicans
orf19.6476,orf19.6476-T,2403,2403,0,0.0,True,C. albicans
orf19.6477,orf19.6477-T,1281,1281,0,0.0,True,C. albicans
orf19.6478,orf19.6478-T,4743,4743,0,0.0,True,C. albicans
orf19.6479,orf19.6479-T,2340,2340,0,0.0,True,C. albicans
orf19.6480,orf19.6480-T,1191,1191,0,0.0,True,C. albicans
orf19.6481,orf19.6481-T,2106,2106,0,0.0,True,C. albicans
orf19.6482,orf19.6482-T,552,552,0,0.0,True,C. albicans
orf19.6484,orf19.6484-T,459,459,0,0.0,True,C. albicans
orf19.6486,orf19.6486-T,459,459,0,0.0,True,C. albicans
orf19.6487,orf19.6487-T,459,459,0,0.0,True,C. albicans
orf19.6488,orf19.6488-T,1710,1710,0,0.0,True,C. albicans
orf19.6489,orf19.6489-T,858,858,0,0.0,True,C. albicans
orf19.649,orf19.649-T,2913,2913,0,0.0,True,C. albicans
orf19.6491,orf19.6491-T,354,354,0,0.0,True,C. albicans
orf19.6492,orf19.6492-T,1227,1227,0,0.0,True,C. albicans
orf19.6493,orf19.6493-T,393,393,0,0.0,True,C. albicans
orf19.6494,orf19.6494-T,2115,2115,0,0.0,True,C. albicans
orf19.6496,orf19.6496-T,639,639,0,0.0,True,C. albicans
orf19.6498,orf19.6498-T,1029,1029,0,0.0,True,C. albicans
orf19.6499,orf19.6499-T,3657,3657,0,0.0,True,C. albicans
orf19.6500,orf19.6500-T,1320,1320,0,0.0,True,C. albicans
orf19.6501,orf19.6501-T,873,873,0,0.0,True,C. albicans
orf19.6502,orf19.6502-T,1038,1038,0,0.0,True,C. albicans
orf19.6503,orf19.6503-T,462,462,0,0.0,True,C. albicans
orf19.6506,orf19.6506-T,2067,2067,0,0.0,True,C. albicans
orf19.6507,orf19.6507-T,1164,1164,0,0.0,True,C. albicans
orf19.6508,orf19.6508-T,801,801,0,0.0,True,C. albicans
orf19.6509,orf19.6509-T,471,471,0,0.0,True,C. albicans
orf19.651,orf19.651-T,1590,1590,0,0.0,True,C. albicans
orf19.6510,orf19.6510-T,372,372,0,0.0,True,C. albicans
orf19.6511,orf19.6511-T,2499,2499,0,0.0,True,C. albicans
orf19.6512,orf19.6512-T,2004,2004,0,0.0,True,C. albicans
orf19.6514,orf19.6514-T,1035,1035,0,0.0,True,C. albicans
orf19.6515,orf19.6515-T,2124,2124,0,0.0,True,C. albicans
orf19.6517,orf19.6517-T,1191,1191,0,0.0,True,C. albicans
orf19.6518,orf19.6518-T,1986,1986,0,0.0,True,C. albicans
orf19.652,orf19.652-T,2055,2055,0,0.0,True,C. albicans
orf19.6520,orf19.6520-T,1677,1677,0,0.0,True,C. albicans
orf19.6522,orf19.6522-T,1731,1731,0,0.0,True,C. albicans
orf19.6524,orf19.6524-T,1173,1173,0,0.0,True,C. albicans
orf19.6525,orf19.6525-T,2055,2055,0,0.0,True,C. albicans
orf19.6526,orf19.6526-T,855,855,0,0.0,True,C. albicans
orf19.6527,orf19.6527-T,3318,3318,0,0.0,True,C. albicans
orf19.6528,orf19.6528-T,612,612,0,0.0,True,C. albicans
orf19.6529,orf19.6529-T,735,735,0,0.0,True,C. albicans
orf19.653,orf19.653-T,327,327,0,0.0,True,C. albicans
orf19.6530,orf19.6530-T,864,864,0,0.0,True,C. albicans
orf19.6531,orf19.6531-T,1437,1437,0,0.0,True,C. albicans
orf19.6531.1,orf19.6531.1-T,198,198,0,0.0,True,C. albicans
orf19.6532,orf19.6532-T,951,951,0,0.0,True,C. albicans
orf19.6533,orf19.6533-T,1608,1608,0,0.0,True,C. albicans
orf19.6534,orf19.6534-T,471,471,0,0.0,True,C. albicans
orf19.6534.2,orf19.6534.2-T,1902,1902,0,0.0,True,C. albicans
orf19.6536,orf19.6536-T,4944,4944,0,0.0,True,C. albicans
orf19.6537,orf19.6537-T,693,693,0,0.0,True,C. albicans
orf19.6538,orf19.6538-T,492,492,0,0.0,True,C. albicans
orf19.6539,orf19.6539-T,1497,1497,0,0.0,True,C. albicans
orf19.654,orf19.654-T,828,828,0,0.0,True,C. albicans
orf19.6540,orf19.6540-T,2841,2841,0,0.0,True,C. albicans
orf19.6541,orf19.6541-T,897,897,0,0.0,True,C. albicans
orf19.6544,orf19.6544-T,4095,4095,0,0.0,True,C. albicans
orf19.6547,orf19.6547-T,348,348,0,0.0,True,C. albicans
orf19.6548,orf19.6548-T,564,564,0,0.0,True,C. albicans
orf19.655,orf19.655-T,1638,1638,0,0.0,True,C. albicans
orf19.6550,orf19.6550-T,885,885,0,0.0,True,C. albicans
orf19.6551,orf19.6551-T,675,675,0,0.0,True,C. albicans
orf19.6551.1,orf19.6551.1-T,273,273,0,0.0,True,C. albicans
orf19.6552,orf19.6552-T,765,765,0,0.0,True,C. albicans
orf19.6553,orf19.6553-T,1182,1182,0,0.0,True,C. albicans
orf19.6554,orf19.6554-T,828,828,0,0.0,True,C. albicans
orf19.6555,orf19.6555-T,357,357,0,0.0,True,C. albicans
orf19.6556,orf19.6556-T,735,735,0,0.0,True,C. albicans
orf19.6557,orf19.6557-T,1740,1740,0,0.0,True,C. albicans
orf19.6558,orf19.6558-T,2448,2448,0,0.0,True,C. albicans
orf19.6559,orf19.6559-T,1458,1458,0,0.0,True,C. albicans
orf19.656,orf19.656-T,786,786,0,0.0,True,C. albicans
orf19.6561,orf19.6561-T,1434,1434,0,0.0,True,C. albicans
orf19.6562,orf19.6562-T,1296,1296,0,0.0,True,C. albicans
orf19.6563,orf19.6563-T,1980,1980,0,0.0,True,C. albicans
orf19.6563.1,orf19.6563.1-T,267,267,0,0.0,True,C. albicans
orf19.6565,orf19.6565-T,1125,1125,0,0.0,True,C. albicans
orf19.6566,orf19.6566-T,1332,1332,0,0.0,True,C. albicans
orf19.6568,orf19.6568-T,3387,3387,0,0.0,True,C. albicans
orf19.6569,orf19.6569-T,1137,1137,0,0.0,True,C. albicans
orf19.657,orf19.657-T,1158,1158,0,0.0,True,C. albicans
orf19.6570,orf19.6570-T,1221,1221,0,0.0,True,C. albicans
orf19.6573,orf19.6573-T,6759,6759,0,0.0,True,C. albicans
orf19.6574,orf19.6574-T,1524,1524,0,0.0,True,C. albicans
orf19.6575,orf19.6575-T,327,327,0,0.0,True,C. albicans
orf19.6577,orf19.6577-T,1833,1833,0,0.0,True,C. albicans
orf19.6578,orf19.6578-T,1644,1644,0,0.0,True,C. albicans
orf19.6579,orf19.6579-T,1311,1311,0,0.0,True,C. albicans
orf19.658,orf19.658-T,3705,3705,0,0.0,True,C. albicans
orf19.6580,orf19.6580-T,693,693,0,0.0,True,C. albicans
orf19.6581,orf19.6581-T,1341,1341,0,0.0,True,C. albicans
orf19.6582,orf19.6582-T,801,801,0,0.0,True,C. albicans
orf19.6583,orf19.6583-T,3021,3021,0,0.0,True,C. albicans
orf19.6584,orf19.6584-T,2220,2220,0,0.0,True,C. albicans
orf19.6585,orf19.6585-T,369,369,0,0.0,True,C. albicans
orf19.6586,orf19.6586-T,942,942,0,0.0,True,C. albicans
orf19.6587,orf19.6587-T,780,780,0,0.0,True,C. albicans
orf19.6588,orf19.6588-T,1029,1029,0,0.0,True,C. albicans
orf19.6589,orf19.6589-T,1347,1347,0,0.0,True,C. albicans
orf19.6590,orf19.6590-T,567,567,0,0.0,True,C. albicans
orf19.6591,orf19.6591-T,1179,1179,0,0.0,True,C. albicans
orf19.6592,orf19.6592-T,1770,1770,0,0.0,True,C. albicans
orf19.6594,orf19.6594-T,1899,1899,0,0.0,True,C. albicans
orf19.6595,orf19.6595-T,1371,1371,0,0.0,True,C. albicans
orf19.6596,orf19.6596-T,912,912,0,0.0,True,C. albicans
orf19.6597,orf19.6597-T,1176,1176,0,0.0,True,C. albicans
orf19.6598,orf19.6598-T,2142,2142,0,0.0,True,C. albicans
orf19.6599.1,orf19.6599.1-T,195,195,0,0.0,True,C. albicans
orf19.660,orf19.660-T,1947,1947,0,0.0,True,C. albicans
orf19.6600,orf19.6600-T,591,591,0,0.0,True,C. albicans
orf19.6601,orf19.6601-T,1209,1209,0,0.0,True,C. albicans
orf19.6601.1,orf19.6601.1-T,504,504,0,0.0,True,C. albicans
orf19.6602,orf19.6602-T,870,870,0,0.0,True,C. albicans
orf19.6604,orf19.6604-T,1257,1257,0,0.0,True,C. albicans
orf19.6605,orf19.6605-T,864,864,0,0.0,True,C. albicans
orf19.6606,orf19.6606-T,1365,1365,0,0.0,True,C. albicans
orf19.6607,orf19.6607-T,615,615,0,0.0,True,C. albicans
orf19.6608,orf19.6608-T,2169,2169,0,0.0,True,C. albicans
orf19.661,orf19.661-T,1077,1077,0,0.0,True,C. albicans
orf19.6610,orf19.6610-T,2775,2775,0,0.0,True,C. albicans
orf19.6612,orf19.6612-T,801,801,0,0.0,True,C. albicans
orf19.6621,orf19.6621-T,3630,3630,0,0.0,True,C. albicans
orf19.6623,orf19.6623-T,387,387,0,0.0,True,C. albicans
orf19.6624,orf19.6624-T,1509,1509,0,0.0,True,C. albicans
orf19.6625,orf19.6625-T,828,828,0,0.0,True,C. albicans
orf19.6626,orf19.6626-T,627,627,0,0.0,True,C. albicans
orf19.6627,orf19.6627-T,681,681,0,0.0,True,C. albicans
orf19.6628,orf19.6628-T,720,720,0,0.0,True,C. albicans
orf19.6629,orf19.6629-T,1317,1317,0,0.0,True,C. albicans
orf19.663,orf19.663-T,4050,4050,0,0.0,True,C. albicans
orf19.6630,orf19.6630-T,405,405,0,0.0,True,C. albicans
orf19.6632,orf19.6632-T,2376,2376,0,0.0,True,C. albicans
orf19.6634,orf19.6634-T,1539,1539,0,0.0,True,C. albicans
orf19.6635,orf19.6635-T,1515,1515,0,0.0,True,C. albicans
orf19.6636,orf19.6636-T,996,996,0,0.0,True,C. albicans
orf19.6637,orf19.6637-T,1029,1029,0,0.0,True,C. albicans
orf19.6638,orf19.6638-T,1038,1038,0,0.0,True,C. albicans
orf19.6639,orf19.6639-T,1461,1461,0,0.0,True,C. albicans
orf19.664,orf19.664-T,735,735,0,0.0,True,C. albicans
orf19.6640,orf19.6640-T,1437,1437,0,0.0,True,C. albicans
orf19.6641,orf19.6641-T,858,858,0,0.0,True,C. albicans
orf19.6642,orf19.6642-T,903,903,0,0.0,True,C. albicans
orf19.6643,orf19.6643-T,1026,1026,0,0.0,True,C. albicans
orf19.6644,orf19.6644-T,399,399,0,0.0,True,C. albicans
orf19.6645,orf19.6645-T,672,672,0,0.0,True,C. albicans
orf19.6648,orf19.6648-T,2280,2280,0,0.0,True,C. albicans
orf19.6649,orf19.6649-T,1662,1662,0,0.0,True,C. albicans
orf19.665,orf19.665-T,804,804,0,0.0,True,C. albicans
orf19.6650,orf19.6650-T,576,576,0,0.0,True,C. albicans
orf19.6652,orf19.6652-T,1323,1323,0,0.0,True,C. albicans
orf19.6653,orf19.6653-T,1647,1647,0,0.0,True,C. albicans
orf19.6654,orf19.6654-T,1497,1497,0,0.0,True,C. albicans
orf19.6656,orf19.6656-T,1566,1566,0,0.0,True,C. albicans
orf19.6658,orf19.6658-T,1632,1632,0,0.0,True,C. albicans
