qseqid,sseqid,pident,qcovs,evalue,bitscore
root_000002;694,orf19.5725,98.988,99,0.0,1382.0
root_011355;132,orf19.6924,58.537,92,2.05e-40,129.0
root_011896;449,orf19.2289,74.215,99,0.0,663.0
root_012432;945,orf19.3012,58.621,93,2.08e-19,92.0
root_012432;1065,orf19.3012,97.28,100,0.0,2151.0
root_012433;523,orf19.1427,54.059,95,0.0,557.0
root_011299;792,orf19.6665,98.991,100,0.0,1518.0
root_010845;761,orf19.1669,62.861,82,0.0,818.0
root_010845;761,orf19.2057,58.721,89,0.0,778.0
root_011538;261,orf19.477,98.855,100,0.0,521.0
root_010844;825,orf19.2057,65.732,77,0.0,840.0
root_010844;825,orf19.1669,60.148,77,0.0,769.0
root_011796;1536,orf19.744,56.327,99,0.0,1725.0
root_010822;60,orf19.6531.1,69.811,87,3.52e-22,78.6
root_011794;336,orf19.366,98.516,100,0.0,671.0
root_012321;229,orf19.3283,97.391,100,1.16e-161,444.0
root_011795;72,orf19.804.1,53.623,95,5.01e-19,71.2
root_012322;269,orf19.6838,100.0,100,0.0,551.0
root_012322;345,orf19.6502,97.977,100,0.0,676.0
root_010983;859,orf19.5197,55.052,99,0.0,956.0
root_009139;252,orf19.2977,100.0,100,0.0,520.0
root_012320;297,orf19.5879,99.664,100,0.0,606.0
root_012320;297,orf19.5615,60.884,98,4.08e-118,339.0
root_011293;842,orf19.3984,98.932,100,0.0,1667.0
root_011220;587,orf19.3648,98.129,100,0.0,1177.0
root_011298;718,orf19.900,99.861,100,0.0,1399.0
root_011222;921,orf19.5621,98.807,100,0.0,1838.0
root_010847;769,orf19.96,60.025,98,0.0,911.0
root_012324;267,orf19.4633,56.391,99,8.66e-105,303.0
root_011292;825,orf19.3213,97.7,100,0.0,1643.0
root_012325;723,orf19.5651,97.376,100,0.0,1461.0
root_011009;971,orf19.4488,99.486,100,0.0,1949.0
root_011029;372,orf19.6365,98.123,100,0.0,763.0
root_011818;418,orf19.5585,99.523,100,0.0,842.0
root_011818;418,orf19.5542,80.668,100,0.0,700.0
root_011818;418,orf19.5716,78.043,100,0.0,676.0
root_011818;418,orf19.5714,55.37,100,3.21e-162,460.0
root_011818;418,orf19.3708,53.081,100,5.32e-149,426.0
root_011914;313,orf19.3930,99.682,100,0.0,642.0
root_010841;780,orf19.6432,60.836,97,0.0,894.0
root_009849;491,orf19.4353,97.967,100,0.0,984.0
root_011223;993,orf19.2919,52.72,71,0.0,706.0
root_011223;1187,orf19.2919,98.737,100,0.0,2406.0
root_010514;690,orf19.1091,99.276,100,0.0,1391.0
root_011295;396,orf19.3994,99.244,100,0.0,805.0
root_011028;347,orf19.944,99.713,100,0.0,709.0
root_010840;434,orf19.482,78.111,99,0.0,679.0
root_012359;365,orf19.7285,98.634,100,0.0,719.0
root_011117;919,orf19.4975,99.674,100,0.0,1775.0
root_011221;396,orf19.6517,97.229,100,0.0,790.0
root_008580;439,orf19.7598,97.727,100,0.0,871.0
root_010511;107,orf19.6989,97.222,100,7.84e-74,212.0
root_008583;275,orf19.6828,98.913,100,0.0,541.0
root_009589;196,orf19.1352,65.385,92,2.59e-87,253.0
root_008582;639,orf19.1865,62.281,88,0.0,748.0
root_008585;357,orf19.5159,62.89,97,2.51e-157,443.0
root_011537;1017,orf19.4295,99.018,100,0.0,2061.0
root_011534;221,orf19.1281,98.649,100,8.830000000000001e-161,441.0
root_010842;610,orf19.4799,97.865,99,0.0,1214.0
root_011798;146,orf19.7322,60.0,95,8.79e-57,172.0
root_008584;775,orf19.879,98.454,100,0.0,1555.0
root_011227;744,orf19.6195,96.913,100,0.0,1463.0
root_008408;659,orf19.2832,98.182,100,0.0,1311.0
root_011792;135,orf19.4812,97.059,100,3.85e-97,273.0
root_011224;791,orf19.1531,99.116,100,0.0,1582.0
root_011799;399,orf19.6934,99.0,100,0.0,810.0
root_011820;392,orf19.1028,96.438,100,0.0,763.0
root_008587;601,orf19.3219,98.505,100,0.0,1192.0
root_011311;261,orf19.7244,51.527,100,2.82e-96,280.0
root_008586;543,orf19.7514,73.557,99,0.0,859.0
root_009184;385,orf19.4177,51.786,98,1.17e-131,381.0
root_008589;375,orf19.5007,94.906,99,0.0,746.0
root_008369;61,orf19.227,53.704,87,4.16e-14,59.3
root_008369;109,orf19.227,99.091,100,3.65e-78,223.0
root_008588;630,orf19.1990,98.574,100,0.0,1249.0
root_011790;696,orf19.2447,97.991,100,0.0,1406.0
root_008368;495,orf19.6640,74.684,95,0.0,752.0
root_009185;308,orf19.4701,98.382,100,0.0,600.0
root_009183;523,orf19.1237,99.237,100,0.0,1063.0
root_009447;1025,orf19.7153,99.123,100,0.0,2033.0
root_011000;752,orf19.1674,98.938,100,0.0,1536.0
root_011001;342,orf19.4526,100.0,100,0.0,684.0
root_011001;342,orf19.3664,55.247,94,1.4799999999999999e-120,348.0
root_008367;199,orf19.2101,100.0,100,5.819999999999999e-147,404.0
root_009445;268,orf19.3691,98.885,100,0.0,538.0
root_011007;365,orf19.767,55.614,97,3.3699999999999996e-147,419.0
root_009181;220,orf19.5296,99.548,100,5.73e-164,449.0
root_011257;684,orf19.518,53.535,99,0.0,756.0
root_008361;168,orf19.7199,98.817,100,1.83e-121,337.0
root_008698;771,orf19.1323,98.575,100,0.0,1529.0
root_008360;168,orf19.6909,99.408,100,2.45e-118,329.0
root_009928;696,orf19.841,99.283,100,0.0,1383.0
root_008740;485,orf19.2326,98.971,100,0.0,959.0
root_008363;751,orf19.422,98.404,100,0.0,1481.0
root_009188;352,orf19.5093,99.433,100,0.0,719.0
root_008581;453,orf19.109,53.761,96,1.5e-159,459.0
root_008362;1669,orf19.3166,98.084,100,0.0,3286.0
root_009189;696,orf19.5871,99.283,100,0.0,1415.0
root_009340;285,orf19.5956,99.301,100,0.0,568.0
root_009341;354,orf19.4742,99.155,100,0.0,715.0
root_009168;1100,orf19.5506,98.183,100,0.0,2178.0
root_008699;751,orf19.3955,59.786,98,0.0,919.0
root_009160;221,orf19.3007.2,98.649,100,5.88e-162,444.0
root_009169;251,orf19.2876,99.603,100,0.0,502.0
root_009444;1634,orf19.4939,99.204,99,0.0,3258.0
root_009161;361,orf19.154,98.895,100,0.0,702.0
root_008695;247,orf19.2249,52.632,92,2.16e-83,247.0
root_009163;397,orf19.4231,99.497,100,0.0,800.0
root_008694;724,orf19.6268,97.931,100,0.0,1451.0
root_009342;954,orf19.2791,98.953,100,0.0,1892.0
root_009162;785,orf19.4884,98.473,100,0.0,1540.0
root_009165;106,orf19.2992,68.224,100,5.2e-31,103.0
root_009165;106,orf19.7188,56.881,100,5.54e-24,86.3
root_009164;340,orf19.7324,74.556,99,0.0,546.0
root_009166;106,orf19.7188,67.961,95,1.88e-23,85.1
root_009166;106,orf19.2992,57.547,99,2.24e-19,74.7
root_009167;371,orf19.2180,98.656,100,0.0,734.0
root_008966;337,orf19.4078,97.633,100,0.0,661.0
root_008967;248,orf19.6745,66.397,99,2.1e-119,338.0
root_008697;728,orf19.3170,99.177,100,0.0,1438.0
root_008696;347,orf19.2251,61.29,98,1.81e-156,441.0
root_008960;483,orf19.3480,99.38,100,0.0,985.0
root_008965;357,orf19.2391,99.162,100,0.0,722.0
root_009343;1257,orf19.1474,99.523,100,0.0,2556.0
root_008961;405,orf19.3483,99.015,100,0.0,817.0
root_009344;459,orf19.4127,52.083,100,2.02e-143,416.0
root_008962;142,orf19.687.1,78.322,100,6.43e-75,218.0
root_009345;527,orf19.6240,98.864,100,0.0,1071.0
root_008748;834,orf19.4288,98.683,100,0.0,1721.0
root_009986;429,orf19.1390,63.242,99,0.0,552.0
root_008749;878,orf19.3252,97.952,100,0.0,1770.0
root_009987;1332,orf19.1648,98.35,100,0.0,2628.0
root_009984;275,orf19.1420,99.275,100,0.0,542.0
root_008744;659,orf19.6563,99.091,100,0.0,1353.0
root_008747;716,orf19.5940,97.211,100,0.0,1437.0
root_009985;679,orf19.2973,98.529,100,0.0,1337.0
root_008690;731,orf19.1570,62.074,99,0.0,936.0
root_009982;444,orf19.2927,97.753,100,0.0,885.0
root_008746;856,orf19.4766,54.187,75,1.18e-60,221.0
root_008746;1100,orf19.4766,98.456,100,0.0,2239.0
root_008745;886,orf19.4225,58.974,88,8.99e-25,108.0
root_008745;984,orf19.4225,98.376,100,0.0,2004.0
root_009186;493,orf19.4516,52.104,97,4.41e-168,482.0
root_008693;256,orf19.2246,99.222,100,0.0,524.0
root_009983;892,orf19.1418,98.88,100,0.0,1798.0
root_008692;588,orf19.1574,98.132,100,0.0,1150.0
root_011995;310,orf19.3617,60.174,99,5.99e-135,385.0
root_008969;483,orf19.1900,97.934,100,0.0,970.0
root_008743;484,orf19.2320,59.551,73,4.04e-148,430.0
root_009187;194,orf19.17,98.974,100,2.3699999999999999e-141,390.0
root_010663;87,orf19.1448.1,65.517,99,1.4099999999999999e-40,127.0
root_009443;2967,orf19.956,98.686,100,0.0,6002.0
root_009924;363,orf19.674,98.077,100,0.0,739.0
root_010666;314,orf19.5528,55.769,63,1.49e-80,244.0
root_009382;526,orf19.2068,99.431,100,0.0,1064.0
root_008742;861,orf19.2534,99.536,100,0.0,1700.0
root_010669;613,orf19.6976,99.511,100,0.0,1231.0
root_009508;285,orf19.5614,99.301,100,0.0,560.0
root_010668;569,orf19.2841,64.789,99,0.0,767.0
root_011379;406,orf19.405,64.249,90,4.64e-165,468.0
root_010388;379,orf19.3466,97.368,100,0.0,755.0
root_011648;285,orf19.6489,97.552,100,0.0,568.0
root_008791;173,orf19.3226,58.156,81,2.9499999999999997e-52,163.0
root_009502;433,orf19.4933,100.0,100,0.0,906.0
root_009502;433,orf19.118,59.811,97,0.0,530.0
root_009925;1333,orf19.6926,98.276,100,0.0,2709.0
root_009117;488,orf19.6724,73.814,98,0.0,723.0
root_009117;488,orf19.543,76.139,94,0.0,709.0
root_009442;453,orf19.4637,99.119,100,0.0,933.0
root_009503;1286,orf19.5804,50.425,99,0.0,1254.0
root_012135;100,orf19.4358,99.01,100,1.09e-70,203.0
root_009501;436,orf19.118,100.0,100,0.0,908.0
root_009501;436,orf19.4933,59.574,94,0.0,523.0
root_010463;427,orf19.1860,60.891,94,0.0,521.0
root_010462;862,orf19.5970,97.914,100,0.0,1730.0
root_010681;286,orf19.6950,98.955,100,0.0,580.0
root_011319;797,orf19.5667,97.118,100,0.0,1595.0
root_010683;570,orf19.313,99.65,100,0.0,1165.0
root_010683;570,orf19.360,99.299,100,0.0,1159.0
root_011318;124,orf19.7227,98.4,100,2.26e-87,248.0
root_010461;376,orf19.3021,98.939,100,0.0,778.0
root_010682;306,orf19.7370,56.766,95,2.19e-112,327.0
root_009506;878,orf19.2892,98.749,100,0.0,1751.0
root_010460;322,orf19.2286,71.975,97,2.74e-162,453.0
root_009507;525,orf19.7551,52.963,97,0.0,593.0
root_010466;324,orf19.2795,99.692,100,0.0,648.0
root_010686;392,orf19.1167,53.93,93,5.36e-143,410.0
root_010686;392,orf19.6398,50.0,91,2.81e-125,365.0
root_011316;520,orf19.5551,98.081,100,0.0,1034.0
root_010467;397,orf19.6826,98.744,100,0.0,790.0
root_010680;549,orf19.3206,99.091,100,0.0,1111.0
root_010684;610,orf19.7029,99.182,100,0.0,1251.0
root_009384;360,orf19.1459,98.892,100,0.0,733.0
root_011314;301,orf19.4204,99.338,100,0.0,594.0
root_009504;639,orf19.1142,97.969,100,0.0,1271.0
root_009378;59,orf19.2310.1,89.655,97,3.2e-33,106.0
root_009440;462,orf19.2110,98.704,100,0.0,933.0
root_009386;669,orf19.4278,98.955,100,0.0,1361.0
root_009385;121,orf19.233.1,58.871,100,2.58e-50,154.0
root_011313;500,orf19.2098,52.515,99,0.0,543.0
root_009768;1131,orf19.6291,58.288,61,0.0,655.0
root_009387;479,orf19.5617,97.917,100,0.0,951.0
root_009927;767,orf19.6648,59.701,100,0.0,940.0
root_009769;367,orf19.1078,52.846,99,5.1700000000000006e-133,385.0
root_009767;198,orf19.6286,99.497,100,7.94e-145,399.0
root_010208;356,orf19.4342,99.72,100,0.0,706.0
root_009764;526,orf19.4284,98.102,100,0.0,1053.0
root_010643;365,orf19.1559,77.135,99,0.0,579.0
root_009765;923,orf19.496,97.835,100,0.0,1848.0
root_010642;307,orf19.7437,98.377,100,0.0,627.0
root_010641;127,orf19.6132,99.219,100,1.22e-92,261.0
root_009762;455,orf19.329,98.684,100,0.0,904.0
root_012229;248,orf19.3902,98.795,100,4.26e-179,489.0
root_009920;627,orf19.3023,98.408,100,0.0,1242.0
root_009380;714,orf19.1460,70.156,98,0.0,1048.0
root_010720;412,orf19.3733,75.366,99,0.0,650.0
root_010720;412,orf19.5211,69.877,98,0.0,610.0
root_010718;345,orf19.6638,99.133,100,0.0,708.0
root_009763;226,orf19.6627,100.0,100,2.02e-171,468.0
root_009760;693,orf19.3846,70.247,99,0.0,981.0
root_009381;270,orf19.1458,98.893,100,0.0,546.0
root_009921;298,orf19.3856,79.11,98,1.61e-178,493.0
root_009921;298,orf19.6846,54.882,99,2.2400000000000002e-117,339.0
root_010926;121,orf19.1409.1,59.292,90,2.16e-38,124.0
root_010661;229,orf19.7531,99.565,100,5.08e-165,452.0
root_010660;469,orf19.5263,77.088,99,0.0,757.0
root_012295;523,orf19.4870,67.174,88,0.0,647.0
root_011827;2413,orf19.6442,65.073,96,0.0,3241.0
root_010510;436,orf19.7076,99.542,100,0.0,864.0
root_010517;282,orf19.5854,100.0,100,0.0,562.0
root_010649;600,orf19.2823,99.168,100,0.0,1183.0
root_012226;705,orf19.2309,98.725,100,0.0,1440.0
root_008405;577,orf19.6850,99.654,100,0.0,1179.0
root_010516;145,orf19.444,97.945,100,5.969999999999999e-104,291.0
root_010516;276,orf19.4538,98.917,100,0.0,553.0
root_010515;163,orf19.1389,100.0,100,1.29e-113,317.0
root_010515;163,orf19.7097,53.763,57,1.37e-33,115.0
root_009239;622,orf19.4958,99.037,100,0.0,1245.0
root_009926;785,orf19.7498,76.992,99,0.0,1240.0
root_009929;1392,orf19.2970,58.894,99,0.0,1673.0
root_008400;337,orf19.7622,57.941,99,8.94e-135,384.0
root_008403;297,orf19.1182,94.631,100,0.0,549.0
root_012225;891,orf19.191,98.655,100,0.0,1802.0
root_010726;361,orf19.238,50.0,98,1.84e-110,325.0
root_010206;347,orf19.6250,99.138,100,0.0,702.0
root_011955;150,orf19.4759,51.145,87,3.16e-44,141.0
root_008381;285,orf19.4406,51.22,98,4.62e-90,267.0
root_010727;554,orf19.4833,55.534,94,0.0,597.0
root_012223;162,orf19.1360,95.706,100,1.3599999999999998e-91,261.0
root_008389;117,orf19.2480.1,81.897,98,5.59e-69,201.0
root_012224;469,orf19.3049,97.872,100,0.0,948.0
root_010205;155,orf19.2770.1,71.429,99,7.22e-77,223.0
root_010200;304,orf19.232,98.033,100,0.0,587.0
root_010203;210,orf19.5423,97.63,100,2.67e-153,421.0
root_010202;461,orf19.2984,54.73,93,2.78e-174,494.0
root_009148;658,orf19.6712,98.483,100,0.0,1275.0
root_010090;423,orf19.3010.1,100.0,100,0.0,823.0
root_008341;561,orf19.2498,98.043,100,0.0,1115.0
root_011902;1088,orf19.5495,98.347,100,0.0,2206.0
root_010862;86,orf19.4676,68.831,89,5.4e-37,120.0
root_010862;180,orf19.4676,99.448,100,3.61e-135,373.0
root_010201;178,orf19.7548,98.883,100,7.0500000000000005e-124,344.0
root_011724;415,orf19.7382,58.67,100,1.94e-155,443.0
root_011724;415,orf19.2651,54.098,100,7.06e-150,429.0
root_011815;405,orf19.242,99.507,100,0.0,811.0
root_011815;405,orf19.3708,53.976,98,5.4199999999999996e-136,393.0
root_011815;405,orf19.5714,51.589,98,1.8799999999999998e-128,374.0
root_011815;405,orf19.6001,59.593,82,1.1500000000000001e-125,367.0
root_010645;660,orf19.7239,100.0,100,0.0,1299.0
root_009922;629,orf19.6736,98.095,100,0.0,1257.0
root_012220;812,orf19.3415,98.893,100,0.0,1661.0
root_011059;878,orf19.1646,55.04,98,0.0,873.0
root_010927;138,orf19.3972,65.714,100,3.03e-55,167.0
root_008388;239,orf19.4497,98.333,100,7.69e-177,483.0
root_010849;103,orf19.6198.1,98.077,100,2.73e-72,208.0
root_012130;205,orf19.2529,99.029,100,1.7299999999999998e-150,414.0
root_010519;217,orf19.3465,88.532,100,2.2199999999999999e-131,366.0
root_012133;433,orf19.3705,97.926,100,0.0,881.0
root_012358;268,orf19.4102,57.959,91,1.19e-90,268.0
root_010848;298,orf19.4996,97.993,100,0.0,589.0
root_008407;73,orf19.1150.1,98.649,100,1.54e-49,148.0
root_012132;783,orf19.2602,99.745,100,0.0,1588.0
root_011196;437,orf19.5641,71.233,100,0.0,648.0
root_012507;393,orf19.4374,98.223,100,0.0,775.0
root_012131;759,orf19.6208,99.079,100,0.0,1545.0
root_010518;298,orf19.2310,97.993,100,0.0,597.0
root_011498;526,orf19.2264,98.102,100,0.0,1078.0
root_011814;248,orf19.3836,60.956,99,1.9e-106,306.0
root_010513;353,orf19.1045,99.153,100,0.0,709.0
root_012136;166,orf19.5174,96.407,100,2.04e-89,256.0
root_010512;347,orf19.6866,97.126,100,0.0,697.0
root_012134;350,orf19.6827,97.721,100,0.0,701.0
root_011197;580,orf19.433,97.59,100,0.0,1131.0
root_009923;69,orf19.2178.1,90.0,100,3.16e-40,124.0
root_011499;159,orf19.526,100.0,100,2.0299999999999999e-112,314.0
root_011250;445,orf19.5662,96.188,100,0.0,887.0
root_011428;220,orf19.3755,99.548,100,1.62e-164,450.0
root_012138;389,orf19.2735,98.718,100,0.0,790.0
root_012139;673,orf19.4326,98.368,100,0.0,1295.0
root_011198;587,orf19.6438,99.83,100,0.0,1201.0
root_011057;335,orf19.273,100.0,100,0.0,674.0
root_008406;1608,orf19.4123,98.881,100,0.0,3270.0
root_011199;522,orf19.7394,62.031,84,0.0,597.0
root_011491;470,orf19.4265,55.042,98,0.0,516.0
root_011811;525,orf19.610,98.859,100,0.0,1028.0
root_008593;380,orf19.2641,52.415,99,8.87e-158,448.0
root_011816;544,orf19.6928,99.266,100,0.0,1090.0
root_008590;505,orf19.304,98.814,100,0.0,994.0
root_011490;514,orf19.5643,98.058,100,0.0,1043.0
root_011810;383,orf19.7291,51.381,93,6.92e-127,367.0
root_010947;124,orf19.2305,100.0,100,5.99e-87,246.0
root_009806;373,orf19.6259,99.733,100,0.0,759.0
root_011056;886,orf19.801,97.407,100,0.0,1736.0
root_009134;788,orf19.7310,99.493,100,0.0,1587.0
root_011813;202,orf19.1927,98.522,100,7.19e-145,399.0
root_011729;105,orf19.6318,64.762,99,4.9699999999999996e-45,139.0
root_011819;409,orf19.1891,66.667,99,0.0,553.0
root_011497;363,orf19.5921,99.725,100,0.0,728.0
root_009133;661,orf19.6018,52.99,88,0.0,661.0
root_012356;693,orf19.2435,63.649,100,0.0,856.0
root_012357;119,orf19.1470,83.898,98,3.4499999999999997e-68,199.0
root_011494;309,orf19.6136,99.032,100,0.0,622.0
root_011104;724,orf19.3629,99.448,100,0.0,1454.0
root_011259;556,orf19.6649,50.179,98,4.28e-167,484.0
root_011496;505,orf19.4754,62.151,97,0.0,632.0
root_009346;447,orf19.268,96.875,100,0.0,891.0
root_011077;344,orf19.6514,98.551,100,0.0,671.0
root_010676;500,orf19.552,98.802,100,0.0,1005.0
root_009425;219,orf19.5363,98.182,100,6.6e-157,431.0
root_009132;1151,orf19.783,61.65,97,0.0,1412.0
root_011038;524,orf19.1476,55.256,67,2.5899999999999998e-142,419.0
root_011258;490,orf19.513,98.371,100,0.0,986.0
root_011258;504,orf19.2119,99.604,100,0.0,1023.0
root_011728;89,orf19.6316.4,50.0,98,1.39e-16,66.2
root_012353;725,orf19.5770,51.609,99,0.0,728.0
root_009948;314,orf19.3559,99.365,100,0.0,644.0
root_009131;298,orf19.4953,98.997,100,0.0,602.0
root_011055;447,orf19.7308,88.117,99,0.0,808.0
root_011074;129,orf19.6435,59.2,94,8.68e-47,145.0
root_008419;424,orf19.5869,97.882,100,0.0,862.0
root_011255;512,orf19.6858,99.415,100,0.0,1048.0
root_012351;608,orf19.4585,99.343,100,0.0,1234.0
root_009422;560,orf19.4442,97.683,100,0.0,1109.0
root_011254;1261,orf19.4348,98.97,100,0.0,2495.0
root_011073;548,orf19.5340,98.725,100,0.0,1104.0
root_008340;622,orf19.1576,97.753,100,0.0,1259.0
root_011253;406,orf19.2185,99.754,100,0.0,824.0
root_011072;136,orf19.2329.1,80.882,99,3.36e-78,225.0
root_012350;1847,orf19.7511,98.81,100,0.0,3682.0
root_008596;176,orf19.4617,51.205,93,2.59e-55,171.0
root_008599;458,orf19.1533,99.346,100,0.0,937.0
root_008595;469,orf19.5623,99.787,100,0.0,959.0
root_008373;236,orf19.5777,99.578,100,2.85e-178,486.0
root_008374;169,orf19.3259,66.667,99,9.71e-75,219.0
root_012354;153,orf19.2438,63.636,85,1.6199999999999998e-54,168.0
root_008372;395,orf19.4542,98.477,99,0.0,796.0
root_008597;321,orf19.1355,59.824,97,6.1e-138,392.0
root_008371;339,orf19.7083,99.412,100,0.0,686.0
root_008594;272,orf19.2267,99.634,100,0.0,555.0
root_008370;197,orf19.6074,54.808,98,1.04e-71,216.0
root_008376;218,orf19.1955,98.63,100,3.03e-157,432.0
root_011251;362,orf19.7547,98.072,100,0.0,735.0
root_008377;420,orf19.3546,98.575,100,0.0,844.0
root_011678;700,orf19.3302,98.003,100,0.0,1390.0
root_008375;79,orf19.4593.1,51.948,96,5.08e-26,89.4
root_008951;82,orf19.6286.2,85.542,100,9.5e-50,149.0
root_008951;82,orf19.413.1,69.88,100,8.599999999999999e-42,129.0
root_008592;698,orf19.4010,98.856,100,0.0,1405.0
root_008401;229,orf19.2598,59.649,98,1.35e-81,241.0
root_009347;364,orf19.2790,98.356,100,0.0,733.0
root_009955;230,orf19.2472,98.268,100,7.05e-166,455.0
root_009400;442,orf19.1577,97.517,100,0.0,893.0
root_011103;761,orf19.4829,98.95,100,0.0,1548.0
root_011675;140,orf19.4952.1,53.704,77,1.38e-34,115.0
root_009429;434,orf19.6883,58.81,99,1.45e-168,478.0
root_009407;1006,orf19.5912,56.568,73,0.0,805.0
root_008378;113,orf19.1485,98.246,100,8.2399999999999995e-81,230.0
root_011677;325,orf19.7563,55.077,96,1.98e-129,371.0
root_010677;167,orf19.86,54.658,96,1.08e-60,183.0
root_010677;167,orf19.85,50.943,95,3.28e-55,169.0
root_010677;229,orf19.87,96.957,100,9.690000000000001e-166,454.0
root_010677;229,orf19.86,58.125,70,5.7399999999999995e-67,202.0
root_010677;229,orf19.85,54.43,69,6.29e-61,186.0
root_008953;129,orf19.542.2,99.231,100,7.31e-91,257.0
root_011671;290,orf19.2351,59.233,98,8.490000000000001e-123,351.0
root_008379;709,orf19.1426,99.155,100,0.0,1442.0
root_009405;682,orf19.3912,99.122,100,0.0,1349.0
root_010054;657,orf19.4761,99.088,100,0.0,1303.0
root_008402;561,orf19.516,98.221,100,0.0,1103.0
root_011673;720,orf19.7363,65.986,78,0.0,808.0
root_011673;720,orf19.7362,68.616,71,0.0,759.0
root_011673;720,orf19.348,61.345,80,0.0,736.0
root_011105;382,orf19.2146,99.478,100,0.0,795.0
root_011672;740,orf19.7363,63.203,76,0.0,762.0
root_011672;740,orf19.7362,65.698,70,0.0,715.0
root_011672;740,orf19.348,59.022,78,0.0,704.0
root_009155;365,orf19.124,99.727,100,0.0,717.0
root_011833;1197,orf19.4784,99.165,100,0.0,2432.0
root_009154;140,orf19.6220.3,65.493,99,8.189999999999999e-61,182.0
root_009404;517,orf19.4869,98.456,100,0.0,1031.0
root_008682;266,orf19.6879,98.876,100,0.0,532.0
root_008680;741,orf19.4175,98.518,100,0.0,1500.0
root_008683;380,orf19.2173,99.213,100,0.0,769.0
root_008354;261,orf19.6296,98.473,100,0.0,518.0
root_009375;844,orf19.3174,98.225,100,0.0,1699.0
root_008686;814,orf19.4301,97.914,100,0.0,1640.0
root_009377;120,orf19.2314,58.559,91,1.0499999999999999e-30,104.0
root_009374;148,orf19.2367,98.658,100,2.81e-105,295.0
root_009376;309,orf19.7504,97.097,100,0.0,591.0
root_009408;379,orf19.638,100.0,100,0.0,779.0
root_009408;379,orf19.1117,88.421,100,0.0,716.0
root_009408;379,orf19.1774,88.189,100,0.0,710.0
root_008681;1536,orf19.6011,78.652,74,6.690000000000001e-37,150.0
root_008979;1274,orf19.7604,98.51,100,0.0,2561.0
root_010072;263,orf19.7420,98.106,100,0.0,525.0
root_010072;263,orf19.7397.3,97.727,100,0.0,523.0
root_008687;181,orf19.6662,100.0,100,5.18e-135,372.0
root_010073;287,orf19.357,72.632,99,1.63e-147,413.0
root_010073;287,orf19.6944,72.281,99,4.8599999999999996e-147,412.0
root_010073;287,orf19.5973,56.303,83,8.42e-98,288.0
root_008759;423,orf19.3770,54.342,95,8.059999999999999e-150,431.0
root_009150;292,orf19.3527,76.451,100,1.28e-165,459.0
root_009153;665,orf19.7645,98.348,100,0.0,1337.0
root_009088;310,orf19.5973,81.569,82,4.830000000000001e-156,436.0
root_009088;310,orf19.357,55.23,77,1.72e-94,279.0
root_009088;310,orf19.6944,54.812,77,5.9e-94,278.0
root_009089;952,orf19.5974,97.167,100,0.0,1884.0
root_009152;548,orf19.2601,64.133,93,0.0,667.0
root_008684;801,orf19.7642,98.878,100,0.0,1624.0
root_008974;505,orf19.5653,89.328,100,0.0,902.0
root_008685;278,orf19.3677,98.925,100,0.0,554.0
root_008975;906,orf19.3141,99.449,100,0.0,1844.0
root_008754;860,orf19.3986,97.677,100,0.0,1719.0
root_010674;660,orf19.3325,98.336,100,0.0,1315.0
root_009570;88,orf19.667.1,89.157,93,5.44e-51,153.0
root_008418;664,orf19.2796,99.248,100,0.0,1329.0
root_008977;414,orf19.2541,98.795,100,0.0,843.0
root_008971;177,orf19.1920,97.753,100,3.47e-128,355.0
root_008971;177,orf19.555,53.933,50,5.51e-31,111.0
root_008971;177,orf19.654,53.933,50,6.06e-31,111.0
root_008971;177,orf19.4463,52.222,51,2.3600000000000002e-29,108.0
root_008971;177,orf19.3512,51.685,50,2.22e-27,103.0
root_008972;424,orf19.2783,99.529,100,0.0,877.0
root_008970;346,orf19.220,100.0,100,0.0,694.0
root_009887;175,orf19.6929,98.295,100,8.97e-131,361.0
root_009939;397,orf19.6105,68.052,97,3.43e-180,503.0
root_008973;275,orf19.555,100.0,100,0.0,554.0
root_008973;275,orf19.654,99.638,100,0.0,552.0
root_008973;275,orf19.4463,78.671,96,1.11e-155,436.0
root_008973;275,orf19.4170,63.707,91,1.0599999999999999e-91,270.0
root_008973;275,orf19.3512,78.378,75,2.26e-57,185.0
root_010074;298,orf19.6405,98.328,100,0.0,592.0
root_009886;541,orf19.5013,51.543,99,0.0,532.0
root_008757;842,orf19.2000,98.339,100,0.0,1694.0
root_009884;600,orf19.288,56.958,99,0.0,696.0
root_009885;185,orf19.5813,100.0,100,3.94e-140,386.0
root_010075;1545,orf19.3345,97.219,100,0.0,3052.0
root_009883;446,orf19.6740,98.881,100,0.0,894.0
root_009881;586,orf19.261,99.659,100,0.0,1182.0
root_009081;125,orf19.103,99.206,100,1.02e-91,259.0
root_009978;458,orf19.269,99.782,100,0.0,944.0
root_009880;173,orf19.2168.3,100.0,100,1.13e-124,346.0
root_009979;258,orf19.7284,99.614,100,0.0,496.0
root_010691;239,orf19.1782,100.0,100,3.03e-176,482.0
root_010691;239,orf19.1372,98.333,100,8.34e-174,476.0
root_010547;439,orf19.1756,69.318,80,0.0,529.0
root_010547;439,orf19.691,62.05,80,1.3300000000000001e-163,463.0
root_010479;771,orf19.5209,98.964,100,0.0,1521.0
root_010058;892,orf19.2809,98.656,100,0.0,1813.0
root_011090;980,orf19.7177,98.675,100,0.0,1953.0
